cell_id,Columba palumbus,Columba palumbus [palumbus Group],Columba palumbus casiotis
8439643ffffffff,5.0,0.0,0.0
8439645ffffffff,8.0,0.0,0.0
8439647ffffffff,7.0,1.0,0.0
8439649ffffffff,44.0,1.0,0.0
843964bffffffff,27.0,2.0,0.0
843964dffffffff,2.0,0.0,0.0
8439651ffffffff,11.0,0.0,0.0
8439653ffffffff,3.0,0.0,0.0
8439655ffffffff,3.0,1.0,0.0
8439657ffffffff,3.0,0.0,0.0
8439659ffffffff,2.0,1.0,0.0
843965dffffffff,2.0,0.0,0.0
8439661ffffffff,1.0,0.0,0.0
8439663ffffffff,5.0,0.0,0.0
8439665ffffffff,54.0,7.0,0.0
8439667ffffffff,18.0,1.0,0.0
8439669ffffffff,6.0,0.0,0.0
843966bffffffff,12.0,0.0,0.0
843966dffffffff,4.0,0.0,0.0
8439681ffffffff,42.0,0.0,0.0
8439683ffffffff,8.0,3.0,0.0
8439689ffffffff,84.0,11.0,0.0
843968bffffffff,38.0,8.0,0.0
843968dffffffff,54.0,4.0,0.0
8439691ffffffff,17.0,2.0,0.0
8439695ffffffff,11.0,0.0,0.0
8439699ffffffff,12.0,2.0,0.0
843969bffffffff,103.0,4.0,0.0
843969dffffffff,8.0,0.0,0.0
84396c1ffffffff,36.0,0.0,0.0
84396c3ffffffff,109.0,8.0,0.0
84396c5ffffffff,286.0,3.0,0.0
84396c7ffffffff,651.0,42.0,0.0
84396c9ffffffff,6.0,0.0,0.0
84396cbffffffff,14.0,1.0,0.0
84396cdffffffff,9.0,2.0,0.0
84396d1ffffffff,6.0,0.0,0.0
84396d3ffffffff,3.0,0.0,0.0
84396d5ffffffff,39.0,2.0,0.0
84396d7ffffffff,19.0,0.0,0.0
84396d9ffffffff,28.0,0.0,0.0
84396dbffffffff,15.0,0.0,0.0
84396ddffffffff,117.0,8.0,0.0
84396e9ffffffff,187.0,0.0,0.0
84396ebffffffff,56.0,5.0,0.0
84396edffffffff,14.0,0.0,0.0
8439701ffffffff,342.0,0.0,0.0
8439703ffffffff,53.0,0.0,0.0
8439705ffffffff,50.0,0.0,0.0
8439707ffffffff,13.0,0.0,0.0
8439709ffffffff,1191.0,0.0,0.0
843970bffffffff,103.0,0.0,0.0
843970dffffffff,93.0,0.0,0.0
8439711ffffffff,1294.0,0.0,0.0
8439713ffffffff,191.0,0.0,0.0
8439715ffffffff,63.0,0.0,0.0
8439717ffffffff,108.0,0.0,0.0
8439719ffffffff,544.0,6.0,0.0
843971bffffffff,532.0,0.0,0.0
843971dffffffff,576.0,5.0,0.0
8439721ffffffff,52.0,0.0,0.0
8439723ffffffff,17.0,0.0,0.0
8439725ffffffff,26.0,0.0,0.0
8439727ffffffff,54.0,0.0,0.0
8439729ffffffff,193.0,0.0,0.0
843972bffffffff,3.0,0.0,0.0
843972dffffffff,30.0,0.0,0.0
8439731ffffffff,17.0,0.0,0.0
8439733ffffffff,321.0,0.0,0.0
8439735ffffffff,33.0,0.0,0.0
8439737ffffffff,39.0,0.0,0.0
8439739ffffffff,55.0,0.0,0.0
843973bffffffff,69.0,0.0,0.0
843973dffffffff,10.0,0.0,0.0
8439741ffffffff,359.0,0.0,0.0
8439743ffffffff,156.0,0.0,0.0
8439745ffffffff,174.0,0.0,0.0
8439747ffffffff,399.0,0.0,0.0
8439749ffffffff,329.0,0.0,0.0
843974bffffffff,277.0,0.0,0.0
843974dffffffff,329.0,0.0,0.0
8439751ffffffff,61.0,0.0,0.0
8439753ffffffff,112.0,2.0,0.0
8439755ffffffff,909.0,14.0,0.0
8439757ffffffff,217.0,14.0,0.0
8439759ffffffff,226.0,1.0,0.0
843975bffffffff,175.0,4.0,0.0
843975dffffffff,212.0,4.0,0.0
8439761ffffffff,162.0,0.0,0.0
8439763ffffffff,115.0,0.0,0.0
8439765ffffffff,104.0,0.0,0.0
8439767ffffffff,23.0,0.0,0.0
8439769ffffffff,839.0,0.0,0.0
843976bffffffff,29.0,0.0,0.0
843976dffffffff,247.0,0.0,0.0
8439805ffffffff,5.0,0.0,0.0
8439817ffffffff,7.0,0.0,0.0
843981bffffffff,2.0,0.0,0.0
8439821ffffffff,2.0,0.0,0.0
8439825ffffffff,2.0,0.0,0.0
8439827ffffffff,167.0,35.0,0.0
8439831ffffffff,12.0,0.0,0.0
8439833ffffffff,305.0,74.0,0.0
8439837ffffffff,37.0,17.0,0.0
843983bffffffff,280.0,31.0,0.0
8439851ffffffff,2.0,0.0,0.0
8439855ffffffff,1.0,0.0,0.0
8439857ffffffff,1.0,0.0,0.0
8439881ffffffff,3.0,0.0,0.0
8439885ffffffff,9.0,0.0,0.0
8439887ffffffff,2.0,0.0,0.0
8439893ffffffff,1.0,0.0,0.0
84398c7ffffffff,3.0,0.0,0.0
84398d5ffffffff,3.0,0.0,0.0
84398dbffffffff,9.0,2.0,0.0
84398e1ffffffff,5.0,0.0,0.0
84398e5ffffffff,17.0,1.0,0.0
84398e7ffffffff,6.0,0.0,0.0
84398edffffffff,136.0,18.0,0.0
843991bffffffff,132.0,29.0,0.0
84399c5ffffffff,2.0,2.0,0.0
84399c9ffffffff,5.0,0.0,0.0
84399d9ffffffff,1.0,0.0,0.0
84399ddffffffff,4.0,0.0,0.0
8439a83ffffffff,11.0,1.0,0.0
8439a87ffffffff,26.0,13.0,0.0
8439a93ffffffff,2.0,0.0,0.0
8439a95ffffffff,6.0,0.0,0.0
8439a99ffffffff,29.0,0.0,0.0
8439aabffffffff,21.0,0.0,0.0
8439ab1ffffffff,3.0,0.0,0.0
8439ab5ffffffff,2.0,0.0,0.0
8439ab7ffffffff,2.0,2.0,0.0
8439ab9ffffffff,84.0,55.0,0.0
8439abbffffffff,3.0,0.0,0.0
8439abdffffffff,113.0,29.0,0.0
843c33bffffffff,4.0,0.0,0.0
843d109ffffffff,2.0,0.0,0.0
843d11dffffffff,3.0,0.0,0.0
843d139ffffffff,5.0,0.0,0.0
843d151ffffffff,1.0,0.0,0.0
843d1e5ffffffff,3.0,0.0,0.0
843d1e7ffffffff,12.0,0.0,0.0
843d1edffffffff,5.0,0.0,0.0
843d301ffffffff,10.0,0.0,0.0
843d305ffffffff,3.0,0.0,0.0
843d307ffffffff,21.0,0.0,0.0
843d30dffffffff,4.0,0.0,0.0
843d323ffffffff,4.0,0.0,0.0
843d335ffffffff,5.0,0.0,0.0
843d33dffffffff,23.0,0.0,0.0
843d345ffffffff,2.0,0.0,0.0
843d34bffffffff,3.0,0.0,0.0
843dad1ffffffff,49.0,0.0,0.0
843dad9ffffffff,14.0,0.0,0.0
843dadbffffffff,9.0,0.0,0.0
843f241ffffffff,2.0,0.0,0.0
843f245ffffffff,2.0,0.0,0.0
843f24bffffffff,2.0,0.0,0.0
843f265ffffffff,4.0,0.0,0.0
843f269ffffffff,4.0,0.0,0.0
843f26dffffffff,2.0,0.0,0.0
843f2d5ffffffff,2.0,0.0,0.0
843f2d7ffffffff,4.0,0.0,0.0
843f2dbffffffff,5.0,0.0,0.0
843f305ffffffff,3.0,0.0,0.0
843f309ffffffff,5.0,0.0,0.0
843f30bffffffff,9.0,0.0,0.0
843f341ffffffff,1.0,0.0,0.0
843f343ffffffff,5.0,0.0,0.0
843f349ffffffff,2.0,0.0,0.0
843f34bffffffff,4.0,0.0,0.0
843f34dffffffff,27.0,1.0,0.0
843f355ffffffff,84.0,0.0,0.0
843f357ffffffff,2.0,0.0,0.0
843f359ffffffff,47.0,1.0,0.0
843f35dffffffff,27.0,3.0,0.0
843f365ffffffff,11.0,0.0,0.0
843f441ffffffff,1.0,0.0,0.0
843f44bffffffff,3.0,0.0,0.0
843f45bffffffff,5.0,0.0,0.0
843f46dffffffff,2.0,0.0,0.0
843f4d1ffffffff,189.0,35.0,0.0
843f4d3ffffffff,123.0,21.0,0.0
843f4d9ffffffff,88.0,6.0,0.0
843f4dbffffffff,70.0,28.0,0.0
843f4ddffffffff,13.0,1.0,0.0
843f601ffffffff,2.0,0.0,0.0
843f605ffffffff,15.0,0.0,0.0
843f609ffffffff,2.0,0.0,0.0
843f60bffffffff,19.0,0.0,0.0
843f60dffffffff,22.0,0.0,0.0
843f611ffffffff,6.0,0.0,0.0
843f613ffffffff,36.0,0.0,0.0
843f615ffffffff,37.0,0.0,0.0
843f617ffffffff,3.0,0.0,0.0
843f619ffffffff,11.0,0.0,0.0
843f61bffffffff,43.0,0.0,0.0
843f61dffffffff,10.0,0.0,0.0
843f629ffffffff,5.0,0.0,0.0
843f62bffffffff,9.0,0.0,0.0
843f631ffffffff,7.0,0.0,0.0
843f633ffffffff,2.0,0.0,0.0
843f63bffffffff,2.0,0.0,0.0
843f643ffffffff,4.0,0.0,0.0
843f647ffffffff,4.0,0.0,0.0
843f649ffffffff,10.0,0.0,0.0
843f64bffffffff,6.0,0.0,0.0
843f64dffffffff,7.0,0.0,0.0
843f651ffffffff,4.0,0.0,0.0
843f65bffffffff,2.0,0.0,0.0
843f65dffffffff,6.0,0.0,0.0
843f663ffffffff,8.0,0.0,0.0
843f669ffffffff,8.0,0.0,0.0
843f66bffffffff,3.0,0.0,0.0
843f681ffffffff,4.0,0.0,0.0
843f683ffffffff,2.0,0.0,0.0
843f689ffffffff,3.0,0.0,0.0
843f68bffffffff,8.0,0.0,0.0
843f68dffffffff,2.0,0.0,0.0
843f699ffffffff,2.0,0.0,0.0
843f6c1ffffffff,2.0,0.0,0.0
843f6c3ffffffff,3.0,0.0,0.0
843f6c5ffffffff,4.0,0.0,0.0
843f6c9ffffffff,8.0,0.0,0.0
843f6cdffffffff,2.0,0.0,0.0
843f6d3ffffffff,1.0,0.0,0.0
843f6d5ffffffff,2.0,0.0,0.0
843f6d7ffffffff,2.0,0.0,0.0
843f6d9ffffffff,2.0,0.0,0.0
843f6ddffffffff,4.0,0.0,0.0
843f6e1ffffffff,2.0,0.0,0.0
843f6e3ffffffff,2.0,0.0,0.0
843f6e7ffffffff,3.0,0.0,0.0
843f6e9ffffffff,4.0,0.0,0.0
843f6edffffffff,3.0,0.0,0.0
843f721ffffffff,9.0,0.0,0.0
843f723ffffffff,27.0,0.0,0.0
843f729ffffffff,7.0,0.0,0.0
843f72bffffffff,2.0,0.0,0.0
843f731ffffffff,20.0,0.0,0.0
843f735ffffffff,11.0,0.0,0.0
843f73dffffffff,5.0,0.0,0.0
8442683ffffffff,1.0,0.0,0.0
8442693ffffffff,3.0,0.0,0.0
8442695ffffffff,4.0,0.0,0.0
8442697ffffffff,6.0,0.0,0.0
8442699ffffffff,8.0,0.0,0.0
844269dffffffff,4.0,0.0,0.0
8443007ffffffff,1.0,0.0,0.0
8443047ffffffff,6.0,0.0,0.0
84430e7ffffffff,3.0,0.0,0.0
84430ebffffffff,2.0,0.0,0.0
84431c5ffffffff,2.0,0.0,0.0
84431e3ffffffff,10.0,0.0,0.0
84431e9ffffffff,13.0,0.0,0.0
8443241ffffffff,9.0,0.0,0.0
844324dffffffff,4.0,0.0,0.0
8443259ffffffff,1.0,0.0,0.0
844325dffffffff,2.0,0.0,0.0
8443261ffffffff,6.0,0.0,0.0
8443265ffffffff,2.0,0.0,0.0
8443267ffffffff,6.0,0.0,0.0
84432c5ffffffff,2.0,0.0,0.0
8443311ffffffff,2.0,0.0,0.0
8443313ffffffff,1.0,0.0,0.0
8443319ffffffff,11.0,0.0,0.0
844331dffffffff,2.0,0.0,0.0
8443343ffffffff,1.0,0.0,0.0
844361dffffffff,1.0,0.0,0.0
8443813ffffffff,4.0,0.0,4.0
84438c1ffffffff,4.0,0.0,0.0
8443a03ffffffff,1.0,0.0,0.0
8443a13ffffffff,70.0,0.0,0.0
8443a17ffffffff,10.0,0.0,0.0
8443acdffffffff,5.0,0.0,0.0
