cell_id,Sitta europaea,Sitta europaea [europaea Group],Sitta europaea [asiatica Group],Sitta europaea [roseilia Group],Sitta europaea sinensis/formosana
841f893ffffffff,8.0,0.0,0.0,0.0,0.0
841f895ffffffff,8.0,2.0,0.0,0.0,0.0
841f897ffffffff,12.0,2.0,0.0,0.0,0.0
841f899ffffffff,65.0,15.0,0.0,0.0,0.0
841f89bffffffff,69.0,2.0,0.0,0.0,0.0
841f89dffffffff,28.0,6.0,0.0,0.0,0.0
841f8a1ffffffff,14.0,0.0,0.0,0.0,0.0
841f8a3ffffffff,13.0,0.0,0.0,0.0,0.0
841f8a5ffffffff,7.0,0.0,0.0,0.0,0.0
841f8a7ffffffff,3.0,0.0,0.0,0.0,0.0
841f8a9ffffffff,24.0,2.0,0.0,0.0,0.0
841f8abffffffff,6.0,0.0,0.0,0.0,0.0
841f8adffffffff,25.0,1.0,0.0,0.0,0.0
841f8b1ffffffff,11.0,0.0,0.0,0.0,0.0
841f8b3ffffffff,2.0,0.0,0.0,0.0,0.0
841f8b5ffffffff,5.0,0.0,0.0,0.0,0.0
841f8b7ffffffff,3.0,0.0,0.0,0.0,0.0
841f8b9ffffffff,9.0,2.0,0.0,0.0,0.0
841f8bbffffffff,6.0,2.0,0.0,0.0,0.0
841f8bdffffffff,8.0,0.0,0.0,0.0,0.0
841f8c1ffffffff,42.0,0.0,0.0,0.0,0.0
841f8c3ffffffff,33.0,0.0,0.0,0.0,0.0
841f8c5ffffffff,10.0,2.0,0.0,0.0,0.0
841f8c9ffffffff,2.0,0.0,0.0,0.0,0.0
841f8cbffffffff,92.0,2.0,0.0,0.0,0.0
841f8cdffffffff,14.0,2.0,0.0,0.0,0.0
841f8d1ffffffff,663.0,318.0,0.0,0.0,0.0
841f8d3ffffffff,28.0,13.0,0.0,0.0,0.0
841f8d5ffffffff,134.0,7.0,0.0,0.0,0.0
841f8d7ffffffff,167.0,48.0,0.0,0.0,0.0
841f8d9ffffffff,23.0,15.0,0.0,0.0,0.0
841f8dbffffffff,6.0,3.0,0.0,0.0,0.0
841f8ddffffffff,6.0,0.0,0.0,0.0,0.0
841f8e1ffffffff,72.0,17.0,0.0,0.0,0.0
841f8e3ffffffff,3.0,0.0,0.0,0.0,0.0
841f8e5ffffffff,23.0,0.0,0.0,0.0,0.0
841f8e7ffffffff,20.0,1.0,0.0,0.0,0.0
841f8e9ffffffff,104.0,0.0,0.0,0.0,0.0
841f8ebffffffff,89.0,14.0,0.0,0.0,0.0
841f8edffffffff,82.0,0.0,0.0,0.0,0.0
841f903ffffffff,17.0,2.0,0.0,0.0,0.0
841f907ffffffff,1.0,0.0,0.0,0.0,0.0
841f909ffffffff,1.0,0.0,0.0,0.0,0.0
841f911ffffffff,13.0,6.0,0.0,0.0,0.0
841f913ffffffff,61.0,47.0,0.0,0.0,0.0
841f915ffffffff,4.0,0.0,0.0,0.0,0.0
841f917ffffffff,33.0,28.0,0.0,0.0,0.0
841f91bffffffff,111.0,4.0,0.0,0.0,0.0
841f91dffffffff,3.0,1.0,0.0,0.0,0.0
841f921ffffffff,4.0,0.0,0.0,0.0,0.0
841f925ffffffff,2.0,0.0,0.0,0.0,0.0
841f927ffffffff,38.0,0.0,0.0,0.0,0.0
841f92bffffffff,4.0,0.0,0.0,0.0,0.0
841f92dffffffff,2.0,0.0,0.0,0.0,0.0
841f931ffffffff,2.0,0.0,0.0,0.0,0.0
841f933ffffffff,20.0,2.0,0.0,0.0,0.0
841f935ffffffff,6.0,6.0,0.0,0.0,0.0
841f937ffffffff,8.0,4.0,0.0,0.0,0.0
841f939ffffffff,2.0,0.0,0.0,0.0,0.0
841f93dffffffff,2.0,0.0,0.0,0.0,0.0
841f943ffffffff,8.0,0.0,0.0,0.0,0.0
841f949ffffffff,2.0,0.0,0.0,0.0,0.0
841f94dffffffff,4.0,0.0,0.0,0.0,0.0
841f951ffffffff,4.0,0.0,0.0,0.0,0.0
841f955ffffffff,2.0,2.0,0.0,0.0,0.0
841f95dffffffff,2.0,0.0,0.0,0.0,0.0
841f961ffffffff,2.0,0.0,0.0,0.0,0.0
841f963ffffffff,4.0,0.0,0.0,0.0,0.0
841f965ffffffff,2.0,0.0,0.0,0.0,0.0
841f969ffffffff,2.0,0.0,0.0,0.0,0.0
841f96bffffffff,2.0,0.0,0.0,0.0,0.0
841f981ffffffff,14.0,0.0,0.0,0.0,0.0
841f983ffffffff,1.0,0.0,0.0,0.0,0.0
841f985ffffffff,53.0,0.0,0.0,0.0,0.0
841f987ffffffff,1.0,0.0,0.0,0.0,0.0
841f989ffffffff,5.0,0.0,0.0,0.0,0.0
841f98bffffffff,48.0,0.0,0.0,0.0,0.0
841f995ffffffff,2.0,0.0,0.0,0.0,0.0
841f999ffffffff,3.0,0.0,0.0,0.0,0.0
841f9a1ffffffff,11.0,0.0,0.0,0.0,0.0
841f9a3ffffffff,18.0,0.0,0.0,0.0,0.0
841f9a7ffffffff,9.0,0.0,0.0,0.0,0.0
841f9a9ffffffff,2.0,0.0,0.0,0.0,0.0
841f9abffffffff,12.0,0.0,0.0,0.0,0.0
841f9adffffffff,2.0,0.0,0.0,0.0,0.0
841f9b1ffffffff,2.0,0.0,0.0,0.0,0.0
841f9b5ffffffff,10.0,0.0,0.0,0.0,0.0
841f9bdffffffff,5.0,0.0,0.0,0.0,0.0
841f9c1ffffffff,13.0,0.0,0.0,0.0,0.0
841f9c3ffffffff,34.0,0.0,0.0,0.0,0.0
841f9c5ffffffff,14.0,8.0,0.0,0.0,0.0
841f9c7ffffffff,7.0,0.0,0.0,0.0,0.0
841f9c9ffffffff,29.0,4.0,0.0,0.0,0.0
841f9cbffffffff,9.0,0.0,0.0,0.0,0.0
841f9cdffffffff,40.0,34.0,0.0,0.0,0.0
841f9d1ffffffff,14.0,2.0,0.0,0.0,0.0
841f9d3ffffffff,6.0,0.0,0.0,0.0,0.0
841f9d7ffffffff,99.0,7.0,0.0,0.0,0.0
841f9d9ffffffff,4.0,0.0,0.0,0.0,0.0
841f9dbffffffff,6.0,0.0,0.0,0.0,0.0
841f9ddffffffff,11.0,0.0,0.0,0.0,0.0
841f9e1ffffffff,2.0,0.0,0.0,0.0,0.0
841f9e3ffffffff,3.0,0.0,0.0,0.0,0.0
841f9e5ffffffff,9.0,0.0,0.0,0.0,0.0
841f9e7ffffffff,10.0,0.0,0.0,0.0,0.0
841f9e9ffffffff,3.0,0.0,0.0,0.0,0.0
841f9ebffffffff,1.0,0.0,0.0,0.0,0.0
841f9edffffffff,7.0,6.0,0.0,0.0,0.0
841fa01ffffffff,16.0,0.0,0.0,0.0,0.0
841fa03ffffffff,40.0,4.0,0.0,0.0,0.0
841fa05ffffffff,34.0,5.0,0.0,0.0,0.0
841fa07ffffffff,4.0,0.0,0.0,0.0,0.0
841fa09ffffffff,38.0,4.0,0.0,0.0,0.0
841fa0bffffffff,47.0,3.0,0.0,0.0,0.0
841fa0dffffffff,2.0,0.0,0.0,0.0,0.0
841fa11ffffffff,136.0,0.0,0.0,0.0,0.0
841fa13ffffffff,4.0,0.0,0.0,0.0,0.0
841fa15ffffffff,19.0,0.0,0.0,0.0,0.0
841fa17ffffffff,13.0,0.0,0.0,0.0,0.0
841fa19ffffffff,58.0,0.0,0.0,0.0,0.0
841fa1bffffffff,3.0,0.0,0.0,0.0,0.0
841fa1dffffffff,14.0,0.0,0.0,0.0,0.0
841fa21ffffffff,2.0,0.0,0.0,0.0,0.0
841fa27ffffffff,4.0,0.0,0.0,0.0,0.0
841fa29ffffffff,26.0,0.0,0.0,0.0,0.0
841fa2bffffffff,16.0,0.0,0.0,0.0,0.0
841fa31ffffffff,18.0,0.0,0.0,0.0,0.0
841fa33ffffffff,15.0,0.0,0.0,0.0,0.0
841fa35ffffffff,17.0,0.0,0.0,0.0,0.0
841fa37ffffffff,2.0,0.0,0.0,0.0,0.0
841fa39ffffffff,3.0,0.0,0.0,0.0,0.0
841fa3bffffffff,76.0,3.0,0.0,0.0,0.0
841fa3dffffffff,22.0,0.0,0.0,0.0,0.0
841fa41ffffffff,31.0,8.0,0.0,0.0,0.0
841fa43ffffffff,14.0,0.0,0.0,0.0,0.0
841fa45ffffffff,59.0,2.0,0.0,0.0,0.0
841fa47ffffffff,48.0,4.0,0.0,0.0,0.0
841fa49ffffffff,28.0,0.0,0.0,0.0,0.0
841fa4bffffffff,95.0,0.0,0.0,0.0,0.0
841fa4dffffffff,23.0,8.0,0.0,0.0,0.0
841fa51ffffffff,20.0,0.0,0.0,0.0,0.0
841fa53ffffffff,36.0,1.0,0.0,0.0,0.0
841fa55ffffffff,30.0,2.0,0.0,0.0,0.0
841fa57ffffffff,17.0,3.0,0.0,0.0,0.0
841fa59ffffffff,88.0,0.0,0.0,0.0,0.0
841fa5bffffffff,35.0,1.0,0.0,0.0,0.0
841fa5dffffffff,85.0,0.0,0.0,0.0,0.0
841fa61ffffffff,6.0,2.0,0.0,0.0,0.0
841fa63ffffffff,24.0,5.0,0.0,0.0,0.0
841fa67ffffffff,4.0,0.0,0.0,0.0,0.0
841fa69ffffffff,6.0,4.0,0.0,0.0,0.0
841fa6dffffffff,14.0,0.0,0.0,0.0,0.0
841fa81ffffffff,21.0,0.0,0.0,0.0,0.0
841fa83ffffffff,123.0,6.0,0.0,0.0,0.0
841fa85ffffffff,21.0,0.0,0.0,0.0,0.0
841fa87ffffffff,15.0,0.0,0.0,0.0,0.0
841fa89ffffffff,17.0,0.0,0.0,0.0,0.0
841fa8bffffffff,15.0,2.0,0.0,0.0,0.0
841fa8dffffffff,177.0,0.0,0.0,0.0,0.0
841fa91ffffffff,2.0,0.0,0.0,0.0,0.0
841fa93ffffffff,34.0,0.0,0.0,0.0,0.0
841fa95ffffffff,255.0,0.0,0.0,0.0,0.0
841fa97ffffffff,17.0,0.0,0.0,0.0,0.0
841fa99ffffffff,9.0,0.0,0.0,0.0,0.0
841fa9bffffffff,8.0,0.0,0.0,0.0,0.0
841fa9dffffffff,3.0,0.0,0.0,0.0,0.0
841faa5ffffffff,44.0,0.0,0.0,0.0,0.0
841faa7ffffffff,70.0,0.0,0.0,0.0,0.0
841faa9ffffffff,25.0,1.0,0.0,0.0,0.0
841faabffffffff,11.0,0.0,0.0,0.0,0.0
841faadffffffff,127.0,0.0,0.0,0.0,0.0
841fab1ffffffff,19.0,0.0,0.0,0.0,0.0
841fab3ffffffff,11.0,0.0,0.0,0.0,0.0
841fab5ffffffff,1.0,0.0,0.0,0.0,0.0
841fab7ffffffff,21.0,0.0,0.0,0.0,0.0
841fab9ffffffff,38.0,2.0,0.0,0.0,0.0
841fabbffffffff,53.0,5.0,0.0,0.0,0.0
841fabdffffffff,6.0,0.0,0.0,0.0,0.0
841fac1ffffffff,7.0,0.0,0.0,0.0,0.0
841fac3ffffffff,2.0,0.0,0.0,0.0,0.0
841fac5ffffffff,9.0,0.0,0.0,0.0,0.0
841fac7ffffffff,40.0,0.0,0.0,0.0,0.0
841fac9ffffffff,6.0,0.0,0.0,0.0,0.0
841facbffffffff,15.0,0.0,0.0,0.0,0.0
841facdffffffff,2.0,0.0,0.0,0.0,0.0
841fad1ffffffff,10.0,0.0,0.0,0.0,0.0
841fad3ffffffff,110.0,0.0,0.0,0.0,0.0
841fad5ffffffff,4.0,0.0,0.0,0.0,0.0
841fad9ffffffff,2.0,0.0,0.0,0.0,0.0
841fadbffffffff,1.0,0.0,0.0,0.0,0.0
841faddffffffff,64.0,0.0,0.0,0.0,0.0
841fae1ffffffff,178.0,0.0,0.0,0.0,0.0
841fae3ffffffff,329.0,2.0,0.0,0.0,0.0
841fae5ffffffff,49.0,0.0,0.0,0.0,0.0
841fae7ffffffff,105.0,0.0,0.0,0.0,0.0
841fae9ffffffff,9.0,0.0,0.0,0.0,0.0
841faebffffffff,192.0,0.0,0.0,0.0,0.0
841faedffffffff,61.0,0.0,0.0,0.0,0.0
841fb01ffffffff,27.0,8.0,0.0,0.0,0.0
841fb05ffffffff,6.0,0.0,0.0,0.0,0.0
841fb09ffffffff,10.0,2.0,0.0,0.0,0.0
841fb0dffffffff,29.0,1.0,0.0,0.0,0.0
841fb11ffffffff,49.0,1.0,0.0,0.0,0.0
841fb13ffffffff,17.0,1.0,0.0,0.0,0.0
841fb15ffffffff,5.0,0.0,0.0,0.0,0.0
841fb17ffffffff,21.0,8.0,0.0,0.0,0.0
841fb1bffffffff,3.0,0.0,0.0,0.0,0.0
841fb21ffffffff,13.0,0.0,0.0,0.0,0.0
841fb25ffffffff,5.0,0.0,0.0,0.0,0.0
841fb29ffffffff,4.0,0.0,0.0,0.0,0.0
841fb2dffffffff,64.0,0.0,0.0,0.0,0.0
841fb31ffffffff,2.0,0.0,0.0,0.0,0.0
841fb41ffffffff,3.0,0.0,0.0,0.0,0.0
841fb43ffffffff,43.0,3.0,0.0,0.0,0.0
841fb45ffffffff,4.0,0.0,0.0,0.0,0.0
841fb47ffffffff,135.0,9.0,0.0,0.0,0.0
841fb49ffffffff,2.0,0.0,0.0,0.0,0.0
841fb51ffffffff,2.0,0.0,0.0,0.0,0.0
841fb53ffffffff,5.0,0.0,0.0,0.0,0.0
841fb55ffffffff,4.0,0.0,0.0,0.0,0.0
841fb57ffffffff,6.0,1.0,0.0,0.0,0.0
841fb59ffffffff,1.0,0.0,0.0,0.0,0.0
841fb5bffffffff,1.0,0.0,0.0,0.0,0.0
841fb5dffffffff,5.0,0.0,0.0,0.0,0.0
841fb67ffffffff,33.0,0.0,0.0,0.0,0.0
841fb6bffffffff,21.0,0.0,0.0,0.0,0.0
841fb6dffffffff,4.0,0.0,0.0,0.0,0.0
8420453ffffffff,3.0,0.0,0.0,0.0,0.0
8420485ffffffff,3.0,0.0,0.0,0.0,0.0
84204abffffffff,4.0,0.0,0.0,0.0,0.0
84204b3ffffffff,1.0,0.0,0.0,0.0,0.0
84204b5ffffffff,1.0,0.0,0.0,0.0,0.0
84204d9ffffffff,4.0,0.0,4.0,0.0,0.0
84204ddffffffff,2.0,0.0,2.0,0.0,0.0
8420683ffffffff,4.0,0.0,4.0,0.0,0.0
8420685ffffffff,1.0,0.0,1.0,0.0,0.0
84206a9ffffffff,1.0,0.0,1.0,0.0,0.0
84206b5ffffffff,5.0,0.0,1.0,0.0,0.0
84206bdffffffff,2.0,0.0,2.0,0.0,0.0
84206c9ffffffff,6.0,0.0,0.0,0.0,0.0
8420e65ffffffff,1.0,0.0,0.0,0.0,0.0
842124bffffffff,2.0,0.0,0.0,0.0,0.0
842125dffffffff,1.0,0.0,0.0,0.0,0.0
842400dffffffff,1.0,0.0,0.0,0.0,0.0
8424051ffffffff,6.0,0.0,0.0,0.0,0.0
842405bffffffff,4.0,0.0,0.0,0.0,0.0
8424233ffffffff,2.0,0.0,0.0,0.0,0.0
8424235ffffffff,1.0,0.0,0.0,0.0,0.0
842423bffffffff,4.0,0.0,0.0,0.0,0.0
8424251ffffffff,15.0,0.0,0.0,0.0,0.0
8424255ffffffff,9.0,0.0,0.0,0.0,0.0
842428bffffffff,4.0,0.0,0.0,0.0,0.0
8424299ffffffff,2.0,0.0,0.0,0.0,0.0
84242c7ffffffff,1.0,0.0,0.0,0.0,0.0
8424609ffffffff,4.0,0.0,0.0,0.0,0.0
842460dffffffff,3.0,0.0,0.0,0.0,0.0
8424647ffffffff,1.0,0.0,0.0,0.0,0.0
8424661ffffffff,1.0,0.0,0.0,0.0,0.0
8424665ffffffff,1.0,0.0,0.0,0.0,0.0
8424667ffffffff,2.0,0.0,0.0,0.0,0.0
8425039ffffffff,2.0,0.0,0.0,0.0,0.0
8425095ffffffff,1.0,0.0,0.0,0.0,0.0
842509dffffffff,2.0,0.0,0.0,0.0,0.0
842512bffffffff,7.0,0.0,0.0,0.0,0.0
84251bdffffffff,1.0,0.0,0.0,0.0,0.0
8425359ffffffff,1.0,0.0,0.0,0.0,0.0
8425459ffffffff,4.0,0.0,0.0,0.0,0.0
8425465ffffffff,21.0,0.0,13.0,0.0,0.0
8425467ffffffff,13.0,0.0,9.0,0.0,0.0
8425469ffffffff,4.0,0.0,4.0,0.0,0.0
842546dffffffff,2.0,0.0,0.0,0.0,0.0
8425539ffffffff,2.0,0.0,0.0,0.0,0.0
8425597ffffffff,14.0,0.0,0.0,0.0,0.0
84255a3ffffffff,75.0,0.0,0.0,0.0,0.0
84255a7ffffffff,69.0,0.0,0.0,0.0,0.0
84255abffffffff,35.0,0.0,0.0,0.0,0.0
84255b1ffffffff,3.0,0.0,0.0,0.0,0.0
84255b5ffffffff,31.0,0.0,0.0,0.0,0.0
84255bdffffffff,6.0,0.0,0.0,0.0,0.0
8425713ffffffff,2.0,0.0,0.0,0.0,0.0
8425717ffffffff,32.0,0.0,2.0,0.0,0.0
8425733ffffffff,1.0,0.0,0.0,0.0,0.0
8425ac9ffffffff,1.0,0.0,0.0,0.0,0.0
8425ae9ffffffff,2.0,0.0,0.0,0.0,0.0
8425b07ffffffff,21.0,0.0,0.0,0.0,0.0
842c011ffffffff,1.0,0.0,0.0,0.0,0.0
842c019ffffffff,12.0,0.0,0.0,0.0,0.0
842c01bffffffff,28.0,0.0,0.0,0.0,0.0
842c053ffffffff,6.0,0.0,0.0,0.0,0.0
842c095ffffffff,8.0,0.0,0.0,0.0,0.0
842c09bffffffff,6.0,0.0,0.0,0.0,0.0
842c0c7ffffffff,1.0,0.0,0.0,0.0,0.0
842c0ddffffffff,2.0,0.0,0.0,0.0,0.0
842c101ffffffff,2.0,0.0,0.0,0.0,0.0
842c103ffffffff,4.0,0.0,0.0,0.0,0.0
842c107ffffffff,1.0,0.0,0.0,0.0,0.0
842c10bffffffff,7.0,0.0,0.0,0.0,0.0
842c11dffffffff,4.0,0.0,0.0,0.0,0.0
842c123ffffffff,1.0,0.0,0.0,0.0,0.0
842c131ffffffff,2.0,0.0,0.0,0.0,0.0
842c135ffffffff,2.0,0.0,0.0,0.0,0.0
842c139ffffffff,2.0,0.0,0.0,0.0,0.0
842c13dffffffff,2.0,0.0,0.0,0.0,0.0
842c191ffffffff,15.0,0.0,0.0,0.0,0.0
842c193ffffffff,16.0,0.0,0.0,0.0,0.0
842c197ffffffff,9.0,0.0,0.0,0.0,0.0
842c1b3ffffffff,2.0,0.0,0.0,0.0,0.0
842c1b7ffffffff,4.0,2.0,0.0,0.0,0.0
842c1ddffffffff,1.0,0.0,0.0,0.0,0.0
842c203ffffffff,4.0,0.0,0.0,0.0,0.0
842c207ffffffff,6.0,0.0,0.0,0.0,0.0
842c215ffffffff,8.0,0.0,0.0,0.0,0.0
842c21dffffffff,2.0,0.0,0.0,0.0,0.0
842c229ffffffff,2.0,1.0,0.0,0.0,0.0
842c22dffffffff,11.0,4.0,0.0,0.0,0.0
842c23bffffffff,3.0,0.0,0.0,0.0,0.0
842c263ffffffff,1.0,0.0,0.0,0.0,0.0
842c26dffffffff,2.0,0.0,0.0,0.0,0.0
842c283ffffffff,2.0,0.0,0.0,0.0,0.0
842c287ffffffff,46.0,0.0,0.0,0.0,0.0
842c289ffffffff,2.0,0.0,0.0,0.0,0.0
842c2a1ffffffff,76.0,0.0,0.0,0.0,0.0
842c2a3ffffffff,3.0,0.0,0.0,0.0,0.0
842c2a7ffffffff,1.0,0.0,0.0,0.0,0.0
842c2a9ffffffff,3.0,0.0,0.0,0.0,0.0
842c2abffffffff,16.0,0.0,0.0,0.0,0.0
842c2b5ffffffff,4.0,0.0,0.0,0.0,0.0
842c2b7ffffffff,11.0,0.0,0.0,0.0,0.0
842c2bdffffffff,2.0,0.0,0.0,0.0,0.0
842c2c1ffffffff,2.0,0.0,0.0,0.0,0.0
842c2cdffffffff,3.0,0.0,0.0,0.0,0.0
842c2e1ffffffff,10.0,0.0,0.0,0.0,0.0
842c2e9ffffffff,2.0,0.0,0.0,0.0,0.0
842c2edffffffff,4.0,4.0,0.0,0.0,0.0
842c355ffffffff,1.0,0.0,0.0,0.0,0.0
842c85bffffffff,2.0,0.0,0.0,0.0,0.0
842c8e5ffffffff,2.0,0.0,0.0,0.0,0.0
842c8ebffffffff,1.0,0.0,0.0,0.0,0.0
842cab1ffffffff,2.0,0.0,0.0,0.0,0.0
842cac3ffffffff,60.0,5.0,0.0,0.0,0.0
842cac7ffffffff,6.0,0.0,0.0,0.0,0.0
842cac9ffffffff,3.0,0.0,0.0,0.0,0.0
842cacbffffffff,10.0,0.0,0.0,0.0,0.0
842cacdffffffff,4.0,0.0,0.0,0.0,0.0
842cad9ffffffff,1.0,0.0,0.0,0.0,0.0
842cc05ffffffff,42.0,0.0,0.0,0.0,0.0
842cc07ffffffff,15.0,0.0,0.0,0.0,0.0
842cc21ffffffff,6.0,0.0,0.0,0.0,0.0
842cc29ffffffff,15.0,2.0,0.0,0.0,0.0
842cc2bffffffff,10.0,0.0,0.0,0.0,0.0
842cc2dffffffff,4.0,2.0,0.0,0.0,0.0
842cc31ffffffff,4.0,0.0,0.0,0.0,0.0
842cc33ffffffff,10.0,0.0,0.0,0.0,0.0
842cc3dffffffff,17.0,0.0,0.0,0.0,0.0
842cc61ffffffff,5.0,0.0,0.0,0.0,0.0
842cc65ffffffff,10.0,0.0,0.0,0.0,0.0
842cc67ffffffff,20.0,0.0,0.0,0.0,0.0
842cc69ffffffff,1.0,0.0,0.0,0.0,0.0
842cce1ffffffff,22.0,3.0,0.0,0.0,0.0
842cce5ffffffff,2.0,0.0,0.0,0.0,0.0
842ccedffffffff,18.0,0.0,0.0,0.0,0.0
842cd5bffffffff,2.0,2.0,0.0,0.0,0.0
842cf11ffffffff,5.0,0.0,0.0,0.0,0.0
842cf15ffffffff,5.0,0.0,0.0,0.0,0.0
842cf17ffffffff,15.0,0.0,0.0,0.0,0.0
842cf1dffffffff,1.0,0.0,0.0,0.0,0.0
842cf33ffffffff,4.0,0.0,0.0,0.0,0.0
842cf51ffffffff,1.0,0.0,0.0,0.0,0.0
842cf5dffffffff,4.0,0.0,0.0,0.0,0.0
842d005ffffffff,7.0,0.0,0.0,0.0,0.0
842d007ffffffff,4.0,0.0,0.0,0.0,0.0
842d009ffffffff,3.0,0.0,0.0,0.0,0.0
842d00dffffffff,2.0,0.0,0.0,0.0,0.0
842d02bffffffff,4.0,0.0,0.0,0.0,0.0
842d033ffffffff,3.0,0.0,0.0,0.0,0.0
842d035ffffffff,1.0,0.0,0.0,0.0,0.0
842d043ffffffff,9.0,0.0,0.0,0.0,0.0
842d045ffffffff,1.0,0.0,0.0,0.0,0.0
842d069ffffffff,10.0,0.0,0.0,0.0,0.0
842d06dffffffff,17.0,0.0,0.0,0.0,0.0
842d101ffffffff,1.0,0.0,0.0,0.0,0.0
842d107ffffffff,2.0,0.0,0.0,0.0,0.0
842d10dffffffff,4.0,0.0,0.0,0.0,0.0
842d123ffffffff,1.0,0.0,0.0,0.0,0.0
842d12bffffffff,7.0,2.0,0.0,0.0,0.0
842d16dffffffff,4.0,0.0,0.0,0.0,0.0
842d181ffffffff,5.0,0.0,0.0,0.0,0.0
842d195ffffffff,3.0,0.0,0.0,0.0,0.0
842d197ffffffff,2.0,0.0,0.0,0.0,0.0
842d19dffffffff,5.0,0.0,0.0,0.0,0.0
842d1a7ffffffff,2.0,0.0,0.0,0.0,0.0
842d1b3ffffffff,5.0,0.0,0.0,0.0,0.0
842d1b5ffffffff,2.0,0.0,0.0,0.0,0.0
842d1b7ffffffff,5.0,0.0,0.0,0.0,0.0
842d1cbffffffff,3.0,0.0,0.0,0.0,0.0
842d1cdffffffff,2.0,0.0,0.0,0.0,0.0
842d1d1ffffffff,2.0,0.0,0.0,0.0,0.0
842d1d5ffffffff,3.0,0.0,0.0,0.0,0.0
842d227ffffffff,8.0,0.0,0.0,0.0,0.0
842d303ffffffff,9.0,0.0,0.0,0.0,0.0
842d30dffffffff,5.0,0.0,0.0,0.0,0.0
842d311ffffffff,17.0,2.0,0.0,0.0,0.0
842d315ffffffff,39.0,0.0,0.0,0.0,0.0
842d317ffffffff,17.0,0.0,0.0,0.0,0.0
842d319ffffffff,6.0,0.0,0.0,0.0,0.0
842d31bffffffff,1.0,0.0,0.0,0.0,0.0
842d31dffffffff,4.0,0.0,0.0,0.0,0.0
842d325ffffffff,4.0,0.0,0.0,0.0,0.0
842d32dffffffff,2.0,0.0,0.0,0.0,0.0
842d333ffffffff,2.0,0.0,0.0,0.0,0.0
842d339ffffffff,7.0,0.0,0.0,0.0,0.0
842d33bffffffff,15.0,0.0,0.0,0.0,0.0
842d341ffffffff,10.0,0.0,0.0,0.0,0.0
842d349ffffffff,8.0,0.0,0.0,0.0,0.0
842d351ffffffff,2.0,0.0,0.0,0.0,0.0
842d357ffffffff,11.0,0.0,0.0,0.0,0.0
842d35dffffffff,8.0,0.0,0.0,0.0,0.0
842d363ffffffff,3.0,0.0,0.0,0.0,0.0
842d367ffffffff,2.0,0.0,0.0,0.0,0.0
842d369ffffffff,12.0,0.0,0.0,0.0,0.0
842d535ffffffff,2.0,0.0,0.0,0.0,0.0
842d547ffffffff,2.0,0.0,0.0,0.0,0.0
842d569ffffffff,5.0,0.0,0.0,0.0,0.0
842d56bffffffff,3.0,0.0,0.0,0.0,0.0
842d641ffffffff,22.0,0.0,0.0,0.0,0.0
842d649ffffffff,7.0,0.0,0.0,0.0,0.0
842d64dffffffff,19.0,0.0,0.0,0.0,0.0
842d721ffffffff,5.0,0.0,0.0,0.0,0.0
842d729ffffffff,3.0,0.0,0.0,0.0,0.0
842d735ffffffff,3.0,0.0,0.0,0.0,0.0
842da59ffffffff,1.0,0.0,0.0,0.0,0.0
842da5dffffffff,1.0,0.0,0.0,0.0,0.0
842da99ffffffff,2.0,0.0,0.0,0.0,0.0
842dab9ffffffff,3.0,0.0,0.0,0.0,0.0
842dac3ffffffff,2.0,0.0,0.0,0.0,0.0
842dac5ffffffff,3.0,0.0,0.0,0.0,0.0
842dac7ffffffff,3.0,0.0,0.0,0.0,0.0
842dacdffffffff,3.0,0.0,0.0,0.0,0.0
842e0abffffffff,1.0,0.0,0.0,0.0,0.0
842e0adffffffff,1.0,0.0,0.0,1.0,0.0
842e0c7ffffffff,1.0,0.0,0.0,0.0,0.0
842e0e7ffffffff,1.0,0.0,0.0,0.0,0.0
842e123ffffffff,5.0,0.0,5.0,0.0,0.0
842e127ffffffff,6.0,0.0,3.0,0.0,0.0
842e135ffffffff,14.0,0.0,4.0,0.0,0.0
842e137ffffffff,31.0,0.0,7.0,0.0,0.0
842e191ffffffff,3.0,0.0,0.0,0.0,0.0
842e195ffffffff,1.0,0.0,0.0,0.0,0.0
842e1a3ffffffff,1.0,0.0,0.0,0.0,0.0
842e1a5ffffffff,2.0,0.0,0.0,0.0,0.0
842e1adffffffff,6.0,0.0,0.0,0.0,0.0
842e1b1ffffffff,39.0,0.0,3.0,0.0,0.0
842e1b5ffffffff,17.0,0.0,4.0,0.0,0.0
842e1b7ffffffff,3.0,0.0,0.0,0.0,0.0
842e1b9ffffffff,16.0,0.0,0.0,0.0,0.0
842e1bdffffffff,16.0,0.0,3.0,0.0,0.0
842e1e1ffffffff,2.0,0.0,0.0,0.0,0.0
842e1e7ffffffff,8.0,0.0,0.0,0.0,0.0
842e615ffffffff,2.0,0.0,0.0,0.0,0.0
842e619ffffffff,2.0,0.0,0.0,0.0,0.0
842e61bffffffff,4.0,0.0,0.0,0.0,0.0
842e653ffffffff,5.0,0.0,0.0,0.0,0.0
842e683ffffffff,2.0,0.0,0.0,0.0,0.0
842e685ffffffff,2.0,0.0,0.0,0.0,0.0
842e687ffffffff,12.0,0.0,0.0,0.0,0.0
842e68bffffffff,2.0,0.0,0.0,0.0,0.0
842e6e1ffffffff,1.0,0.0,0.0,0.0,0.0
842e745ffffffff,78.0,0.0,0.0,7.0,0.0
842e747ffffffff,3.0,0.0,0.0,0.0,0.0
