cell_id,Troglodytes aedon,Troglodytes aedon [aedon Group],Troglodytes aedon [brunneicollis Group]
84279abffffffff,51.0,2.0,0.0
84279adffffffff,42.0,2.0,0.0
84279b3ffffffff,2.0,0.0,0.0
84279b5ffffffff,1.0,0.0,0.0
84279b7ffffffff,2.0,2.0,0.0
84279b9ffffffff,3.0,0.0,0.0
84279bbffffffff,8.0,0.0,0.0
84279c3ffffffff,25.0,0.0,0.0
84279c5ffffffff,166.0,5.0,0.0
84279c7ffffffff,92.0,5.0,0.0
84279cbffffffff,14.0,0.0,0.0
84279cdffffffff,14.0,0.0,0.0
84279d1ffffffff,2.0,0.0,0.0
84279d3ffffffff,37.0,2.0,0.0
84279d7ffffffff,11.0,0.0,0.0
84279d9ffffffff,5.0,0.0,0.0
84279ddffffffff,14.0,0.0,0.0
84279e1ffffffff,12.0,0.0,0.0
84279e3ffffffff,106.0,8.0,0.0
84279e5ffffffff,104.0,2.0,0.0
84279e7ffffffff,158.0,2.0,0.0
84279e9ffffffff,33.0,6.0,0.0
84279ebffffffff,46.0,0.0,0.0
84279edffffffff,25.0,0.0,0.0
8427a01ffffffff,247.0,0.0,0.0
8427a03ffffffff,268.0,0.0,0.0
8427a05ffffffff,125.0,0.0,0.0
8427a07ffffffff,56.0,0.0,0.0
8427a09ffffffff,158.0,0.0,0.0
8427a0bffffffff,150.0,0.0,0.0
8427a0dffffffff,18.0,0.0,0.0
8427a11ffffffff,11.0,0.0,0.0
8427a13ffffffff,1.0,0.0,0.0
8427a15ffffffff,3.0,0.0,0.0
8427a17ffffffff,8.0,0.0,0.0
8427a19ffffffff,2.0,0.0,0.0
8427a1bffffffff,2.0,0.0,0.0
8427a1dffffffff,36.0,0.0,0.0
8427a23ffffffff,2.0,0.0,0.0
8427a27ffffffff,1.0,0.0,0.0
8427a29ffffffff,17.0,0.0,0.0
8427a2bffffffff,3.0,0.0,0.0
8427a2dffffffff,26.0,0.0,0.0
8427a31ffffffff,5.0,0.0,0.0
8427a33ffffffff,12.0,0.0,0.0
8427a35ffffffff,4.0,0.0,0.0
8427a37ffffffff,6.0,0.0,0.0
8427a39ffffffff,14.0,0.0,0.0
8427a3bffffffff,3.0,0.0,0.0
8427a41ffffffff,2.0,0.0,0.0
8427a45ffffffff,5.0,0.0,0.0
8427a47ffffffff,151.0,0.0,0.0
8427a4bffffffff,2.0,0.0,0.0
8427a4dffffffff,6.0,0.0,0.0
8427a51ffffffff,15.0,0.0,0.0
8427a53ffffffff,7.0,0.0,0.0
8427a57ffffffff,9.0,0.0,0.0
8427a59ffffffff,2.0,0.0,0.0
8427a5bffffffff,1.0,0.0,0.0
8427a5dffffffff,9.0,0.0,0.0
8427a61ffffffff,294.0,0.0,0.0
8427a63ffffffff,1.0,0.0,0.0
8427a67ffffffff,2.0,0.0,0.0
8427a69ffffffff,13.0,0.0,0.0
8427a6dffffffff,3.0,0.0,0.0
8427a81ffffffff,68.0,3.0,0.0
8427a83ffffffff,6.0,0.0,0.0
8427a85ffffffff,53.0,6.0,0.0
8427a87ffffffff,75.0,6.0,0.0
8427a89ffffffff,70.0,10.0,0.0
8427a8bffffffff,106.0,5.0,0.0
8427a8dffffffff,114.0,11.0,0.0
8427a91ffffffff,12.0,0.0,0.0
8427a93ffffffff,107.0,5.0,0.0
8427a95ffffffff,131.0,18.0,0.0
8427a97ffffffff,132.0,29.0,0.0
8427a99ffffffff,2.0,0.0,0.0
8427a9bffffffff,75.0,5.0,0.0
8427a9dffffffff,2.0,0.0,0.0
8427aa1ffffffff,11.0,4.0,0.0
8427aa3ffffffff,135.0,19.0,0.0
8427aa5ffffffff,30.0,6.0,0.0
8427aa7ffffffff,4.0,0.0,0.0
8427aa9ffffffff,110.0,7.0,0.0
8427aabffffffff,6.0,0.0,0.0
8427aadffffffff,58.0,18.0,0.0
8427ab1ffffffff,5.0,0.0,0.0
8427ab3ffffffff,19.0,0.0,0.0
8427ab7ffffffff,43.0,10.0,0.0
8427ab9ffffffff,13.0,0.0,0.0
8427abbffffffff,27.0,0.0,0.0
8427abdffffffff,66.0,11.0,0.0
8427ac3ffffffff,30.0,0.0,0.0
8427ac5ffffffff,121.0,0.0,0.0
8427ac7ffffffff,36.0,0.0,0.0
8427ac9ffffffff,33.0,0.0,0.0
8427acbffffffff,101.0,0.0,0.0
8427acdffffffff,4.0,0.0,0.0
8427ad1ffffffff,76.0,12.0,0.0
8427ad3ffffffff,112.0,9.0,0.0
8427ad5ffffffff,20.0,2.0,0.0
8427ad7ffffffff,126.0,5.0,0.0
8427ad9ffffffff,221.0,54.0,0.0
8427adbffffffff,2.0,0.0,0.0
8427addffffffff,374.0,0.0,0.0
8427ae1ffffffff,21.0,0.0,0.0
8427ae3ffffffff,14.0,0.0,0.0
8427ae5ffffffff,130.0,0.0,0.0
8427ae7ffffffff,2.0,0.0,0.0
8427ae9ffffffff,7.0,0.0,0.0
8427aebffffffff,125.0,3.0,0.0
8427aedffffffff,2.0,0.0,0.0
8427b01ffffffff,6.0,0.0,0.0
8427b03ffffffff,2.0,0.0,0.0
8427b05ffffffff,3.0,0.0,0.0
8427b07ffffffff,188.0,0.0,0.0
8427b09ffffffff,15.0,0.0,0.0
8427b0bffffffff,6.0,0.0,0.0
8427b11ffffffff,4.0,0.0,0.0
8427b13ffffffff,86.0,0.0,0.0
8427b15ffffffff,4.0,0.0,0.0
8427b17ffffffff,2.0,0.0,0.0
8427b21ffffffff,8.0,0.0,0.0
8427b25ffffffff,9.0,0.0,0.0
8427b27ffffffff,26.0,0.0,0.0
8427b29ffffffff,160.0,11.0,0.0
8427b2bffffffff,539.0,21.0,0.0
8427b31ffffffff,7.0,0.0,0.0
8427b33ffffffff,11.0,2.0,0.0
8427b35ffffffff,4.0,0.0,0.0
8427b37ffffffff,4.0,0.0,0.0
8427b39ffffffff,20.0,0.0,0.0
8427b3bffffffff,6.0,0.0,0.0
8427b3dffffffff,15.0,0.0,0.0
8427b43ffffffff,1.0,0.0,0.0
8427b49ffffffff,2.0,0.0,0.0
8427b4dffffffff,1.0,0.0,0.0
8427b51ffffffff,62.0,0.0,0.0
8427b53ffffffff,9.0,0.0,0.0
8427b55ffffffff,1.0,0.0,0.0
8427b57ffffffff,4.0,0.0,0.0
8427b59ffffffff,5.0,0.0,0.0
8427b61ffffffff,2.0,0.0,0.0
8427b63ffffffff,4.0,0.0,0.0
8427b65ffffffff,427.0,5.0,0.0
8427b67ffffffff,65.0,0.0,0.0
8427b69ffffffff,6.0,2.0,0.0
8427b6bffffffff,12.0,0.0,0.0
8427b6dffffffff,5.0,0.0,0.0
8428005ffffffff,2.0,0.0,0.0
8428021ffffffff,98.0,6.0,0.0
8428023ffffffff,30.0,0.0,0.0
8428025ffffffff,11.0,0.0,0.0
8428027ffffffff,19.0,0.0,0.0
8428029ffffffff,2.0,0.0,0.0
842802bffffffff,8.0,0.0,0.0
842802dffffffff,10.0,0.0,0.0
8428035ffffffff,2.0,0.0,0.0
8428063ffffffff,2.0,0.0,0.0
8428065ffffffff,28.0,2.0,0.0
8428067ffffffff,11.0,0.0,0.0
8428069ffffffff,8.0,0.0,0.0
842806bffffffff,2.0,0.0,0.0
842806dffffffff,122.0,0.0,0.0
8428101ffffffff,13.0,0.0,0.0
8428103ffffffff,90.0,0.0,0.0
8428105ffffffff,17.0,0.0,0.0
8428107ffffffff,34.0,0.0,0.0
8428109ffffffff,85.0,0.0,0.0
842810bffffffff,85.0,2.0,0.0
842810dffffffff,46.0,4.0,0.0
8428111ffffffff,187.0,2.0,0.0
8428113ffffffff,187.0,8.0,0.0
8428115ffffffff,16.0,0.0,0.0
8428117ffffffff,165.0,0.0,0.0
8428119ffffffff,8.0,0.0,0.0
842811bffffffff,24.0,0.0,0.0
842811dffffffff,22.0,0.0,0.0
8428121ffffffff,1.0,0.0,0.0
8428123ffffffff,262.0,7.0,0.0
8428125ffffffff,4.0,0.0,0.0
8428129ffffffff,116.0,0.0,0.0
842812bffffffff,126.0,0.0,0.0
8428131ffffffff,24.0,0.0,0.0
8428133ffffffff,55.0,0.0,0.0
8428135ffffffff,38.0,8.0,0.0
8428137ffffffff,5.0,0.0,0.0
8428139ffffffff,27.0,0.0,0.0
842813bffffffff,41.0,0.0,0.0
842813dffffffff,19.0,0.0,0.0
8428141ffffffff,215.0,0.0,0.0
8428143ffffffff,133.0,4.0,0.0
8428145ffffffff,151.0,6.0,0.0
8428147ffffffff,129.0,4.0,0.0
8428149ffffffff,179.0,34.0,0.0
842814bffffffff,329.0,6.0,0.0
842814dffffffff,426.0,4.0,0.0
8428151ffffffff,252.0,0.0,0.0
8428153ffffffff,59.0,0.0,0.0
8428155ffffffff,28.0,2.0,0.0
8428157ffffffff,85.0,0.0,0.0
8428159ffffffff,23.0,0.0,0.0
842815bffffffff,3.0,0.0,0.0
842815dffffffff,178.0,2.0,0.0
8428161ffffffff,5.0,0.0,0.0
8428163ffffffff,4.0,0.0,0.0
8428169ffffffff,2.0,0.0,0.0
842816bffffffff,37.0,0.0,0.0
842816dffffffff,10.0,1.0,0.0
8428181ffffffff,1.0,0.0,0.0
8428185ffffffff,6.0,0.0,0.0
8428187ffffffff,15.0,6.0,0.0
8428189ffffffff,4.0,0.0,0.0
842818dffffffff,40.0,0.0,0.0
84281a1ffffffff,9.0,0.0,0.0
84281a3ffffffff,25.0,0.0,0.0
84281a5ffffffff,72.0,0.0,0.0
84281a7ffffffff,12.0,0.0,0.0
84281a9ffffffff,3.0,0.0,0.0
84281abffffffff,10.0,3.0,0.0
84281adffffffff,10.0,0.0,0.0
84281b1ffffffff,3.0,0.0,0.0
84281b3ffffffff,4.0,0.0,0.0
84281b5ffffffff,247.0,4.0,0.0
84281b7ffffffff,26.0,0.0,0.0
84281bbffffffff,2.0,0.0,0.0
84281bdffffffff,5.0,0.0,0.0
84281c1ffffffff,6.0,1.0,0.0
84281c5ffffffff,8.0,0.0,0.0
84281c7ffffffff,26.0,3.0,0.0
84281c9ffffffff,38.0,6.0,0.0
84281cbffffffff,5.0,1.0,0.0
84281cdffffffff,2.0,0.0,0.0
84281e1ffffffff,150.0,5.0,0.0
84281e3ffffffff,46.0,5.0,0.0
84281e5ffffffff,658.0,0.0,0.0
84281e7ffffffff,14.0,2.0,0.0
84281e9ffffffff,726.0,33.0,0.0
84281ebffffffff,471.0,20.0,0.0
84281edffffffff,228.0,0.0,0.0
8428301ffffffff,1055.0,25.0,0.0
8428303ffffffff,532.0,11.0,0.0
8428305ffffffff,3247.0,84.0,0.0
8428307ffffffff,2849.0,33.0,0.0
8428309ffffffff,3851.0,212.0,0.0
842830bffffffff,1492.0,143.0,0.0
842830dffffffff,1784.0,142.0,0.0
8428311ffffffff,5.0,0.0,0.0
8428313ffffffff,14.0,5.0,0.0
8428315ffffffff,322.0,1.0,0.0
8428317ffffffff,89.0,0.0,0.0
842831dffffffff,560.0,52.0,0.0
8428321ffffffff,923.0,18.0,0.0
8428323ffffffff,1708.0,93.0,0.0
8428325ffffffff,265.0,3.0,0.0
8428327ffffffff,918.0,3.0,0.0
8428329ffffffff,1679.0,35.0,0.0
842832bffffffff,6048.0,266.0,0.0
842832dffffffff,71.0,0.0,0.0
8428331ffffffff,566.0,27.0,0.0
8428333ffffffff,43.0,7.0,0.0
8428335ffffffff,760.0,27.0,0.0
8428337ffffffff,359.0,13.0,0.0
8428339ffffffff,200.0,2.0,0.0
842833bffffffff,135.0,5.0,0.0
842833dffffffff,133.0,6.0,0.0
8428341ffffffff,1855.0,51.0,0.0
8428343ffffffff,1361.0,102.0,0.0
8428345ffffffff,1340.0,11.0,0.0
8428347ffffffff,2168.0,6.0,0.0
842834dffffffff,2239.0,314.0,0.0
8428355ffffffff,935.0,153.0,0.0
8428357ffffffff,851.0,80.0,0.0
8428361ffffffff,650.0,0.0,0.0
8428363ffffffff,54.0,5.0,0.0
8428365ffffffff,373.0,0.0,0.0
8428367ffffffff,374.0,2.0,0.0
8428369ffffffff,478.0,3.0,0.0
842836bffffffff,1001.0,23.0,0.0
842836dffffffff,157.0,12.0,0.0
8428801ffffffff,104.0,12.0,0.0
8428803ffffffff,11.0,0.0,0.0
8428805ffffffff,6.0,0.0,0.0
8428807ffffffff,10.0,2.0,0.0
8428809ffffffff,85.0,2.0,0.0
842880bffffffff,8.0,1.0,0.0
842880dffffffff,79.0,14.0,0.0
8428811ffffffff,26.0,0.0,0.0
8428813ffffffff,383.0,21.0,0.0
8428815ffffffff,12.0,0.0,0.0
8428817ffffffff,122.0,3.0,0.0
8428819ffffffff,33.0,4.0,0.0
842881bffffffff,50.0,8.0,0.0
842881dffffffff,19.0,0.0,0.0
8428821ffffffff,1.0,0.0,0.0
8428825ffffffff,11.0,0.0,0.0
842882bffffffff,2.0,0.0,0.0
842882dffffffff,24.0,0.0,0.0
8428831ffffffff,7.0,0.0,0.0
8428833ffffffff,12.0,0.0,0.0
8428835ffffffff,2.0,0.0,0.0
8428839ffffffff,53.0,4.0,0.0
842883bffffffff,35.0,0.0,0.0
842883dffffffff,2.0,0.0,0.0
8428841ffffffff,499.0,117.0,0.0
8428843ffffffff,1271.0,76.0,0.0
8428845ffffffff,136.0,3.0,0.0
8428847ffffffff,1271.0,138.0,0.0
8428849ffffffff,20.0,0.0,0.0
842884bffffffff,32.0,5.0,0.0
842884dffffffff,10.0,0.0,0.0
8428851ffffffff,22.0,0.0,0.0
8428853ffffffff,4.0,0.0,0.0
8428855ffffffff,270.0,18.0,0.0
8428857ffffffff,11.0,0.0,0.0
842885bffffffff,11.0,2.0,0.0
842885dffffffff,87.0,23.0,0.0
8428861ffffffff,9.0,0.0,0.0
8428863ffffffff,44.0,0.0,0.0
8428865ffffffff,4.0,0.0,0.0
8428867ffffffff,7.0,0.0,0.0
8428869ffffffff,11.0,0.0,0.0
842886bffffffff,4.0,0.0,0.0
842886dffffffff,171.0,0.0,0.0
8428881ffffffff,34.0,0.0,0.0
8428883ffffffff,3.0,0.0,0.0
8428885ffffffff,191.0,5.0,0.0
8428887ffffffff,183.0,0.0,0.0
8428889ffffffff,260.0,15.0,0.0
842888bffffffff,98.0,2.0,0.0
842888dffffffff,536.0,4.0,0.0
8428891ffffffff,51.0,3.0,0.0
8428893ffffffff,955.0,5.0,0.0
8428895ffffffff,128.0,0.0,0.0
8428897ffffffff,3.0,0.0,0.0
8428899ffffffff,194.0,2.0,0.0
842889bffffffff,680.0,11.0,0.0
842889dffffffff,16.0,0.0,0.0
84288a1ffffffff,396.0,4.0,0.0
84288a3ffffffff,146.0,0.0,0.0
84288a5ffffffff,132.0,0.0,0.0
84288a7ffffffff,22.0,0.0,0.0
84288a9ffffffff,114.0,5.0,0.0
84288abffffffff,58.0,2.0,0.0
84288adffffffff,477.0,1.0,0.0
84288b1ffffffff,3.0,0.0,0.0
84288b3ffffffff,44.0,0.0,0.0
84288b5ffffffff,57.0,0.0,0.0
84288b7ffffffff,41.0,0.0,0.0
84288b9ffffffff,8.0,0.0,0.0
84288bbffffffff,45.0,0.0,0.0
84288bdffffffff,5.0,0.0,0.0
84288c1ffffffff,14.0,0.0,0.0
84288c3ffffffff,32.0,2.0,0.0
84288c5ffffffff,648.0,34.0,0.0
84288c7ffffffff,51.0,10.0,0.0
84288c9ffffffff,18.0,0.0,0.0
84288cbffffffff,33.0,0.0,0.0
84288cdffffffff,24.0,0.0,0.0
84288d1ffffffff,63.0,6.0,0.0
84288d3ffffffff,164.0,0.0,0.0
84288d5ffffffff,64.0,0.0,0.0
84288d7ffffffff,25.0,0.0,0.0
84288d9ffffffff,16.0,0.0,0.0
84288dbffffffff,94.0,3.0,0.0
84288ddffffffff,5.0,0.0,0.0
84288e1ffffffff,18.0,0.0,0.0
84288e3ffffffff,342.0,13.0,0.0
84288e5ffffffff,31.0,0.0,0.0
84288e7ffffffff,124.0,4.0,0.0
84288e9ffffffff,59.0,0.0,0.0
84288ebffffffff,39.0,0.0,0.0
84288edffffffff,131.0,0.0,0.0
8428901ffffffff,5.0,0.0,0.0
8428903ffffffff,16.0,5.0,0.0
8428905ffffffff,15.0,2.0,0.0
8428907ffffffff,221.0,6.0,0.0
8428909ffffffff,4.0,0.0,0.0
842890bffffffff,4.0,2.0,0.0
842890dffffffff,196.0,21.0,0.0
8428913ffffffff,34.0,0.0,0.0
8428915ffffffff,35.0,0.0,0.0
8428919ffffffff,14.0,0.0,0.0
842891dffffffff,96.0,14.0,0.0
8428921ffffffff,153.0,23.0,0.0
8428923ffffffff,1157.0,81.0,0.0
8428925ffffffff,74.0,21.0,0.0
8428927ffffffff,115.0,6.0,0.0
8428929ffffffff,171.0,34.0,0.0
842892bffffffff,67.0,1.0,0.0
842892dffffffff,4.0,0.0,0.0
8428931ffffffff,160.0,11.0,0.0
8428933ffffffff,1.0,1.0,0.0
8428935ffffffff,515.0,23.0,0.0
8428937ffffffff,248.0,6.0,0.0
8428939ffffffff,32.0,0.0,0.0
842893bffffffff,28.0,2.0,0.0
842893dffffffff,174.0,14.0,0.0
8428941ffffffff,527.0,7.0,0.0
8428943ffffffff,8.0,0.0,0.0
8428945ffffffff,22.0,0.0,0.0
8428947ffffffff,23.0,0.0,0.0
8428949ffffffff,9.0,2.0,0.0
842894bffffffff,70.0,0.0,0.0
842894dffffffff,79.0,2.0,0.0
8428953ffffffff,1.0,0.0,0.0
8428955ffffffff,9.0,0.0,0.0
8428957ffffffff,6.0,1.0,0.0
8428959ffffffff,8.0,0.0,0.0
842895bffffffff,3.0,0.0,0.0
842895dffffffff,6.0,0.0,0.0
8428961ffffffff,11.0,0.0,0.0
8428963ffffffff,28.0,5.0,0.0
8428965ffffffff,13.0,0.0,0.0
8428967ffffffff,165.0,23.0,0.0
8428969ffffffff,30.0,0.0,0.0
842896bffffffff,60.0,3.0,0.0
8428981ffffffff,24.0,0.0,0.0
8428983ffffffff,2.0,0.0,0.0
8428985ffffffff,373.0,5.0,0.0
8428987ffffffff,243.0,11.0,0.0
8428989ffffffff,2.0,0.0,0.0
842898bffffffff,1.0,0.0,0.0
842898dffffffff,903.0,19.0,0.0
8428991ffffffff,4.0,0.0,0.0
8428993ffffffff,19.0,0.0,0.0
8428995ffffffff,4.0,0.0,0.0
8428997ffffffff,3.0,0.0,0.0
8428999ffffffff,9.0,0.0,0.0
842899bffffffff,36.0,0.0,0.0
84289a3ffffffff,4.0,2.0,0.0
84289a5ffffffff,2.0,0.0,0.0
84289a7ffffffff,1.0,0.0,0.0
84289a9ffffffff,33.0,0.0,0.0
84289abffffffff,49.0,0.0,0.0
84289adffffffff,2.0,0.0,0.0
84289b1ffffffff,45.0,1.0,0.0
84289b3ffffffff,2.0,0.0,0.0
84289b5ffffffff,123.0,1.0,0.0
84289b7ffffffff,44.0,6.0,0.0
84289bdffffffff,87.0,5.0,0.0
84289c5ffffffff,25.0,0.0,0.0
84289c7ffffffff,25.0,0.0,0.0
84289c9ffffffff,7.0,0.0,0.0
84289d1ffffffff,7.0,0.0,0.0
84289d3ffffffff,145.0,2.0,0.0
84289d7ffffffff,3.0,0.0,0.0
84289d9ffffffff,12.0,0.0,0.0
84289dbffffffff,42.0,0.0,0.0
84289ddffffffff,1.0,0.0,0.0
84289e1ffffffff,18.0,0.0,0.0
84289e3ffffffff,127.0,3.0,0.0
84289e5ffffffff,25.0,0.0,0.0
84289e7ffffffff,114.0,0.0,0.0
84289e9ffffffff,8.0,4.0,0.0
84289ebffffffff,334.0,2.0,0.0
84289edffffffff,88.0,0.0,0.0
8428a01ffffffff,43.0,0.0,0.0
8428a03ffffffff,2.0,0.0,0.0
8428a09ffffffff,4.0,0.0,0.0
8428a11ffffffff,129.0,12.0,0.0
8428a13ffffffff,22.0,0.0,0.0
8428a17ffffffff,60.0,6.0,0.0
8428a19ffffffff,2.0,0.0,0.0
8428a1dffffffff,14.0,8.0,0.0
8428a21ffffffff,4.0,0.0,0.0
8428a23ffffffff,44.0,5.0,0.0
8428a29ffffffff,7.0,0.0,0.0
8428a31ffffffff,4.0,0.0,0.0
8428a35ffffffff,107.0,28.0,0.0
8428a37ffffffff,13.0,0.0,0.0
8428a39ffffffff,1.0,0.0,0.0
8428a3dffffffff,9.0,0.0,0.0
8428a43ffffffff,2.0,0.0,0.0
8428a45ffffffff,1.0,0.0,0.0
8428a57ffffffff,4.0,0.0,0.0
8428a61ffffffff,2.0,0.0,0.0
8428a67ffffffff,6.0,0.0,0.0
8428a69ffffffff,2.0,0.0,0.0
8428a6dffffffff,2.0,0.0,0.0
8428a81ffffffff,2.0,0.0,0.0
8428a83ffffffff,6.0,0.0,0.0
8428a85ffffffff,47.0,0.0,0.0
8428a87ffffffff,19.0,0.0,0.0
8428a8dffffffff,4.0,0.0,0.0
8428a91ffffffff,551.0,4.0,0.0
8428a93ffffffff,2197.0,14.0,0.0
8428a95ffffffff,48.0,0.0,0.0
8428a97ffffffff,300.0,0.0,0.0
8428a99ffffffff,31.0,2.0,0.0
8428a9bffffffff,8.0,0.0,0.0
8428a9dffffffff,16.0,0.0,0.0
8428aa1ffffffff,63.0,0.0,0.0
8428aa3ffffffff,69.0,5.0,0.0
8428aa5ffffffff,65.0,0.0,0.0
8428aa7ffffffff,20.0,0.0,0.0
8428aa9ffffffff,160.0,15.0,0.0
8428aabffffffff,126.0,12.0,0.0
8428aadffffffff,7.0,0.0,0.0
8428ab1ffffffff,81.0,3.0,0.0
8428ab3ffffffff,66.0,3.0,0.0
8428ab5ffffffff,25.0,0.0,0.0
8428ab7ffffffff,149.0,0.0,0.0
8428ab9ffffffff,34.0,7.0,0.0
8428abbffffffff,95.0,2.0,0.0
8428abdffffffff,65.0,3.0,0.0
8428ac9ffffffff,109.0,8.0,0.0
8428acbffffffff,51.0,2.0,0.0
8428acdffffffff,57.0,2.0,0.0
8428ad1ffffffff,40.0,0.0,0.0
8428ad3ffffffff,11.0,0.0,0.0
8428ad5ffffffff,4.0,0.0,0.0
8428ad7ffffffff,15.0,0.0,0.0
8428ad9ffffffff,6.0,0.0,0.0
8428adbffffffff,132.0,0.0,0.0
8428addffffffff,342.0,4.0,0.0
8428ae1ffffffff,530.0,58.0,0.0
8428ae3ffffffff,181.0,2.0,0.0
8428ae7ffffffff,10.0,0.0,0.0
8428ae9ffffffff,1207.0,41.0,0.0
8428aebffffffff,41.0,0.0,0.0
8428b01ffffffff,136.0,10.0,0.0
8428b03ffffffff,2.0,0.0,0.0
8428b05ffffffff,24.0,3.0,0.0
8428b07ffffffff,57.0,0.0,0.0
8428b09ffffffff,334.0,32.0,0.0
8428b0bffffffff,375.0,20.0,0.0
8428b0dffffffff,6.0,0.0,0.0
8428b11ffffffff,8.0,0.0,0.0
8428b13ffffffff,88.0,0.0,0.0
8428b17ffffffff,48.0,0.0,0.0
8428b19ffffffff,1.0,0.0,0.0
8428b1bffffffff,2.0,0.0,0.0
8428b1dffffffff,103.0,8.0,0.0
8428b21ffffffff,8.0,0.0,0.0
8428b23ffffffff,26.0,0.0,0.0
8428b25ffffffff,18.0,2.0,0.0
8428b27ffffffff,70.0,0.0,0.0
8428b29ffffffff,16.0,2.0,0.0
8428b2bffffffff,131.0,6.0,0.0
8428b2dffffffff,4.0,0.0,0.0
8428b31ffffffff,21.0,0.0,0.0
8428b33ffffffff,7.0,0.0,0.0
8428b37ffffffff,13.0,0.0,0.0
8428b3bffffffff,79.0,6.0,0.0
8428b47ffffffff,2.0,0.0,0.0
8428b4bffffffff,3.0,0.0,0.0
8428b51ffffffff,2.0,0.0,0.0
8428b53ffffffff,7.0,3.0,0.0
8428b55ffffffff,3.0,0.0,0.0
8428b57ffffffff,1116.0,177.0,0.0
8428b61ffffffff,72.0,3.0,0.0
8428b63ffffffff,21.0,0.0,0.0
8428b65ffffffff,112.0,15.0,0.0
8428b67ffffffff,5.0,0.0,0.0
8428b69ffffffff,33.0,6.0,0.0
8428b6dffffffff,282.0,50.0,0.0
8428c23ffffffff,5.0,0.0,0.0
8428c25ffffffff,38.0,0.0,0.0
8428c27ffffffff,2.0,0.0,0.0
8428c2bffffffff,3.0,0.0,0.0
8428c61ffffffff,7.0,0.0,0.0
8428c65ffffffff,2.0,0.0,0.0
8428d01ffffffff,28.0,0.0,0.0
8428d05ffffffff,30.0,0.0,0.0
8428d07ffffffff,40.0,6.0,0.0
8428d09ffffffff,2.0,0.0,0.0
8428d0bffffffff,12.0,0.0,0.0
8428d0dffffffff,32.0,0.0,0.0
8428d11ffffffff,598.0,17.0,0.0
8428d13ffffffff,1544.0,9.0,0.0
8428d15ffffffff,29.0,1.0,0.0
8428d17ffffffff,103.0,3.0,0.0
8428d19ffffffff,490.0,4.0,0.0
8428d1bffffffff,2910.0,99.0,0.0
8428d1dffffffff,165.0,56.0,0.0
8428d21ffffffff,56.0,0.0,0.0
8428d25ffffffff,224.0,5.0,0.0
8428d27ffffffff,19.0,0.0,0.0
8428d29ffffffff,411.0,10.0,0.0
8428d2bffffffff,23.0,2.0,0.0
8428d2dffffffff,166.0,8.0,0.0
8428d31ffffffff,3.0,0.0,0.0
8428d35ffffffff,1.0,0.0,0.0
8428d37ffffffff,5.0,0.0,0.0
8428d39ffffffff,2.0,0.0,0.0
8428d3bffffffff,62.0,0.0,0.0
8428d3dffffffff,2.0,0.0,0.0
8428d41ffffffff,66.0,0.0,0.0
8428d45ffffffff,931.0,2.0,0.0
8428d47ffffffff,2.0,0.0,0.0
8428d49ffffffff,43.0,0.0,0.0
8428d4dffffffff,490.0,4.0,0.0
8428d51ffffffff,51.0,3.0,0.0
8428d53ffffffff,2.0,0.0,0.0
8428d55ffffffff,39.0,0.0,0.0
8428d57ffffffff,110.0,5.0,0.0
8428d59ffffffff,53.0,2.0,0.0
8428d5bffffffff,86.0,0.0,0.0
8428d5dffffffff,157.0,2.0,0.0
8428d61ffffffff,101.0,2.0,0.0
8428d63ffffffff,30.0,0.0,0.0
8428d65ffffffff,48.0,0.0,0.0
8428d67ffffffff,54.0,0.0,0.0
8428d69ffffffff,625.0,0.0,0.0
8428d6bffffffff,551.0,2.0,0.0
8428d6dffffffff,66.0,0.0,0.0
8428d81ffffffff,58.0,0.0,0.0
8428d83ffffffff,6.0,0.0,0.0
8428d85ffffffff,2.0,0.0,0.0
8428d89ffffffff,55.0,0.0,0.0
8428d8bffffffff,49.0,0.0,0.0
8428d8dffffffff,69.0,0.0,0.0
8428d95ffffffff,18.0,0.0,0.0
8428d9dffffffff,25.0,4.0,0.0
8428dc1ffffffff,2.0,0.0,0.0
8428dc3ffffffff,2.0,0.0,0.0
8428dc5ffffffff,116.0,8.0,0.0
8428dc7ffffffff,133.0,1.0,0.0
8428dc9ffffffff,1.0,1.0,0.0
8428dcdffffffff,28.0,0.0,0.0
8428de1ffffffff,18.0,0.0,0.0
8428de9ffffffff,104.0,3.0,0.0
8428debffffffff,33.0,0.0,0.0
8428dedffffffff,56.0,0.0,0.0
8428f01ffffffff,1351.0,61.0,0.0
8428f03ffffffff,721.0,86.0,0.0
8428f05ffffffff,353.0,6.0,0.0
8428f07ffffffff,601.0,5.0,0.0
8428f09ffffffff,61.0,2.0,0.0
8428f0bffffffff,221.0,1.0,0.0
8428f0dffffffff,18.0,5.0,0.0
8428f11ffffffff,14.0,0.0,0.0
8428f15ffffffff,26.0,2.0,0.0
8428f17ffffffff,6.0,0.0,0.0
8428f19ffffffff,10.0,0.0,0.0
8428f1dffffffff,161.0,8.0,0.0
8428f21ffffffff,713.0,13.0,0.0
8428f23ffffffff,13.0,0.0,0.0
8428f25ffffffff,76.0,0.0,0.0
8428f27ffffffff,386.0,2.0,0.0
8428f29ffffffff,230.0,12.0,0.0
8428f2bffffffff,6.0,0.0,0.0
8428f2dffffffff,106.0,3.0,0.0
8428f31ffffffff,2.0,0.0,0.0
8428f33ffffffff,204.0,2.0,0.0
