cell_id,Rupornis magnirostris,Rupornis magnirostris gracilis,Rupornis magnirostris [magnirostris Group],Rupornis magnirostris [pucherani Group]
84a81e7ffffffff,76.0,0.0,0.0,2.0
84a81e9ffffffff,371.0,0.0,0.0,0.0
84a81ebffffffff,31.0,0.0,0.0,1.0
84a81edffffffff,1520.0,0.0,0.0,7.0
84a8203ffffffff,9.0,0.0,0.0,0.0
84a8207ffffffff,6.0,0.0,0.0,0.0
84a8209ffffffff,6.0,0.0,0.0,0.0
84a8211ffffffff,11.0,0.0,0.0,0.0
84a8213ffffffff,13.0,0.0,0.0,0.0
84a8215ffffffff,9.0,0.0,0.0,0.0
84a8219ffffffff,13.0,0.0,0.0,0.0
84a821bffffffff,5.0,0.0,0.0,0.0
84a8225ffffffff,7.0,0.0,0.0,0.0
84a8227ffffffff,5.0,0.0,0.0,0.0
84a8229ffffffff,4.0,0.0,0.0,0.0
84a822bffffffff,13.0,0.0,0.0,0.0
84a8235ffffffff,16.0,0.0,0.0,0.0
84a8237ffffffff,31.0,0.0,0.0,0.0
84a823dffffffff,2.0,0.0,0.0,0.0
84a8241ffffffff,39.0,0.0,0.0,0.0
84a8245ffffffff,42.0,0.0,0.0,0.0
84a8247ffffffff,14.0,0.0,0.0,0.0
84a8249ffffffff,1.0,0.0,0.0,0.0
84a824bffffffff,2.0,0.0,0.0,0.0
84a8251ffffffff,2.0,0.0,0.0,0.0
84a8253ffffffff,1.0,0.0,0.0,0.0
84a8257ffffffff,37.0,0.0,0.0,0.0
84a8259ffffffff,2.0,0.0,0.0,0.0
84a8261ffffffff,18.0,0.0,0.0,0.0
84a8265ffffffff,5.0,0.0,0.0,0.0
84a826dffffffff,39.0,0.0,0.0,0.0
84a8287ffffffff,7.0,0.0,0.0,0.0
84a8289ffffffff,4.0,0.0,0.0,0.0
84a8291ffffffff,9.0,0.0,0.0,0.0
84a829bffffffff,4.0,0.0,0.0,0.0
84a82a1ffffffff,3.0,0.0,0.0,0.0
84a82a3ffffffff,3.0,0.0,0.0,0.0
84a82a5ffffffff,8.0,0.0,0.0,0.0
84a82a7ffffffff,7.0,0.0,0.0,0.0
84a82abffffffff,4.0,0.0,0.0,0.0
84a82b9ffffffff,10.0,0.0,0.0,0.0
84a82bdffffffff,15.0,0.0,0.0,0.0
84a82c5ffffffff,3.0,0.0,0.0,0.0
84a82c9ffffffff,18.0,0.0,0.0,0.0
84a82cbffffffff,2.0,0.0,0.0,0.0
84a82d1ffffffff,5.0,0.0,0.0,0.0
84a82d3ffffffff,20.0,0.0,0.0,0.0
84a82dbffffffff,15.0,0.0,0.0,0.0
84a82ddffffffff,10.0,0.0,0.0,0.0
84a82e1ffffffff,13.0,0.0,0.0,0.0
84a82e3ffffffff,12.0,0.0,0.0,0.0
84a82e7ffffffff,6.0,0.0,0.0,0.0
84a82edffffffff,1.0,0.0,0.0,0.0
84a8311ffffffff,77.0,0.0,0.0,0.0
84a8313ffffffff,65.0,0.0,0.0,0.0
84a8315ffffffff,31.0,0.0,0.0,0.0
84a8317ffffffff,25.0,0.0,0.0,0.0
84a8319ffffffff,18.0,0.0,0.0,0.0
84a831bffffffff,90.0,0.0,0.0,0.0
84a831dffffffff,71.0,0.0,0.0,0.0
84a8331ffffffff,2.0,0.0,0.0,0.0
84a8333ffffffff,58.0,0.0,0.0,8.0
84a8337ffffffff,18.0,0.0,0.0,5.0
84a833bffffffff,47.0,0.0,0.0,0.0
84a834bffffffff,2.0,0.0,0.0,0.0
84a8351ffffffff,19.0,0.0,0.0,0.0
84a8353ffffffff,167.0,0.0,0.0,0.0
84a8357ffffffff,71.0,0.0,0.0,0.0
84a8359ffffffff,28.0,0.0,0.0,0.0
84a835bffffffff,80.0,0.0,0.0,0.0
84a835dffffffff,27.0,0.0,0.0,0.0
84a8401ffffffff,2.0,0.0,0.0,0.0
84a8403ffffffff,104.0,0.0,0.0,0.0
84a8405ffffffff,28.0,0.0,0.0,0.0
84a840dffffffff,366.0,0.0,0.0,0.0
84a8411ffffffff,31.0,0.0,0.0,0.0
84a8413ffffffff,16.0,0.0,0.0,0.0
84a8415ffffffff,5.0,0.0,0.0,0.0
84a8417ffffffff,4.0,0.0,0.0,0.0
84a8421ffffffff,17.0,0.0,0.0,0.0
84a8425ffffffff,1.0,0.0,0.0,0.0
84a842bffffffff,15.0,0.0,0.0,0.0
84a8439ffffffff,5.0,0.0,0.0,0.0
84a8441ffffffff,9.0,0.0,0.0,0.0
84a8443ffffffff,1.0,0.0,0.0,0.0
84a8447ffffffff,11.0,0.0,0.0,0.0
84a844dffffffff,55.0,0.0,0.0,0.0
84a845bffffffff,48.0,0.0,0.0,0.0
84a8461ffffffff,47.0,0.0,0.0,0.0
84a8463ffffffff,309.0,0.0,0.0,0.0
84a8465ffffffff,27.0,0.0,0.0,0.0
84a8469ffffffff,3.0,0.0,0.0,0.0
84a846bffffffff,6.0,0.0,0.0,0.0
84a84a3ffffffff,7.0,0.0,0.0,0.0
84a84a5ffffffff,41.0,0.0,0.0,0.0
84a84b5ffffffff,2.0,0.0,0.0,0.0
84a84d9ffffffff,7.0,0.0,0.0,0.0
84a84e1ffffffff,2.0,0.0,0.0,0.0
84a84e7ffffffff,15.0,0.0,0.0,0.0
84a84edffffffff,5.0,0.0,0.0,0.0
84a8519ffffffff,2.0,0.0,0.0,0.0
84a851bffffffff,1.0,0.0,0.0,0.0
84a8535ffffffff,3.0,0.0,0.0,0.0
84a8559ffffffff,30.0,0.0,0.0,0.0
84a855dffffffff,30.0,0.0,0.0,0.0
84a8565ffffffff,1.0,0.0,0.0,0.0
84a856bffffffff,2.0,0.0,0.0,0.0
84a856dffffffff,2.0,0.0,0.0,0.0
84a8591ffffffff,1840.0,0.0,0.0,0.0
84a8593ffffffff,15.0,0.0,0.0,0.0
84a8597ffffffff,43.0,0.0,0.0,0.0
84a8599ffffffff,718.0,0.0,0.0,0.0
84a859bffffffff,25.0,0.0,0.0,0.0
84a85a1ffffffff,8.0,0.0,0.0,0.0
84a85b3ffffffff,6.0,0.0,0.0,0.0
84a85b7ffffffff,37.0,0.0,0.0,0.0
84a85b9ffffffff,20.0,0.0,0.0,0.0
84a85c3ffffffff,1.0,0.0,0.0,0.0
84a85d3ffffffff,1627.0,0.0,0.0,0.0
84a85d7ffffffff,212.0,0.0,0.0,0.0
84a85dbffffffff,3.0,0.0,0.0,0.0
84a8601ffffffff,16.0,0.0,0.0,0.0
84a8603ffffffff,4.0,0.0,0.0,0.0
84a8605ffffffff,69.0,0.0,0.0,0.0
84a8607ffffffff,8.0,0.0,0.0,0.0
84a860bffffffff,2.0,0.0,0.0,0.0
84a860dffffffff,55.0,0.0,0.0,0.0
84a8615ffffffff,5.0,0.0,0.0,0.0
84a8621ffffffff,1.0,0.0,0.0,0.0
84a8629ffffffff,21.0,0.0,0.0,0.0
84a862dffffffff,12.0,0.0,0.0,0.0
84a8639ffffffff,21.0,0.0,0.0,0.0
84a863dffffffff,2.0,0.0,0.0,0.0
84a8645ffffffff,2.0,0.0,0.0,0.0
84a8647ffffffff,12.0,0.0,0.0,0.0
84a8649ffffffff,4.0,0.0,0.0,0.0
84a864bffffffff,1.0,0.0,0.0,0.0
84a864dffffffff,2.0,0.0,0.0,0.0
84a865bffffffff,53.0,0.0,0.0,0.0
84a8663ffffffff,2.0,0.0,0.0,0.0
84a866bffffffff,5.0,0.0,0.0,0.0
84a8687ffffffff,2.0,0.0,0.0,0.0
84a8691ffffffff,4.0,0.0,0.0,0.0
84a86a1ffffffff,5.0,0.0,0.0,0.0
84a86a3ffffffff,2.0,0.0,0.0,0.0
84a86a5ffffffff,2.0,0.0,0.0,0.0
84a86b7ffffffff,2.0,0.0,0.0,0.0
84a86b9ffffffff,3.0,0.0,0.0,0.0
84a86bdffffffff,2.0,0.0,0.0,0.0
84a86c3ffffffff,10.0,0.0,0.0,0.0
84a86d1ffffffff,9.0,0.0,0.0,0.0
84a86d3ffffffff,4.0,0.0,0.0,0.0
84a86d5ffffffff,8.0,0.0,0.0,0.0
84a86d7ffffffff,2.0,0.0,0.0,0.0
84a86e7ffffffff,11.0,0.0,0.0,0.0
84a86edffffffff,5.0,0.0,0.0,0.0
84a8701ffffffff,15.0,0.0,0.0,0.0
84a8705ffffffff,1.0,0.0,0.0,0.0
84a8709ffffffff,3.0,0.0,0.0,0.0
84a870bffffffff,3.0,0.0,0.0,0.0
84a870dffffffff,1.0,0.0,0.0,0.0
84a8713ffffffff,2.0,0.0,0.0,0.0
84a871bffffffff,18.0,0.0,0.0,0.0
84a8721ffffffff,6.0,0.0,0.0,0.0
84a8737ffffffff,36.0,0.0,0.0,0.0
84a8743ffffffff,2.0,0.0,0.0,0.0
84a8751ffffffff,4.0,0.0,0.0,0.0
84a8753ffffffff,8.0,0.0,0.0,0.0
84a8759ffffffff,26.0,0.0,0.0,0.0
84a875bffffffff,10.0,0.0,0.0,0.0
84a8763ffffffff,3.0,0.0,0.0,0.0
84a8765ffffffff,4.0,0.0,0.0,0.0
84a8767ffffffff,2.0,0.0,0.0,0.0
84a8769ffffffff,1.0,0.0,0.0,0.0
84a876dffffffff,35.0,0.0,0.0,0.0
84a8805ffffffff,83.0,0.0,0.0,0.0
84a8807ffffffff,38.0,0.0,0.0,0.0
84a8809ffffffff,1.0,0.0,0.0,0.0
84a880dffffffff,18.0,0.0,0.0,0.0
84a8811ffffffff,106.0,0.0,0.0,0.0
84a8813ffffffff,7.0,0.0,0.0,0.0
84a8817ffffffff,3.0,0.0,0.0,0.0
84a8819ffffffff,12.0,0.0,0.0,0.0
84a881bffffffff,108.0,0.0,0.0,0.0
84a881dffffffff,1.0,0.0,0.0,0.0
84a8821ffffffff,10.0,0.0,0.0,0.0
84a8823ffffffff,2.0,0.0,0.0,0.0
84a8825ffffffff,11.0,0.0,0.0,0.0
84a8829ffffffff,4.0,0.0,0.0,0.0
84a882bffffffff,6.0,0.0,0.0,0.0
84a882dffffffff,66.0,0.0,0.0,0.0
84a8831ffffffff,5.0,0.0,0.0,0.0
84a8839ffffffff,8.0,0.0,0.0,0.0
84a883bffffffff,12.0,0.0,0.0,0.0
84a883dffffffff,4.0,0.0,0.0,0.0
84a8847ffffffff,2.0,0.0,0.0,0.0
84a8849ffffffff,202.0,0.0,0.0,0.0
84a884bffffffff,8.0,0.0,0.0,0.0
84a884dffffffff,18.0,0.0,0.0,0.0
84a8853ffffffff,8.0,0.0,0.0,0.0
84a8857ffffffff,27.0,0.0,0.0,0.0
84a885bffffffff,5.0,0.0,0.0,0.0
84a885dffffffff,3.0,0.0,0.0,0.0
84a8861ffffffff,6.0,0.0,0.0,0.0
84a8863ffffffff,67.0,0.0,0.0,0.0
84a8867ffffffff,36.0,0.0,0.0,0.0
84a886bffffffff,1.0,0.0,0.0,0.0
84a886dffffffff,7.0,0.0,0.0,0.0
84a8887ffffffff,3.0,0.0,0.0,0.0
84a8889ffffffff,11.0,0.0,0.0,0.0
84a8895ffffffff,8.0,0.0,0.0,0.0
84a88a3ffffffff,1.0,0.0,0.0,0.0
84a88a9ffffffff,10.0,0.0,0.0,0.0
84a88b1ffffffff,3.0,0.0,0.0,0.0
84a88b5ffffffff,3.0,0.0,0.0,0.0
84a88bbffffffff,35.0,0.0,0.0,0.0
84a88c1ffffffff,9.0,0.0,0.0,0.0
84a88c3ffffffff,15.0,0.0,0.0,0.0
84a88c5ffffffff,2.0,0.0,0.0,0.0
84a88c7ffffffff,1.0,0.0,0.0,0.0
84a88c9ffffffff,4.0,0.0,0.0,0.0
84a88cbffffffff,4.0,0.0,0.0,0.0
84a88cdffffffff,22.0,0.0,0.0,0.0
84a88d1ffffffff,1.0,0.0,0.0,0.0
84a88d5ffffffff,7.0,0.0,0.0,0.0
84a88ddffffffff,176.0,0.0,0.0,0.0
84a88e7ffffffff,2.0,0.0,0.0,0.0
84a88e9ffffffff,50.0,0.0,0.0,0.0
84a88ebffffffff,20.0,0.0,0.0,0.0
84a8911ffffffff,31.0,0.0,0.0,0.0
84a8915ffffffff,5.0,0.0,0.0,0.0
84a8917ffffffff,156.0,0.0,0.0,0.0
84a8919ffffffff,49.0,0.0,0.0,0.0
84a891bffffffff,6.0,0.0,0.0,0.0
84a891dffffffff,17.0,0.0,0.0,0.0
84a8951ffffffff,10.0,0.0,0.0,0.0
84a8953ffffffff,32.0,0.0,0.0,0.0
84a8957ffffffff,25.0,0.0,0.0,0.0
84a895bffffffff,6.0,0.0,0.0,0.0
84a89b3ffffffff,12.0,0.0,0.0,0.0
84a89c5ffffffff,1.0,0.0,0.0,0.0
84a89ddffffffff,2.0,0.0,0.0,0.0
84a89e3ffffffff,2.0,0.0,0.0,0.0
84a89edffffffff,3.0,0.0,0.0,0.0
84a8a03ffffffff,101.0,0.0,0.0,0.0
84a8a07ffffffff,686.0,0.0,0.0,0.0
84a8a11ffffffff,52.0,0.0,0.0,0.0
84a8a13ffffffff,426.0,0.0,0.0,0.0
84a8a15ffffffff,81.0,0.0,0.0,0.0
84a8a17ffffffff,251.0,0.0,0.0,0.0
84a8a19ffffffff,309.0,0.0,0.0,2.0
84a8a1bffffffff,36.0,0.0,0.0,2.0
84a8a1dffffffff,66.0,0.0,0.0,0.0
84a8a21ffffffff,86.0,0.0,0.0,0.0
84a8a23ffffffff,386.0,0.0,0.0,0.0
84a8a25ffffffff,18.0,0.0,0.0,0.0
84a8a27ffffffff,91.0,0.0,0.0,0.0
84a8a2bffffffff,312.0,0.0,0.0,0.0
84a8a2dffffffff,22.0,0.0,0.0,0.0
84a8a31ffffffff,16.0,0.0,0.0,0.0
84a8a33ffffffff,13.0,0.0,0.0,0.0
84a8a35ffffffff,35.0,0.0,0.0,0.0
84a8a37ffffffff,6.0,0.0,0.0,0.0
84a8a39ffffffff,34.0,0.0,0.0,0.0
84a8a3bffffffff,14.0,0.0,0.0,0.0
84a8a3dffffffff,128.0,0.0,0.0,0.0
84a8a53ffffffff,129.0,0.0,0.0,11.0
84a8a85ffffffff,10.0,0.0,0.0,0.0
84a8a89ffffffff,7.0,0.0,0.0,0.0
84a8a8bffffffff,3.0,0.0,0.0,0.0
84a8a8dffffffff,5.0,0.0,0.0,0.0
84a8a91ffffffff,91.0,0.0,0.0,0.0
84a8a93ffffffff,14.0,0.0,0.0,0.0
84a8a95ffffffff,15.0,0.0,0.0,0.0
84a8a97ffffffff,125.0,0.0,0.0,0.0
84a8a99ffffffff,3.0,0.0,0.0,0.0
84a8a9dffffffff,2.0,0.0,0.0,0.0
84a8aa1ffffffff,4.0,0.0,0.0,0.0
84a8aa5ffffffff,4.0,0.0,0.0,0.0
84a8aa7ffffffff,16.0,0.0,0.0,0.0
84a8aadffffffff,70.0,0.0,0.0,0.0
84a8ab1ffffffff,4.0,0.0,0.0,0.0
84a8ab9ffffffff,6.0,0.0,0.0,0.0
84a8abdffffffff,4.0,0.0,0.0,0.0
84a8ac1ffffffff,7.0,0.0,0.0,0.0
84a8ac3ffffffff,2.0,0.0,0.0,0.0
84a8ac5ffffffff,39.0,0.0,0.0,0.0
84a8ac7ffffffff,8.0,0.0,0.0,0.0
84a8ac9ffffffff,67.0,0.0,0.0,1.0
84a8acbffffffff,49.0,0.0,0.0,0.0
84a8acdffffffff,92.0,0.0,0.0,0.0
84a8ad1ffffffff,29.0,0.0,0.0,0.0
84a8ad3ffffffff,43.0,0.0,0.0,0.0
84a8ad5ffffffff,31.0,0.0,0.0,0.0
84a8ad7ffffffff,1.0,0.0,0.0,0.0
84a8ad9ffffffff,10.0,0.0,0.0,0.0
84a8adbffffffff,7.0,0.0,0.0,0.0
84a8addffffffff,12.0,0.0,0.0,0.0
84a8ae1ffffffff,13.0,0.0,0.0,0.0
84a8ae3ffffffff,18.0,0.0,0.0,0.0
84a8ae5ffffffff,97.0,0.0,0.0,0.0
84a8ae7ffffffff,5.0,0.0,0.0,0.0
84a8ae9ffffffff,9.0,0.0,0.0,0.0
84a8aebffffffff,9.0,0.0,0.0,0.0
84a8b11ffffffff,5.0,0.0,0.0,0.0
84a8b13ffffffff,9.0,0.0,0.0,0.0
84a8b17ffffffff,12.0,0.0,0.0,0.0
84a8b1bffffffff,21.0,0.0,0.0,0.0
84a8c01ffffffff,26.0,0.0,0.0,0.0
84a8c03ffffffff,29.0,0.0,0.0,0.0
84a8c05ffffffff,47.0,0.0,0.0,0.0
84a8c07ffffffff,4.0,0.0,0.0,0.0
84a8c09ffffffff,12.0,0.0,0.0,0.0
84a8c0dffffffff,40.0,0.0,0.0,0.0
84a8c15ffffffff,2.0,0.0,0.0,0.0
84a8c1dffffffff,1.0,0.0,0.0,0.0
84a8c23ffffffff,38.0,0.0,0.0,0.0
84a8c25ffffffff,187.0,0.0,0.0,0.0
84a8c27ffffffff,29.0,0.0,0.0,0.0
84a8c2bffffffff,3.0,0.0,0.0,0.0
84a8c39ffffffff,4.0,0.0,0.0,0.0
84a8c47ffffffff,11.0,0.0,0.0,0.0
84a8c57ffffffff,5.0,0.0,0.0,0.0
84a8c63ffffffff,20.0,0.0,0.0,0.0
84a8c6bffffffff,1.0,0.0,0.0,0.0
84a8c83ffffffff,3.0,0.0,0.0,0.0
84a8c91ffffffff,1.0,0.0,0.0,0.0
84a8c97ffffffff,2.0,0.0,0.0,0.0
84a8c9bffffffff,4.0,0.0,0.0,0.0
84a8ca3ffffffff,2.0,0.0,0.0,0.0
84a8cc5ffffffff,1.0,0.0,0.0,0.0
84a8cc9ffffffff,1.0,0.0,0.0,0.0
84a8cd1ffffffff,2.0,0.0,0.0,0.0
84a8ce3ffffffff,2.0,0.0,0.0,0.0
84a8cebffffffff,2.0,0.0,0.0,0.0
84a8d05ffffffff,6.0,0.0,0.0,0.0
84a8d11ffffffff,11.0,0.0,0.0,0.0
84a8d19ffffffff,142.0,0.0,0.0,0.0
84a8d1bffffffff,156.0,0.0,0.0,0.0
84a8d35ffffffff,51.0,0.0,0.0,0.0
84a8d41ffffffff,2.0,0.0,0.0,0.0
84a8d43ffffffff,27.0,0.0,0.0,0.0
84a8d45ffffffff,4.0,0.0,0.0,0.0
84a8d47ffffffff,2.0,0.0,0.0,0.0
84a8d4bffffffff,7.0,0.0,0.0,0.0
84a8d53ffffffff,7.0,0.0,0.0,0.0
84a8d5dffffffff,3.0,0.0,0.0,0.0
84a8d69ffffffff,4.0,0.0,0.0,0.0
84a8d9dffffffff,2.0,0.0,0.0,0.0
84a8da1ffffffff,6.0,0.0,0.0,0.0
84a8da7ffffffff,2.0,0.0,0.0,0.0
84a8da9ffffffff,7.0,0.0,0.0,0.0
84a8dadffffffff,2.0,0.0,0.0,0.0
84a8db5ffffffff,10.0,0.0,0.0,0.0
84a8dcbffffffff,2.0,0.0,0.0,0.0
84a8dcdffffffff,2.0,0.0,0.0,0.0
84a8dd7ffffffff,4.0,0.0,0.0,0.0
84a8dd9ffffffff,4.0,0.0,0.0,0.0
84a8de1ffffffff,22.0,0.0,0.0,0.0
84a8de3ffffffff,20.0,0.0,0.0,0.0
84a8de7ffffffff,29.0,0.0,0.0,0.0
84a8de9ffffffff,4.0,0.0,0.0,0.0
84a8debffffffff,27.0,0.0,0.0,0.0
84a8e01ffffffff,1.0,0.0,0.0,0.0
84a8e19ffffffff,2.0,0.0,0.0,0.0
84a8e45ffffffff,3.0,0.0,0.0,0.0
84a8e55ffffffff,4.0,0.0,0.0,0.0
84a8e65ffffffff,12.0,0.0,0.0,0.0
84a8e69ffffffff,8.0,0.0,0.0,0.0
84a8e6bffffffff,4.0,0.0,0.0,0.0
84a8e6dffffffff,28.0,0.0,0.0,0.0
84a8e93ffffffff,2.0,0.0,0.0,0.0
84a8eb1ffffffff,2.0,0.0,0.0,0.0
84a8eb5ffffffff,1.0,0.0,0.0,0.0
84a8ec9ffffffff,40.0,0.0,0.0,0.0
84a8ecbffffffff,3.0,0.0,0.0,0.0
84a8ed5ffffffff,4.0,0.0,0.0,0.0
84a8ee5ffffffff,3.0,0.0,0.0,0.0
84a8ee9ffffffff,2.0,0.0,0.0,0.0
84a8f05ffffffff,2.0,0.0,0.0,0.0
84a8f09ffffffff,1.0,0.0,0.0,0.0
84a8f0bffffffff,3.0,0.0,0.0,0.0
84a8f0dffffffff,1.0,0.0,0.0,0.0
84a8f2bffffffff,2.0,0.0,0.0,0.0
84a8f41ffffffff,44.0,0.0,0.0,0.0
84a8f43ffffffff,19.0,0.0,0.0,0.0
84a8f45ffffffff,5.0,0.0,0.0,0.0
84a8f47ffffffff,3.0,0.0,0.0,0.0
84a8f4dffffffff,12.0,0.0,0.0,0.0
84a8f55ffffffff,1.0,0.0,0.0,0.0
84a8f57ffffffff,11.0,0.0,0.0,0.0
84a8f59ffffffff,6.0,0.0,0.0,0.0
84a8f5dffffffff,2.0,0.0,0.0,0.0
84a8f63ffffffff,8.0,0.0,0.0,0.0
84a9011ffffffff,31.0,0.0,0.0,0.0
84a9013ffffffff,101.0,0.0,0.0,2.0
84a9015ffffffff,7.0,0.0,0.0,2.0
84a9017ffffffff,44.0,0.0,0.0,0.0
84a9031ffffffff,10.0,0.0,0.0,0.0
84a9033ffffffff,11.0,0.0,0.0,0.0
84a9039ffffffff,2.0,0.0,0.0,0.0
84a903bffffffff,5.0,0.0,0.0,0.0
84a9051ffffffff,40.0,0.0,0.0,0.0
84a9053ffffffff,5.0,0.0,0.0,0.0
84a9057ffffffff,36.0,0.0,0.0,6.0
84a9081ffffffff,4.0,0.0,0.0,0.0
84a9085ffffffff,3.0,0.0,0.0,0.0
84a9087ffffffff,1.0,0.0,0.0,0.0
84a9089ffffffff,4.0,0.0,0.0,0.0
84a908bffffffff,1.0,0.0,0.0,0.0
84a908dffffffff,6.0,0.0,0.0,0.0
84a9091ffffffff,4.0,0.0,0.0,0.0
84a9095ffffffff,43.0,0.0,0.0,0.0
84a9097ffffffff,2.0,0.0,0.0,0.0
84a909dffffffff,10.0,0.0,0.0,0.0
84a90a1ffffffff,2.0,0.0,0.0,0.0
84a90a5ffffffff,4.0,0.0,0.0,0.0
84a90a7ffffffff,1.0,0.0,0.0,0.0
84a90a9ffffffff,6.0,0.0,0.0,0.0
84a90adffffffff,6.0,0.0,0.0,0.0
84a90b3ffffffff,8.0,0.0,0.0,0.0
84a90b9ffffffff,2.0,0.0,0.0,0.0
84a90bbffffffff,8.0,0.0,0.0,0.0
84a90c3ffffffff,2.0,0.0,0.0,0.0
84a90c5ffffffff,14.0,0.0,0.0,0.0
84a90c7ffffffff,3.0,0.0,0.0,0.0
84a90c9ffffffff,5.0,0.0,0.0,0.0
84a90cbffffffff,2.0,0.0,0.0,0.0
84a90cdffffffff,12.0,0.0,0.0,0.0
84a90d1ffffffff,1.0,0.0,0.0,0.0
84a90d5ffffffff,4.0,0.0,0.0,0.0
84a90d9ffffffff,4.0,0.0,0.0,0.0
84a90dbffffffff,8.0,0.0,0.0,0.0
84a90e1ffffffff,50.0,0.0,0.0,0.0
84a90e3ffffffff,4.0,0.0,0.0,0.0
84a90e5ffffffff,89.0,0.0,0.0,3.0
84a90e7ffffffff,6.0,0.0,0.0,0.0
84a90e9ffffffff,67.0,0.0,0.0,0.0
84a90ebffffffff,9.0,0.0,0.0,0.0
84a9181ffffffff,18.0,0.0,0.0,0.0
84a9187ffffffff,3.0,0.0,0.0,0.0
84a918bffffffff,22.0,0.0,0.0,0.0
84a9191ffffffff,85.0,0.0,0.0,0.0
84a9193ffffffff,2.0,0.0,0.0,0.0
84a9195ffffffff,25.0,0.0,0.0,0.0
84a9197ffffffff,3.0,0.0,0.0,0.0
84a9199ffffffff,4.0,0.0,0.0,0.0
84a919bffffffff,2.0,0.0,0.0,0.0
84a919dffffffff,12.0,0.0,0.0,0.0
84a91b1ffffffff,72.0,0.0,0.0,0.0
84a91b3ffffffff,5.0,0.0,0.0,0.0
84a91b5ffffffff,57.0,0.0,0.0,0.0
84a91b7ffffffff,87.0,0.0,0.0,0.0
84a91b9ffffffff,3.0,0.0,0.0,0.0
84a91bbffffffff,14.0,0.0,0.0,0.0
84a91bdffffffff,4.0,0.0,0.0,0.0
84a91d1ffffffff,17.0,0.0,0.0,0.0
84a91d3ffffffff,1.0,0.0,0.0,0.0
84a91d5ffffffff,30.0,0.0,0.0,0.0
84a91d7ffffffff,5.0,0.0,0.0,0.0
84a91d9ffffffff,49.0,0.0,0.0,0.0
84a91dbffffffff,22.0,0.0,0.0,0.0
84a91ddffffffff,9.0,0.0,0.0,1.0
84a9213ffffffff,21.0,0.0,0.0,0.0
84a9217ffffffff,1.0,0.0,0.0,0.0
84a921bffffffff,11.0,0.0,0.0,0.0
84a9283ffffffff,2.0,0.0,0.0,0.0
84a9289ffffffff,2.0,0.0,0.0,0.0
84a9291ffffffff,3.0,0.0,0.0,0.0
84a9293ffffffff,17.0,0.0,0.0,0.0
84a92a5ffffffff,6.0,0.0,0.0,0.0
84a92adffffffff,4.0,0.0,0.0,0.0
84a92bdffffffff,2.0,0.0,0.0,0.0
84a92c5ffffffff,13.0,0.0,0.0,0.0
84a92c7ffffffff,2.0,0.0,0.0,0.0
84a92cbffffffff,160.0,0.0,0.0,0.0
84a92d7ffffffff,4.0,0.0,0.0,0.0
84a92d9ffffffff,10.0,0.0,0.0,2.0
84a92ddffffffff,3.0,0.0,0.0,0.0
84a92e1ffffffff,47.0,0.0,0.0,3.0
84a92e3ffffffff,15.0,0.0,0.0,0.0
84a92e7ffffffff,2.0,0.0,0.0,0.0
84a92e9ffffffff,57.0,0.0,0.0,12.0
84a92ebffffffff,60.0,0.0,0.0,0.0
84a9401ffffffff,3.0,0.0,0.0,0.0
84a9403ffffffff,2.0,0.0,0.0,0.0
84a9407ffffffff,4.0,0.0,0.0,0.0
84a940dffffffff,31.0,0.0,0.0,0.0
84a9411ffffffff,295.0,0.0,0.0,0.0
84a9413ffffffff,119.0,0.0,0.0,0.0
84a9417ffffffff,62.0,0.0,0.0,0.0
84a9419ffffffff,57.0,0.0,0.0,0.0
84a941bffffffff,242.0,0.0,0.0,0.0
84a9425ffffffff,125.0,0.0,0.0,0.0
84a9427ffffffff,15.0,0.0,0.0,0.0
84a9429ffffffff,61.0,0.0,0.0,0.0
84a942bffffffff,2.0,0.0,0.0,0.0
84a942dffffffff,19.0,0.0,0.0,0.0
84a9431ffffffff,9.0,0.0,0.0,0.0
84a9433ffffffff,32.0,0.0,0.0,0.0
84a9435ffffffff,7.0,0.0,0.0,0.0
84a9437ffffffff,71.0,0.0,0.0,0.0
84a9439ffffffff,10.0,0.0,0.0,0.0
84a943dffffffff,90.0,0.0,0.0,0.0
84a9441ffffffff,300.0,0.0,0.0,0.0
84a9443ffffffff,27.0,0.0,0.0,0.0
84a9445ffffffff,114.0,0.0,0.0,0.0
84a9447ffffffff,78.0,0.0,0.0,0.0
84a9449ffffffff,14.0,0.0,0.0,0.0
84a944bffffffff,42.0,0.0,0.0,0.0
84a944dffffffff,22.0,0.0,0.0,0.0
84a9451ffffffff,9.0,0.0,0.0,0.0
84a9453ffffffff,75.0,0.0,0.0,0.0
84a9457ffffffff,39.0,0.0,0.0,0.0
84a9459ffffffff,3.0,0.0,0.0,0.0
84a945bffffffff,82.0,0.0,0.0,0.0
84a945dffffffff,5.0,0.0,0.0,0.0
84a9461ffffffff,205.0,0.0,0.0,0.0
84a9463ffffffff,22.0,0.0,0.0,0.0
84a9465ffffffff,574.0,0.0,0.0,0.0
84a9467ffffffff,77.0,0.0,0.0,0.0
84a9469ffffffff,5.0,0.0,0.0,0.0
84a946bffffffff,138.0,0.0,0.0,1.0
84a946dffffffff,43.0,0.0,0.0,0.0
84a9483ffffffff,8.0,0.0,0.0,0.0
84a948bffffffff,4.0,0.0,0.0,0.0
84a948dffffffff,2.0,0.0,0.0,0.0
84a9497ffffffff,1.0,0.0,0.0,0.0
