cell_id,Zonotrichia capensis,Zonotrichia capensis [capensis Group],Zonotrichia capensis australis
84b2e21ffffffff,220.0,0.0,0.0
84b2e23ffffffff,54.0,0.0,0.0
84b2e27ffffffff,653.0,0.0,0.0
84b2e29ffffffff,117.0,0.0,0.0
84b2e2bffffffff,52.0,0.0,0.0
84b2e2dffffffff,440.0,0.0,0.0
84b2e33ffffffff,263.0,0.0,0.0
84b2e35ffffffff,88.0,0.0,0.0
84b2e37ffffffff,58.0,0.0,0.0
84b2e3dffffffff,81.0,0.0,0.0
84b2e41ffffffff,46.0,0.0,0.0
84b2e45ffffffff,30.0,0.0,0.0
84b2e47ffffffff,13.0,0.0,0.0
84b2e49ffffffff,144.0,0.0,0.0
84b2e4bffffffff,6.0,0.0,0.0
84b2e4dffffffff,36.0,0.0,0.0
84b2e53ffffffff,2.0,0.0,0.0
84b2e57ffffffff,4.0,0.0,0.0
84b2e5bffffffff,4.0,0.0,0.0
84b2e61ffffffff,1.0,0.0,0.0
84b2e63ffffffff,10.0,0.0,0.0
84b2e65ffffffff,96.0,0.0,0.0
84b2e67ffffffff,68.0,0.0,0.0
84b2e69ffffffff,37.0,0.0,0.0
84b2e6bffffffff,34.0,0.0,0.0
84b2e6dffffffff,278.0,0.0,0.0
84b2e81ffffffff,4.0,0.0,0.0
84b2e85ffffffff,130.0,0.0,0.0
84b2e8dffffffff,14.0,0.0,0.0
84b2e91ffffffff,78.0,0.0,0.0
84b2e95ffffffff,4.0,0.0,0.0
84b2e99ffffffff,111.0,0.0,0.0
84b2e9bffffffff,2.0,0.0,0.0
84b2e9dffffffff,7.0,0.0,0.0
84b2ea1ffffffff,1.0,0.0,0.0
84b2ea3ffffffff,12.0,0.0,0.0
84b2ea5ffffffff,67.0,0.0,1.0
84b2ea7ffffffff,19.0,0.0,0.0
84b2ea9ffffffff,24.0,0.0,0.0
84b2eabffffffff,5.0,0.0,0.0
84b2eadffffffff,28.0,0.0,0.0
84b2eb3ffffffff,3.0,0.0,0.0
84b2eb5ffffffff,3.0,0.0,0.0
84b2eb7ffffffff,20.0,0.0,0.0
84b2eb9ffffffff,23.0,0.0,0.0
84b2ebbffffffff,48.0,0.0,0.0
84b2ec1ffffffff,16.0,0.0,0.0
84b2ec5ffffffff,29.0,0.0,0.0
84b2ec7ffffffff,129.0,0.0,0.0
84b2ec9ffffffff,1.0,0.0,0.0
84b2ecbffffffff,7.0,0.0,0.0
84b2ecdffffffff,6.0,0.0,0.0
84b2ed1ffffffff,2.0,0.0,0.0
84b2ed7ffffffff,39.0,0.0,0.0
84b2ed9ffffffff,60.0,0.0,0.0
84b2ee1ffffffff,276.0,0.0,0.0
84b2ee3ffffffff,39.0,0.0,0.0
84b2ee5ffffffff,2.0,0.0,0.0
84b2ee7ffffffff,12.0,0.0,0.0
84b2ee9ffffffff,112.0,0.0,0.0
84b2eebffffffff,197.0,0.0,0.0
84b2eedffffffff,44.0,0.0,0.0
84b3001ffffffff,274.0,0.0,0.0
84b3003ffffffff,22.0,0.0,0.0
84b3007ffffffff,3.0,0.0,0.0
84b3009ffffffff,597.0,0.0,0.0
84b300bffffffff,201.0,0.0,0.0
84b300dffffffff,123.0,0.0,0.0
84b3011ffffffff,52.0,0.0,0.0
84b3013ffffffff,4.0,0.0,0.0
84b3015ffffffff,35.0,0.0,0.0
84b3017ffffffff,19.0,0.0,0.0
84b3019ffffffff,2.0,0.0,0.0
84b301dffffffff,12.0,0.0,0.0
84b3031ffffffff,60.0,0.0,0.0
84b3033ffffffff,2.0,0.0,0.0
84b303bffffffff,20.0,0.0,0.0
84b3041ffffffff,106.0,0.0,0.0
84b3043ffffffff,1039.0,0.0,0.0
84b3045ffffffff,14.0,0.0,0.0
84b3047ffffffff,2015.0,0.0,0.0
84b304bffffffff,8.0,0.0,0.0
84b304dffffffff,5.0,0.0,0.0
84b3053ffffffff,2.0,0.0,0.0
84b3055ffffffff,73.0,0.0,0.0
84b3059ffffffff,101.0,0.0,0.0
84b305dffffffff,1400.0,0.0,0.0
84b3069ffffffff,1.0,0.0,0.0
84b3083ffffffff,2.0,0.0,0.0
84b3087ffffffff,3.0,0.0,0.0
84b3089ffffffff,2.0,0.0,0.0
84b308dffffffff,2.0,0.0,0.0
84b3095ffffffff,2.0,0.0,0.0
84b309dffffffff,1.0,0.0,0.0
84b30a1ffffffff,3.0,0.0,0.0
84b30a7ffffffff,50.0,0.0,0.0
84b30adffffffff,25.0,0.0,0.0
84b30b1ffffffff,3.0,0.0,0.0
84b30b3ffffffff,190.0,0.0,0.0
84b30b5ffffffff,87.0,0.0,0.0
84b30b9ffffffff,50.0,0.0,0.0
84b30bbffffffff,20.0,0.0,0.0
84b30bdffffffff,80.0,0.0,0.0
84b30c5ffffffff,4.0,0.0,0.0
84b30ddffffffff,3.0,0.0,0.0
84b30e1ffffffff,2.0,0.0,0.0
84b30e5ffffffff,11.0,0.0,0.0
84b30e7ffffffff,5.0,0.0,0.0
84b30e9ffffffff,121.0,0.0,0.0
84b30ebffffffff,1.0,0.0,0.0
84b30edffffffff,62.0,0.0,0.0
84b3191ffffffff,1.0,0.0,0.0
84b3193ffffffff,6.0,0.0,0.0
84b3199ffffffff,8.0,0.0,0.0
84b31dbffffffff,58.0,0.0,0.0
84b3201ffffffff,3.0,0.0,0.0
84b3203ffffffff,39.0,0.0,0.0
84b3205ffffffff,2.0,0.0,0.0
84b3209ffffffff,85.0,0.0,0.0
84b320bffffffff,112.0,0.0,0.0
84b320dffffffff,111.0,0.0,0.0
84b3211ffffffff,4.0,0.0,0.0
84b3213ffffffff,7.0,0.0,0.0
84b3215ffffffff,3.0,0.0,0.0
84b3219ffffffff,336.0,0.0,0.0
84b321dffffffff,90.0,0.0,0.0
84b3227ffffffff,4.0,0.0,0.0
84b322dffffffff,12.0,0.0,0.0
84b3233ffffffff,1.0,0.0,0.0
84b3235ffffffff,40.0,0.0,0.0
84b3237ffffffff,14.0,0.0,0.0
84b3241ffffffff,32.0,0.0,0.0
84b3243ffffffff,91.0,0.0,0.0
84b3245ffffffff,7.0,0.0,0.0
84b3247ffffffff,21.0,0.0,0.0
84b324bffffffff,35.0,0.0,0.0
84b324dffffffff,1.0,0.0,0.0
84b3251ffffffff,7.0,0.0,0.0
84b3253ffffffff,230.0,0.0,0.0
84b3257ffffffff,270.0,0.0,0.0
84b325dffffffff,3.0,0.0,0.0
84b3261ffffffff,148.0,0.0,0.0
84b3263ffffffff,3.0,0.0,0.0
84b3267ffffffff,2.0,0.0,0.0
84b3269ffffffff,6.0,0.0,0.0
84b326bffffffff,21.0,0.0,0.0
84b326dffffffff,19.0,0.0,0.0
84b3283ffffffff,2.0,0.0,0.0
84b3289ffffffff,33.0,0.0,0.0
84b328bffffffff,2.0,0.0,0.0
84b3293ffffffff,2.0,0.0,0.0
84b32a5ffffffff,19.0,0.0,0.0
84b32c1ffffffff,25.0,0.0,0.0
84b32c3ffffffff,2.0,0.0,0.0
84b32c5ffffffff,18.0,0.0,0.0
84b32c7ffffffff,31.0,0.0,0.0
84b32cbffffffff,1.0,0.0,0.0
84b32d9ffffffff,13.0,0.0,0.0
84b32dbffffffff,35.0,0.0,0.0
84b32ddffffffff,49.0,0.0,0.0
84b32edffffffff,3.0,0.0,0.0
84b3301ffffffff,27.0,0.0,0.0
84b3303ffffffff,168.0,0.0,0.0
84b3305ffffffff,17.0,0.0,0.0
84b3307ffffffff,4.0,0.0,0.0
84b3309ffffffff,16.0,0.0,0.0
84b330bffffffff,2.0,0.0,0.0
84b330dffffffff,2.0,0.0,0.0
84b3311ffffffff,5.0,0.0,0.0
84b3313ffffffff,18.0,0.0,0.0
84b3315ffffffff,4.0,0.0,0.0
84b3317ffffffff,9.0,0.0,0.0
84b3319ffffffff,18.0,0.0,0.0
84b331dffffffff,6.0,0.0,0.0
84b3341ffffffff,53.0,0.0,0.0
84b3343ffffffff,14.0,0.0,0.0
84b3345ffffffff,4.0,0.0,0.0
84b3347ffffffff,2.0,0.0,0.0
84b334bffffffff,73.0,0.0,0.0
84b334dffffffff,8.0,0.0,0.0
84b3351ffffffff,35.0,0.0,0.0
84b3355ffffffff,441.0,0.0,0.0
84b3357ffffffff,14.0,0.0,0.0
84b3359ffffffff,5.0,0.0,0.0
84b335dffffffff,65.0,0.0,0.0
84b3363ffffffff,40.0,0.0,0.0
84b3367ffffffff,17.0,0.0,0.0
84b3369ffffffff,2.0,0.0,0.0
84b336bffffffff,9.0,0.0,0.0
84b3401ffffffff,2.0,0.0,0.0
84b3403ffffffff,3.0,0.0,0.0
84b3405ffffffff,5.0,0.0,0.0
84b3407ffffffff,9.0,0.0,0.0
84b3409ffffffff,2.0,0.0,0.0
84b340dffffffff,43.0,0.0,0.0
84b3415ffffffff,2.0,0.0,0.0
84b3421ffffffff,120.0,0.0,0.0
84b3423ffffffff,208.0,0.0,0.0
84b3425ffffffff,389.0,0.0,0.0
84b3427ffffffff,81.0,0.0,0.0
84b3429ffffffff,56.0,0.0,0.0
84b342bffffffff,43.0,0.0,0.0
84b342dffffffff,148.0,0.0,0.0
84b3435ffffffff,29.0,0.0,0.0
84b3437ffffffff,2.0,0.0,0.0
84b3439ffffffff,12.0,0.0,0.0
84b343bffffffff,35.0,0.0,0.0
84b343dffffffff,9.0,0.0,0.0
84b3441ffffffff,15.0,0.0,0.0
84b3445ffffffff,23.0,0.0,0.0
84b3447ffffffff,14.0,0.0,0.0
84b3457ffffffff,2.0,0.0,0.0
84b345dffffffff,4.0,0.0,0.0
84b3461ffffffff,7.0,0.0,0.0
84b3463ffffffff,41.0,0.0,0.0
84b3465ffffffff,19.0,0.0,0.0
84b3467ffffffff,16.0,0.0,0.0
84b346bffffffff,10.0,0.0,0.0
84b346dffffffff,124.0,0.0,0.0
84b3481ffffffff,4.0,0.0,0.0
84b3487ffffffff,6.0,0.0,0.0
84b348bffffffff,6.0,0.0,0.0
84b3491ffffffff,17.0,0.0,0.0
84b3493ffffffff,6.0,0.0,0.0
84b3499ffffffff,2.0,0.0,0.0
84b349dffffffff,27.0,0.0,0.0
84b34a3ffffffff,3.0,0.0,0.0
84b34a5ffffffff,16.0,0.0,0.0
84b34abffffffff,2.0,0.0,0.0
84b34b1ffffffff,54.0,0.0,0.0
84b34b3ffffffff,2.0,0.0,0.0
84b34b9ffffffff,65.0,0.0,0.0
84b34bdffffffff,41.0,0.0,0.0
84b34c1ffffffff,5.0,0.0,0.0
84b34c3ffffffff,4.0,0.0,0.0
84b34c5ffffffff,7.0,0.0,0.0
84b34c7ffffffff,21.0,0.0,0.0
84b34cdffffffff,1.0,0.0,0.0
84b34d1ffffffff,14.0,0.0,0.0
84b34d3ffffffff,23.0,0.0,0.0
84b34d5ffffffff,2.0,0.0,0.0
84b34d7ffffffff,14.0,0.0,0.0
84b34d9ffffffff,26.0,0.0,0.0
84b34dbffffffff,58.0,0.0,0.0
84b34e5ffffffff,2.0,0.0,0.0
84b34e9ffffffff,4.0,0.0,0.0
84b34edffffffff,4.0,0.0,0.0
84b3509ffffffff,2.0,0.0,0.0
84b350bffffffff,3.0,0.0,0.0
84b3511ffffffff,825.0,0.0,0.0
84b3513ffffffff,927.0,0.0,0.0
84b3515ffffffff,109.0,0.0,0.0
84b3517ffffffff,114.0,0.0,0.0
84b3519ffffffff,236.0,0.0,0.0
84b351bffffffff,148.0,0.0,0.0
84b351dffffffff,7.0,0.0,0.0
84b3523ffffffff,2.0,0.0,0.0
84b352dffffffff,5.0,0.0,0.0
84b3533ffffffff,12.0,0.0,0.0
84b3539ffffffff,14.0,0.0,0.0
84b353bffffffff,9.0,0.0,0.0
84b353dffffffff,2.0,0.0,0.0
84b3541ffffffff,8.0,0.0,0.0
84b3543ffffffff,4.0,0.0,0.0
84b354bffffffff,73.0,0.0,0.0
84b3551ffffffff,111.0,0.0,0.0
84b3553ffffffff,135.0,0.0,0.0
84b3555ffffffff,9.0,0.0,0.0
84b3557ffffffff,2.0,0.0,0.0
84b3559ffffffff,13.0,0.0,0.0
84b355bffffffff,64.0,0.0,0.0
84b355dffffffff,240.0,0.0,0.0
84b3561ffffffff,1.0,0.0,0.0
84b3563ffffffff,2.0,0.0,0.0
84b3565ffffffff,80.0,0.0,0.0
84b356bffffffff,4.0,0.0,0.0
84b3581ffffffff,1.0,0.0,0.0
84b3583ffffffff,9.0,0.0,0.0
84b3585ffffffff,66.0,0.0,0.0
84b3587ffffffff,6.0,0.0,0.0
84b3589ffffffff,203.0,0.0,0.0
84b358dffffffff,26.0,0.0,0.0
84b3595ffffffff,2.0,0.0,0.0
84b35a1ffffffff,135.0,0.0,0.0
84b35a3ffffffff,67.0,0.0,0.0
84b35a5ffffffff,34.0,0.0,0.0
84b35a7ffffffff,470.0,0.0,0.0
84b35a9ffffffff,44.0,0.0,0.0
84b35abffffffff,25.0,0.0,0.0
84b35adffffffff,125.0,0.0,0.0
84b35b1ffffffff,10.0,0.0,0.0
84b35b3ffffffff,3.0,0.0,0.0
84b35b5ffffffff,272.0,0.0,0.0
84b35b9ffffffff,15.0,0.0,0.0
84b35bdffffffff,210.0,0.0,0.0
84b35c1ffffffff,62.0,0.0,0.0
84b35c3ffffffff,38.0,0.0,0.0
84b35c5ffffffff,327.0,0.0,0.0
84b35c7ffffffff,126.0,0.0,0.0
84b35c9ffffffff,538.0,0.0,0.0
84b35cbffffffff,13.0,0.0,0.0
84b35cdffffffff,232.0,0.0,0.0
84b35d1ffffffff,2.0,0.0,0.0
84b35d3ffffffff,8.0,0.0,0.0
84b35d5ffffffff,27.0,0.0,0.0
84b35d7ffffffff,2.0,0.0,0.0
84b35d9ffffffff,2.0,0.0,0.0
84b35ddffffffff,4.0,0.0,0.0
84b35e1ffffffff,1006.0,0.0,0.0
84b35e3ffffffff,136.0,0.0,0.0
84b35e5ffffffff,131.0,0.0,0.0
84b35e7ffffffff,29.0,0.0,0.0
84b35e9ffffffff,1486.0,0.0,0.0
84b35ebffffffff,127.0,0.0,0.0
84b35edffffffff,109.0,0.0,0.0
84b3605ffffffff,6.0,0.0,0.0
84b360bffffffff,6.0,0.0,0.0
84b3611ffffffff,9.0,0.0,0.0
84b3615ffffffff,3.0,0.0,0.0
84b3617ffffffff,2.0,0.0,0.0
84b3623ffffffff,4.0,0.0,0.0
84b3627ffffffff,7.0,0.0,0.0
84b3629ffffffff,55.0,0.0,0.0
84b362dffffffff,10.0,0.0,0.0
84b3631ffffffff,1.0,0.0,0.0
84b3633ffffffff,27.0,0.0,0.0
84b3657ffffffff,6.0,0.0,0.0
84b3661ffffffff,8.0,0.0,0.0
84b3663ffffffff,2.0,0.0,0.0
84b3665ffffffff,8.0,0.0,0.0
84b3667ffffffff,18.0,0.0,0.0
84b3669ffffffff,4.0,0.0,0.0
84b366dffffffff,51.0,0.0,0.0
84b3683ffffffff,4.0,0.0,0.0
84b368bffffffff,6.0,0.0,0.0
84b3699ffffffff,10.0,0.0,0.0
84b369bffffffff,6.0,0.0,0.0
84b36a5ffffffff,2.0,0.0,0.0
84b36adffffffff,3.0,0.0,0.0
84b36b3ffffffff,3.0,0.0,0.0
84b36b5ffffffff,5.0,0.0,0.0
84b36d5ffffffff,4.0,0.0,0.0
84b36d7ffffffff,14.0,0.0,0.0
84b370dffffffff,1.0,0.0,0.0
84b3711ffffffff,1.0,0.0,0.0
84b3715ffffffff,2.0,0.0,0.0
84b3717ffffffff,4.0,0.0,0.0
84b371bffffffff,2.0,0.0,0.0
84b3723ffffffff,13.0,0.0,0.0
84b3731ffffffff,345.0,0.0,0.0
84b3733ffffffff,154.0,0.0,0.0
84b3735ffffffff,24.0,0.0,0.0
84b3737ffffffff,4.0,0.0,0.0
84b373bffffffff,6.0,0.0,0.0
84b3749ffffffff,4.0,0.0,0.0
84b3765ffffffff,5.0,0.0,0.0
84b3769ffffffff,1.0,0.0,0.0
84c2031ffffffff,26.0,0.0,0.0
84c2033ffffffff,4.0,0.0,0.0
84c2037ffffffff,125.0,2.0,0.0
84c203bffffffff,36.0,0.0,0.0
84c2053ffffffff,96.0,0.0,0.0
84c205bffffffff,411.0,0.0,0.0
84c2183ffffffff,48.0,0.0,0.0
84c218bffffffff,53.0,0.0,0.0
84c2193ffffffff,2.0,0.0,0.0
84c2195ffffffff,6.0,0.0,0.0
84c2197ffffffff,11.0,0.0,0.0
84c2199ffffffff,4.0,0.0,0.0
84c219bffffffff,9.0,0.0,0.0
84c219dffffffff,46.0,0.0,0.0
84c21b1ffffffff,85.0,0.0,0.0
84c21b3ffffffff,754.0,2.0,0.0
84c21b9ffffffff,38.0,0.0,0.0
84c21bbffffffff,575.0,0.0,0.0
84c21d1ffffffff,206.0,7.0,0.0
84c21d5ffffffff,46.0,0.0,0.0
84c21d7ffffffff,2.0,0.0,0.0
84c21d9ffffffff,81.0,0.0,0.0
84c21ddffffffff,349.0,1.0,0.0
84c2201ffffffff,1.0,0.0,0.0
84c2213ffffffff,73.0,2.0,0.0
84c2217ffffffff,83.0,0.0,0.0
84c2247ffffffff,5.0,0.0,0.0
84c2281ffffffff,44.0,0.0,0.0
84c2283ffffffff,10.0,0.0,0.0
84c2287ffffffff,8.0,0.0,0.0
84c228bffffffff,6.0,0.0,0.0
84c2299ffffffff,8.0,0.0,0.0
84c229bffffffff,6.0,0.0,0.0
84c22a1ffffffff,95.0,0.0,0.0
84c22a3ffffffff,3.0,0.0,0.0
84c22a5ffffffff,29.0,0.0,0.0
84c22a7ffffffff,27.0,0.0,0.0
84c22a9ffffffff,39.0,0.0,0.0
84c22abffffffff,117.0,0.0,0.0
84c22adffffffff,279.0,0.0,0.0
84c22b1ffffffff,2.0,0.0,0.0
84c22b3ffffffff,2.0,0.0,0.0
84c22b7ffffffff,2.0,0.0,0.0
84c22b9ffffffff,25.0,1.0,0.0
84c22bdffffffff,2.0,0.0,0.0
84c22c1ffffffff,2.0,0.0,0.0
84c22c3ffffffff,1.0,0.0,0.0
84c22c5ffffffff,87.0,0.0,0.0
84c22c7ffffffff,12.0,3.0,0.0
84c22cbffffffff,4.0,0.0,0.0
84c22cdffffffff,1.0,0.0,0.0
84c22d3ffffffff,5.0,0.0,0.0
84c22d5ffffffff,3.0,0.0,0.0
84c22d7ffffffff,9.0,0.0,0.0
84c22d9ffffffff,6.0,0.0,0.0
84c22dbffffffff,1.0,0.0,0.0
84c22e1ffffffff,130.0,0.0,0.0
84c22e3ffffffff,6.0,0.0,0.0
84c22e5ffffffff,49.0,0.0,0.0
84c22e7ffffffff,59.0,4.0,0.0
84c22e9ffffffff,15.0,0.0,0.0
84c22ebffffffff,16.0,0.0,0.0
84c22edffffffff,11.0,0.0,0.0
84c2893ffffffff,62.0,0.0,0.0
84c2c01ffffffff,1.0,0.0,0.0
84c2c03ffffffff,35.0,0.0,0.0
84c2c05ffffffff,35.0,0.0,0.0
84c2c07ffffffff,14.0,0.0,0.0
84c2c0bffffffff,8.0,0.0,0.0
84c2c0dffffffff,19.0,0.0,0.0
84c2c11ffffffff,25.0,0.0,0.0
84c2c13ffffffff,10.0,0.0,0.0
84c2c15ffffffff,62.0,0.0,0.0
84c2c17ffffffff,462.0,0.0,0.0
84c2c19ffffffff,258.0,0.0,0.0
84c2c1bffffffff,5.0,0.0,0.0
84c2c1dffffffff,106.0,0.0,0.0
84c2c21ffffffff,3.0,0.0,0.0
84c2c23ffffffff,104.0,0.0,0.0
84c2c29ffffffff,31.0,0.0,0.0
84c2c2bffffffff,2.0,0.0,0.0
84c2c31ffffffff,7.0,0.0,0.0
84c2c33ffffffff,4.0,0.0,0.0
84c2c35ffffffff,3.0,0.0,0.0
84c2c37ffffffff,12.0,0.0,0.0
84c2c39ffffffff,9.0,0.0,0.0
84c2c3bffffffff,21.0,0.0,0.0
84c2c41ffffffff,51.0,0.0,0.0
84c2c45ffffffff,13.0,0.0,0.0
84c2c47ffffffff,2.0,0.0,0.0
84c2c49ffffffff,123.0,7.0,0.0
84c2c4bffffffff,49.0,0.0,0.0
84c2c4dffffffff,55.0,0.0,0.0
84c2c51ffffffff,5.0,0.0,0.0
84c2c53ffffffff,1512.0,0.0,0.0
84c2c57ffffffff,53.0,0.0,0.0
84c2c59ffffffff,10.0,0.0,0.0
84c2c5bffffffff,668.0,0.0,0.0
84c2c5dffffffff,5.0,0.0,0.0
84c2c61ffffffff,15.0,0.0,0.0
84c2c63ffffffff,53.0,0.0,0.0
84c2c69ffffffff,54.0,0.0,0.0
84c2c6bffffffff,3.0,0.0,0.0
84c2c6dffffffff,274.0,0.0,0.0
84c2c81ffffffff,2.0,0.0,0.0
84c2c83ffffffff,1.0,0.0,0.0
84c2c87ffffffff,30.0,0.0,0.0
84c2c89ffffffff,35.0,0.0,0.0
84c2c8dffffffff,24.0,0.0,0.0
84c2c91ffffffff,42.0,0.0,0.0
84c2c93ffffffff,1.0,0.0,0.0
84c2c95ffffffff,13.0,0.0,0.0
84c2c97ffffffff,125.0,0.0,0.0
84c2c99ffffffff,23.0,0.0,0.0
84c2ca1ffffffff,29.0,0.0,0.0
84c2ca3ffffffff,33.0,0.0,0.0
84c2ca5ffffffff,46.0,0.0,0.0
84c2ca7ffffffff,211.0,0.0,0.0
84c2ca9ffffffff,62.0,0.0,0.0
84c2cabffffffff,60.0,0.0,0.0
84c2cadffffffff,190.0,0.0,0.0
84c2cb1ffffffff,315.0,0.0,0.0
84c2cb3ffffffff,30.0,0.0,0.0
84c2cb5ffffffff,57.0,0.0,0.0
84c2cb7ffffffff,1.0,0.0,0.0
84c2cb9ffffffff,15.0,0.0,0.0
84c2cbbffffffff,5.0,0.0,0.0
84c2cbdffffffff,136.0,0.0,0.0
84c2cc1ffffffff,33.0,0.0,0.0
84c2cc3ffffffff,23.0,0.0,0.0
84c2cc5ffffffff,11.0,0.0,0.0
84c2cc7ffffffff,29.0,0.0,0.0
84c2ccbffffffff,15.0,0.0,0.0
84c2ccdffffffff,19.0,0.0,0.0
84c2cd1ffffffff,14.0,0.0,0.0
84c2cd3ffffffff,283.0,0.0,0.0
84c2cd5ffffffff,7.0,0.0,0.0
84c2cd7ffffffff,24.0,0.0,0.0
84c2cd9ffffffff,32.0,0.0,0.0
84c2cdbffffffff,384.0,0.0,0.0
84c2cddffffffff,4.0,0.0,0.0
84c2ce1ffffffff,580.0,0.0,0.0
84c2ce3ffffffff,16.0,0.0,0.0
84c2ce5ffffffff,28.0,0.0,0.0
84c2ce7ffffffff,44.0,0.0,0.0
84c2ce9ffffffff,38.0,0.0,0.0
84c2cebffffffff,3.0,0.0,0.0
84c2cedffffffff,81.0,0.0,0.0
84c2d01ffffffff,4.0,0.0,0.0
84c2d03ffffffff,92.0,0.0,0.0
84c2d05ffffffff,80.0,0.0,0.0
84c2d09ffffffff,88.0,0.0,0.0
84c2d0bffffffff,8.0,0.0,0.0
84c2d0dffffffff,64.0,0.0,0.0
84c2d17ffffffff,45.0,0.0,0.0
84c2d1bffffffff,2.0,0.0,0.0
84c2d1dffffffff,10.0,0.0,0.0
84c2d21ffffffff,3.0,0.0,0.0
84c2d23ffffffff,9.0,0.0,0.0
84c2d27ffffffff,42.0,0.0,0.0
84c2d2bffffffff,8.0,0.0,0.0
84c2d31ffffffff,37.0,0.0,0.0
84c2d33ffffffff,19.0,0.0,0.0
84c2d35ffffffff,8.0,0.0,0.0
84c2d37ffffffff,241.0,0.0,0.0
84c2d39ffffffff,31.0,0.0,0.0
84c2d3bffffffff,1.0,0.0,0.0
84c2d3dffffffff,4.0,0.0,0.0
84c2d43ffffffff,93.0,0.0,0.0
84c2d45ffffffff,109.0,0.0,0.0
84c2d47ffffffff,22.0,0.0,0.0
84c2d49ffffffff,115.0,2.0,0.0
84c2d4bffffffff,111.0,0.0,0.0
84c2d4dffffffff,47.0,2.0,0.0
84c2d55ffffffff,35.0,0.0,0.0
84c2d57ffffffff,1.0,0.0,0.0
84c2d59ffffffff,3.0,0.0,0.0
84c2d5bffffffff,2.0,0.0,0.0
84c2d5dffffffff,12.0,0.0,0.0
84c2d61ffffffff,20.0,0.0,0.0
84c2d63ffffffff,74.0,0.0,0.0
84c2d67ffffffff,2.0,0.0,0.0
84c2d69ffffffff,34.0,0.0,0.0
84c2d6bffffffff,195.0,0.0,0.0
84c2d81ffffffff,1.0,0.0,0.0
84c2d85ffffffff,194.0,0.0,0.0
84c2d87ffffffff,5.0,0.0,0.0
84c2d8dffffffff,69.0,2.0,0.0
84c2d93ffffffff,611.0,32.0,0.0
84c2d97ffffffff,5.0,0.0,0.0
84c2d99ffffffff,2.0,0.0,0.0
84c2d9bffffffff,81.0,0.0,0.0
84c2d9dffffffff,2.0,0.0,0.0
84c2da1ffffffff,3.0,0.0,0.0
84c2da5ffffffff,1.0,0.0,0.0
84c2dabffffffff,10.0,0.0,0.0
84c2db1ffffffff,17.0,0.0,0.0
84c2db3ffffffff,10.0,0.0,0.0
84c2db7ffffffff,1.0,0.0,0.0
84c2db9ffffffff,8.0,0.0,0.0
84c2dbbffffffff,18.0,0.0,0.0
84c2dc1ffffffff,2.0,0.0,0.0
84c2dc3ffffffff,2.0,0.0,0.0
84c2dc7ffffffff,5.0,0.0,0.0
84c2dc9ffffffff,2.0,0.0,0.0
84c2dd1ffffffff,6.0,0.0,0.0
84c2dd3ffffffff,3.0,0.0,0.0
84c2dd5ffffffff,18.0,0.0,0.0
84c2dd9ffffffff,12.0,0.0,0.0
84c2ddbffffffff,11.0,0.0,0.0
84c2dddffffffff,2.0,0.0,0.0
84c2de1ffffffff,2.0,0.0,0.0
84c2de9ffffffff,4.0,0.0,0.0
84c2debffffffff,16.0,4.0,0.0
84c2dedffffffff,4.0,0.0,0.0
84c2e01ffffffff,27.0,0.0,0.0
84c2e03ffffffff,36.0,0.0,0.0
84c2e05ffffffff,7.0,0.0,0.0
84c2e07ffffffff,135.0,0.0,0.0
84c2e09ffffffff,11.0,0.0,0.0
84c2e0bffffffff,144.0,0.0,0.0
84c2e0dffffffff,57.0,0.0,0.0
84c2e11ffffffff,10.0,0.0,0.0
84c2e13ffffffff,7.0,0.0,0.0
84c2e17ffffffff,178.0,0.0,0.0
84c2e19ffffffff,5.0,0.0,0.0
84c2e1bffffffff,39.0,0.0,0.0
84c2e1dffffffff,53.0,0.0,0.0
84c2e21ffffffff,308.0,0.0,0.0
84c2e23ffffffff,1211.0,0.0,0.0
84c2e29ffffffff,104.0,0.0,0.0
84c2e2bffffffff,190.0,0.0,0.0
84c2e2dffffffff,237.0,0.0,0.0
84c2e31ffffffff,5384.0,0.0,0.0
84c2e33ffffffff,1286.0,0.0,0.0
84c2e35ffffffff,190.0,3.0,0.0
84c2e37ffffffff,36.0,0.0,0.0
84c2e39ffffffff,1558.0,3.0,0.0
84c2e3bffffffff,508.0,0.0,0.0
84c2e3dffffffff,649.0,0.0,0.0
84c2e41ffffffff,9.0,0.0,0.0
84c2e43ffffffff,26.0,0.0,0.0
84c2e47ffffffff,2.0,0.0,0.0
84c2e49ffffffff,6.0,0.0,0.0
84c2e51ffffffff,1.0,0.0,0.0
84c2e53ffffffff,21.0,0.0,0.0
84c2e55ffffffff,9.0,0.0,0.0
84c2e57ffffffff,9.0,0.0,0.0
84c2e59ffffffff,1.0,0.0,0.0
84c2e5dffffffff,17.0,0.0,0.0
84c2e61ffffffff,43.0,0.0,0.0
84c2e63ffffffff,57.0,0.0,0.0
84c2e67ffffffff,113.0,0.0,0.0
84c2e69ffffffff,11.0,0.0,0.0
84c2e6bffffffff,14.0,0.0,0.0
84c2e6dffffffff,10.0,0.0,0.0
84c2e85ffffffff,72.0,0.0,0.0
84c2e87ffffffff,82.0,0.0,0.0
84c2e89ffffffff,1.0,0.0,0.0
84c2e8bffffffff,4.0,0.0,0.0
84c2e91ffffffff,12.0,0.0,0.0
84c2e97ffffffff,4.0,0.0,0.0
