cell_id,Falco tinnunculus,Falco tinnunculus [tinnunculus Group],Falco tinnunculus canariensis/dacotiae,Falco tinnunculus neglectus/alexandri,Falco tinnunculus rufescens
842da89ffffffff,58.0,0.0,0.0,0.0,0.0
842da8bffffffff,14.0,0.0,0.0,0.0,0.0
842da8dffffffff,22.0,0.0,0.0,0.0,0.0
842da91ffffffff,21.0,0.0,0.0,0.0,0.0
842da95ffffffff,15.0,0.0,0.0,0.0,0.0
842da99ffffffff,4.0,0.0,0.0,0.0,0.0
842da9bffffffff,19.0,0.0,0.0,0.0,0.0
842da9dffffffff,7.0,0.0,0.0,0.0,0.0
842daa7ffffffff,1.0,0.0,0.0,0.0,0.0
842daa9ffffffff,2.0,0.0,0.0,0.0,0.0
842dab1ffffffff,5.0,0.0,0.0,0.0,0.0
842dab3ffffffff,5.0,0.0,0.0,0.0,0.0
842dab9ffffffff,24.0,0.0,0.0,0.0,0.0
842dac1ffffffff,1.0,0.0,0.0,0.0,0.0
842dac3ffffffff,2.0,0.0,0.0,0.0,0.0
842dac5ffffffff,15.0,0.0,0.0,0.0,0.0
842dac7ffffffff,3.0,0.0,0.0,0.0,0.0
842dac9ffffffff,2.0,0.0,0.0,0.0,0.0
842dacbffffffff,5.0,0.0,0.0,0.0,0.0
842dacdffffffff,11.0,0.0,0.0,0.0,0.0
842dad1ffffffff,1.0,0.0,0.0,0.0,0.0
842dad3ffffffff,6.0,0.0,0.0,0.0,0.0
842dae9ffffffff,56.0,0.0,0.0,0.0,0.0
842db01ffffffff,1045.0,158.0,0.0,0.0,0.0
842db03ffffffff,1293.0,344.0,0.0,0.0,0.0
842db05ffffffff,2264.0,477.0,0.0,0.0,0.0
842db07ffffffff,78.0,12.0,0.0,0.0,0.0
842db0bffffffff,854.0,158.0,0.0,0.0,0.0
842db0dffffffff,419.0,84.0,0.0,0.0,0.0
842db11ffffffff,897.0,199.0,0.0,0.0,0.0
842db15ffffffff,501.0,85.0,0.0,0.0,0.0
842db1bffffffff,74.0,0.0,0.0,0.0,0.0
842db1dffffffff,951.0,210.0,0.0,0.0,0.0
842db21ffffffff,64.0,14.0,0.0,0.0,0.0
842db23ffffffff,9.0,0.0,0.0,0.0,0.0
842db25ffffffff,75.0,15.0,0.0,0.0,0.0
842db27ffffffff,2.0,0.0,0.0,0.0,0.0
842db29ffffffff,478.0,70.0,0.0,0.0,0.0
842db2bffffffff,274.0,37.0,0.0,0.0,0.0
842db2dffffffff,162.0,30.0,0.0,0.0,0.0
842db35ffffffff,2.0,0.0,0.0,0.0,0.0
842db37ffffffff,9.0,0.0,0.0,0.0,0.0
842db39ffffffff,14.0,0.0,0.0,0.0,0.0
842db3dffffffff,74.0,7.0,0.0,0.0,0.0
842db57ffffffff,6.0,0.0,0.0,0.0,0.0
842db63ffffffff,513.0,70.0,0.0,0.0,0.0
842db65ffffffff,22.0,2.0,0.0,0.0,0.0
842db67ffffffff,1036.0,202.0,0.0,0.0,0.0
842e0a1ffffffff,1.0,0.0,0.0,0.0,0.0
842e0c9ffffffff,6.0,0.0,0.0,0.0,0.0
842e0d7ffffffff,4.0,0.0,0.0,0.0,0.0
842e123ffffffff,1.0,0.0,0.0,0.0,0.0
842e127ffffffff,1.0,0.0,0.0,0.0,0.0
842e135ffffffff,9.0,5.0,0.0,0.0,0.0
842e299ffffffff,2.0,0.0,0.0,0.0,0.0
842e2dbffffffff,2.0,0.0,0.0,0.0,0.0
842e449ffffffff,24.0,10.0,0.0,0.0,0.0
842e44dffffffff,2.0,0.0,0.0,0.0,0.0
842e601ffffffff,5.0,0.0,0.0,0.0,0.0
842e605ffffffff,4.0,0.0,0.0,0.0,0.0
842e60bffffffff,2.0,0.0,0.0,0.0,0.0
842e611ffffffff,25.0,0.0,0.0,0.0,0.0
842e613ffffffff,2.0,0.0,0.0,0.0,0.0
842e615ffffffff,17.0,2.0,0.0,0.0,0.0
842e619ffffffff,13.0,0.0,0.0,0.0,0.0
842e627ffffffff,2.0,2.0,0.0,0.0,0.0
842e635ffffffff,3.0,0.0,0.0,0.0,0.0
842e639ffffffff,6.0,2.0,0.0,0.0,0.0
842e663ffffffff,1.0,0.0,0.0,0.0,0.0
842e689ffffffff,33.0,0.0,0.0,0.0,0.0
842e699ffffffff,2.0,0.0,0.0,0.0,0.0
842e6bbffffffff,2.0,0.0,0.0,0.0,0.0
842e6c5ffffffff,1.0,0.0,0.0,0.0,0.0
842e6c7ffffffff,2.0,0.0,0.0,0.0,0.0
842e6d5ffffffff,2.0,0.0,0.0,0.0,0.0
842e6d7ffffffff,10.0,0.0,0.0,0.0,0.0
842e6e1ffffffff,1.0,0.0,0.0,0.0,0.0
842e70bffffffff,2.0,2.0,0.0,0.0,0.0
842e71bffffffff,5.0,2.0,0.0,0.0,0.0
842e743ffffffff,1.0,0.0,0.0,0.0,0.0
842e749ffffffff,9.0,0.0,0.0,0.0,0.0
842e751ffffffff,2.0,0.0,0.0,0.0,0.0
842e753ffffffff,2.0,0.0,0.0,0.0,0.0
842e755ffffffff,5.0,3.0,0.0,0.0,0.0
842e759ffffffff,2.0,0.0,0.0,0.0,0.0
842e75dffffffff,2.0,0.0,0.0,0.0,0.0
842e767ffffffff,2.0,0.0,0.0,0.0,0.0
842eac1ffffffff,5.0,0.0,0.0,0.0,0.0
842eac9ffffffff,5.0,0.0,0.0,0.0,0.0
842ec83ffffffff,2.0,0.0,0.0,0.0,0.0
842ec95ffffffff,8.0,0.0,0.0,0.0,0.0
842eca7ffffffff,2.0,0.0,0.0,0.0,0.0
842ecb9ffffffff,10.0,0.0,0.0,0.0,0.0
842eda5ffffffff,2.0,0.0,0.0,0.0,0.0
842edb7ffffffff,2.0,0.0,0.0,0.0,0.0
842ef61ffffffff,2.0,0.0,0.0,0.0,0.0
842f433ffffffff,3.0,0.0,0.0,0.0,0.0
842f587ffffffff,5.0,0.0,0.0,0.0,0.0
842f5a1ffffffff,20.0,0.0,0.0,0.0,0.0
842f5a3ffffffff,19.0,0.0,0.0,0.0,0.0
842f5a5ffffffff,26.0,14.0,0.0,0.0,0.0
842f5a7ffffffff,10.0,2.0,0.0,0.0,0.0
842f5a9ffffffff,2.0,0.0,0.0,0.0,0.0
842f5abffffffff,63.0,10.0,0.0,0.0,0.0
842f5adffffffff,21.0,5.0,0.0,0.0,0.0
842f5b1ffffffff,1.0,0.0,0.0,0.0,0.0
842f5b5ffffffff,2.0,2.0,0.0,0.0,0.0
842f5b9ffffffff,10.0,0.0,0.0,0.0,0.0
842f5bbffffffff,4.0,0.0,0.0,0.0,0.0
842f5bdffffffff,76.0,0.0,0.0,0.0,0.0
842f5d7ffffffff,5.0,0.0,0.0,0.0,0.0
843000dffffffff,7.0,0.0,0.0,0.0,0.0
8430055ffffffff,1.0,0.0,0.0,0.0,0.0
8430063ffffffff,3.0,0.0,0.0,0.0,0.0
8430067ffffffff,3.0,0.0,0.0,0.0,0.0
843010bffffffff,2.0,0.0,0.0,0.0,0.0
8430111ffffffff,2.0,0.0,0.0,0.0,0.0
8430115ffffffff,11.0,5.0,0.0,0.0,0.0
8430123ffffffff,2.0,0.0,0.0,0.0,0.0
843012dffffffff,6.0,0.0,0.0,0.0,0.0
843013dffffffff,2.0,0.0,0.0,0.0,0.0
8430155ffffffff,2.0,0.0,0.0,0.0,0.0
843015bffffffff,32.0,2.0,0.0,0.0,0.0
843016dffffffff,4.0,0.0,0.0,0.0,0.0
84301ebffffffff,2.0,2.0,0.0,0.0,0.0
8430255ffffffff,2.0,0.0,0.0,0.0,0.0
8430259ffffffff,8.0,0.0,0.0,0.0,0.0
843025dffffffff,6.0,0.0,0.0,0.0,0.0
84302b7ffffffff,17.0,0.0,0.0,0.0,0.0
84302e1ffffffff,2.0,0.0,0.0,0.0,0.0
8430305ffffffff,30.0,24.0,0.0,0.0,0.0
843030dffffffff,9.0,0.0,0.0,0.0,0.0
8430325ffffffff,23.0,4.0,0.0,0.0,0.0
8430329ffffffff,7.0,0.0,0.0,0.0,0.0
843032dffffffff,2.0,0.0,0.0,0.0,0.0
8430815ffffffff,34.0,2.0,0.0,0.0,0.0
8430833ffffffff,81.0,7.0,0.0,0.0,0.0
843083bffffffff,2.0,2.0,0.0,0.0,0.0
843084bffffffff,19.0,0.0,0.0,0.0,0.0
8430911ffffffff,3.0,0.0,0.0,0.0,0.0
843091bffffffff,2.0,0.0,0.0,0.0,0.0
843091dffffffff,2.0,0.0,0.0,0.0,0.0
8430929ffffffff,4.0,3.0,0.0,0.0,0.0
8430981ffffffff,6.0,0.0,0.0,0.0,0.0
8430985ffffffff,11.0,0.0,0.0,0.0,0.0
8430987ffffffff,5.0,0.0,0.0,0.0,0.0
8430989ffffffff,4.0,0.0,0.0,0.0,0.0
843098dffffffff,6.0,2.0,0.0,0.0,0.0
8430991ffffffff,59.0,4.0,0.0,0.0,0.0
8430995ffffffff,8.0,4.0,0.0,0.0,0.0
8430997ffffffff,15.0,0.0,0.0,0.0,0.0
84309a1ffffffff,1.0,1.0,0.0,0.0,0.0
84309a3ffffffff,6.0,4.0,0.0,0.0,0.0
84309a5ffffffff,4.0,4.0,0.0,0.0,0.0
84309adffffffff,8.0,8.0,0.0,0.0,0.0
84309b1ffffffff,2.0,0.0,0.0,0.0,0.0
84309b3ffffffff,35.0,2.0,0.0,0.0,0.0
84309b5ffffffff,20.0,10.0,0.0,0.0,0.0
84309b9ffffffff,4.0,0.0,0.0,0.0,0.0
84309bbffffffff,7.0,1.0,0.0,0.0,0.0
84309bdffffffff,23.0,16.0,0.0,0.0,0.0
84309d3ffffffff,15.0,3.0,0.0,0.0,0.0
84309d5ffffffff,12.0,0.0,0.0,0.0,0.0
84309d9ffffffff,74.0,18.0,0.0,0.0,0.0
84309dbffffffff,4.0,1.0,0.0,0.0,0.0
8430a13ffffffff,5.0,0.0,0.0,0.0,0.0
8430a3bffffffff,4.0,0.0,0.0,0.0,0.0
8430ac5ffffffff,4.0,1.0,0.0,0.0,0.0
8430c05ffffffff,24.0,0.0,0.0,0.0,0.0
8430c07ffffffff,2.0,0.0,0.0,0.0,0.0
8430c0bffffffff,2.0,0.0,0.0,0.0,0.0
8430c15ffffffff,14.0,2.0,0.0,0.0,0.0
8430c17ffffffff,11.0,0.0,0.0,0.0,0.0
8430c19ffffffff,2.0,0.0,0.0,0.0,0.0
8430c1bffffffff,3.0,0.0,0.0,0.0,0.0
8430c1dffffffff,6.0,0.0,0.0,0.0,0.0
8430c29ffffffff,4.0,0.0,0.0,0.0,0.0
8430c2bffffffff,1.0,0.0,0.0,0.0,0.0
8430c2dffffffff,2.0,0.0,0.0,0.0,0.0
8430c41ffffffff,20.0,0.0,0.0,0.0,0.0
8430c45ffffffff,2.0,0.0,0.0,0.0,0.0
8430c49ffffffff,31.0,6.0,0.0,0.0,0.0
8430c4dffffffff,52.0,2.0,0.0,0.0,0.0
8430c57ffffffff,2.0,0.0,0.0,0.0,0.0
8430c5dffffffff,3.0,0.0,0.0,0.0,0.0
8430c61ffffffff,9.0,3.0,0.0,0.0,0.0
8430c63ffffffff,23.0,0.0,0.0,0.0,0.0
8430c65ffffffff,1.0,0.0,0.0,0.0,0.0
8430c67ffffffff,11.0,0.0,0.0,0.0,0.0
8430c6dffffffff,2.0,0.0,0.0,0.0,0.0
8430d03ffffffff,6.0,0.0,0.0,0.0,0.0
8430d11ffffffff,3.0,0.0,0.0,0.0,0.0
8430d15ffffffff,3.0,0.0,0.0,0.0,0.0
8430d4bffffffff,2.0,0.0,0.0,0.0,0.0
8430d57ffffffff,1.0,0.0,0.0,0.0,0.0
8430d93ffffffff,1.0,0.0,0.0,0.0,0.0
8430d95ffffffff,2.0,0.0,0.0,0.0,0.0
8430d97ffffffff,21.0,0.0,0.0,0.0,0.0
8430d9bffffffff,2.0,0.0,0.0,0.0,0.0
8430dabffffffff,1.0,0.0,0.0,0.0,0.0
8430dbbffffffff,6.0,0.0,0.0,0.0,0.0
8430dd1ffffffff,2.0,0.0,0.0,0.0,0.0
8430e01ffffffff,28.0,0.0,0.0,0.0,0.0
8430e03ffffffff,24.0,2.0,0.0,0.0,0.0
8430e07ffffffff,72.0,3.0,0.0,0.0,0.0
8430e09ffffffff,27.0,2.0,0.0,0.0,0.0
8430e0bffffffff,152.0,9.0,0.0,0.0,0.0
8430e0dffffffff,3.0,0.0,0.0,0.0,0.0
8430e11ffffffff,6.0,0.0,0.0,0.0,0.0
8430e15ffffffff,15.0,0.0,0.0,0.0,0.0
8430e17ffffffff,7.0,0.0,0.0,0.0,0.0
8430e19ffffffff,3.0,2.0,0.0,0.0,0.0
8430e1dffffffff,120.0,0.0,0.0,0.0,0.0
8430e23ffffffff,2.0,0.0,0.0,0.0,0.0
8430e25ffffffff,2.0,0.0,0.0,0.0,0.0
8430e29ffffffff,2.0,0.0,0.0,0.0,0.0
8430e2bffffffff,133.0,8.0,0.0,0.0,0.0
8430e31ffffffff,45.0,0.0,0.0,0.0,0.0
8430e33ffffffff,2.0,0.0,0.0,0.0,0.0
8430e37ffffffff,19.0,4.0,0.0,0.0,0.0
8430e39ffffffff,2.0,0.0,0.0,0.0,0.0
8430e3dffffffff,5.0,0.0,0.0,0.0,0.0
8430e43ffffffff,19.0,0.0,0.0,0.0,0.0
8430e53ffffffff,13.0,4.0,0.0,0.0,0.0
8430e55ffffffff,25.0,0.0,0.0,0.0,0.0
8430e57ffffffff,12.0,0.0,0.0,0.0,0.0
8430e87ffffffff,2.0,0.0,0.0,0.0,0.0
8430e89ffffffff,6.0,0.0,0.0,0.0,0.0
8430e8dffffffff,3.0,0.0,0.0,0.0,0.0
8430ea7ffffffff,8.0,0.0,0.0,0.0,0.0
8430eabffffffff,2.0,0.0,0.0,0.0,0.0
8430eadffffffff,1.0,0.0,0.0,0.0,0.0
8430ecbffffffff,9.0,0.0,0.0,0.0,0.0
8430ee7ffffffff,4.0,0.0,0.0,0.0,0.0
8430ee9ffffffff,1.0,0.0,0.0,0.0,0.0
8430eedffffffff,3.0,0.0,0.0,0.0,0.0
8430f31ffffffff,3.0,0.0,0.0,0.0,0.0
8430f33ffffffff,2.0,0.0,0.0,0.0,0.0
843101dffffffff,1.0,0.0,0.0,0.0,0.0
8431053ffffffff,2.0,1.0,0.0,0.0,0.0
8431105ffffffff,2.0,0.0,0.0,0.0,0.0
8431123ffffffff,2.0,0.0,0.0,0.0,0.0
8431135ffffffff,5.0,0.0,0.0,0.0,0.0
843113dffffffff,3.0,0.0,0.0,0.0,0.0
8431183ffffffff,4.0,0.0,0.0,0.0,0.0
8431265ffffffff,8.0,0.0,0.0,0.0,0.0
8431267ffffffff,10.0,0.0,0.0,0.0,0.0
843126dffffffff,5.0,0.0,0.0,0.0,0.0
84312adffffffff,2.0,0.0,0.0,0.0,0.0
84312edffffffff,7.0,0.0,0.0,0.0,0.0
8431341ffffffff,2.0,0.0,0.0,0.0,0.0
8431347ffffffff,5.0,0.0,0.0,0.0,0.0
8431429ffffffff,1.0,0.0,0.0,0.0,0.0
843142dffffffff,2.0,0.0,0.0,0.0,0.0
8431503ffffffff,1.0,0.0,0.0,0.0,0.0
843155bffffffff,1.0,0.0,0.0,0.0,0.0
8431565ffffffff,2.0,0.0,0.0,0.0,0.0
8431597ffffffff,5.0,0.0,0.0,0.0,0.0
84315b7ffffffff,48.0,9.0,0.0,0.0,0.0
8431633ffffffff,2.0,2.0,0.0,0.0,0.0
8431649ffffffff,6.0,0.0,0.0,0.0,0.0
84316c1ffffffff,4.0,0.0,0.0,0.0,0.0
84316c7ffffffff,13.0,0.0,0.0,0.0,0.0
84316c9ffffffff,6.0,0.0,0.0,0.0,0.0
84316cdffffffff,2.0,0.0,0.0,0.0,0.0
84316e5ffffffff,22.0,6.0,0.0,0.0,0.0
84316e7ffffffff,8.0,0.0,0.0,0.0,0.0
8431819ffffffff,65.0,2.0,0.0,0.0,0.0
8431851ffffffff,133.0,19.0,0.0,0.0,0.0
8431853ffffffff,76.0,6.0,0.0,0.0,0.0
8431857ffffffff,73.0,7.0,0.0,0.0,0.0
8431859ffffffff,104.0,1.0,0.0,0.0,0.0
843185bffffffff,230.0,19.0,0.0,0.0,0.0
8431881ffffffff,3.0,0.0,0.0,0.0,0.0
8431889ffffffff,45.0,0.0,0.0,0.0,0.0
843188dffffffff,3.0,0.0,0.0,0.0,0.0
84318c1ffffffff,5.0,0.0,0.0,0.0,0.0
84318c3ffffffff,1.0,0.0,0.0,0.0,0.0
84318c7ffffffff,23.0,0.0,0.0,0.0,0.0
84318d1ffffffff,178.0,15.0,0.0,0.0,0.0
84318d3ffffffff,9.0,0.0,0.0,0.0,0.0
84318d5ffffffff,2.0,0.0,0.0,0.0,0.0
84318d7ffffffff,144.0,33.0,0.0,0.0,0.0
8431909ffffffff,2.0,0.0,0.0,0.0,0.0
843190bffffffff,2.0,0.0,0.0,0.0,0.0
8431921ffffffff,12.0,0.0,0.0,0.0,0.0
843192bffffffff,2.0,0.0,0.0,0.0,0.0
843196bffffffff,2.0,0.0,0.0,0.0,0.0
84319ddffffffff,2.0,0.0,0.0,0.0,0.0
8431a33ffffffff,1.0,1.0,0.0,0.0,0.0
8431a37ffffffff,2.0,0.0,0.0,0.0,0.0
8431a51ffffffff,2.0,0.0,0.0,0.0,0.0
8431a85ffffffff,115.0,16.0,0.0,0.0,0.0
8431a87ffffffff,16.0,0.0,0.0,0.0,0.0
8431aa1ffffffff,61.0,1.0,0.0,0.0,0.0
8431aa3ffffffff,2.0,0.0,0.0,0.0,0.0
8431aa5ffffffff,244.0,11.0,0.0,0.0,0.0
8431aa7ffffffff,49.0,13.0,0.0,0.0,0.0
8431aa9ffffffff,37.0,2.0,0.0,0.0,0.0
8431aabffffffff,51.0,0.0,0.0,0.0,0.0
8431aadffffffff,187.0,19.0,0.0,0.0,0.0
8431abdffffffff,4.0,0.0,0.0,0.0,0.0
8431ae3ffffffff,14.0,0.0,0.0,0.0,0.0
8431ae5ffffffff,2.0,0.0,0.0,0.0,0.0
8431ae7ffffffff,2.0,0.0,0.0,0.0,0.0
8434403ffffffff,8.0,0.0,0.0,0.0,0.0
8434413ffffffff,407.0,0.0,250.0,0.0,0.0
8434415ffffffff,27.0,0.0,10.0,0.0,0.0
8434417ffffffff,88.0,0.0,74.0,0.0,0.0
843441bffffffff,7.0,0.0,2.0,0.0,0.0
8434433ffffffff,24.0,0.0,17.0,0.0,0.0
8434439ffffffff,13.0,0.0,5.0,0.0,0.0
843443bffffffff,9.0,0.0,3.0,0.0,0.0
84344c5ffffffff,188.0,0.0,137.0,0.0,0.0
84344c9ffffffff,8.0,0.0,8.0,0.0,0.0
84344cbffffffff,402.0,0.0,258.0,0.0,0.0
84344cdffffffff,437.0,0.0,330.0,0.0,0.0
84344e5ffffffff,3.0,0.0,0.0,0.0,0.0
84344e9ffffffff,33.0,0.0,24.0,0.0,0.0
843460dffffffff,2.0,0.0,0.0,0.0,0.0
8434641ffffffff,2.0,0.0,0.0,0.0,0.0
8434647ffffffff,6.0,0.0,0.0,0.0,0.0
8434661ffffffff,56.0,0.0,19.0,0.0,0.0
843466bffffffff,586.0,0.0,225.0,0.0,0.0
8434691ffffffff,29.0,0.0,22.0,0.0,0.0
8434695ffffffff,287.0,0.0,190.0,0.0,0.0
8434697ffffffff,332.0,0.0,202.0,0.0,0.0
8434699ffffffff,194.0,0.0,103.0,0.0,0.0
843469dffffffff,56.0,0.0,33.0,0.0,0.0
84346a7ffffffff,189.0,0.0,136.0,0.0,0.0
84346b5ffffffff,95.0,0.0,48.0,0.0,0.0
84346b7ffffffff,24.0,0.0,19.0,0.0,0.0
84346bbffffffff,80.0,0.0,37.0,0.0,0.0
84346d7ffffffff,6.0,0.0,4.0,0.0,0.0
8438161ffffffff,63.0,6.0,0.0,0.0,0.0
8438169ffffffff,20.0,3.0,0.0,0.0,0.0
843816dffffffff,138.0,5.0,0.0,0.0,0.0
8438209ffffffff,32.0,0.0,0.0,0.0,0.0
843820dffffffff,47.0,11.0,0.0,0.0,0.0
8438241ffffffff,23.0,5.0,0.0,0.0,0.0
8438243ffffffff,29.0,4.0,0.0,0.0,0.0
8438245ffffffff,41.0,5.0,0.0,0.0,0.0
8438247ffffffff,732.0,73.0,0.0,0.0,0.0
8438249ffffffff,22.0,0.0,0.0,0.0,0.0
843824bffffffff,25.0,8.0,0.0,0.0,0.0
843824dffffffff,29.0,0.0,0.0,0.0,0.0
8438251ffffffff,174.0,0.0,0.0,0.0,0.0
8438253ffffffff,17.0,0.0,0.0,0.0,0.0
8438255ffffffff,54.0,7.0,0.0,0.0,0.0
8438259ffffffff,510.0,0.0,0.0,0.0,0.0
843825bffffffff,923.0,0.0,0.0,0.0,0.0
843825dffffffff,51.0,0.0,0.0,0.0,0.0
8438269ffffffff,15.0,0.0,0.0,0.0,0.0
843826bffffffff,155.0,28.0,0.0,0.0,0.0
843830dffffffff,1.0,0.0,0.0,0.0,0.0
8438321ffffffff,1.0,0.0,0.0,0.0,0.0
8438325ffffffff,26.0,2.0,0.0,0.0,0.0
843834dffffffff,7.0,0.0,0.0,0.0,0.0
8438353ffffffff,6.0,0.0,0.0,0.0,0.0
8438361ffffffff,15.0,1.0,0.0,0.0,0.0
8438365ffffffff,24.0,6.0,0.0,0.0,0.0
8438367ffffffff,72.0,6.0,0.0,0.0,0.0
8438369ffffffff,4.0,0.0,0.0,0.0,0.0
843836bffffffff,7.0,3.0,0.0,0.0,0.0
843836dffffffff,8.0,2.0,0.0,0.0,0.0
8438415ffffffff,2.0,0.0,0.0,0.0,0.0
8438421ffffffff,4.0,0.0,0.0,0.0,0.0
8438427ffffffff,1.0,0.0,0.0,0.0,0.0
8438431ffffffff,1.0,0.0,0.0,0.0,0.0
8438433ffffffff,6.0,0.0,0.0,0.0,0.0
8438435ffffffff,8.0,0.0,0.0,0.0,0.0
8438437ffffffff,1.0,0.0,0.0,0.0,0.0
8438459ffffffff,4.0,0.0,0.0,0.0,0.0
843845dffffffff,2.0,0.0,0.0,0.0,0.0
84384a1ffffffff,16.0,0.0,0.0,0.0,0.0
84384a9ffffffff,8.0,0.0,0.0,0.0,0.0
84384c5ffffffff,4.0,0.0,0.0,0.0,0.0
84384cdffffffff,7.0,0.0,0.0,0.0,0.0
84384d9ffffffff,12.0,0.0,0.0,0.0,0.0
84384e5ffffffff,4.0,0.0,0.0,0.0,0.0
84384e7ffffffff,13.0,0.0,0.0,0.0,0.0
84384e9ffffffff,2.0,0.0,0.0,0.0,0.0
8438551ffffffff,1.0,0.0,0.0,0.0,0.0
84385c3ffffffff,2.0,0.0,0.0,0.0,0.0
84385dbffffffff,3.0,0.0,0.0,0.0,0.0
8438621ffffffff,1.0,0.0,0.0,0.0,0.0
8438625ffffffff,163.0,4.0,0.0,0.0,0.0
8438627ffffffff,4.0,0.0,0.0,0.0,0.0
843862bffffffff,1.0,0.0,0.0,0.0,0.0
843862dffffffff,1.0,0.0,0.0,0.0,0.0
8438631ffffffff,2.0,0.0,0.0,0.0,0.0
8438633ffffffff,5.0,0.0,0.0,0.0,0.0
843863dffffffff,5.0,0.0,0.0,0.0,0.0
8438659ffffffff,2.0,2.0,0.0,0.0,0.0
8438681ffffffff,7.0,0.0,0.0,0.0,0.0
8438685ffffffff,40.0,0.0,0.0,0.0,0.0
8438695ffffffff,15.0,0.0,0.0,0.0,0.0
8438699ffffffff,7.0,0.0,0.0,0.0,0.0
843869bffffffff,7.0,0.0,0.0,0.0,0.0
84386a1ffffffff,2.0,0.0,0.0,0.0,0.0
84386a5ffffffff,2.0,0.0,0.0,0.0,0.0
84386a9ffffffff,12.0,0.0,0.0,0.0,0.0
84386adffffffff,2.0,0.0,0.0,0.0,0.0
84386d3ffffffff,12.0,0.0,0.0,0.0,0.0
84386e1ffffffff,14.0,0.0,0.0,0.0,0.0
84386e3ffffffff,34.0,0.0,0.0,0.0,0.0
84386e9ffffffff,10.0,0.0,0.0,0.0,0.0
8438703ffffffff,2.0,0.0,0.0,0.0,0.0
8438707ffffffff,2.0,0.0,0.0,0.0,0.0
8438709ffffffff,1.0,0.0,0.0,0.0,0.0
8438715ffffffff,2.0,0.0,0.0,0.0,0.0
8438717ffffffff,1.0,0.0,0.0,0.0,0.0
8438719ffffffff,3.0,0.0,0.0,0.0,0.0
843871bffffffff,3.0,0.0,0.0,0.0,0.0
8438731ffffffff,1.0,0.0,0.0,0.0,0.0
8438737ffffffff,1.0,0.0,0.0,0.0,0.0
8438739ffffffff,1.0,0.0,0.0,0.0,0.0
8438743ffffffff,8.0,2.0,0.0,0.0,0.0
8438751ffffffff,5.0,0.0,0.0,0.0,0.0
8438753ffffffff,1.0,1.0,0.0,0.0,0.0
843875bffffffff,2.0,0.0,0.0,0.0,0.0
8438a49ffffffff,1.0,0.0,0.0,0.0,0.0
8438a4dffffffff,3.0,0.0,0.0,0.0,0.0
8439001ffffffff,87.0,0.0,0.0,0.0,0.0
8439003ffffffff,744.0,0.0,0.0,0.0,0.0
8439005ffffffff,13.0,0.0,0.0,0.0,0.0
8439007ffffffff,84.0,0.0,0.0,0.0,0.0
8439009ffffffff,142.0,0.0,0.0,0.0,0.0
843900bffffffff,293.0,0.0,0.0,0.0,0.0
843900dffffffff,239.0,4.0,0.0,0.0,0.0
8439011ffffffff,219.0,0.0,0.0,0.0,0.0
8439013ffffffff,37.0,0.0,0.0,0.0,0.0
8439015ffffffff,127.0,0.0,0.0,0.0,0.0
8439017ffffffff,5.0,0.0,0.0,0.0,0.0
8439019ffffffff,106.0,0.0,0.0,0.0,0.0
843901bffffffff,110.0,0.0,0.0,0.0,0.0
843901dffffffff,658.0,0.0,0.0,0.0,0.0
8439021ffffffff,43.0,0.0,0.0,0.0,0.0
8439023ffffffff,17.0,0.0,0.0,0.0,0.0
8439025ffffffff,130.0,3.0,0.0,0.0,0.0
8439027ffffffff,20.0,0.0,0.0,0.0,0.0
8439029ffffffff,251.0,0.0,0.0,0.0,0.0
843902bffffffff,199.0,0.0,0.0,0.0,0.0
843902dffffffff,200.0,0.0,0.0,0.0,0.0
8439031ffffffff,42.0,0.0,0.0,0.0,0.0
8439033ffffffff,129.0,0.0,0.0,0.0,0.0
8439035ffffffff,272.0,0.0,0.0,0.0,0.0
8439037ffffffff,6.0,0.0,0.0,0.0,0.0
8439039ffffffff,296.0,0.0,0.0,0.0,0.0
843903bffffffff,206.0,0.0,0.0,0.0,0.0
843903dffffffff,296.0,0.0,0.0,0.0,0.0
8439041ffffffff,431.0,5.0,0.0,0.0,0.0
8439043ffffffff,30.0,0.0,0.0,0.0,0.0
8439045ffffffff,2.0,0.0,0.0,0.0,0.0
8439047ffffffff,544.0,0.0,0.0,0.0,0.0
8439049ffffffff,21.0,1.0,0.0,0.0,0.0
843904bffffffff,116.0,12.0,0.0,0.0,0.0
843904dffffffff,21.0,0.0,0.0,0.0,0.0
8439051ffffffff,40.0,0.0,0.0,0.0,0.0
8439053ffffffff,58.0,0.0,0.0,0.0,0.0
8439055ffffffff,27.0,0.0,0.0,0.0,0.0
8439057ffffffff,175.0,0.0,0.0,0.0,0.0
8439059ffffffff,132.0,0.0,0.0,0.0,0.0
843905bffffffff,124.0,0.0,0.0,0.0,0.0
843905dffffffff,102.0,0.0,0.0,0.0,0.0
8439061ffffffff,84.0,0.0,0.0,0.0,0.0
8439063ffffffff,128.0,0.0,0.0,0.0,0.0
8439065ffffffff,65.0,0.0,0.0,0.0,0.0
8439067ffffffff,78.0,0.0,0.0,0.0,0.0
8439069ffffffff,76.0,0.0,0.0,0.0,0.0
843906bffffffff,130.0,0.0,0.0,0.0,0.0
843906dffffffff,391.0,0.0,0.0,0.0,0.0
8439081ffffffff,71.0,0.0,0.0,0.0,0.0
8439083ffffffff,8.0,0.0,0.0,0.0,0.0
