cell_id,Phylloscopus collybita,Phylloscopus collybita [collybita Group],Phylloscopus collybita tristis
8439623ffffffff,67.0,0.0,0.0
8439625ffffffff,76.0,0.0,0.0
8439627ffffffff,33.0,0.0,0.0
8439629ffffffff,12.0,0.0,0.0
843962bffffffff,7.0,0.0,0.0
843962dffffffff,279.0,7.0,0.0
8439633ffffffff,26.0,6.0,0.0
8439635ffffffff,75.0,1.0,0.0
8439637ffffffff,14.0,0.0,0.0
8439639ffffffff,2.0,0.0,0.0
843963bffffffff,11.0,1.0,0.0
843963dffffffff,21.0,2.0,0.0
8439641ffffffff,7.0,0.0,0.0
8439643ffffffff,2.0,0.0,0.0
8439645ffffffff,8.0,0.0,0.0
8439647ffffffff,8.0,2.0,0.0
8439649ffffffff,6.0,0.0,0.0
843964bffffffff,6.0,4.0,0.0
843964dffffffff,2.0,0.0,0.0
8439651ffffffff,5.0,0.0,0.0
8439653ffffffff,3.0,0.0,0.0
8439655ffffffff,5.0,0.0,0.0
8439659ffffffff,1.0,1.0,0.0
843965dffffffff,2.0,0.0,0.0
8439663ffffffff,6.0,0.0,0.0
8439665ffffffff,47.0,6.0,0.0
8439667ffffffff,21.0,0.0,0.0
8439669ffffffff,6.0,0.0,0.0
843966bffffffff,6.0,0.0,0.0
843966dffffffff,4.0,0.0,0.0
8439681ffffffff,20.0,0.0,0.0
8439683ffffffff,10.0,6.0,0.0
8439689ffffffff,27.0,7.0,0.0
843968bffffffff,15.0,2.0,0.0
843968dffffffff,59.0,14.0,0.0
8439691ffffffff,6.0,2.0,0.0
8439695ffffffff,2.0,0.0,0.0
8439699ffffffff,7.0,0.0,0.0
843969bffffffff,41.0,3.0,0.0
843969dffffffff,2.0,2.0,0.0
84396c1ffffffff,13.0,1.0,0.0
84396c3ffffffff,28.0,0.0,0.0
84396c5ffffffff,81.0,4.0,0.0
84396c7ffffffff,291.0,21.0,0.0
84396cbffffffff,2.0,0.0,0.0
84396cdffffffff,4.0,0.0,0.0
84396d1ffffffff,22.0,0.0,0.0
84396d3ffffffff,4.0,0.0,0.0
84396d5ffffffff,6.0,0.0,0.0
84396d7ffffffff,4.0,0.0,0.0
84396d9ffffffff,24.0,0.0,0.0
84396dbffffffff,8.0,0.0,0.0
84396ddffffffff,56.0,8.0,0.0
84396e9ffffffff,101.0,2.0,0.0
84396ebffffffff,105.0,13.0,0.0
84396edffffffff,2.0,0.0,0.0
8439701ffffffff,111.0,0.0,0.0
8439703ffffffff,17.0,0.0,0.0
8439705ffffffff,17.0,0.0,0.0
8439707ffffffff,1.0,0.0,0.0
8439709ffffffff,381.0,0.0,0.0
843970bffffffff,85.0,0.0,0.0
843970dffffffff,19.0,0.0,0.0
8439711ffffffff,364.0,8.0,0.0
8439713ffffffff,29.0,6.0,0.0
8439715ffffffff,30.0,0.0,0.0
8439717ffffffff,30.0,0.0,0.0
8439719ffffffff,182.0,4.0,0.0
843971bffffffff,209.0,6.0,0.0
843971dffffffff,246.0,0.0,0.0
8439721ffffffff,16.0,0.0,0.0
8439723ffffffff,2.0,0.0,0.0
8439725ffffffff,5.0,0.0,0.0
8439727ffffffff,20.0,2.0,0.0
8439729ffffffff,84.0,0.0,0.0
843972bffffffff,2.0,0.0,0.0
843972dffffffff,5.0,0.0,0.0
8439731ffffffff,13.0,4.0,0.0
8439733ffffffff,461.0,0.0,0.0
8439735ffffffff,8.0,0.0,0.0
8439737ffffffff,38.0,0.0,0.0
8439739ffffffff,26.0,0.0,0.0
843973bffffffff,41.0,0.0,0.0
843973dffffffff,3.0,0.0,0.0
8439741ffffffff,364.0,0.0,0.0
8439743ffffffff,160.0,0.0,0.0
8439745ffffffff,93.0,2.0,0.0
8439747ffffffff,111.0,0.0,0.0
8439749ffffffff,494.0,0.0,0.0
843974bffffffff,286.0,0.0,0.0
843974dffffffff,226.0,0.0,0.0
8439751ffffffff,49.0,2.0,0.0
8439753ffffffff,108.0,0.0,0.0
8439755ffffffff,318.0,0.0,0.0
8439757ffffffff,89.0,8.0,0.0
8439759ffffffff,262.0,17.0,0.0
843975bffffffff,321.0,9.0,0.0
843975dffffffff,132.0,15.0,0.0
8439761ffffffff,70.0,0.0,0.0
8439763ffffffff,20.0,0.0,0.0
8439765ffffffff,38.0,0.0,0.0
8439767ffffffff,6.0,0.0,0.0
8439769ffffffff,429.0,0.0,0.0
843976bffffffff,20.0,0.0,0.0
843976dffffffff,98.0,0.0,0.0
8439803ffffffff,3.0,0.0,0.0
8439805ffffffff,12.0,1.0,0.0
8439807ffffffff,3.0,0.0,0.0
8439811ffffffff,2.0,0.0,0.0
8439819ffffffff,3.0,0.0,0.0
843981bffffffff,4.0,0.0,0.0
8439821ffffffff,14.0,1.0,0.0
8439825ffffffff,12.0,0.0,0.0
8439827ffffffff,38.0,6.0,0.0
843982bffffffff,1.0,0.0,0.0
8439831ffffffff,1.0,1.0,0.0
8439833ffffffff,59.0,12.0,0.0
8439837ffffffff,12.0,6.0,0.0
8439839ffffffff,5.0,0.0,0.0
843983bffffffff,52.0,8.0,0.0
8439851ffffffff,18.0,4.0,0.0
8439853ffffffff,4.0,0.0,0.0
8439855ffffffff,8.0,2.0,0.0
8439857ffffffff,3.0,2.0,0.0
8439881ffffffff,5.0,0.0,0.0
8439883ffffffff,26.0,3.0,0.0
8439885ffffffff,43.0,4.0,0.0
8439887ffffffff,16.0,2.0,0.0
8439893ffffffff,3.0,0.0,0.0
8439895ffffffff,10.0,0.0,0.0
8439897ffffffff,2.0,0.0,0.0
843989bffffffff,12.0,2.0,0.0
84398a1ffffffff,18.0,2.0,0.0
84398abffffffff,4.0,0.0,0.0
84398b3ffffffff,2.0,0.0,0.0
84398bdffffffff,6.0,0.0,0.0
84398c7ffffffff,3.0,1.0,0.0
84398d3ffffffff,2.0,0.0,0.0
84398d5ffffffff,1.0,0.0,0.0
84398e1ffffffff,4.0,1.0,0.0
84398e5ffffffff,41.0,1.0,0.0
84398e7ffffffff,86.0,7.0,0.0
84398e9ffffffff,3.0,0.0,0.0
84398edffffffff,69.0,13.0,0.0
8439907ffffffff,2.0,0.0,0.0
8439911ffffffff,6.0,0.0,0.0
8439915ffffffff,3.0,0.0,0.0
843991bffffffff,248.0,42.0,0.0
8439921ffffffff,1.0,1.0,0.0
8439923ffffffff,3.0,0.0,0.0
843992bffffffff,6.0,0.0,0.0
843992dffffffff,4.0,4.0,0.0
8439933ffffffff,4.0,0.0,0.0
8439937ffffffff,3.0,0.0,0.0
8439939ffffffff,6.0,0.0,0.0
843993bffffffff,27.0,1.0,0.0
843993dffffffff,2.0,0.0,0.0
8439989ffffffff,2.0,0.0,0.0
843998dffffffff,2.0,0.0,0.0
8439999ffffffff,2.0,0.0,0.0
843999bffffffff,2.0,0.0,0.0
84399c9ffffffff,5.0,1.0,0.0
84399cbffffffff,2.0,2.0,0.0
84399d1ffffffff,3.0,0.0,0.0
84399d7ffffffff,9.0,1.0,0.0
84399d9ffffffff,4.0,0.0,0.0
84399dbffffffff,3.0,2.0,0.0
84399ddffffffff,4.0,0.0,0.0
84399e5ffffffff,2.0,0.0,0.0
8439a83ffffffff,23.0,6.0,0.0
8439a87ffffffff,36.0,13.0,0.0
8439a95ffffffff,11.0,4.0,0.0
8439a99ffffffff,82.0,6.0,0.0
8439aa7ffffffff,2.0,0.0,0.0
8439aa9ffffffff,13.0,0.0,0.0
8439aabffffffff,2.0,0.0,0.0
8439ab1ffffffff,1.0,1.0,0.0
8439ab5ffffffff,1.0,1.0,0.0
8439ab9ffffffff,55.0,28.0,0.0
8439abdffffffff,40.0,7.0,0.0
843c021ffffffff,1.0,0.0,0.0
843c029ffffffff,105.0,0.0,44.0
843c02dffffffff,63.0,0.0,26.0
843c063ffffffff,10.0,0.0,0.0
843c065ffffffff,1.0,0.0,0.0
843c067ffffffff,9.0,0.0,2.0
843c135ffffffff,19.0,0.0,4.0
843c137ffffffff,4.0,0.0,0.0
843c151ffffffff,3.0,0.0,0.0
843c155ffffffff,2.0,0.0,0.0
843c159ffffffff,26.0,0.0,0.0
843c189ffffffff,8.0,0.0,0.0
843c191ffffffff,18.0,0.0,0.0
843c199ffffffff,53.0,0.0,0.0
843c1a9ffffffff,2.0,0.0,0.0
843c1b5ffffffff,30.0,0.0,0.0
843c1c3ffffffff,67.0,0.0,27.0
843c1c7ffffffff,5.0,0.0,0.0
843c1d1ffffffff,2.0,0.0,0.0
843c1d3ffffffff,2.0,0.0,0.0
843c329ffffffff,4.0,0.0,0.0
843c333ffffffff,5.0,0.0,0.0
843c335ffffffff,10.0,0.0,2.0
843c337ffffffff,3.0,0.0,0.0
843c33bffffffff,16.0,0.0,3.0
843c33dffffffff,4.0,0.0,2.0
843c345ffffffff,2.0,0.0,0.0
843c361ffffffff,2.0,0.0,0.0
843c367ffffffff,5.0,0.0,0.0
843c369ffffffff,1.0,0.0,0.0
843c36bffffffff,7.0,0.0,0.0
843c805ffffffff,6.0,0.0,0.0
843c80dffffffff,5.0,0.0,0.0
843c845ffffffff,1.0,0.0,0.0
843c899ffffffff,17.0,0.0,0.0
843c8dbffffffff,7.0,0.0,0.0
843c8e1ffffffff,4.0,0.0,0.0
843c8e5ffffffff,2.0,0.0,0.0
843c909ffffffff,2.0,0.0,0.0
843c90bffffffff,2.0,0.0,0.0
843c943ffffffff,34.0,0.0,0.0
843c945ffffffff,13.0,0.0,0.0
843c947ffffffff,2.0,0.0,0.0
843c94bffffffff,1.0,0.0,0.0
843c959ffffffff,23.0,0.0,0.0
843ca05ffffffff,1.0,0.0,0.0
843ca25ffffffff,12.0,0.0,0.0
843ca31ffffffff,3.0,0.0,0.0
843ca33ffffffff,5.0,0.0,0.0
843ca35ffffffff,2.0,0.0,0.0
843ca3bffffffff,3.0,0.0,0.0
843ca45ffffffff,9.0,0.0,0.0
843ca5dffffffff,1.0,0.0,0.0
843ca69ffffffff,1.0,0.0,0.0
843ca87ffffffff,1.0,0.0,0.0
843ca8dffffffff,2.0,0.0,0.0
843ca91ffffffff,3.0,0.0,0.0
843ca93ffffffff,3.0,0.0,1.0
843ca95ffffffff,3.0,0.0,0.0
843ca97ffffffff,11.0,0.0,1.0
843cab1ffffffff,1.0,0.0,0.0
843cab9ffffffff,2.0,0.0,0.0
843cabbffffffff,5.0,0.0,0.0
843cadbffffffff,1.0,0.0,0.0
843cae3ffffffff,2.0,0.0,0.0
843cb01ffffffff,3.0,0.0,0.0
843cb03ffffffff,6.0,0.0,0.0
843cb07ffffffff,3.0,0.0,0.0
843cb0bffffffff,5.0,0.0,0.0
843cb11ffffffff,24.0,0.0,0.0
843cb15ffffffff,4.0,0.0,0.0
843cb19ffffffff,7.0,0.0,0.0
843cb1dffffffff,102.0,0.0,0.0
843cb2bffffffff,2.0,0.0,0.0
843cb39ffffffff,13.0,0.0,0.0
843cb45ffffffff,1.0,0.0,0.0
843cb47ffffffff,6.0,0.0,0.0
843cb4dffffffff,4.0,0.0,0.0
843cb51ffffffff,2.0,0.0,0.0
843cb59ffffffff,12.0,0.0,0.0
843cb5bffffffff,2.0,0.0,0.0
843cb5dffffffff,57.0,0.0,1.0
843cb65ffffffff,3.0,0.0,0.0
843cb69ffffffff,4.0,0.0,0.0
843cb6bffffffff,2.0,0.0,0.0
843cc4bffffffff,4.0,0.0,0.0
843cc5dffffffff,2.0,0.0,0.0
843ce3dffffffff,8.0,0.0,0.0
843ce4dffffffff,9.0,0.0,0.0
843cf09ffffffff,1.0,0.0,0.0
843cf0bffffffff,7.0,0.0,0.0
843cf0dffffffff,1.0,0.0,0.0
843cf11ffffffff,5.0,0.0,0.0
843cf15ffffffff,1.0,0.0,0.0
843cf25ffffffff,4.0,0.0,4.0
843cf27ffffffff,12.0,0.0,0.0
843cf29ffffffff,42.0,0.0,4.0
843cf2dffffffff,60.0,0.0,7.0
843cf35ffffffff,8.0,0.0,0.0
843cf43ffffffff,12.0,0.0,0.0
843cf69ffffffff,1.0,0.0,0.0
843cf6dffffffff,3.0,0.0,0.0
843d005ffffffff,3.0,0.0,0.0
843d04dffffffff,4.0,0.0,0.0
843d101ffffffff,16.0,0.0,0.0
843d103ffffffff,9.0,0.0,2.0
843d105ffffffff,1.0,0.0,0.0
843d107ffffffff,356.0,0.0,4.0
843d109ffffffff,48.0,0.0,0.0
843d10dffffffff,42.0,0.0,6.0
843d111ffffffff,5.0,0.0,3.0
843d113ffffffff,2.0,0.0,0.0
843d115ffffffff,3.0,0.0,0.0
843d129ffffffff,2.0,0.0,0.0
843d12dffffffff,2.0,0.0,0.0
843d131ffffffff,6.0,0.0,0.0
843d135ffffffff,21.0,0.0,0.0
843d137ffffffff,43.0,0.0,9.0
843d139ffffffff,60.0,0.0,4.0
843d13dffffffff,39.0,0.0,0.0
843d141ffffffff,7.0,0.0,0.0
843d143ffffffff,4.0,0.0,0.0
843d145ffffffff,6.0,0.0,0.0
843d147ffffffff,148.0,0.0,8.0
843d149ffffffff,16.0,0.0,0.0
843d14dffffffff,4.0,0.0,2.0
843d15dffffffff,1.0,0.0,0.0
843d165ffffffff,4.0,0.0,0.0
843d167ffffffff,60.0,0.0,0.0
843d169ffffffff,6.0,0.0,2.0
843d16bffffffff,46.0,0.0,11.0
843d1a9ffffffff,7.0,0.0,0.0
843d1adffffffff,4.0,0.0,0.0
843d1e7ffffffff,28.0,0.0,2.0
843d1edffffffff,23.0,0.0,2.0
843d301ffffffff,2.0,0.0,0.0
843d305ffffffff,16.0,0.0,0.0
843d307ffffffff,10.0,0.0,0.0
843d30dffffffff,25.0,0.0,0.0
843d31dffffffff,3.0,0.0,0.0
843d321ffffffff,6.0,0.0,0.0
843d323ffffffff,158.0,0.0,17.0
843d325ffffffff,27.0,0.0,12.0
843d327ffffffff,6.0,0.0,2.0
843d32bffffffff,4.0,0.0,0.0
843d333ffffffff,2.0,0.0,0.0
843d335ffffffff,29.0,0.0,0.0
843d33dffffffff,23.0,0.0,0.0
843d345ffffffff,1.0,0.0,0.0
843d349ffffffff,5.0,0.0,0.0
843d34bffffffff,23.0,0.0,0.0
843d34dffffffff,1.0,0.0,0.0
843d35dffffffff,26.0,0.0,0.0
843d361ffffffff,6.0,0.0,0.0
843d363ffffffff,157.0,0.0,0.0
843d36bffffffff,39.0,0.0,0.0
843d805ffffffff,2.0,0.0,0.0
843d80bffffffff,1.0,0.0,0.0
843d80dffffffff,7.0,0.0,0.0
843d817ffffffff,10.0,0.0,0.0
843d839ffffffff,14.0,0.0,0.0
843d83bffffffff,12.0,0.0,0.0
843d845ffffffff,46.0,0.0,0.0
843d847ffffffff,5.0,0.0,0.0
843d851ffffffff,12.0,0.0,0.0
843d853ffffffff,43.0,0.0,3.0
843d859ffffffff,33.0,0.0,2.0
843d85bffffffff,18.0,0.0,2.0
843d85dffffffff,2.0,0.0,0.0
843d861ffffffff,2.0,0.0,0.0
843d86bffffffff,27.0,0.0,0.0
843d899ffffffff,18.0,0.0,7.0
843d8b1ffffffff,15.0,0.0,0.0
843d8b5ffffffff,2.0,0.0,0.0
843d8b7ffffffff,2.0,0.0,0.0
843d8b9ffffffff,7.0,0.0,0.0
843d8bdffffffff,6.0,0.0,0.0
843d8c1ffffffff,14.0,0.0,0.0
843d8c3ffffffff,39.0,0.0,5.0
843d8d1ffffffff,5.0,0.0,0.0
843d8d5ffffffff,110.0,0.0,10.0
843d8ddffffffff,30.0,0.0,2.0
843d8e5ffffffff,1.0,0.0,0.0
843d905ffffffff,3.0,0.0,0.0
843d907ffffffff,2.0,0.0,0.0
843d90dffffffff,4.0,0.0,0.0
843d911ffffffff,2.0,0.0,0.0
843d915ffffffff,65.0,0.0,4.0
843d91dffffffff,1.0,0.0,0.0
843d921ffffffff,1.0,0.0,0.0
843d929ffffffff,37.0,0.0,0.0
843d92bffffffff,2.0,0.0,0.0
843d92dffffffff,7.0,0.0,0.0
843d933ffffffff,4.0,0.0,0.0
843d93bffffffff,10.0,0.0,0.0
843d963ffffffff,22.0,0.0,1.0
843d967ffffffff,122.0,0.0,0.0
843d96bffffffff,2.0,0.0,0.0
843d981ffffffff,4.0,0.0,0.0
843d983ffffffff,4.0,0.0,0.0
843d985ffffffff,5.0,0.0,0.0
843d987ffffffff,62.0,0.0,0.0
843d989ffffffff,1.0,0.0,0.0
843d98dffffffff,21.0,0.0,0.0
843d993ffffffff,39.0,0.0,1.0
843d997ffffffff,2.0,0.0,0.0
843d9a7ffffffff,3.0,0.0,0.0
843d9abffffffff,1.0,0.0,0.0
843d9adffffffff,3.0,0.0,0.0
843d9b7ffffffff,32.0,0.0,0.0
843d9b9ffffffff,94.0,0.0,9.0
843d9bbffffffff,5.0,0.0,0.0
843d9bdffffffff,6.0,0.0,0.0
843d9d1ffffffff,3.0,0.0,0.0
843d9d3ffffffff,7.0,0.0,0.0
843d9dbffffffff,6.0,0.0,0.0
843d9e5ffffffff,109.0,0.0,3.0
843d9e7ffffffff,13.0,0.0,0.0
843d9edffffffff,8.0,0.0,0.0
843da03ffffffff,8.0,0.0,0.0
843da09ffffffff,3.0,0.0,0.0
843da0bffffffff,6.0,0.0,0.0
843da11ffffffff,1405.0,0.0,0.0
843da13ffffffff,189.0,0.0,0.0
843da15ffffffff,17.0,0.0,0.0
843da17ffffffff,15.0,0.0,0.0
843da19ffffffff,72.0,0.0,0.0
843da1bffffffff,129.0,0.0,0.0
843da1dffffffff,835.0,0.0,0.0
843da21ffffffff,103.0,0.0,0.0
843da25ffffffff,38.0,0.0,0.0
843da33ffffffff,20.0,0.0,0.0
843da37ffffffff,891.0,0.0,0.0
843da39ffffffff,2.0,0.0,0.0
843da3bffffffff,3.0,0.0,0.0
843da3dffffffff,8.0,0.0,0.0
843da53ffffffff,4.0,0.0,0.0
843da57ffffffff,82.0,0.0,0.0
843da63ffffffff,5.0,0.0,0.0
843da67ffffffff,2.0,0.0,0.0
843da69ffffffff,123.0,0.0,0.0
843da6bffffffff,1.0,0.0,0.0
843da6dffffffff,2.0,0.0,0.0
843da81ffffffff,6.0,0.0,0.0
843da97ffffffff,11.0,0.0,2.0
843da99ffffffff,11.0,0.0,0.0
843daa5ffffffff,20.0,0.0,0.0
843daadffffffff,3.0,0.0,0.0
843dac9ffffffff,287.0,0.0,4.0
843dacbffffffff,2.0,0.0,0.0
843dad1ffffffff,216.0,0.0,37.0
843dad3ffffffff,2.0,0.0,0.0
843dad5ffffffff,95.0,0.0,1.0
843dad7ffffffff,7.0,0.0,0.0
843dad9ffffffff,20.0,0.0,1.0
843daddffffffff,202.0,0.0,20.0
843dae1ffffffff,13.0,0.0,0.0
843dae7ffffffff,9.0,0.0,0.0
843db03ffffffff,6.0,0.0,0.0
843db05ffffffff,2.0,0.0,0.0
843db07ffffffff,24.0,0.0,0.0
843db09ffffffff,94.0,0.0,0.0
843db0bffffffff,1.0,0.0,0.0
843db0dffffffff,2.0,0.0,0.0
843db13ffffffff,49.0,0.0,0.0
843db23ffffffff,2.0,0.0,0.0
843db25ffffffff,17.0,0.0,0.0
843db29ffffffff,8.0,0.0,0.0
843db2dffffffff,42.0,0.0,0.0
843db31ffffffff,2.0,0.0,0.0
843db33ffffffff,3.0,0.0,0.0
843db35ffffffff,45.0,0.0,0.0
843db37ffffffff,28.0,0.0,1.0
843db39ffffffff,14.0,0.0,0.0
843db3bffffffff,3.0,0.0,0.0
843db43ffffffff,4.0,0.0,0.0
843db49ffffffff,1.0,0.0,0.0
843db4dffffffff,2.0,0.0,0.0
843db51ffffffff,7.0,0.0,0.0
843db53ffffffff,3.0,0.0,0.0
843db57ffffffff,1.0,0.0,0.0
843db5bffffffff,4.0,0.0,0.0
843db61ffffffff,3.0,0.0,0.0
843db63ffffffff,5.0,0.0,0.0
843db65ffffffff,4.0,0.0,0.0
843db67ffffffff,105.0,0.0,0.0
843db6bffffffff,2.0,0.0,0.0
843db6dffffffff,5.0,0.0,0.0
843e2abffffffff,2.0,0.0,0.0
843e411ffffffff,40.0,0.0,0.0
843e413ffffffff,15.0,0.0,0.0
843e44bffffffff,3.0,0.0,0.0
843e451ffffffff,369.0,0.0,0.0
843e457ffffffff,540.0,0.0,0.0
843e4a1ffffffff,2.0,0.0,0.0
843e4e9ffffffff,2.0,0.0,0.0
843e583ffffffff,47.0,0.0,0.0
843e5b9ffffffff,69.0,0.0,0.0
843e5cbffffffff,12.0,0.0,0.0
843e5d5ffffffff,1.0,0.0,0.0
843e601ffffffff,1.0,0.0,0.0
843e625ffffffff,13.0,0.0,0.0
843e629ffffffff,31.0,0.0,0.0
843e631ffffffff,4.0,0.0,0.0
843e655ffffffff,10.0,0.0,0.0
843e665ffffffff,2.0,0.0,0.0
843e685ffffffff,1.0,0.0,0.0
843e687ffffffff,2.0,0.0,0.0
843e689ffffffff,2192.0,242.0,0.0
843e68bffffffff,11.0,5.0,0.0
843e68dffffffff,262.0,45.0,0.0
843e6a3ffffffff,2.0,0.0,0.0
843e6a7ffffffff,16.0,0.0,0.0
843e6a9ffffffff,4.0,0.0,0.0
843e6adffffffff,4.0,0.0,0.0
843e6c1ffffffff,16.0,0.0,0.0
843e6c3ffffffff,506.0,56.0,0.0
843e6c7ffffffff,27.0,5.0,0.0
843e6c9ffffffff,845.0,156.0,0.0
843e6cbffffffff,195.0,18.0,0.0
843e6ddffffffff,4.0,0.0,0.0
843e719ffffffff,26.0,0.0,0.0
843e753ffffffff,9.0,0.0,0.0
843ee93ffffffff,18.0,0.0,0.0
843f241ffffffff,2.0,0.0,0.0
843f265ffffffff,6.0,0.0,0.0
843f269ffffffff,4.0,0.0,0.0
843f283ffffffff,13.0,0.0,0.0
843f289ffffffff,5.0,0.0,0.0
843f28bffffffff,7.0,0.0,0.0
843f291ffffffff,11.0,0.0,0.0
843f293ffffffff,4.0,0.0,0.0
843f295ffffffff,8.0,0.0,0.0
843f299ffffffff,23.0,0.0,0.0
843f29bffffffff,16.0,0.0,0.0
843f29dffffffff,2.0,0.0,0.0
843f2b9ffffffff,11.0,2.0,0.0
843f2c3ffffffff,33.0,0.0,0.0
843f2c7ffffffff,2.0,0.0,0.0
843f2cbffffffff,1.0,0.0,0.0
843f2d1ffffffff,2.0,0.0,0.0
843f2d5ffffffff,23.0,0.0,0.0
843f2d7ffffffff,2.0,0.0,0.0
843f2dbffffffff,30.0,0.0,0.0
843f2ddffffffff,65.0,0.0,0.0
843f305ffffffff,61.0,0.0,0.0
843f30bffffffff,3.0,0.0,0.0
843f343ffffffff,2.0,0.0,0.0
843f349ffffffff,1.0,0.0,0.0
843f351ffffffff,2.0,0.0,0.0
843f355ffffffff,16.0,0.0,0.0
843f359ffffffff,5.0,0.0,0.0
843f35dffffffff,11.0,1.0,0.0
843f365ffffffff,288.0,1.0,0.0
843f443ffffffff,3.0,3.0,0.0
843f449ffffffff,4.0,4.0,0.0
843f44bffffffff,12.0,2.0,0.0
843f459ffffffff,22.0,0.0,0.0
843f45bffffffff,62.0,6.0,0.0
843f4d1ffffffff,50.0,2.0,0.0
843f4d3ffffffff,40.0,1.0,0.0
843f4d9ffffffff,19.0,0.0,0.0
843f4dbffffffff,17.0,2.0,0.0
843f4ddffffffff,2.0,0.0,0.0
843f593ffffffff,2.0,0.0,0.0
843f605ffffffff,18.0,0.0,0.0
843f609ffffffff,15.0,0.0,0.0
843f60bffffffff,4.0,0.0,0.0
843f60dffffffff,24.0,0.0,0.0
843f611ffffffff,8.0,2.0,0.0
843f613ffffffff,16.0,0.0,0.0
843f615ffffffff,228.0,0.0,0.0
843f617ffffffff,2.0,0.0,0.0
843f619ffffffff,3.0,0.0,0.0
843f61bffffffff,16.0,0.0,0.0
843f61dffffffff,6.0,0.0,0.0
843f623ffffffff,8.0,6.0,0.0
843f627ffffffff,3.0,0.0,0.0
843f629ffffffff,12.0,2.0,0.0
843f62bffffffff,24.0,2.0,0.0
843f631ffffffff,22.0,7.0,0.0
843f633ffffffff,18.0,0.0,0.0
843f635ffffffff,7.0,0.0,0.0
843f637ffffffff,10.0,4.0,0.0
843f63bffffffff,2.0,0.0,0.0
843f641ffffffff,1.0,0.0,0.0
843f643ffffffff,6.0,0.0,0.0
843f645ffffffff,9.0,0.0,0.0
843f647ffffffff,21.0,0.0,0.0
843f649ffffffff,15.0,0.0,0.0
843f64bffffffff,2.0,0.0,0.0
843f64dffffffff,75.0,0.0,0.0
843f651ffffffff,2.0,0.0,0.0
843f655ffffffff,1.0,0.0,0.0
843f657ffffffff,2.0,0.0,0.0
843f659ffffffff,6.0,0.0,0.0
843f65bffffffff,3.0,0.0,0.0
843f65dffffffff,2.0,0.0,0.0
843f661ffffffff,6.0,0.0,0.0
843f663ffffffff,27.0,0.0,0.0
843f669ffffffff,10.0,0.0,0.0
843f66bffffffff,125.0,0.0,0.0
843f681ffffffff,152.0,2.0,0.0
843f683ffffffff,4.0,0.0,0.0
843f68bffffffff,10.0,0.0,0.0
843f68dffffffff,87.0,0.0,0.0
843f691ffffffff,4.0,0.0,0.0
843f693ffffffff,1.0,0.0,0.0
843f695ffffffff,4.0,0.0,0.0
843f697ffffffff,3.0,0.0,0.0
843f69bffffffff,1.0,0.0,0.0
843f69dffffffff,4.0,0.0,0.0
843f6a9ffffffff,1.0,0.0,0.0
843f6adffffffff,12.0,2.0,0.0
843f6c1ffffffff,1.0,0.0,0.0
843f6c7ffffffff,2.0,0.0,0.0
843f6c9ffffffff,6.0,0.0,0.0
843f6cdffffffff,7.0,0.0,0.0
843f6dbffffffff,3.0,0.0,0.0
843f6ddffffffff,6.0,0.0,0.0
843f6e1ffffffff,10.0,4.0,0.0
843f6e3ffffffff,44.0,0.0,0.0
843f6e5ffffffff,4.0,2.0,0.0
843f6e7ffffffff,14.0,2.0,0.0
843f6e9ffffffff,8.0,2.0,0.0
843f6ebffffffff,7.0,0.0,0.0
843f709ffffffff,2.0,0.0,0.0
843f70bffffffff,4.0,0.0,0.0
843f721ffffffff,2.0,0.0,0.0
843f723ffffffff,16.0,2.0,0.0
843f727ffffffff,4.0,0.0,0.0
843f729ffffffff,23.0,2.0,0.0
843f72bffffffff,8.0,0.0,0.0
843f731ffffffff,25.0,4.0,0.0
843f73dffffffff,6.0,4.0,0.0
843f749ffffffff,28.0,2.0,0.0
843f74dffffffff,7.0,0.0,0.0
843f751ffffffff,7.0,0.0,0.0
843f755ffffffff,84.0,0.0,0.0
843f765ffffffff,2.0,0.0,0.0
843f767ffffffff,73.0,12.0,0.0
8442069ffffffff,5.0,0.0,0.0
844206dffffffff,3.0,0.0,0.0
84420a7ffffffff,1.0,0.0,0.0
8442203ffffffff,1.0,0.0,0.0
844220bffffffff,7.0,0.0,0.0
844221dffffffff,4.0,0.0,0.0
8442221ffffffff,8.0,0.0,0.0
844222bffffffff,5.0,0.0,0.0
8442239ffffffff,5.0,0.0,0.0
8442253ffffffff,9.0,0.0,0.0
8442331ffffffff,9.0,0.0,0.0
8442339ffffffff,13.0,0.0,0.0
8442345ffffffff,3.0,0.0,0.0
8442481ffffffff,6.0,0.0,2.0
844248bffffffff,2.0,0.0,0.0
8442491ffffffff,4.0,0.0,0.0
8442493ffffffff,136.0,0.0,0.0
8442499ffffffff,151.0,0.0,28.0
844249bffffffff,17.0,0.0,2.0
844249dffffffff,3.0,0.0,0.0
84424b9ffffffff,1.0,0.0,1.0
84424d7ffffffff,2.0,0.0,0.0
8442515ffffffff,17.0,0.0,0.0
8442531ffffffff,42.0,0.0,0.0
8442533ffffffff,32.0,0.0,0.0
8442537ffffffff,1.0,0.0,0.0
8442539ffffffff,2.0,0.0,0.0
844253bffffffff,1.0,0.0,0.0
8442545ffffffff,1.0,0.0,0.0
8442581ffffffff,2.0,0.0,0.0
844258bffffffff,33.0,0.0,0.0
8442591ffffffff,3.0,0.0,0.0
8442599ffffffff,3.0,0.0,0.0
844259dffffffff,22.0,0.0,0.0
