cell_id,Regulus regulus,Regulus regulus [regulus Group],Regulus regulus ellenthalerae,Regulus regulus teneriffae,Regulus regulus azoricus,Regulus regulus sanctaemariae,Regulus regulus inermis,Regulus regulus [himalayensis Group]
84194d3ffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194d5ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194d7ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194d9ffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194dbffffffff,51.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84194ddffffffff,114.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
84194e1ffffffff,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84194e3ffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194e5ffffffff,599.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84194e7ffffffff,229.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84194e9ffffffff,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194ebffffffff,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84194edffffffff,200.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8419501ffffffff,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419507ffffffff,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841950bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841950dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419511ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419513ffffffff,45.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8419517ffffffff,43.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8419519ffffffff,67.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841951bffffffff,284.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8419521ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419525ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419527ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419529ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841952dffffffff,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8419531ffffffff,48.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8419533ffffffff,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841953bffffffff,51.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8419541ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419543ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419545ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419547ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419549ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841954bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841954dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419551ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419553ffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419555ffffffff,72.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8419557ffffffff,136.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
8419559ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841955bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841955dffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419563ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419565ffffffff,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419567ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419569ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841956bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419581ffffffff,156.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8419583ffffffff,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419585ffffffff,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419587ffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419589ffffffff,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841958bffffffff,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841958dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419591ffffffff,665.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8419593ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419595ffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419597ffffffff,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419599ffffffff,51.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841959bffffffff,110.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841959dffffffff,28.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84195a1ffffffff,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84195a3ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195a5ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195a7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195a9ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195abffffffff,37.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84195adffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195b1ffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195b5ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195b7ffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195b9ffffffff,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195bbffffffff,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195bdffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195c1ffffffff,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195c3ffffffff,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195c5ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195c7ffffffff,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195c9ffffffff,197.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84195cbffffffff,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195cdffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195d1ffffffff,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195d3ffffffff,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195d5ffffffff,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195d7ffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195d9ffffffff,205.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84195dbffffffff,265.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
84195ddffffffff,45.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84195e1ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195e3ffffffff,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84195e5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195e7ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195e9ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195ebffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195edffffffff,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419681ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419683ffffffff,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419689ffffffff,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841968bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419691ffffffff,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419693ffffffff,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419695ffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419697ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419699ffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841969bffffffff,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841969dffffffff,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84196b1ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84196b3ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84196b7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84196b9ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84196bbffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84196c3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84196d1ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84196d3ffffffff,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84196d5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84196d7ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84196d9ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84196dbffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84196ddffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419721ffffffff,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8419723ffffffff,85.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8419725ffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419727ffffffff,114.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8419729ffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841972bffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841972dffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419731ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419733ffffffff,97.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8419735ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419737ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419739ffffffff,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841973bffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841973dffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419761ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419763ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419765ffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419767ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419769ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841976bffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841976dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e001ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e005ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e009ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e00bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e00dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e011ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e013ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e019ffffffff,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e01bffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e01dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e021ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e023ffffffff,31.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841e025ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e029ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e02dffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e031ffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e033ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e035ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e037ffffffff,76.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841e039ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e041ffffffff,54.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e043ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e045ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e047ffffffff,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841e049ffffffff,275.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
841e04bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e04dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e051ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e053ffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e055ffffffff,61.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e057ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e059ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e05bffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e05dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e061ffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e063ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e065ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e067ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e069ffffffff,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e06bffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e06dffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e085ffffffff,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e08dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e093ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e09bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0a5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0a9ffffffff,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0adffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0b3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0b5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0c3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0c5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0c7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0cbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0dbffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0e1ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0e3ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0e7ffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0e9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0ebffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0edffffffff,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e101ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e103ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e105ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e107ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e10bffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e10dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e113ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e115ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e117ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e119ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e121ffffffff,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e123ffffffff,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e125ffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e127ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e129ffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e12bffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e12dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e131ffffffff,45.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e135ffffffff,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e137ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e139ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e13bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e13dffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e141ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e143ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e145ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e147ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e149ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e14dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e151ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e153ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e155ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e157ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e159ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e15bffffffff,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e161ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e163ffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e165ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e167ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e169ffffffff,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e16bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e16dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e185ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e19dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1a3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1b1ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1b3ffffffff,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1b7ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1b9ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1bbffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1c5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1c9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1cbffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1cdffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1d7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1d9ffffffff,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1ddffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1e5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1e7ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1edffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e201ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e205ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e20dffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e21dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e221ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e223ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e225ffffffff,48.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e227ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e229ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e22dffffffff,58.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e231ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e233ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e235ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e239ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e23dffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e249ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e24bffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e257ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e25dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e261ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e263ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e265ffffffff,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e267ffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e26bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e26dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e283ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e287ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e28dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e291ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e299ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2a1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2a3ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2a5ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2a7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2a9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2adffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2b5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2b7ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2bdffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2c7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2e5ffffffff,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2e7ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e301ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e303ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e305ffffffff,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e307ffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e309ffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e30bffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e30dffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e311ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e313ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e317ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e319ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e31bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e31dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e323ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e325ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e329ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e32bffffffff,204.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e32dffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e331ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e333ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e335ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e337ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e339ffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e33bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841e33dffffffff,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
