cell_id,Troglodytes musculus,Troglodytes musculus [intermedius Group],Troglodytes musculus [audax Group],Troglodytes musculus carabayae,Troglodytes musculus [musculus Group]
846d22bffffffff,19.0,0.0,0.0,0.0,0.0
846d231ffffffff,34.0,0.0,0.0,0.0,0.0
846d235ffffffff,6.0,0.0,0.0,0.0,0.0
846d237ffffffff,2.0,0.0,0.0,0.0,0.0
846d239ffffffff,50.0,0.0,0.0,0.0,0.0
846d23bffffffff,637.0,0.0,0.0,0.0,0.0
846d23dffffffff,323.0,0.0,0.0,0.0,0.0
846d251ffffffff,4.0,0.0,0.0,0.0,0.0
846d253ffffffff,6.0,0.0,0.0,0.0,0.0
846d255ffffffff,2.0,0.0,0.0,0.0,0.0
846d257ffffffff,17.0,0.0,0.0,0.0,0.0
846d25bffffffff,6.0,0.0,0.0,0.0,0.0
846d261ffffffff,2.0,0.0,0.0,0.0,0.0
846d281ffffffff,85.0,0.0,0.0,0.0,0.0
846d283ffffffff,1641.0,0.0,0.0,0.0,0.0
846d285ffffffff,16.0,0.0,0.0,0.0,0.0
846d287ffffffff,366.0,0.0,0.0,0.0,0.0
846d289ffffffff,14.0,0.0,0.0,0.0,0.0
846d28bffffffff,15.0,0.0,0.0,0.0,0.0
846d28dffffffff,32.0,0.0,0.0,0.0,0.0
846d291ffffffff,1634.0,0.0,0.0,0.0,0.0
846d293ffffffff,40.0,0.0,0.0,0.0,0.0
846d295ffffffff,1773.0,0.0,0.0,0.0,0.0
846d297ffffffff,191.0,0.0,0.0,0.0,0.0
846d299ffffffff,181.0,0.0,0.0,0.0,0.0
846d29bffffffff,31.0,0.0,0.0,0.0,0.0
846d29dffffffff,8.0,0.0,0.0,0.0,0.0
846d2a1ffffffff,33.0,0.0,0.0,0.0,0.0
846d2a3ffffffff,20.0,0.0,0.0,0.0,0.0
846d2a9ffffffff,300.0,0.0,0.0,0.0,0.0
846d2abffffffff,111.0,0.0,0.0,0.0,0.0
846d2adffffffff,10.0,0.0,0.0,0.0,0.0
846d2b1ffffffff,4.0,0.0,0.0,0.0,0.0
846d2b3ffffffff,13.0,0.0,0.0,0.0,0.0
846d2b9ffffffff,2312.0,0.0,0.0,0.0,0.0
846d2bbffffffff,13.0,0.0,0.0,0.0,0.0
846d2bdffffffff,44.0,0.0,0.0,0.0,0.0
846d2c1ffffffff,45.0,0.0,0.0,0.0,0.0
846d2c3ffffffff,64.0,0.0,0.0,0.0,0.0
846d2c5ffffffff,30.0,0.0,0.0,0.0,0.0
846d2c7ffffffff,67.0,0.0,0.0,0.0,0.0
846d2c9ffffffff,370.0,0.0,0.0,0.0,0.0
846d2cbffffffff,116.0,0.0,0.0,0.0,0.0
846d2cdffffffff,6.0,0.0,0.0,0.0,0.0
846d2d1ffffffff,1105.0,0.0,0.0,0.0,0.0
846d2d3ffffffff,657.0,0.0,0.0,0.0,0.0
846d2d5ffffffff,19.0,0.0,0.0,0.0,0.0
846d2d7ffffffff,3420.0,0.0,0.0,0.0,0.0
846d2d9ffffffff,38.0,0.0,0.0,0.0,0.0
846d2dbffffffff,46.0,0.0,0.0,0.0,0.0
846d2ddffffffff,38.0,0.0,0.0,0.0,0.0
846d2e3ffffffff,44.0,0.0,0.0,0.0,0.0
846d2e5ffffffff,91.0,0.0,0.0,0.0,0.0
846d2e9ffffffff,80.0,0.0,0.0,0.0,0.0
846d2ebffffffff,186.0,0.0,0.0,0.0,0.0
846d2edffffffff,2.0,0.0,0.0,0.0,0.0
846d305ffffffff,17.0,0.0,0.0,0.0,0.0
846d307ffffffff,15.0,0.0,0.0,0.0,0.0
846d309ffffffff,4.0,0.0,0.0,0.0,0.0
846d30dffffffff,28.0,0.0,0.0,0.0,0.0
846d311ffffffff,4.0,0.0,0.0,0.0,0.0
846d315ffffffff,2.0,0.0,0.0,0.0,0.0
846d319ffffffff,143.0,0.0,0.0,0.0,0.0
846d31bffffffff,31.0,0.0,0.0,0.0,0.0
846d341ffffffff,5.0,0.0,0.0,0.0,0.0
846d343ffffffff,5.0,0.0,0.0,0.0,0.0
846d34bffffffff,56.0,0.0,0.0,0.0,0.0
846d34dffffffff,4.0,0.0,0.0,0.0,0.0
846d351ffffffff,2.0,0.0,0.0,0.0,0.0
846d357ffffffff,7.0,0.0,0.0,0.0,0.0
846d35bffffffff,1649.0,0.0,0.0,0.0,0.0
846d35dffffffff,366.0,0.0,0.0,0.0,0.0
846d363ffffffff,4.0,0.0,0.0,0.0,0.0
846d369ffffffff,3.0,0.0,0.0,0.0,0.0
846d36dffffffff,2.0,0.0,0.0,0.0,0.0
846d605ffffffff,10.0,0.0,0.0,0.0,0.0
846d607ffffffff,2.0,0.0,0.0,0.0,0.0
846d609ffffffff,109.0,0.0,0.0,0.0,0.0
846d60dffffffff,9.0,0.0,0.0,0.0,0.0
846d613ffffffff,66.0,0.0,0.0,0.0,0.0
846d617ffffffff,139.0,0.0,0.0,0.0,0.0
846d619ffffffff,5.0,0.0,0.0,0.0,0.0
846d61bffffffff,21.0,0.0,0.0,0.0,0.0
846d639ffffffff,2.0,0.0,0.0,0.0,0.0
846d641ffffffff,90.0,0.0,0.0,0.0,0.0
846d643ffffffff,18.0,0.0,0.0,0.0,0.0
846d645ffffffff,2777.0,0.0,0.0,0.0,0.0
846d647ffffffff,9.0,0.0,0.0,0.0,0.0
846d649ffffffff,4.0,0.0,0.0,0.0,0.0
846d64bffffffff,52.0,0.0,0.0,0.0,0.0
846d64dffffffff,226.0,0.0,0.0,0.0,0.0
846d651ffffffff,1221.0,0.0,0.0,0.0,0.0
846d653ffffffff,831.0,0.0,0.0,0.0,0.0
846d655ffffffff,349.0,0.0,0.0,0.0,0.0
846d657ffffffff,214.0,0.0,0.0,0.0,0.0
846d659ffffffff,9.0,0.0,0.0,0.0,0.0
846d65bffffffff,53.0,0.0,0.0,0.0,0.0
846d65dffffffff,62.0,0.0,0.0,0.0,0.0
846d661ffffffff,3.0,0.0,0.0,0.0,0.0
846d665ffffffff,46.0,0.0,0.0,0.0,0.0
846d667ffffffff,1.0,0.0,0.0,0.0,0.0
846d669ffffffff,12.0,0.0,0.0,0.0,0.0
846d66bffffffff,8.0,0.0,0.0,0.0,0.0
846d66dffffffff,570.0,0.0,0.0,0.0,0.0
846d681ffffffff,348.0,0.0,0.0,0.0,0.0
846d683ffffffff,171.0,0.0,0.0,0.0,0.0
846d685ffffffff,3.0,0.0,0.0,0.0,0.0
846d687ffffffff,14.0,0.0,0.0,0.0,0.0
846d689ffffffff,311.0,0.0,0.0,0.0,0.0
846d68bffffffff,3250.0,0.0,0.0,0.0,0.0
846d68dffffffff,26.0,0.0,0.0,0.0,0.0
846d691ffffffff,5467.0,0.0,0.0,0.0,0.0
846d693ffffffff,2654.0,0.0,0.0,0.0,0.0
846d695ffffffff,147.0,0.0,0.0,0.0,0.0
846d697ffffffff,1125.0,0.0,0.0,0.0,0.0
846d699ffffffff,958.0,0.0,0.0,0.0,0.0
846d69bffffffff,4814.0,0.0,0.0,0.0,0.0
846d69dffffffff,10831.0,0.0,0.0,0.0,0.0
846d6abffffffff,3.0,0.0,0.0,0.0,0.0
846d6b9ffffffff,11.0,0.0,0.0,0.0,0.0
846d6bbffffffff,174.0,0.0,0.0,0.0,0.0
846d6bdffffffff,9.0,0.0,0.0,0.0,0.0
846d6c3ffffffff,49.0,0.0,0.0,0.0,0.0
846d6c7ffffffff,5.0,0.0,0.0,0.0,0.0
846d6c9ffffffff,39.0,0.0,0.0,0.0,0.0
846d6cbffffffff,3.0,0.0,0.0,0.0,0.0
846d6cdffffffff,2.0,0.0,0.0,0.0,0.0
846d6d1ffffffff,140.0,0.0,0.0,0.0,0.0
846d6d3ffffffff,599.0,0.0,0.0,0.0,0.0
846d6d5ffffffff,457.0,0.0,0.0,0.0,0.0
846d6d7ffffffff,50.0,0.0,0.0,0.0,0.0
846d6d9ffffffff,2.0,0.0,0.0,0.0,0.0
846d6ddffffffff,23.0,0.0,0.0,0.0,0.0
846d6e9ffffffff,211.0,0.0,0.0,0.0,0.0
846d6edffffffff,9.0,0.0,0.0,0.0,0.0
846d741ffffffff,640.0,0.0,0.0,0.0,0.0
846d743ffffffff,38.0,0.0,0.0,0.0,0.0
846d745ffffffff,23.0,0.0,0.0,0.0,0.0
846d749ffffffff,100.0,0.0,0.0,0.0,0.0
846d74bffffffff,812.0,0.0,0.0,0.0,0.0
846d74dffffffff,5.0,0.0,0.0,0.0,0.0
846d751ffffffff,3.0,0.0,0.0,0.0,0.0
846d759ffffffff,37.0,0.0,0.0,0.0,0.0
846d75bffffffff,1.0,0.0,0.0,0.0,0.0
846d75dffffffff,148.0,0.0,0.0,0.0,0.0
846d769ffffffff,6.0,0.0,0.0,0.0,0.0
846d76dffffffff,7.0,0.0,0.0,0.0,0.0
8480007ffffffff,4.0,0.0,0.0,0.0,0.0
8480021ffffffff,16.0,0.0,0.0,0.0,0.0
8480023ffffffff,6.0,0.0,0.0,0.0,0.0
8480025ffffffff,4.0,0.0,0.0,0.0,0.0
8480027ffffffff,2.0,0.0,0.0,0.0,0.0
8480037ffffffff,2.0,0.0,0.0,0.0,0.0
8480053ffffffff,3.0,0.0,0.0,0.0,0.0
8480055ffffffff,1.0,0.0,0.0,0.0,0.0
848005bffffffff,1.0,0.0,0.0,0.0,0.0
8480061ffffffff,11.0,0.0,0.0,0.0,0.0
8480089ffffffff,8.0,0.0,0.0,0.0,0.0
84800c5ffffffff,2.0,0.0,0.0,0.0,0.0
84800cbffffffff,5.0,0.0,0.0,0.0,0.0
8480101ffffffff,71.0,0.0,0.0,0.0,0.0
8480105ffffffff,168.0,0.0,0.0,0.0,0.0
8480107ffffffff,18.0,0.0,0.0,0.0,0.0
8480109ffffffff,335.0,0.0,0.0,0.0,0.0
848010dffffffff,8.0,0.0,0.0,0.0,0.0
848011bffffffff,64.0,0.0,0.0,0.0,0.0
848011dffffffff,2.0,0.0,0.0,0.0,0.0
8480139ffffffff,5.0,0.0,0.0,0.0,0.0
8480141ffffffff,133.0,0.0,0.0,0.0,0.0
8480143ffffffff,2.0,0.0,0.0,0.0,0.0
8480147ffffffff,11.0,0.0,0.0,0.0,0.0
8480149ffffffff,8.0,0.0,0.0,0.0,0.0
848014bffffffff,2.0,0.0,0.0,0.0,0.0
8480155ffffffff,2.0,0.0,0.0,0.0,0.0
8480157ffffffff,2.0,0.0,0.0,0.0,0.0
8480163ffffffff,2.0,0.0,0.0,0.0,0.0
8480165ffffffff,28.0,0.0,0.0,0.0,0.0
848016bffffffff,13.0,0.0,0.0,0.0,0.0
848016dffffffff,11.0,0.0,0.0,0.0,0.0
84801c5ffffffff,2.0,0.0,0.0,0.0,0.0
84801c9ffffffff,2.0,0.0,0.0,0.0,0.0
84801cdffffffff,1.0,0.0,0.0,0.0,0.0
8480215ffffffff,1.0,0.0,0.0,0.0,0.0
8480217ffffffff,2.0,0.0,0.0,0.0,0.0
8480239ffffffff,1.0,0.0,0.0,0.0,0.0
848023dffffffff,2.0,0.0,0.0,0.0,0.0
8480245ffffffff,2.0,0.0,0.0,0.0,0.0
848024dffffffff,2.0,0.0,0.0,0.0,0.0
8480265ffffffff,2.0,0.0,0.0,0.0,0.0
8480267ffffffff,2.0,0.0,0.0,0.0,0.0
8480293ffffffff,3.0,0.0,0.0,0.0,0.0
848029bffffffff,4.0,0.0,0.0,0.0,0.0
84802b7ffffffff,4.0,0.0,0.0,0.0,0.0
84802cdffffffff,2.0,0.0,0.0,0.0,0.0
8480301ffffffff,118.0,0.0,0.0,0.0,0.0
8480305ffffffff,14.0,0.0,0.0,0.0,0.0
8480309ffffffff,39.0,0.0,0.0,0.0,0.0
848030dffffffff,33.0,0.0,0.0,0.0,0.0
8480323ffffffff,3.0,0.0,0.0,0.0,0.0
8480329ffffffff,2.0,0.0,0.0,0.0,0.0
848032bffffffff,14.0,0.0,0.0,0.0,0.0
8480341ffffffff,1.0,0.0,0.0,0.0,0.0
8480343ffffffff,2.0,0.0,0.0,0.0,0.0
8480345ffffffff,2.0,0.0,0.0,0.0,0.0
8480347ffffffff,2.0,0.0,0.0,0.0,0.0
8480353ffffffff,1.0,0.0,0.0,0.0,0.0
8480359ffffffff,10.0,0.0,0.0,0.0,0.0
8480363ffffffff,117.0,0.0,0.0,0.0,0.0
8480367ffffffff,2.0,0.0,0.0,0.0,0.0
8480369ffffffff,6.0,0.0,0.0,0.0,0.0
848036bffffffff,1.0,0.0,0.0,0.0,0.0
848040bffffffff,3.0,0.0,0.0,0.0,0.0
848041dffffffff,3.0,0.0,0.0,0.0,0.0
8480445ffffffff,141.0,0.0,0.0,0.0,0.0
848044dffffffff,8.0,0.0,0.0,0.0,0.0
8480461ffffffff,2.0,0.0,0.0,0.0,0.0
8480463ffffffff,2.0,0.0,0.0,0.0,0.0
8480465ffffffff,10.0,0.0,0.0,0.0,0.0
8480469ffffffff,212.0,0.0,0.0,0.0,0.0
848046bffffffff,6.0,0.0,0.0,0.0,0.0
848046dffffffff,8.0,0.0,0.0,0.0,0.0
8480481ffffffff,5.0,0.0,0.0,0.0,0.0
84804c7ffffffff,3.0,0.0,0.0,0.0,0.0
84804c9ffffffff,2.0,0.0,0.0,0.0,0.0
84804cbffffffff,5.0,0.0,0.0,0.0,0.0
84804cdffffffff,2.0,0.0,0.0,0.0,0.0
8480541ffffffff,9.0,0.0,0.0,0.0,0.0
8480549ffffffff,2.0,0.0,0.0,0.0,0.0
848054bffffffff,5.0,0.0,0.0,0.0,0.0
8480559ffffffff,6.0,0.0,0.0,0.0,0.0
8480623ffffffff,2.0,0.0,0.0,0.0,0.0
8480625ffffffff,2.0,0.0,0.0,0.0,0.0
8480643ffffffff,4.0,0.0,0.0,0.0,0.0
8480651ffffffff,1.0,0.0,0.0,0.0,0.0
8480653ffffffff,4.0,0.0,0.0,0.0,0.0
8480655ffffffff,8.0,0.0,0.0,0.0,0.0
8480665ffffffff,3.0,0.0,0.0,0.0,0.0
848066bffffffff,8.0,0.0,0.0,0.0,0.0
848068bffffffff,1.0,0.0,0.0,0.0,0.0
84806a1ffffffff,2.0,0.0,0.0,0.0,0.0
84806a3ffffffff,9.0,0.0,0.0,0.0,0.0
84806a7ffffffff,16.0,0.0,0.0,0.0,0.0
84806abffffffff,9.0,0.0,0.0,0.0,0.0
84806b7ffffffff,28.0,0.0,0.0,0.0,0.0
84806ddffffffff,2.0,0.0,0.0,0.0,0.0
8480713ffffffff,21.0,0.0,0.0,0.0,0.0
8480717ffffffff,2.0,0.0,0.0,0.0,0.0
8480737ffffffff,26.0,0.0,0.0,0.0,0.0
8480745ffffffff,5.0,0.0,0.0,0.0,0.0
8480747ffffffff,11.0,0.0,0.0,0.0,0.0
8480759ffffffff,3.0,0.0,0.0,0.0,0.0
8480a4dffffffff,1.0,0.0,0.0,0.0,0.0
8481005ffffffff,137.0,0.0,0.0,0.0,0.0
8481007ffffffff,1.0,0.0,0.0,0.0,0.0
8481011ffffffff,6.0,0.0,0.0,0.0,0.0
8481021ffffffff,2.0,0.0,0.0,0.0,0.0
8481023ffffffff,12.0,0.0,0.0,0.0,0.0
8481027ffffffff,3.0,0.0,0.0,0.0,0.0
8481029ffffffff,276.0,0.0,0.0,0.0,0.0
848102bffffffff,9.0,0.0,0.0,0.0,0.0
848102dffffffff,10.0,0.0,0.0,0.0,0.0
8481049ffffffff,21.0,0.0,0.0,0.0,0.0
848104bffffffff,7.0,0.0,0.0,0.0,0.0
8481053ffffffff,3.0,0.0,0.0,0.0,0.0
8481061ffffffff,7.0,0.0,0.0,0.0,0.0
8481063ffffffff,110.0,0.0,0.0,0.0,0.0
8481069ffffffff,4.0,0.0,0.0,0.0,0.0
848108dffffffff,1.0,0.0,0.0,0.0,0.0
8481099ffffffff,6.0,0.0,0.0,0.0,0.0
84810e5ffffffff,5.0,0.0,0.0,0.0,0.0
8481105ffffffff,4.0,0.0,0.0,0.0,0.0
8481109ffffffff,2.0,0.0,0.0,0.0,0.0
848110dffffffff,1.0,0.0,0.0,0.0,0.0
8481119ffffffff,5.0,0.0,0.0,0.0,0.0
8481125ffffffff,3.0,0.0,0.0,0.0,0.0
8481133ffffffff,2.0,0.0,0.0,0.0,0.0
8481137ffffffff,6.0,0.0,0.0,0.0,0.0
8481141ffffffff,2.0,0.0,0.0,0.0,0.0
8481143ffffffff,2.0,0.0,0.0,0.0,0.0
8481149ffffffff,4.0,0.0,0.0,0.0,0.0
848114bffffffff,6.0,0.0,0.0,0.0,0.0
8481157ffffffff,2.0,0.0,0.0,0.0,0.0
8481161ffffffff,7.0,0.0,0.0,0.0,0.0
8481163ffffffff,10.0,0.0,0.0,0.0,0.0
8481167ffffffff,11.0,0.0,0.0,0.0,0.0
848116bffffffff,9.0,0.0,0.0,0.0,0.0
8481187ffffffff,1.0,0.0,0.0,0.0,0.0
8481189ffffffff,2.0,0.0,0.0,0.0,0.0
848118dffffffff,1.0,0.0,0.0,0.0,0.0
8481193ffffffff,12.0,0.0,0.0,0.0,0.0
84811a1ffffffff,10.0,0.0,0.0,0.0,0.0
84811a3ffffffff,6.0,0.0,0.0,0.0,0.0
84811a5ffffffff,2.0,0.0,0.0,0.0,0.0
84811a7ffffffff,3.0,0.0,0.0,0.0,0.0
84811abffffffff,17.0,0.0,0.0,0.0,0.0
84811adffffffff,5.0,0.0,0.0,0.0,0.0
84811c5ffffffff,1.0,0.0,0.0,0.0,0.0
84811c9ffffffff,2.0,0.0,0.0,0.0,0.0
84811e1ffffffff,14.0,0.0,0.0,0.0,0.0
84811e9ffffffff,3.0,0.0,0.0,0.0,0.0
84811edffffffff,3.0,0.0,0.0,0.0,0.0
8481205ffffffff,2.0,0.0,0.0,0.0,0.0
848120dffffffff,2.0,0.0,0.0,0.0,0.0
8481211ffffffff,52.0,0.0,0.0,0.0,0.0
8481215ffffffff,14.0,0.0,0.0,0.0,0.0
8481219ffffffff,2.0,0.0,0.0,0.0,0.0
848121dffffffff,3.0,0.0,0.0,0.0,0.0
8481225ffffffff,6.0,0.0,0.0,0.0,0.0
848123bffffffff,7.0,0.0,0.0,0.0,0.0
8481241ffffffff,2.0,0.0,0.0,0.0,0.0
8481243ffffffff,3.0,0.0,0.0,0.0,0.0
8481245ffffffff,32.0,0.0,0.0,0.0,0.0
8481249ffffffff,2.0,0.0,0.0,0.0,0.0
848124bffffffff,149.0,0.0,0.0,0.0,0.0
848124dffffffff,205.0,0.0,0.0,0.0,0.0
848125bffffffff,2.0,0.0,0.0,0.0,0.0
8481263ffffffff,2.0,0.0,0.0,0.0,0.0
848126bffffffff,2.0,0.0,0.0,0.0,0.0
84812bdffffffff,7.0,0.0,0.0,0.0,0.0
84812c9ffffffff,2.0,0.0,0.0,0.0,0.0
84812d1ffffffff,21.0,0.0,0.0,0.0,0.0
84812d3ffffffff,2.0,0.0,0.0,0.0,0.0
84812d7ffffffff,29.0,0.0,0.0,0.0,0.0
8481301ffffffff,4.0,0.0,0.0,0.0,0.0
8481303ffffffff,27.0,0.0,0.0,0.0,0.0
8481305ffffffff,2.0,0.0,0.0,0.0,0.0
8481307ffffffff,11.0,0.0,0.0,0.0,0.0
848130bffffffff,4.0,0.0,0.0,0.0,0.0
848130dffffffff,2.0,0.0,0.0,0.0,0.0
848131dffffffff,10.0,0.0,0.0,0.0,0.0
8481321ffffffff,31.0,0.0,0.0,0.0,0.0
8481323ffffffff,11.0,0.0,0.0,0.0,0.0
8481327ffffffff,56.0,0.0,0.0,0.0,0.0
8481329ffffffff,2.0,0.0,0.0,0.0,0.0
848132bffffffff,6.0,0.0,0.0,0.0,0.0
848132dffffffff,4.0,0.0,0.0,0.0,0.0
8481331ffffffff,28.0,0.0,0.0,0.0,0.0
8481335ffffffff,4.0,0.0,0.0,0.0,0.0
8481337ffffffff,2.0,0.0,0.0,0.0,0.0
8481339ffffffff,330.0,0.0,0.0,0.0,0.0
848133dffffffff,4.0,0.0,0.0,0.0,0.0
8481343ffffffff,14.0,0.0,0.0,0.0,0.0
848134dffffffff,5.0,0.0,0.0,0.0,0.0
848135dffffffff,1.0,0.0,0.0,0.0,0.0
8481363ffffffff,142.0,0.0,0.0,0.0,0.0
8481367ffffffff,3.0,0.0,0.0,0.0,0.0
848136bffffffff,1.0,0.0,0.0,0.0,0.0
8481403ffffffff,7.0,0.0,0.0,0.0,0.0
8481407ffffffff,2.0,0.0,0.0,0.0,0.0
8481423ffffffff,2.0,0.0,0.0,0.0,0.0
8481429ffffffff,2.0,0.0,0.0,0.0,0.0
848142bffffffff,11.0,0.0,0.0,0.0,0.0
8481431ffffffff,6.0,0.0,0.0,0.0,0.0
8481433ffffffff,2.0,0.0,0.0,0.0,0.0
8481437ffffffff,2.0,0.0,0.0,0.0,0.0
8481439ffffffff,4.0,0.0,0.0,0.0,0.0
848144bffffffff,2.0,0.0,0.0,0.0,0.0
8481459ffffffff,1.0,0.0,0.0,0.0,0.0
848145dffffffff,7.0,0.0,0.0,0.0,0.0
8481469ffffffff,3.0,0.0,0.0,0.0,0.0
848146bffffffff,5.0,0.0,0.0,0.0,0.0
8481485ffffffff,2.0,0.0,0.0,0.0,0.0
84814a1ffffffff,5.0,0.0,0.0,0.0,0.0
84814a9ffffffff,21.0,0.0,0.0,0.0,0.0
84814adffffffff,76.0,0.0,0.0,0.0,0.0
84814d5ffffffff,95.0,0.0,0.0,0.0,0.0
84814d9ffffffff,6.0,0.0,0.0,0.0,0.0
84814e1ffffffff,3.0,0.0,0.0,0.0,0.0
84814e3ffffffff,16.0,0.0,0.0,0.0,0.0
84814e5ffffffff,20.0,0.0,0.0,0.0,0.0
84814e7ffffffff,101.0,0.0,0.0,0.0,0.0
84814ebffffffff,5.0,0.0,0.0,0.0,0.0
84814edffffffff,2.0,0.0,0.0,0.0,0.0
8481507ffffffff,6.0,0.0,0.0,0.0,0.0
8481513ffffffff,3.0,0.0,0.0,0.0,0.0
848151bffffffff,1.0,0.0,0.0,0.0,0.0
8481523ffffffff,2.0,0.0,0.0,0.0,0.0
8481583ffffffff,2.0,0.0,0.0,0.0,0.0
84815abffffffff,1.0,0.0,0.0,0.0,0.0
84815c9ffffffff,9.0,0.0,0.0,0.0,0.0
84815d9ffffffff,73.0,0.0,0.0,0.0,0.0
84815dbffffffff,11.0,0.0,0.0,0.0,0.0
84815e9ffffffff,2.0,0.0,0.0,0.0,0.0
848162bffffffff,2.0,0.0,0.0,0.0,0.0
8481635ffffffff,3.0,0.0,0.0,0.0,0.0
8481637ffffffff,3.0,0.0,0.0,0.0,0.0
8481705ffffffff,2.0,0.0,0.0,0.0,0.0
8481711ffffffff,94.0,0.0,0.0,0.0,0.0
8481713ffffffff,48.0,0.0,0.0,0.0,0.0
848171bffffffff,1.0,0.0,0.0,0.0,0.0
848172bffffffff,2.0,0.0,0.0,0.0,0.0
848175dffffffff,2.0,0.0,0.0,0.0,0.0
8481801ffffffff,25.0,0.0,0.0,0.0,0.0
8481803ffffffff,16.0,0.0,0.0,0.0,0.0
8481809ffffffff,8.0,0.0,0.0,0.0,0.0
848180bffffffff,49.0,0.0,0.0,0.0,0.0
8481811ffffffff,7.0,0.0,0.0,0.0,0.0
8481813ffffffff,1.0,0.0,0.0,0.0,0.0
8481815ffffffff,1.0,0.0,0.0,0.0,0.0
8481819ffffffff,10.0,0.0,0.0,0.0,0.0
848181dffffffff,20.0,0.0,0.0,0.0,0.0
8481831ffffffff,4.0,0.0,0.0,0.0,0.0
8481833ffffffff,18.0,0.0,0.0,0.0,0.0
8481837ffffffff,25.0,0.0,0.0,0.0,0.0
8481839ffffffff,82.0,0.0,0.0,0.0,0.0
8481851ffffffff,64.0,0.0,0.0,0.0,0.0
8481853ffffffff,4.0,0.0,0.0,0.0,0.0
8481855ffffffff,11.0,0.0,0.0,0.0,0.0
8481857ffffffff,117.0,0.0,0.0,0.0,0.0
8481859ffffffff,12.0,0.0,0.0,0.0,0.0
848185bffffffff,5.0,0.0,0.0,0.0,0.0
848185dffffffff,176.0,0.0,0.0,0.0,0.0
8481881ffffffff,5.0,0.0,0.0,0.0,0.0
8481883ffffffff,2.0,0.0,0.0,0.0,0.0
8481885ffffffff,20.0,0.0,0.0,0.0,0.0
848188dffffffff,8.0,0.0,0.0,0.0,0.0
84818a7ffffffff,7.0,0.0,0.0,0.0,0.0
84818abffffffff,4.0,0.0,0.0,0.0,0.0
84818b3ffffffff,18.0,0.0,0.0,0.0,0.0
84818bbffffffff,33.0,0.0,0.0,0.0,0.0
84818c1ffffffff,1.0,0.0,0.0,0.0,0.0
84818c3ffffffff,6.0,0.0,0.0,0.0,0.0
84818c7ffffffff,7.0,0.0,0.0,0.0,0.0
84818d9ffffffff,1.0,0.0,0.0,0.0,0.0
84818dbffffffff,1.0,0.0,0.0,0.0,0.0
84818e1ffffffff,77.0,0.0,0.0,0.0,0.0
84818e3ffffffff,6.0,0.0,0.0,0.0,0.0
84818e5ffffffff,1.0,0.0,0.0,0.0,0.0
84818e7ffffffff,1.0,0.0,0.0,0.0,0.0
84818edffffffff,3.0,0.0,0.0,0.0,0.0
8481999ffffffff,6.0,0.0,0.0,0.0,0.0
848199bffffffff,8.0,0.0,0.0,0.0,0.0
84819d1ffffffff,14.0,0.0,0.0,0.0,0.0
84819d3ffffffff,29.0,0.0,0.0,0.0,0.0
84819d9ffffffff,16.0,0.0,0.0,0.0,0.0
84819dbffffffff,7.0,0.0,0.0,0.0,0.0
8481a13ffffffff,3.0,0.0,0.0,0.0,0.0
8481a17ffffffff,4.0,0.0,0.0,0.0,0.0
8481a1bffffffff,3.0,0.0,0.0,0.0,0.0
8481a33ffffffff,2.0,0.0,0.0,0.0,0.0
8481a8bffffffff,2.0,0.0,0.0,0.0,0.0
8481a8dffffffff,2.0,0.0,0.0,0.0,0.0
8481a91ffffffff,1.0,0.0,0.0,0.0,0.0
8481a93ffffffff,4.0,0.0,0.0,0.0,0.0
8481a99ffffffff,2.0,0.0,0.0,0.0,0.0
8481a9bffffffff,5.0,0.0,0.0,0.0,0.0
8481aa3ffffffff,2.0,0.0,0.0,0.0,0.0
8481aadffffffff,4.0,0.0,0.0,0.0,0.0
8481ac3ffffffff,19.0,0.0,0.0,0.0,0.0
8481ac7ffffffff,1.0,0.0,0.0,0.0,0.0
8481ad1ffffffff,110.0,0.0,0.0,0.0,0.0
8481ad5ffffffff,14.0,0.0,0.0,0.0,0.0
8481ad9ffffffff,3.0,0.0,0.0,0.0,0.0
8481addffffffff,2.0,0.0,0.0,0.0,0.0
848a003ffffffff,29.0,0.0,0.0,0.0,0.0
848a00bffffffff,2.0,0.0,0.0,0.0,0.0
848a01dffffffff,7.0,0.0,0.0,0.0,0.0
848a051ffffffff,4.0,0.0,0.0,0.0,0.0
848a055ffffffff,4.0,0.0,0.0,0.0,0.0
848a059ffffffff,26.0,0.0,0.0,0.0,0.0
848a05bffffffff,7.0,0.0,0.0,0.0,0.0
848a05dffffffff,5.0,0.0,0.0,0.0,0.0
848a069ffffffff,20.0,0.0,0.0,0.0,0.0
848a127ffffffff,2.0,0.0,0.0,0.0,0.0
848a155ffffffff,10.0,0.0,0.0,0.0,0.0
848a157ffffffff,11.0,0.0,0.0,0.0,0.0
848a1a7ffffffff,10.0,0.0,0.0,0.0,0.0
848a1abffffffff,2.0,0.0,0.0,0.0,0.0
848a1b1ffffffff,4.0,0.0,0.0,0.0,0.0
848a213ffffffff,2.0,0.0,0.0,0.0,0.0
848a217ffffffff,4.0,0.0,0.0,0.0,0.0
848a233ffffffff,2.0,0.0,0.0,0.0,0.0
848a235ffffffff,2.0,0.0,0.0,0.0,0.0
848a23bffffffff,14.0,0.0,0.0,0.0,0.0
848a249ffffffff,9.0,0.0,0.0,0.0,0.0
848a25bffffffff,2.0,0.0,0.0,0.0,0.0
