cell_id,Sialia sialis,Sialia sialis sialis/bermudensis,Sialia sialis [guatemalae Group]
842af3dffffffff,465.0,0.0,0.0
842af45ffffffff,5.0,0.0,0.0
842af61ffffffff,5558.0,0.0,0.0
842af63ffffffff,2504.0,0.0,0.0
842af65ffffffff,6731.0,0.0,0.0
842af67ffffffff,565.0,0.0,0.0
842af69ffffffff,1289.0,0.0,0.0
842af6bffffffff,2027.0,0.0,0.0
842af6dffffffff,1867.0,0.0,0.0
842b001ffffffff,1.0,0.0,0.0
842b003ffffffff,12.0,0.0,0.0
842b005ffffffff,6.0,0.0,0.0
842b007ffffffff,38.0,0.0,0.0
842b00bffffffff,6.0,0.0,0.0
842b015ffffffff,5.0,0.0,0.0
842b019ffffffff,3.0,0.0,0.0
842b023ffffffff,2.0,0.0,0.0
842b02bffffffff,75.0,0.0,0.0
842b031ffffffff,10.0,0.0,0.0
842b033ffffffff,7.0,0.0,0.0
842b035ffffffff,13.0,0.0,0.0
842b037ffffffff,7.0,0.0,0.0
842b039ffffffff,17.0,0.0,0.0
842b03bffffffff,16.0,0.0,0.0
842b03dffffffff,26.0,0.0,0.0
842b053ffffffff,1.0,0.0,0.0
842b061ffffffff,3.0,0.0,0.0
842b063ffffffff,6.0,0.0,0.0
842b065ffffffff,19.0,0.0,0.0
842b067ffffffff,30.0,0.0,0.0
842b06dffffffff,2.0,0.0,0.0
842b0a1ffffffff,3.0,0.0,0.0
842b0a5ffffffff,6.0,0.0,0.0
842b101ffffffff,2.0,0.0,0.0
842b103ffffffff,3.0,0.0,0.0
842b105ffffffff,11.0,0.0,0.0
842b107ffffffff,4.0,0.0,0.0
842b115ffffffff,27.0,0.0,0.0
842b117ffffffff,3.0,0.0,0.0
842b121ffffffff,419.0,0.0,0.0
842b123ffffffff,10.0,0.0,0.0
842b125ffffffff,132.0,0.0,0.0
842b127ffffffff,205.0,0.0,0.0
842b129ffffffff,38.0,0.0,0.0
842b12dffffffff,49.0,0.0,0.0
842b131ffffffff,2.0,0.0,0.0
842b133ffffffff,19.0,0.0,0.0
842b137ffffffff,8.0,0.0,0.0
842b139ffffffff,2.0,0.0,0.0
842b13bffffffff,2.0,0.0,0.0
842b13dffffffff,2.0,0.0,0.0
842b143ffffffff,4.0,0.0,0.0
842b145ffffffff,3.0,0.0,0.0
842b14bffffffff,4.0,0.0,0.0
842b14dffffffff,6.0,0.0,0.0
842b151ffffffff,8.0,0.0,0.0
842b155ffffffff,2.0,0.0,0.0
842b159ffffffff,5.0,0.0,0.0
842b15dffffffff,2.0,0.0,0.0
842b161ffffffff,49.0,0.0,0.0
842b165ffffffff,43.0,0.0,0.0
842b167ffffffff,814.0,0.0,0.0
842b169ffffffff,65.0,0.0,0.0
842b16bffffffff,30.0,0.0,0.0
842b16dffffffff,18.0,0.0,0.0
842b181ffffffff,60.0,0.0,0.0
842b185ffffffff,80.0,0.0,0.0
842b187ffffffff,146.0,0.0,0.0
842b189ffffffff,77.0,0.0,0.0
842b18dffffffff,29.0,0.0,0.0
842b199ffffffff,5.0,0.0,0.0
842b1a1ffffffff,122.0,0.0,0.0
842b1a3ffffffff,433.0,0.0,0.0
842b1a5ffffffff,67.0,0.0,0.0
842b1a7ffffffff,771.0,0.0,0.0
842b1a9ffffffff,278.0,0.0,0.0
842b1abffffffff,624.0,0.0,0.0
842b1adffffffff,56.0,0.0,0.0
842b1b5ffffffff,7.0,0.0,0.0
842b1bdffffffff,13.0,0.0,0.0
842b1c1ffffffff,2.0,0.0,0.0
842b1c3ffffffff,2.0,0.0,0.0
842b1c5ffffffff,2.0,0.0,0.0
842b1c7ffffffff,17.0,0.0,0.0
842b1c9ffffffff,10.0,0.0,0.0
842b1cbffffffff,11.0,0.0,0.0
842b1cdffffffff,9.0,0.0,0.0
842b1d1ffffffff,1.0,0.0,0.0
842b1d3ffffffff,5.0,0.0,0.0
842b1d5ffffffff,15.0,0.0,0.0
842b1d9ffffffff,2.0,0.0,0.0
842b1e1ffffffff,16.0,0.0,0.0
842b1e3ffffffff,3.0,0.0,0.0
842b1e5ffffffff,3.0,0.0,0.0
842b1e7ffffffff,8.0,0.0,0.0
842b1e9ffffffff,3.0,0.0,0.0
842b1edffffffff,8.0,0.0,0.0
842b2a1ffffffff,2.0,0.0,0.0
842b2adffffffff,2.0,0.0,0.0
842b301ffffffff,5.0,0.0,0.0
842b303ffffffff,68.0,0.0,0.0
842b307ffffffff,2.0,0.0,0.0
842b315ffffffff,44.0,0.0,0.0
842b317ffffffff,3.0,0.0,0.0
842b323ffffffff,2.0,0.0,0.0
842b331ffffffff,3.0,0.0,0.0
842b333ffffffff,5.0,0.0,0.0
842b337ffffffff,11.0,0.0,0.0
842b339ffffffff,7.0,0.0,0.0
842b33bffffffff,35.0,0.0,0.0
842b801ffffffff,50.0,0.0,0.0
842b805ffffffff,2.0,0.0,0.0
842b807ffffffff,24.0,0.0,0.0
842b809ffffffff,20.0,0.0,0.0
842b80bffffffff,15.0,0.0,0.0
842b811ffffffff,57.0,0.0,0.0
842b813ffffffff,303.0,0.0,0.0
842b815ffffffff,115.0,0.0,0.0
842b817ffffffff,50.0,0.0,0.0
842b819ffffffff,210.0,0.0,0.0
842b81bffffffff,384.0,0.0,0.0
842b81dffffffff,123.0,0.0,0.0
842b823ffffffff,61.0,0.0,0.0
842b827ffffffff,26.0,0.0,0.0
842b82dffffffff,5.0,0.0,0.0
842b831ffffffff,473.0,13.0,0.0
842b833ffffffff,117.0,0.0,0.0
842b835ffffffff,205.0,0.0,0.0
842b837ffffffff,9.0,0.0,0.0
842b839ffffffff,469.0,0.0,0.0
842b83bffffffff,680.0,29.0,0.0
842b83dffffffff,76.0,0.0,0.0
842b851ffffffff,35.0,0.0,0.0
842b853ffffffff,83.0,0.0,0.0
842b855ffffffff,13.0,0.0,0.0
842b857ffffffff,239.0,0.0,0.0
842b85bffffffff,104.0,0.0,0.0
842b881ffffffff,104.0,0.0,0.0
842b883ffffffff,1467.0,0.0,0.0
842b885ffffffff,37.0,0.0,0.0
842b887ffffffff,103.0,0.0,0.0
842b889ffffffff,83.0,0.0,0.0
842b88bffffffff,35.0,0.0,0.0
842b88dffffffff,47.0,0.0,0.0
842b891ffffffff,2040.0,0.0,0.0
842b893ffffffff,2335.0,0.0,0.0
842b895ffffffff,191.0,0.0,0.0
842b897ffffffff,126.0,0.0,0.0
842b899ffffffff,1930.0,0.0,0.0
842b89bffffffff,1460.0,0.0,0.0
842b89dffffffff,323.0,0.0,0.0
842b8a1ffffffff,615.0,0.0,0.0
842b8a3ffffffff,602.0,0.0,0.0
842b8a7ffffffff,1538.0,0.0,0.0
842b8a9ffffffff,34.0,0.0,0.0
842b8abffffffff,252.0,0.0,0.0
842b8adffffffff,92.0,0.0,0.0
842b8b1ffffffff,112.0,0.0,0.0
842b8b3ffffffff,85.0,0.0,0.0
842b8b5ffffffff,108.0,0.0,0.0
842b8b7ffffffff,174.0,10.0,0.0
842b8b9ffffffff,311.0,0.0,0.0
842b8bbffffffff,122.0,0.0,0.0
842b8bdffffffff,147.0,0.0,0.0
842b8c1ffffffff,161.0,0.0,0.0
842b8c3ffffffff,150.0,0.0,0.0
842b8c5ffffffff,73.0,0.0,0.0
842b8c7ffffffff,267.0,0.0,0.0
842b8c9ffffffff,195.0,1.0,0.0
842b8cbffffffff,1712.0,28.0,0.0
842b8cdffffffff,487.0,0.0,0.0
842b8d1ffffffff,2927.0,0.0,0.0
842b8d3ffffffff,594.0,0.0,0.0
842b8d5ffffffff,1162.0,0.0,0.0
842b8d7ffffffff,423.0,0.0,0.0
842b8d9ffffffff,92.0,2.0,0.0
842b8dbffffffff,587.0,0.0,0.0
842b8ddffffffff,2040.0,39.0,0.0
842b8e1ffffffff,58.0,0.0,0.0
842b8e3ffffffff,37.0,0.0,0.0
842b8e5ffffffff,672.0,0.0,0.0
842b8e7ffffffff,236.0,0.0,0.0
842b8e9ffffffff,149.0,0.0,0.0
842b8ebffffffff,45.0,0.0,0.0
842b8edffffffff,52.0,8.0,0.0
842b909ffffffff,63.0,0.0,0.0
842b90bffffffff,2.0,0.0,0.0
842b90dffffffff,14.0,0.0,0.0
842b911ffffffff,5.0,0.0,0.0
842b913ffffffff,7.0,0.0,0.0
842b915ffffffff,5.0,0.0,0.0
842b917ffffffff,31.0,0.0,0.0
842b91bffffffff,25.0,0.0,0.0
842b91dffffffff,2.0,0.0,0.0
842b923ffffffff,16.0,0.0,0.0
842b929ffffffff,2.0,0.0,0.0
842b931ffffffff,13.0,0.0,0.0
842b933ffffffff,8.0,0.0,0.0
842b935ffffffff,2.0,0.0,0.0
842b937ffffffff,2.0,0.0,0.0
842b939ffffffff,4.0,0.0,0.0
842b93dffffffff,4.0,0.0,0.0
842b941ffffffff,26.0,0.0,0.0
842b943ffffffff,10.0,0.0,0.0
842b947ffffffff,150.0,0.0,0.0
842b949ffffffff,64.0,0.0,0.0
842b94bffffffff,2.0,0.0,0.0
842b94dffffffff,60.0,0.0,0.0
842b955ffffffff,4.0,0.0,0.0
842b963ffffffff,2.0,0.0,0.0
842b965ffffffff,5.0,0.0,0.0
842b967ffffffff,2.0,0.0,0.0
842b969ffffffff,2.0,0.0,0.0
842b96bffffffff,2.0,0.0,0.0
842b96dffffffff,4.0,0.0,0.0
842b981ffffffff,126.0,0.0,0.0
842b983ffffffff,155.0,2.0,0.0
842b985ffffffff,59.0,0.0,0.0
842b987ffffffff,346.0,12.0,0.0
842b989ffffffff,151.0,0.0,0.0
842b98bffffffff,389.0,0.0,0.0
842b98dffffffff,1873.0,0.0,0.0
842b991ffffffff,1835.0,0.0,0.0
842b993ffffffff,1866.0,0.0,0.0
842b995ffffffff,47.0,0.0,0.0
842b997ffffffff,802.0,0.0,0.0
842b999ffffffff,121.0,0.0,0.0
842b99bffffffff,327.0,0.0,0.0
842b99dffffffff,117.0,0.0,0.0
842b9a1ffffffff,31.0,0.0,0.0
842b9a3ffffffff,192.0,0.0,0.0
842b9a5ffffffff,32.0,0.0,0.0
842b9a7ffffffff,44.0,0.0,0.0
842b9a9ffffffff,122.0,0.0,0.0
842b9abffffffff,268.0,0.0,0.0
842b9adffffffff,5.0,0.0,0.0
842b9b1ffffffff,82.0,2.0,0.0
842b9b3ffffffff,623.0,0.0,0.0
842b9b5ffffffff,1577.0,65.0,0.0
842b9b7ffffffff,751.0,13.0,0.0
842b9b9ffffffff,48.0,0.0,0.0
842b9bbffffffff,490.0,38.0,0.0
842b9bdffffffff,336.0,0.0,0.0
842b9c1ffffffff,11.0,0.0,0.0
842b9c3ffffffff,10.0,0.0,0.0
842b9c5ffffffff,123.0,0.0,0.0
842b9c7ffffffff,46.0,0.0,0.0
842b9c9ffffffff,15.0,0.0,0.0
842b9cbffffffff,4.0,0.0,0.0
842b9cdffffffff,28.0,0.0,0.0
842b9d1ffffffff,207.0,0.0,0.0
842b9d3ffffffff,480.0,0.0,0.0
842b9d5ffffffff,60.0,0.0,0.0
842b9d7ffffffff,225.0,0.0,0.0
842b9d9ffffffff,207.0,0.0,0.0
842b9dbffffffff,1956.0,0.0,0.0
842b9ddffffffff,2.0,0.0,0.0
842b9e1ffffffff,51.0,0.0,0.0
842b9e3ffffffff,147.0,0.0,0.0
842b9e5ffffffff,23.0,0.0,0.0
842b9e7ffffffff,23.0,0.0,0.0
842b9e9ffffffff,22.0,0.0,0.0
842b9ebffffffff,18.0,0.0,0.0
842b9edffffffff,2.0,0.0,0.0
842ba01ffffffff,18.0,0.0,0.0
842ba0bffffffff,211.0,0.0,0.0
842ba0dffffffff,39.0,0.0,0.0
842ba13ffffffff,37.0,0.0,0.0
842ba15ffffffff,2.0,0.0,0.0
842ba17ffffffff,4.0,0.0,0.0
842ba19ffffffff,14.0,0.0,0.0
842ba1bffffffff,15.0,0.0,0.0
842ba39ffffffff,4.0,0.0,0.0
842ba3bffffffff,1.0,0.0,0.0
842ba51ffffffff,63.0,0.0,0.0
842ba55ffffffff,67.0,0.0,0.0
842ba57ffffffff,53.0,0.0,0.0
842ba5bffffffff,55.0,0.0,0.0
842ba63ffffffff,3.0,0.0,0.0
842ba81ffffffff,55.0,0.0,0.0
842ba83ffffffff,72.0,0.0,0.0
842ba85ffffffff,177.0,0.0,0.0
842ba87ffffffff,382.0,0.0,0.0
842ba89ffffffff,36.0,0.0,0.0
842ba8bffffffff,40.0,0.0,0.0
842ba8dffffffff,211.0,0.0,0.0
842ba91ffffffff,34.0,0.0,0.0
842ba93ffffffff,82.0,0.0,0.0
842ba95ffffffff,73.0,0.0,0.0
842ba97ffffffff,149.0,0.0,0.0
842ba99ffffffff,54.0,0.0,0.0
842ba9bffffffff,96.0,0.0,0.0
842ba9dffffffff,71.0,0.0,0.0
842baa1ffffffff,471.0,0.0,0.0
842baa3ffffffff,801.0,0.0,0.0
842baa5ffffffff,1251.0,0.0,0.0
842baa7ffffffff,494.0,0.0,0.0
842baa9ffffffff,50.0,0.0,0.0
842baabffffffff,1241.0,0.0,0.0
842baadffffffff,176.0,0.0,0.0
842bab1ffffffff,75.0,0.0,0.0
842bab3ffffffff,157.0,0.0,0.0
842bab5ffffffff,118.0,0.0,0.0
842bab7ffffffff,525.0,0.0,0.0
842bab9ffffffff,86.0,0.0,0.0
842babbffffffff,90.0,0.0,0.0
842babdffffffff,175.0,0.0,0.0
842bac1ffffffff,67.0,0.0,0.0
842bac3ffffffff,182.0,0.0,0.0
842bac5ffffffff,753.0,0.0,0.0
842bac7ffffffff,192.0,0.0,0.0
842bac9ffffffff,18.0,0.0,0.0
842bacbffffffff,18.0,0.0,0.0
842bacdffffffff,1264.0,0.0,0.0
842bad1ffffffff,3.0,0.0,0.0
842bad3ffffffff,8.0,0.0,0.0
842bad5ffffffff,15.0,0.0,0.0
842bad7ffffffff,14.0,0.0,0.0
842badbffffffff,33.0,0.0,0.0
842baddffffffff,10.0,0.0,0.0
842bae1ffffffff,64.0,0.0,0.0
842bae3ffffffff,17.0,0.0,0.0
842bae5ffffffff,55.0,0.0,0.0
842bae7ffffffff,70.0,0.0,0.0
842bae9ffffffff,307.0,0.0,0.0
842baebffffffff,150.0,0.0,0.0
842baedffffffff,24.0,0.0,0.0
842bb07ffffffff,6.0,0.0,0.0
842bb21ffffffff,6.0,0.0,0.0
842bb23ffffffff,7.0,0.0,0.0
842bb25ffffffff,5.0,0.0,0.0
842bb27ffffffff,133.0,0.0,0.0
842bb2bffffffff,1.0,0.0,0.0
842bb31ffffffff,38.0,0.0,0.0
842bb35ffffffff,36.0,0.0,0.0
842bb37ffffffff,17.0,0.0,0.0
842bb39ffffffff,2.0,0.0,0.0
842bb3dffffffff,18.0,0.0,0.0
842bb59ffffffff,2.0,0.0,0.0
842bb5dffffffff,6.0,0.0,0.0
8444121ffffffff,6.0,0.0,0.0
8444123ffffffff,175.0,0.0,0.0
8444127ffffffff,25.0,0.0,0.0
844412dffffffff,6.0,0.0,0.0
8444131ffffffff,840.0,0.0,0.0
8444133ffffffff,1522.0,26.0,0.0
8444135ffffffff,123.0,0.0,0.0
8444137ffffffff,311.0,0.0,0.0
844413dffffffff,462.0,0.0,0.0
84441a1ffffffff,1054.0,32.0,0.0
84441a3ffffffff,1949.0,17.0,0.0
84441a5ffffffff,429.0,22.0,0.0
84441a7ffffffff,2117.0,10.0,0.0
84441a9ffffffff,433.0,15.0,0.0
84441abffffffff,1085.0,15.0,0.0
84441adffffffff,1299.0,60.0,0.0
84441b3ffffffff,16.0,0.0,0.0
84441b5ffffffff,193.0,2.0,0.0
84441b7ffffffff,145.0,0.0,0.0
84441e3ffffffff,8.0,2.0,0.0
84441e5ffffffff,910.0,5.0,0.0
84441e7ffffffff,666.0,18.0,0.0
8444401ffffffff,160.0,0.0,0.0
8444403ffffffff,48.0,0.0,0.0
8444405ffffffff,192.0,0.0,0.0
8444407ffffffff,21.0,0.0,0.0
8444409ffffffff,185.0,0.0,0.0
844440bffffffff,13.0,0.0,0.0
844440dffffffff,2317.0,0.0,0.0
8444411ffffffff,92.0,0.0,0.0
8444413ffffffff,27.0,0.0,0.0
8444415ffffffff,94.0,0.0,0.0
8444417ffffffff,68.0,0.0,0.0
8444419ffffffff,171.0,0.0,0.0
844441bffffffff,60.0,0.0,0.0
844441dffffffff,58.0,0.0,0.0
8444421ffffffff,40.0,0.0,0.0
8444423ffffffff,1.0,0.0,0.0
8444425ffffffff,115.0,0.0,0.0
8444427ffffffff,9.0,0.0,0.0
8444429ffffffff,241.0,0.0,0.0
844442bffffffff,41.0,0.0,0.0
844442dffffffff,689.0,0.0,0.0
8444431ffffffff,37.0,0.0,0.0
8444433ffffffff,53.0,0.0,0.0
8444435ffffffff,3.0,0.0,0.0
8444437ffffffff,111.0,0.0,0.0
8444439ffffffff,158.0,0.0,0.0
844443bffffffff,33.0,0.0,0.0
844443dffffffff,28.0,0.0,0.0
8444441ffffffff,19.0,0.0,0.0
8444443ffffffff,549.0,0.0,0.0
8444445ffffffff,44.0,0.0,0.0
8444447ffffffff,26.0,0.0,0.0
844444bffffffff,54.0,0.0,0.0
8444451ffffffff,33.0,0.0,0.0
8444453ffffffff,59.0,0.0,0.0
8444455ffffffff,193.0,0.0,0.0
8444457ffffffff,50.0,0.0,0.0
8444459ffffffff,285.0,0.0,0.0
844445bffffffff,260.0,0.0,0.0
844445dffffffff,199.0,0.0,0.0
8444461ffffffff,95.0,0.0,0.0
8444463ffffffff,254.0,0.0,0.0
8444465ffffffff,472.0,0.0,0.0
8444467ffffffff,1889.0,0.0,0.0
8444469ffffffff,183.0,0.0,0.0
844446bffffffff,44.0,0.0,0.0
844446dffffffff,32.0,0.0,0.0
8444481ffffffff,78.0,0.0,0.0
8444483ffffffff,12.0,0.0,0.0
8444485ffffffff,12.0,0.0,0.0
8444487ffffffff,10.0,0.0,0.0
8444489ffffffff,30.0,0.0,0.0
844448bffffffff,137.0,0.0,0.0
844448dffffffff,106.0,0.0,0.0
8444491ffffffff,47.0,0.0,0.0
8444493ffffffff,20.0,0.0,0.0
8444495ffffffff,22.0,0.0,0.0
8444497ffffffff,25.0,0.0,0.0
8444499ffffffff,281.0,0.0,0.0
844449bffffffff,140.0,0.0,0.0
844449dffffffff,218.0,0.0,0.0
84444a1ffffffff,98.0,0.0,0.0
84444a3ffffffff,34.0,0.0,0.0
84444a5ffffffff,45.0,0.0,0.0
84444a7ffffffff,51.0,0.0,0.0
84444a9ffffffff,17.0,0.0,0.0
84444abffffffff,52.0,0.0,0.0
84444adffffffff,10.0,0.0,0.0
84444b1ffffffff,435.0,0.0,0.0
84444b3ffffffff,10.0,0.0,0.0
84444b5ffffffff,268.0,0.0,0.0
84444b7ffffffff,312.0,0.0,0.0
84444b9ffffffff,99.0,0.0,0.0
84444bbffffffff,43.0,0.0,0.0
84444bdffffffff,11.0,0.0,0.0
84444c1ffffffff,371.0,0.0,0.0
84444c3ffffffff,1132.0,0.0,0.0
84444c5ffffffff,15.0,0.0,0.0
84444c7ffffffff,239.0,0.0,0.0
84444c9ffffffff,57.0,0.0,0.0
84444cbffffffff,158.0,0.0,0.0
84444cdffffffff,193.0,0.0,0.0
84444d1ffffffff,285.0,0.0,0.0
84444d3ffffffff,186.0,0.0,0.0
84444d5ffffffff,178.0,0.0,0.0
84444d7ffffffff,234.0,0.0,0.0
84444d9ffffffff,549.0,2.0,0.0
84444dbffffffff,1242.0,0.0,0.0
84444ddffffffff,154.0,0.0,0.0
84444e1ffffffff,919.0,0.0,0.0
84444e3ffffffff,26.0,0.0,0.0
84444e5ffffffff,100.0,0.0,0.0
84444e7ffffffff,130.0,0.0,0.0
84444e9ffffffff,67.0,0.0,0.0
84444ebffffffff,146.0,0.0,0.0
84444edffffffff,95.0,0.0,0.0
8444501ffffffff,1339.0,0.0,0.0
8444503ffffffff,16.0,0.0,0.0
8444505ffffffff,189.0,0.0,0.0
8444507ffffffff,255.0,0.0,0.0
8444509ffffffff,2369.0,0.0,0.0
844450bffffffff,184.0,0.0,0.0
844450dffffffff,3192.0,0.0,0.0
8444511ffffffff,196.0,0.0,0.0
8444513ffffffff,11.0,0.0,0.0
8444515ffffffff,8.0,0.0,0.0
8444517ffffffff,5.0,0.0,0.0
8444519ffffffff,188.0,0.0,0.0
844451bffffffff,217.0,0.0,0.0
844451dffffffff,22.0,0.0,0.0
8444521ffffffff,203.0,0.0,0.0
8444523ffffffff,33.0,0.0,0.0
8444525ffffffff,110.0,0.0,0.0
8444527ffffffff,23.0,0.0,0.0
8444529ffffffff,1924.0,0.0,0.0
844452bffffffff,110.0,0.0,0.0
844452dffffffff,457.0,0.0,0.0
8444531ffffffff,1.0,0.0,0.0
8444533ffffffff,8.0,0.0,0.0
8444535ffffffff,2.0,0.0,0.0
8444537ffffffff,6.0,0.0,0.0
8444539ffffffff,8.0,0.0,0.0
844453bffffffff,35.0,0.0,0.0
844453dffffffff,9.0,0.0,0.0
8444551ffffffff,662.0,0.0,0.0
8444553ffffffff,53.0,0.0,0.0
8444555ffffffff,3151.0,0.0,0.0
8444557ffffffff,328.0,0.0,0.0
8444559ffffffff,11.0,0.0,0.0
844455bffffffff,1906.0,0.0,0.0
8444563ffffffff,1068.0,0.0,0.0
8444567ffffffff,181.0,0.0,0.0
8444581ffffffff,12.0,0.0,0.0
8444583ffffffff,31.0,0.0,0.0
8444585ffffffff,8.0,0.0,0.0
8444587ffffffff,15.0,0.0,0.0
8444589ffffffff,10.0,0.0,0.0
844458bffffffff,44.0,0.0,0.0
844458dffffffff,5.0,0.0,0.0
8444591ffffffff,6.0,0.0,0.0
8444593ffffffff,64.0,0.0,0.0
8444595ffffffff,67.0,0.0,0.0
8444597ffffffff,63.0,0.0,0.0
8444599ffffffff,22.0,0.0,0.0
844459bffffffff,46.0,0.0,0.0
844459dffffffff,7.0,0.0,0.0
84445a1ffffffff,243.0,0.0,0.0
84445a3ffffffff,20.0,0.0,0.0
84445a5ffffffff,57.0,0.0,0.0
84445a7ffffffff,9.0,0.0,0.0
84445a9ffffffff,370.0,0.0,0.0
84445abffffffff,32.0,0.0,0.0
84445adffffffff,119.0,0.0,0.0
84445b1ffffffff,1886.0,0.0,0.0
84445b3ffffffff,56.0,0.0,0.0
84445b5ffffffff,12.0,0.0,0.0
84445b7ffffffff,429.0,0.0,0.0
84445b9ffffffff,174.0,0.0,0.0
84445bbffffffff,372.0,0.0,0.0
84445bdffffffff,6.0,0.0,0.0
84445c1ffffffff,146.0,0.0,0.0
84445c3ffffffff,252.0,0.0,0.0
84445c5ffffffff,18.0,0.0,0.0
84445c7ffffffff,118.0,0.0,0.0
84445c9ffffffff,5.0,0.0,0.0
84445cbffffffff,19.0,0.0,0.0
84445cdffffffff,6.0,0.0,0.0
84445d1ffffffff,22.0,0.0,0.0
84445d3ffffffff,29.0,0.0,0.0
84445d5ffffffff,29.0,0.0,0.0
84445d7ffffffff,35.0,0.0,0.0
84445d9ffffffff,58.0,0.0,0.0
84445dbffffffff,46.0,0.0,0.0
84445ddffffffff,18.0,0.0,0.0
84445e1ffffffff,112.0,0.0,0.0
84445e3ffffffff,11.0,0.0,0.0
84445e5ffffffff,25.0,0.0,0.0
84445e7ffffffff,6.0,0.0,0.0
84445e9ffffffff,11.0,0.0,0.0
84445ebffffffff,2.0,0.0,0.0
84445edffffffff,13.0,0.0,0.0
8444633ffffffff,47.0,0.0,0.0
8444637ffffffff,8.0,0.0,0.0
8444681ffffffff,163.0,0.0,0.0
8444683ffffffff,89.0,0.0,0.0
8444685ffffffff,289.0,0.0,0.0
8444687ffffffff,110.0,0.0,0.0
8444689ffffffff,154.0,0.0,0.0
844468bffffffff,289.0,0.0,0.0
844468dffffffff,140.0,0.0,0.0
8444691ffffffff,66.0,0.0,0.0
8444693ffffffff,193.0,0.0,0.0
8444695ffffffff,100.0,0.0,0.0
8444697ffffffff,184.0,0.0,0.0
8444699ffffffff,156.0,0.0,0.0
844469bffffffff,147.0,0.0,0.0
844469dffffffff,69.0,0.0,0.0
84446a1ffffffff,75.0,0.0,0.0
84446a3ffffffff,162.0,0.0,0.0
84446a5ffffffff,304.0,0.0,0.0
84446a7ffffffff,97.0,0.0,0.0
84446a9ffffffff,166.0,0.0,0.0
84446abffffffff,312.0,0.0,0.0
84446adffffffff,102.0,0.0,0.0
84446b1ffffffff,86.0,0.0,0.0
84446b3ffffffff,302.0,0.0,0.0
84446b5ffffffff,160.0,0.0,0.0
84446b7ffffffff,293.0,0.0,0.0
84446b9ffffffff,338.0,0.0,0.0
84446bbffffffff,141.0,0.0,0.0
84446bdffffffff,213.0,0.0,0.0
84446c1ffffffff,2546.0,0.0,0.0
84446c3ffffffff,1286.0,0.0,0.0
84446c5ffffffff,376.0,0.0,0.0
84446c7ffffffff,421.0,0.0,0.0
84446c9ffffffff,131.0,0.0,0.0
84446cbffffffff,2696.0,0.0,0.0
84446cdffffffff,192.0,0.0,0.0
84446d1ffffffff,636.0,0.0,0.0
84446d3ffffffff,797.0,0.0,0.0
84446d5ffffffff,1476.0,0.0,0.0
84446d7ffffffff,222.0,0.0,0.0
84446d9ffffffff,175.0,0.0,0.0
84446dbffffffff,316.0,0.0,0.0
84446ddffffffff,3229.0,0.0,0.0
84446e1ffffffff,64.0,0.0,0.0
84446e3ffffffff,139.0,0.0,0.0
84446e5ffffffff,270.0,0.0,0.0
84446e7ffffffff,35.0,0.0,0.0
84446e9ffffffff,42.0,0.0,0.0
84446ebffffffff,185.0,0.0,0.0
84446edffffffff,18.0,0.0,0.0
8444717ffffffff,33.0,0.0,0.0
8444731ffffffff,100.0,0.0,0.0
8444733ffffffff,84.0,0.0,0.0
844473bffffffff,12.0,0.0,0.0
8444a81ffffffff,111.0,2.0,0.0
8444a83ffffffff,14.0,0.0,0.0
8444a87ffffffff,2.0,0.0,0.0
8444a89ffffffff,14.0,0.0,0.0
8444a8bffffffff,105.0,6.0,0.0
8444a8dffffffff,2.0,0.0,0.0
8444a91ffffffff,310.0,0.0,0.0
8444a93ffffffff,1804.0,29.0,0.0
8444a95ffffffff,623.0,1.0,0.0
8444a97ffffffff,272.0,2.0,0.0
8444a99ffffffff,236.0,0.0,0.0
8444a9bffffffff,929.0,5.0,0.0
8444a9dffffffff,1187.0,15.0,0.0
8444ab9ffffffff,10.0,6.0,0.0
8444abbffffffff,152.0,2.0,0.0
8444ac7ffffffff,21.0,0.0,0.0
8444ac9ffffffff,9.0,0.0,0.0
8444ad1ffffffff,177.0,0.0,0.0
8444ad3ffffffff,161.0,0.0,0.0
8444ad5ffffffff,56.0,0.0,0.0
8444ad7ffffffff,262.0,0.0,0.0
8444ad9ffffffff,103.0,0.0,0.0
8444adbffffffff,209.0,11.0,0.0
8444addffffffff,111.0,0.0,0.0
8444aebffffffff,24.0,0.0,0.0
8444c01ffffffff,1349.0,0.0,0.0
8444c03ffffffff,98.0,0.0,0.0
8444c05ffffffff,204.0,0.0,0.0
8444c07ffffffff,48.0,0.0,0.0
8444c09ffffffff,204.0,0.0,0.0
8444c0bffffffff,3369.0,0.0,0.0
8444c0dffffffff,547.0,0.0,0.0
8444c11ffffffff,3679.0,0.0,0.0
8444c13ffffffff,7550.0,0.0,0.0
8444c15ffffffff,940.0,0.0,0.0
8444c17ffffffff,904.0,0.0,0.0
8444c19ffffffff,1937.0,0.0,0.0
8444c1bffffffff,3440.0,0.0,0.0
8444c1dffffffff,622.0,0.0,0.0
8444c21ffffffff,105.0,0.0,0.0
8444c23ffffffff,317.0,0.0,0.0
8444c25ffffffff,153.0,0.0,0.0
8444c27ffffffff,2034.0,0.0,0.0
8444c29ffffffff,118.0,0.0,0.0
8444c2bffffffff,62.0,0.0,0.0
8444c2dffffffff,93.0,0.0,0.0
8444c31ffffffff,22.0,0.0,0.0
8444c33ffffffff,105.0,0.0,0.0
8444c35ffffffff,146.0,0.0,0.0
