cell_id,Lanius excubitor,Lanius excubitor [excubitor Group],Lanius excubitor [elegans Group],Lanius excubitor aucheri/buryi,Lanius excubitor uncinatus,Lanius excubitor pallidirostris,Lanius excubitor lahtora
845284dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8452893ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8452897ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8452b13ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8452b1dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8452d41ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
8452d45ffffffff,39.0,0.0,0.0,0.0,0.0,0.0,0.0
8452d4dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8452d69ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8452d6bffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8452d6dffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8453059ffffffff,3.0,0.0,0.0,1.0,0.0,1.0,0.0
8453107ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8453129ffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0
845312bffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
845313bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
845313dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8453161ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84531a5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84531adffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8453323ffffffff,2.0,0.0,0.0,1.0,0.0,0.0,0.0
845343dffffffff,8.0,0.0,0.0,2.0,0.0,4.0,0.0
8453441ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8453451ffffffff,25.0,0.0,0.0,11.0,0.0,8.0,0.0
845345bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84534cdffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
84534d3ffffffff,4.0,0.0,0.0,3.0,0.0,1.0,0.0
84534d5ffffffff,76.0,0.0,0.0,24.0,0.0,38.0,0.0
84534d9ffffffff,9.0,0.0,0.0,4.0,0.0,5.0,0.0
84534dbffffffff,36.0,0.0,0.0,11.0,0.0,23.0,0.0
8453503ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8453543ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8453549ffffffff,4.0,0.0,0.0,1.0,0.0,0.0,0.0
845354bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8453551ffffffff,17.0,0.0,0.0,12.0,0.0,0.0,0.0
8453553ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
845355dffffffff,5.0,0.0,0.0,2.0,0.0,0.0,0.0
8453629ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8453631ffffffff,13.0,0.0,0.0,2.0,0.0,2.0,0.0
8453633ffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0
845363bffffffff,3.0,0.0,0.0,0.0,0.0,2.0,0.0
845363dffffffff,11.0,0.0,0.0,3.0,0.0,0.0,0.0
8453645ffffffff,83.0,0.0,0.0,0.0,0.0,58.0,0.0
8453669ffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
8453685ffffffff,23.0,0.0,0.0,6.0,0.0,8.0,0.0
84536a3ffffffff,163.0,0.0,0.0,88.0,0.0,7.0,0.0
84536a9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84536b5ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
84536bdffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
84536e5ffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0
84536e7ffffffff,4.0,0.0,0.0,1.0,0.0,2.0,0.0
845372bffffffff,7.0,0.0,0.0,5.0,0.0,1.0,0.0
8453735ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
845373dffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
8453765ffffffff,4.0,0.0,0.0,0.0,0.0,4.0,0.0
8453a01ffffffff,3.0,0.0,2.0,0.0,0.0,0.0,0.0
8453a43ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8453a49ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8453a4bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8453a4dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8453a91ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8453a95ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8453a97ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8454025ffffffff,9.0,0.0,9.0,0.0,0.0,0.0,0.0
845402dffffffff,33.0,0.0,12.0,0.0,0.0,0.0,0.0
8454103ffffffff,57.0,0.0,38.0,0.0,0.0,0.0,0.0
8454107ffffffff,3.0,0.0,3.0,0.0,0.0,0.0,0.0
8454115ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
845411dffffffff,51.0,0.0,19.0,0.0,0.0,0.0,0.0
8454131ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8454133ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8454139ffffffff,16.0,0.0,12.0,0.0,0.0,0.0,0.0
845413bffffffff,7.0,0.0,4.0,0.0,0.0,0.0,0.0
8454141ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8454143ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8454149ffffffff,7.0,0.0,7.0,0.0,0.0,0.0,0.0
8454153ffffffff,6.0,0.0,4.0,0.0,0.0,0.0,0.0
8454157ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
84541adffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84541e3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84541e5ffffffff,3.0,0.0,1.0,0.0,0.0,0.0,0.0
84541e7ffffffff,23.0,0.0,6.0,0.0,0.0,0.0,0.0
84541e9ffffffff,11.0,0.0,6.0,0.0,0.0,0.0,0.0
8454327ffffffff,4.0,0.0,3.0,0.0,0.0,0.0,0.0
84550a7ffffffff,18.0,0.0,15.0,0.0,0.0,0.0,0.0
84550adffffffff,6.0,0.0,6.0,0.0,0.0,0.0,0.0
8455103ffffffff,14.0,0.0,14.0,0.0,0.0,0.0,0.0
8455107ffffffff,10.0,0.0,8.0,0.0,0.0,0.0,0.0
8455123ffffffff,20.0,0.0,19.0,0.0,0.0,0.0,0.0
845512bffffffff,13.0,0.0,13.0,0.0,0.0,0.0,0.0
8455131ffffffff,23.0,0.0,21.0,0.0,0.0,0.0,0.0
8455133ffffffff,12.0,0.0,10.0,0.0,0.0,0.0,0.0
8455135ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8455137ffffffff,6.0,0.0,6.0,0.0,0.0,0.0,0.0
8455139ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
845513dffffffff,9.0,0.0,7.0,0.0,0.0,0.0,0.0
8455183ffffffff,8.0,0.0,6.0,0.0,0.0,0.0,0.0
8455197ffffffff,2.0,0.0,1.0,0.0,0.0,0.0,0.0
845519bffffffff,3.0,0.0,3.0,0.0,0.0,0.0,0.0
84551edffffffff,87.0,0.0,79.0,0.0,0.0,0.0,0.0
845524dffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
8455353ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
845536dffffffff,44.0,0.0,9.0,0.0,0.0,0.0,0.0
8455abbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8455ac9ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0
84585a9ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8459015ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8459017ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
845929bffffffff,3.0,0.0,1.0,0.0,0.0,0.0,0.0
8459657ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8459741ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8459745ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
845974dffffffff,7.0,0.0,2.0,0.0,0.0,0.0,0.0
8460121ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
846012bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8460161ffffffff,179.0,0.0,0.0,0.0,0.0,0.0,0.0
8460163ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8460169ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
846016dffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0
8460303ffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
8460307ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8460339ffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
8460803ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
846080bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8460813ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8460817ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
846081dffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8460825ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8460829ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8460837ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8460853ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8460857ffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
8460885ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8460889ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
846088dffffffff,101.0,0.0,0.0,0.0,0.0,0.0,0.0
84608a1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84608a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84608a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84608c1ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
84608cdffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
84608e1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84608e3ffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0
84608e5ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
84608e9ffffffff,142.0,0.0,0.0,0.0,0.0,0.0,0.0
84608ebffffffff,97.0,0.0,0.0,0.0,0.0,0.0,0.0
84608edffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8460901ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8460905ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8460917ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8460931ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8460939ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
846094dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8460963ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8460965ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8460969ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8460999ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
846099bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84609a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84609c7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84609d3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84609d7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84609dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84609e5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8460a13ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8460a19ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8460a1bffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
8460a39ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8460a3bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8460a59ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8460a5bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8460aa3ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8460aadffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8460ac3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8460ae1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
846324dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8463261ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8463265ffffffff,9.0,0.0,0.0,4.0,0.0,0.0,0.0
846326bffffffff,8.0,0.0,0.0,0.0,0.0,2.0,0.0
846330bffffffff,10.0,0.0,0.0,5.0,0.0,3.0,0.0
8463321ffffffff,16.0,0.0,0.0,5.0,0.0,11.0,0.0
8463323ffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
8463325ffffffff,38.0,0.0,0.0,19.0,0.0,16.0,0.0
846332dffffffff,9.0,0.0,0.0,6.0,0.0,2.0,0.0
846333dffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
8463353ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8463365ffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8463367ffffffff,12.0,0.0,0.0,8.0,0.0,0.0,0.0
846336dffffffff,46.0,0.0,0.0,35.0,0.0,11.0,0.0
8463ae3ffffffff,7.0,0.0,0.0,0.0,4.0,0.0,0.0
8463ae5ffffffff,3.0,0.0,0.0,0.0,1.0,0.0,0.0
846b205ffffffff,6.0,0.0,2.0,0.0,0.0,0.0,0.0
846b303ffffffff,4.0,0.0,1.0,0.0,0.0,0.0,0.0
847ac81ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
847ac87ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
847ac8bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
847aca3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
847acb5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
847ad91ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
847ad93ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
847ad95ffffffff,14.0,0.0,0.0,0.0,0.0,8.0,0.0
847ad99ffffffff,30.0,0.0,0.0,0.0,0.0,5.0,0.0
847ad9dffffffff,23.0,0.0,0.0,0.0,0.0,13.0,0.0
