cell_id,Caracara plancus,Caracara plancus cheriway,Caracara plancus plancus
84a8647ffffffff,10.0,0.0,0.0
84a8649ffffffff,5.0,0.0,0.0
84a864bffffffff,1.0,0.0,0.0
84a864dffffffff,8.0,0.0,1.0
84a8653ffffffff,7.0,0.0,7.0
84a865bffffffff,87.0,0.0,68.0
84a8663ffffffff,2.0,0.0,2.0
84a8667ffffffff,5.0,0.0,0.0
84a866bffffffff,7.0,0.0,7.0
84a8687ffffffff,2.0,0.0,0.0
84a8689ffffffff,5.0,0.0,0.0
84a8691ffffffff,5.0,0.0,2.0
84a86a1ffffffff,2.0,0.0,2.0
84a86a5ffffffff,2.0,0.0,2.0
84a86adffffffff,8.0,0.0,3.0
84a86b3ffffffff,1.0,0.0,0.0
84a86b9ffffffff,1.0,0.0,0.0
84a86c3ffffffff,13.0,0.0,5.0
84a86d1ffffffff,8.0,0.0,2.0
84a86d3ffffffff,1.0,0.0,1.0
84a86d5ffffffff,8.0,0.0,8.0
84a86d7ffffffff,2.0,0.0,2.0
84a86e7ffffffff,15.0,0.0,15.0
84a86edffffffff,9.0,0.0,0.0
84a8701ffffffff,13.0,0.0,0.0
84a8705ffffffff,3.0,0.0,0.0
84a870bffffffff,3.0,0.0,1.0
84a870dffffffff,3.0,0.0,0.0
84a8711ffffffff,1.0,0.0,1.0
84a8713ffffffff,2.0,0.0,2.0
84a8717ffffffff,5.0,0.0,2.0
84a871bffffffff,31.0,0.0,19.0
84a8721ffffffff,7.0,0.0,2.0
84a8731ffffffff,5.0,0.0,2.0
84a8737ffffffff,96.0,0.0,60.0
84a873bffffffff,1.0,0.0,0.0
84a873dffffffff,2.0,0.0,0.0
84a8743ffffffff,1.0,0.0,0.0
84a8753ffffffff,9.0,0.0,9.0
84a8757ffffffff,1.0,0.0,0.0
84a8759ffffffff,13.0,0.0,4.0
84a875bffffffff,2.0,0.0,2.0
84a875dffffffff,5.0,0.0,0.0
84a8761ffffffff,1.0,0.0,0.0
84a8763ffffffff,7.0,0.0,0.0
84a8765ffffffff,1.0,0.0,0.0
84a8767ffffffff,3.0,0.0,2.0
84a8769ffffffff,8.0,0.0,0.0
84a876bffffffff,1.0,0.0,0.0
84a876dffffffff,32.0,0.0,10.0
84a8805ffffffff,74.0,0.0,52.0
84a8807ffffffff,29.0,0.0,29.0
84a880dffffffff,14.0,0.0,8.0
84a8811ffffffff,197.0,0.0,131.0
84a8813ffffffff,14.0,0.0,4.0
84a8817ffffffff,13.0,0.0,0.0
84a8819ffffffff,18.0,0.0,14.0
84a881bffffffff,125.0,0.0,71.0
84a8821ffffffff,6.0,0.0,6.0
84a8825ffffffff,4.0,0.0,4.0
84a882bffffffff,2.0,0.0,0.0
84a882dffffffff,57.0,0.0,43.0
84a8831ffffffff,6.0,0.0,2.0
84a8835ffffffff,2.0,0.0,2.0
84a8839ffffffff,7.0,0.0,0.0
84a883bffffffff,25.0,0.0,10.0
84a883dffffffff,3.0,0.0,3.0
84a8841ffffffff,5.0,0.0,4.0
84a8843ffffffff,5.0,0.0,5.0
84a8847ffffffff,2.0,0.0,2.0
84a8849ffffffff,280.0,0.0,219.0
84a884bffffffff,21.0,0.0,17.0
84a884dffffffff,8.0,0.0,4.0
84a8853ffffffff,8.0,0.0,2.0
84a8857ffffffff,19.0,0.0,0.0
84a885bffffffff,8.0,0.0,2.0
84a885dffffffff,2.0,0.0,0.0
84a8863ffffffff,37.0,0.0,6.0
84a8867ffffffff,41.0,0.0,38.0
84a8869ffffffff,3.0,0.0,1.0
84a886bffffffff,5.0,0.0,5.0
84a886dffffffff,12.0,0.0,10.0
84a8887ffffffff,5.0,0.0,4.0
84a8889ffffffff,11.0,0.0,11.0
84a888dffffffff,1.0,0.0,0.0
84a8895ffffffff,4.0,0.0,4.0
84a88a1ffffffff,2.0,0.0,0.0
84a88a9ffffffff,16.0,0.0,5.0
84a88b1ffffffff,4.0,0.0,4.0
84a88b5ffffffff,2.0,0.0,0.0
84a88bbffffffff,31.0,0.0,31.0
84a88c1ffffffff,15.0,0.0,7.0
84a88c3ffffffff,30.0,0.0,22.0
84a88c5ffffffff,14.0,0.0,14.0
84a88c9ffffffff,4.0,0.0,4.0
84a88cbffffffff,2.0,0.0,2.0
84a88cdffffffff,49.0,0.0,32.0
84a88d5ffffffff,18.0,0.0,9.0
84a88ddffffffff,283.0,0.0,218.0
84a88e3ffffffff,9.0,0.0,2.0
84a88e7ffffffff,3.0,0.0,2.0
84a88e9ffffffff,185.0,0.0,154.0
84a88ebffffffff,53.0,0.0,39.0
84a8911ffffffff,32.0,0.0,30.0
84a8915ffffffff,12.0,0.0,8.0
84a8917ffffffff,125.0,0.0,106.0
84a8919ffffffff,41.0,0.0,29.0
84a891bffffffff,9.0,0.0,9.0
84a891dffffffff,10.0,0.0,7.0
84a893bffffffff,8.0,0.0,8.0
84a8951ffffffff,16.0,0.0,16.0
84a8953ffffffff,35.0,0.0,27.0
84a8957ffffffff,75.0,0.0,49.0
84a895bffffffff,16.0,0.0,14.0
84a8993ffffffff,4.0,0.0,4.0
84a89a9ffffffff,2.0,0.0,0.0
84a89adffffffff,4.0,0.0,0.0
84a89b3ffffffff,3.0,0.0,0.0
84a89ddffffffff,5.0,0.0,2.0
84a89e1ffffffff,2.0,0.0,2.0
84a89edffffffff,13.0,0.0,13.0
84a8a03ffffffff,230.0,0.0,76.0
84a8a07ffffffff,361.0,0.0,180.0
84a8a11ffffffff,39.0,0.0,21.0
84a8a13ffffffff,650.0,0.0,476.0
84a8a15ffffffff,75.0,0.0,46.0
84a8a17ffffffff,183.0,0.0,126.0
84a8a19ffffffff,329.0,0.0,273.0
84a8a1bffffffff,77.0,0.0,33.0
84a8a1dffffffff,71.0,0.0,43.0
84a8a21ffffffff,156.0,0.0,87.0
84a8a23ffffffff,572.0,0.0,373.0
84a8a25ffffffff,31.0,0.0,22.0
84a8a27ffffffff,69.0,0.0,20.0
84a8a2bffffffff,215.0,0.0,125.0
84a8a2dffffffff,8.0,0.0,6.0
84a8a31ffffffff,17.0,0.0,15.0
84a8a33ffffffff,16.0,0.0,0.0
84a8a35ffffffff,39.0,0.0,19.0
84a8a37ffffffff,1.0,0.0,0.0
84a8a39ffffffff,31.0,0.0,6.0
84a8a3bffffffff,18.0,0.0,9.0
84a8a3dffffffff,136.0,0.0,45.0
84a8a53ffffffff,195.0,0.0,146.0
84a8a83ffffffff,1.0,0.0,0.0
84a8a85ffffffff,7.0,0.0,7.0
84a8a89ffffffff,16.0,0.0,6.0
84a8a8bffffffff,3.0,0.0,0.0
84a8a8dffffffff,4.0,0.0,4.0
84a8a91ffffffff,148.0,0.0,100.0
84a8a93ffffffff,53.0,0.0,45.0
84a8a95ffffffff,28.0,0.0,28.0
84a8a97ffffffff,411.0,0.0,318.0
84a8a99ffffffff,13.0,0.0,10.0
84a8a9dffffffff,4.0,0.0,3.0
84a8aa1ffffffff,6.0,0.0,4.0
84a8aa3ffffffff,4.0,0.0,4.0
84a8aa5ffffffff,8.0,0.0,8.0
84a8aa7ffffffff,16.0,0.0,13.0
84a8aadffffffff,83.0,0.0,51.0
84a8ab1ffffffff,13.0,0.0,2.0
84a8ab5ffffffff,2.0,0.0,0.0
84a8ab9ffffffff,29.0,0.0,3.0
84a8abdffffffff,6.0,0.0,3.0
84a8ac1ffffffff,21.0,0.0,8.0
84a8ac3ffffffff,2.0,0.0,2.0
84a8ac5ffffffff,43.0,0.0,13.0
84a8ac7ffffffff,9.0,0.0,2.0
84a8ac9ffffffff,123.0,0.0,74.0
84a8acbffffffff,81.0,0.0,29.0
84a8acdffffffff,61.0,0.0,44.0
84a8ad1ffffffff,29.0,0.0,24.0
84a8ad3ffffffff,44.0,0.0,41.0
84a8ad5ffffffff,19.0,0.0,13.0
84a8ad7ffffffff,1.0,0.0,1.0
84a8ad9ffffffff,9.0,0.0,9.0
84a8adbffffffff,6.0,0.0,6.0
84a8addffffffff,8.0,0.0,0.0
84a8ae1ffffffff,36.0,0.0,11.0
84a8ae3ffffffff,39.0,0.0,12.0
84a8ae5ffffffff,113.0,0.0,26.0
84a8ae7ffffffff,9.0,0.0,4.0
84a8ae9ffffffff,5.0,0.0,5.0
84a8aebffffffff,15.0,0.0,4.0
84a8b11ffffffff,10.0,0.0,2.0
84a8b13ffffffff,8.0,0.0,2.0
84a8b17ffffffff,51.0,0.0,18.0
84a8b1bffffffff,25.0,0.0,9.0
84a8c01ffffffff,39.0,0.0,33.0
84a8c03ffffffff,50.0,0.0,6.0
84a8c05ffffffff,57.0,0.0,46.0
84a8c07ffffffff,4.0,0.0,0.0
84a8c09ffffffff,12.0,0.0,9.0
84a8c0dffffffff,47.0,0.0,29.0
84a8c15ffffffff,2.0,0.0,0.0
84a8c1bffffffff,2.0,0.0,2.0
84a8c1dffffffff,2.0,0.0,2.0
84a8c23ffffffff,48.0,0.0,47.0
84a8c25ffffffff,381.0,0.0,294.0
84a8c27ffffffff,34.0,0.0,24.0
84a8c2bffffffff,17.0,0.0,11.0
84a8c39ffffffff,4.0,0.0,4.0
84a8c43ffffffff,4.0,0.0,4.0
84a8c47ffffffff,11.0,0.0,8.0
84a8c57ffffffff,3.0,0.0,3.0
84a8c63ffffffff,14.0,0.0,14.0
84a8c6bffffffff,2.0,0.0,2.0
84a8c6dffffffff,2.0,0.0,2.0
84a8c8dffffffff,1.0,0.0,0.0
84a8c97ffffffff,2.0,0.0,2.0
84a8c9bffffffff,3.0,0.0,3.0
84a8ca3ffffffff,3.0,0.0,3.0
84a8cc5ffffffff,2.0,0.0,0.0
84a8cc7ffffffff,2.0,0.0,0.0
84a8cc9ffffffff,1.0,0.0,0.0
84a8cd1ffffffff,2.0,0.0,2.0
84a8ce3ffffffff,2.0,0.0,0.0
84a8ce9ffffffff,2.0,0.0,0.0
84a8cebffffffff,5.0,0.0,3.0
84a8d05ffffffff,10.0,0.0,0.0
84a8d07ffffffff,1.0,0.0,0.0
84a8d11ffffffff,21.0,0.0,19.0
84a8d19ffffffff,187.0,0.0,151.0
84a8d1bffffffff,194.0,0.0,141.0
84a8d1dffffffff,3.0,0.0,0.0
84a8d23ffffffff,2.0,0.0,0.0
84a8d33ffffffff,2.0,0.0,2.0
84a8d35ffffffff,122.0,0.0,45.0
84a8d37ffffffff,3.0,0.0,0.0
84a8d41ffffffff,2.0,0.0,2.0
84a8d43ffffffff,23.0,0.0,23.0
84a8d47ffffffff,1.0,0.0,1.0
84a8d4bffffffff,17.0,0.0,17.0
84a8d51ffffffff,1.0,0.0,1.0
84a8d53ffffffff,15.0,0.0,0.0
84a8d57ffffffff,2.0,0.0,2.0
84a8d59ffffffff,1.0,0.0,1.0
84a8d5bffffffff,2.0,0.0,2.0
84a8d5dffffffff,4.0,0.0,4.0
84a8d69ffffffff,4.0,0.0,0.0
84a8da1ffffffff,1.0,0.0,0.0
84a8da5ffffffff,3.0,0.0,3.0
84a8da7ffffffff,2.0,0.0,2.0
84a8da9ffffffff,6.0,0.0,0.0
84a8db5ffffffff,2.0,0.0,0.0
84a8dc9ffffffff,1.0,0.0,1.0
84a8dcbffffffff,1.0,0.0,0.0
84a8dcdffffffff,2.0,0.0,2.0
84a8dd1ffffffff,1.0,0.0,0.0
84a8dd7ffffffff,3.0,0.0,3.0
84a8de1ffffffff,50.0,0.0,28.0
84a8de3ffffffff,57.0,0.0,24.0
84a8de7ffffffff,22.0,0.0,12.0
84a8de9ffffffff,13.0,0.0,13.0
84a8debffffffff,16.0,0.0,7.0
84a8e09ffffffff,2.0,0.0,2.0
84a8e13ffffffff,2.0,0.0,2.0
84a8e15ffffffff,1.0,0.0,0.0
84a8e19ffffffff,6.0,0.0,1.0
84a8e45ffffffff,2.0,0.0,2.0
84a8e47ffffffff,4.0,0.0,0.0
84a8e4bffffffff,2.0,0.0,0.0
84a8e55ffffffff,4.0,0.0,4.0
84a8e61ffffffff,6.0,0.0,6.0
84a8e65ffffffff,7.0,0.0,4.0
84a8e69ffffffff,8.0,0.0,6.0
84a8e6bffffffff,22.0,0.0,22.0
84a8e6dffffffff,39.0,0.0,23.0
84a8ea5ffffffff,2.0,0.0,2.0
84a8eb1ffffffff,4.0,0.0,4.0
84a8eb3ffffffff,1.0,0.0,1.0
84a8eb5ffffffff,2.0,0.0,2.0
84a8ebdffffffff,2.0,0.0,2.0
84a8ec9ffffffff,150.0,0.0,100.0
84a8ecbffffffff,6.0,0.0,6.0
84a8ed5ffffffff,5.0,0.0,5.0
84a8ee5ffffffff,4.0,0.0,0.0
84a8eedffffffff,2.0,0.0,2.0
84a8f05ffffffff,1.0,0.0,0.0
84a8f09ffffffff,3.0,0.0,0.0
84a8f0bffffffff,3.0,0.0,1.0
84a8f1bffffffff,7.0,0.0,7.0
84a8f21ffffffff,4.0,0.0,4.0
84a8f2bffffffff,2.0,0.0,2.0
84a8f41ffffffff,58.0,0.0,36.0
84a8f43ffffffff,33.0,0.0,17.0
84a8f45ffffffff,16.0,0.0,8.0
84a8f47ffffffff,6.0,0.0,2.0
84a8f4bffffffff,1.0,0.0,0.0
84a8f4dffffffff,5.0,0.0,3.0
84a8f55ffffffff,1.0,0.0,0.0
84a8f57ffffffff,23.0,0.0,1.0
84a8f59ffffffff,4.0,0.0,1.0
84a8f5dffffffff,2.0,0.0,0.0
84a8f61ffffffff,5.0,0.0,5.0
84a8f63ffffffff,5.0,0.0,0.0
84a9011ffffffff,31.0,0.0,14.0
84a9013ffffffff,68.0,0.0,45.0
84a9015ffffffff,6.0,0.0,4.0
84a9017ffffffff,67.0,0.0,35.0
84a901dffffffff,20.0,0.0,2.0
84a9031ffffffff,34.0,0.0,33.0
84a9033ffffffff,12.0,0.0,9.0
84a9037ffffffff,1.0,0.0,0.0
84a9039ffffffff,4.0,0.0,3.0
84a903bffffffff,20.0,0.0,19.0
84a9051ffffffff,314.0,0.0,213.0
84a9053ffffffff,2.0,0.0,2.0
84a9057ffffffff,184.0,0.0,150.0
84a9059ffffffff,2.0,0.0,2.0
84a9081ffffffff,2.0,0.0,2.0
84a9085ffffffff,3.0,0.0,3.0
84a9087ffffffff,2.0,0.0,2.0
84a9089ffffffff,2.0,0.0,2.0
84a908bffffffff,3.0,0.0,2.0
84a908dffffffff,5.0,0.0,0.0
84a9091ffffffff,7.0,0.0,7.0
84a9095ffffffff,38.0,0.0,32.0
84a9097ffffffff,2.0,0.0,2.0
84a909dffffffff,12.0,0.0,11.0
84a90a1ffffffff,1.0,0.0,0.0
84a90a5ffffffff,17.0,0.0,9.0
84a90a7ffffffff,6.0,0.0,4.0
84a90a9ffffffff,4.0,0.0,4.0
84a90adffffffff,6.0,0.0,6.0
84a90b3ffffffff,2.0,0.0,2.0
84a90b9ffffffff,1.0,0.0,0.0
84a90bbffffffff,6.0,0.0,6.0
84a90c1ffffffff,8.0,0.0,2.0
84a90c3ffffffff,2.0,0.0,0.0
84a90c5ffffffff,8.0,0.0,8.0
84a90c7ffffffff,2.0,0.0,0.0
84a90c9ffffffff,11.0,0.0,3.0
84a90cbffffffff,2.0,0.0,0.0
84a90cdffffffff,16.0,0.0,14.0
84a90dbffffffff,13.0,0.0,13.0
84a90e1ffffffff,27.0,0.0,16.0
84a90e3ffffffff,3.0,0.0,2.0
84a90e5ffffffff,124.0,0.0,80.0
84a90e7ffffffff,18.0,0.0,6.0
84a90e9ffffffff,96.0,0.0,58.0
84a90ebffffffff,4.0,0.0,2.0
84a90edffffffff,3.0,0.0,3.0
84a9181ffffffff,29.0,0.0,12.0
84a9187ffffffff,15.0,0.0,0.0
84a918bffffffff,27.0,0.0,27.0
84a9191ffffffff,161.0,0.0,81.0
84a9193ffffffff,5.0,0.0,2.0
84a9195ffffffff,5.0,0.0,4.0
84a9197ffffffff,1.0,0.0,1.0
84a9199ffffffff,5.0,0.0,3.0
84a919bffffffff,17.0,0.0,2.0
84a91b1ffffffff,44.0,0.0,18.0
84a91b3ffffffff,2.0,0.0,0.0
84a91b5ffffffff,78.0,0.0,25.0
84a91b7ffffffff,157.0,0.0,60.0
84a91b9ffffffff,1.0,0.0,0.0
84a91bbffffffff,10.0,0.0,8.0
84a91bdffffffff,2.0,0.0,2.0
84a91d1ffffffff,24.0,0.0,18.0
84a91d3ffffffff,1.0,0.0,0.0
84a91d5ffffffff,9.0,0.0,9.0
84a91d7ffffffff,2.0,0.0,0.0
84a91d9ffffffff,29.0,0.0,25.0
84a91dbffffffff,45.0,0.0,16.0
84a91ddffffffff,10.0,0.0,8.0
84a9213ffffffff,136.0,0.0,101.0
84a9217ffffffff,75.0,0.0,42.0
84a9219ffffffff,4.0,0.0,4.0
84a921bffffffff,46.0,0.0,28.0
84a928bffffffff,2.0,0.0,0.0
84a9291ffffffff,23.0,0.0,23.0
84a9293ffffffff,22.0,0.0,19.0
84a92a5ffffffff,8.0,0.0,8.0
84a92adffffffff,7.0,0.0,6.0
84a92bdffffffff,3.0,0.0,3.0
84a92c3ffffffff,6.0,0.0,0.0
84a92c5ffffffff,21.0,0.0,17.0
84a92c7ffffffff,2.0,0.0,2.0
84a92cbffffffff,520.0,0.0,405.0
84a92cdffffffff,21.0,0.0,21.0
84a92d1ffffffff,11.0,0.0,8.0
84a92d3ffffffff,4.0,0.0,4.0
84a92d7ffffffff,29.0,0.0,13.0
84a92d9ffffffff,67.0,0.0,19.0
84a92dbffffffff,2.0,0.0,2.0
84a92ddffffffff,8.0,0.0,0.0
84a92e1ffffffff,167.0,0.0,116.0
84a92e3ffffffff,2.0,0.0,2.0
84a92e5ffffffff,4.0,0.0,1.0
84a92e7ffffffff,2.0,0.0,2.0
84a92e9ffffffff,136.0,0.0,92.0
84a92ebffffffff,54.0,0.0,53.0
84a92edffffffff,7.0,0.0,7.0
84a9403ffffffff,2.0,0.0,2.0
84a9407ffffffff,8.0,0.0,8.0
84a9409ffffffff,2.0,0.0,2.0
84a940bffffffff,2.0,0.0,2.0
84a940dffffffff,45.0,0.0,34.0
84a9411ffffffff,469.0,0.0,352.0
84a9413ffffffff,161.0,0.0,122.0
84a9417ffffffff,77.0,0.0,65.0
84a9419ffffffff,62.0,0.0,30.0
84a941bffffffff,226.0,0.0,194.0
84a9425ffffffff,67.0,0.0,49.0
84a9427ffffffff,6.0,0.0,6.0
84a9429ffffffff,77.0,0.0,50.0
84a942bffffffff,5.0,0.0,2.0
84a942dffffffff,7.0,0.0,4.0
84a9431ffffffff,8.0,0.0,8.0
84a9433ffffffff,27.0,0.0,19.0
84a9435ffffffff,10.0,0.0,10.0
84a9437ffffffff,17.0,0.0,17.0
84a9439ffffffff,21.0,0.0,21.0
84a943dffffffff,51.0,0.0,34.0
84a9441ffffffff,399.0,0.0,185.0
84a9443ffffffff,42.0,0.0,13.0
84a9445ffffffff,301.0,0.0,171.0
84a9447ffffffff,164.0,0.0,100.0
84a9449ffffffff,50.0,0.0,22.0
84a944bffffffff,68.0,0.0,18.0
84a944dffffffff,41.0,0.0,31.0
84a9451ffffffff,23.0,0.0,10.0
84a9453ffffffff,108.0,0.0,92.0
84a9455ffffffff,9.0,0.0,7.0
84a9457ffffffff,41.0,0.0,41.0
84a9459ffffffff,4.0,0.0,3.0
84a945bffffffff,84.0,0.0,33.0
84a945dffffffff,3.0,0.0,0.0
84a9461ffffffff,227.0,0.0,155.0
84a9463ffffffff,16.0,0.0,9.0
84a9465ffffffff,565.0,0.0,322.0
84a9467ffffffff,27.0,0.0,17.0
84a9469ffffffff,10.0,0.0,8.0
84a946bffffffff,308.0,0.0,147.0
84a946dffffffff,42.0,0.0,28.0
84a9483ffffffff,7.0,0.0,7.0
84a948bffffffff,5.0,0.0,2.0
84a9497ffffffff,1.0,0.0,1.0
84a949bffffffff,1.0,0.0,1.0
84a949dffffffff,2.0,0.0,2.0
84a94a1ffffffff,2.0,0.0,2.0
84a94a9ffffffff,36.0,0.0,30.0
84a94abffffffff,2.0,0.0,2.0
84a94b1ffffffff,23.0,0.0,21.0
84a94b3ffffffff,14.0,0.0,14.0
84a94b5ffffffff,15.0,0.0,12.0
84a94b7ffffffff,7.0,0.0,7.0
84a94bdffffffff,4.0,0.0,4.0
84a94c1ffffffff,49.0,0.0,23.0
84a94c3ffffffff,11.0,0.0,11.0
84a94c5ffffffff,22.0,0.0,20.0
84a94c7ffffffff,86.0,0.0,47.0
84a94cbffffffff,28.0,0.0,3.0
84a94cdffffffff,14.0,0.0,6.0
84a94d1ffffffff,15.0,0.0,12.0
84a94d5ffffffff,4.0,0.0,4.0
84a94dbffffffff,2.0,0.0,0.0
84a94ddffffffff,25.0,0.0,12.0
84a94e1ffffffff,12.0,0.0,6.0
84a94e3ffffffff,44.0,0.0,24.0
84a94e5ffffffff,1718.0,0.0,1226.0
84a94e7ffffffff,97.0,0.0,59.0
84a94e9ffffffff,27.0,0.0,8.0
84a94ebffffffff,4.0,0.0,4.0
84a94edffffffff,53.0,0.0,42.0
84a9501ffffffff,46.0,0.0,22.0
84a9503ffffffff,9.0,0.0,9.0
84a9507ffffffff,48.0,0.0,29.0
84a9509ffffffff,35.0,0.0,9.0
84a950bffffffff,38.0,0.0,10.0
84a950dffffffff,38.0,0.0,14.0
84a9511ffffffff,4.0,0.0,4.0
84a9515ffffffff,11.0,0.0,0.0
84a9517ffffffff,2.0,0.0,0.0
84a951bffffffff,2.0,0.0,1.0
84a951dffffffff,18.0,0.0,8.0
84a9521ffffffff,3.0,0.0,1.0
84a9523ffffffff,3.0,0.0,2.0
84a9525ffffffff,5.0,0.0,2.0
84a9527ffffffff,91.0,0.0,11.0
84a952dffffffff,4.0,0.0,0.0
84a9531ffffffff,183.0,0.0,123.0
84a9533ffffffff,71.0,0.0,13.0
84a9539ffffffff,16.0,0.0,14.0
84a953bffffffff,712.0,0.0,262.0
84a953dffffffff,12.0,0.0,3.0
84a9543ffffffff,6.0,0.0,4.0
84a9545ffffffff,4.0,0.0,4.0
84a9547ffffffff,11.0,0.0,5.0
84a9549ffffffff,5.0,0.0,2.0
84a954bffffffff,1.0,0.0,1.0
84a9551ffffffff,18.0,0.0,16.0
84a9553ffffffff,1.0,0.0,0.0
84a9555ffffffff,7.0,0.0,4.0
84a9557ffffffff,29.0,0.0,10.0
84a9559ffffffff,13.0,0.0,12.0
84a955bffffffff,74.0,0.0,15.0
84a9565ffffffff,5.0,0.0,4.0
84a9567ffffffff,2.0,0.0,2.0
84a956bffffffff,2.0,0.0,2.0
84a9581ffffffff,4.0,0.0,4.0
84a9587ffffffff,2.0,0.0,2.0
84a9595ffffffff,30.0,0.0,21.0
84a9599ffffffff,25.0,0.0,22.0
84a959bffffffff,2.0,0.0,2.0
84a95a5ffffffff,42.0,0.0,20.0
84a95abffffffff,65.0,0.0,48.0
84a95adffffffff,9.0,0.0,9.0
84a95b3ffffffff,5.0,0.0,5.0
84a95bbffffffff,9.0,0.0,9.0
84a95c5ffffffff,34.0,0.0,14.0
84a95c9ffffffff,27.0,0.0,27.0
84a95cbffffffff,3.0,0.0,2.0
84a95d1ffffffff,195.0,0.0,153.0
84a95d3ffffffff,5.0,0.0,5.0
84a95d7ffffffff,2.0,0.0,0.0
84a95d9ffffffff,66.0,0.0,45.0
84a95dbffffffff,312.0,0.0,249.0
84a95e5ffffffff,1.0,0.0,0.0
84a95edffffffff,253.0,0.0,166.0
84a9601ffffffff,30.0,0.0,19.0
84a9603ffffffff,1.0,0.0,0.0
84a9605ffffffff,18.0,0.0,10.0
84a9607ffffffff,25.0,0.0,11.0
84a9609ffffffff,2.0,0.0,2.0
84a960bffffffff,8.0,0.0,7.0
84a960dffffffff,2.0,0.0,0.0
84a9611ffffffff,102.0,0.0,40.0
84a9613ffffffff,52.0,0.0,21.0
84a9615ffffffff,4.0,0.0,0.0
84a9617ffffffff,33.0,0.0,23.0
84a9619ffffffff,16.0,0.0,10.0
84a961bffffffff,3.0,0.0,2.0
84a961dffffffff,11.0,0.0,8.0
84a9621ffffffff,51.0,0.0,29.0
84a9623ffffffff,322.0,0.0,192.0
84a9625ffffffff,67.0,0.0,17.0
84a9627ffffffff,413.0,0.0,258.0
84a9629ffffffff,9.0,0.0,6.0
84a962bffffffff,81.0,0.0,43.0
84a962dffffffff,72.0,0.0,44.0
84a9631ffffffff,30.0,0.0,24.0
84a9633ffffffff,8.0,0.0,6.0
84a9635ffffffff,4.0,0.0,2.0
84a9637ffffffff,31.0,0.0,15.0
84a9639ffffffff,8.0,0.0,6.0
84a963bffffffff,3.0,0.0,0.0
84a963dffffffff,48.0,0.0,39.0
84a9641ffffffff,1.0,0.0,0.0
84a9645ffffffff,78.0,0.0,26.0
84a9647ffffffff,11.0,0.0,4.0
84a9649ffffffff,27.0,0.0,3.0
84a964bffffffff,4.0,0.0,4.0
84a964dffffffff,23.0,0.0,12.0
84a9653ffffffff,4.0,0.0,2.0
84a9655ffffffff,2.0,0.0,2.0
84a9657ffffffff,2.0,0.0,0.0
84a9659ffffffff,17.0,0.0,6.0
84a965bffffffff,1.0,0.0,0.0
84a9661ffffffff,14.0,0.0,5.0
84a9663ffffffff,5.0,0.0,2.0
84a9667ffffffff,11.0,0.0,2.0
84a9669ffffffff,21.0,0.0,5.0
84a966bffffffff,6.0,0.0,3.0
84a9681ffffffff,6.0,0.0,6.0
84a9683ffffffff,8.0,0.0,6.0
84a9685ffffffff,86.0,0.0,58.0
84a9687ffffffff,13.0,0.0,8.0
84a968dffffffff,4.0,0.0,2.0
84a9695ffffffff,2.0,0.0,2.0
84a96a1ffffffff,4.0,0.0,2.0
84a96a3ffffffff,2.0,0.0,2.0
84a96a5ffffffff,110.0,0.0,61.0
84a96a7ffffffff,100.0,0.0,91.0
84a96a9ffffffff,30.0,0.0,14.0
84a96abffffffff,23.0,0.0,13.0
84a96adffffffff,645.0,0.0,439.0
84a96b1ffffffff,8.0,0.0,4.0
84a96b3ffffffff,8.0,0.0,8.0
84a96b5ffffffff,8.0,0.0,4.0
84a96b9ffffffff,30.0,0.0,9.0
84a96bbffffffff,2.0,0.0,0.0
84a96bdffffffff,2.0,0.0,0.0
84a96c1ffffffff,9.0,0.0,4.0
84a96c5ffffffff,29.0,0.0,0.0
84a96c7ffffffff,11.0,0.0,6.0
84a96cdffffffff,2.0,0.0,2.0
84a96d3ffffffff,7.0,0.0,4.0
84a96d7ffffffff,5.0,0.0,3.0
84a96e1ffffffff,42.0,0.0,29.0
84a96e3ffffffff,20.0,0.0,12.0
84a96e5ffffffff,101.0,0.0,44.0
84a96e7ffffffff,352.0,0.0,209.0
84a96e9ffffffff,29.0,0.0,25.0
84a96ebffffffff,3.0,0.0,2.0
84a96edffffffff,4.0,0.0,3.0
84a9711ffffffff,80.0,0.0,38.0
84a9713ffffffff,1.0,0.0,1.0
84a9715ffffffff,3.0,0.0,1.0
84a9717ffffffff,142.0,0.0,112.0
84a9719ffffffff,39.0,0.0,15.0
84a971bffffffff,7.0,0.0,1.0
84a971dffffffff,2.0,0.0,2.0
84a9723ffffffff,2.0,0.0,1.0
84a9733ffffffff,8.0,0.0,7.0
84a9737ffffffff,2.0,0.0,0.0
84a973bffffffff,24.0,0.0,14.0
84a973dffffffff,2.0,0.0,2.0
84a9741ffffffff,2.0,0.0,2.0
84a9745ffffffff,9.0,0.0,6.0
84a974bffffffff,1.0,0.0,1.0
84a974dffffffff,31.0,0.0,28.0
84a9753ffffffff,29.0,0.0,16.0
84a9755ffffffff,11.0,0.0,11.0
84a975bffffffff,6.0,0.0,4.0
84a9761ffffffff,7.0,0.0,6.0
84a9765ffffffff,61.0,0.0,48.0
84a976dffffffff,2.0,0.0,0.0
84b2001ffffffff,3.0,0.0,0.0
84b2007ffffffff,22.0,0.0,0.0
84b2015ffffffff,19.0,0.0,0.0
84b2031ffffffff,4.0,0.0,0.0
84b2037ffffffff,6.0,0.0,0.0
84b2039ffffffff,12.0,0.0,0.0
