cell_id,Piaya cayana,Piaya cayana mexicana,Piaya cayana thermophila,Piaya cayana nigricrissa,Piaya cayana [cayana Group]
8481999ffffffff,2.0,0.0,0.0,0.0,0.0
848199bffffffff,3.0,0.0,0.0,0.0,0.0
84819d1ffffffff,16.0,0.0,0.0,0.0,5.0
84819d3ffffffff,19.0,0.0,0.0,0.0,0.0
84819d9ffffffff,54.0,0.0,0.0,0.0,0.0
84819dbffffffff,5.0,0.0,0.0,0.0,0.0
8481a17ffffffff,4.0,0.0,0.0,0.0,4.0
8481a1bffffffff,3.0,0.0,0.0,0.0,0.0
8481a33ffffffff,2.0,0.0,0.0,0.0,0.0
8481aadffffffff,2.0,0.0,0.0,0.0,0.0
8481ac3ffffffff,6.0,0.0,0.0,0.0,0.0
8481ad1ffffffff,8.0,0.0,0.0,0.0,0.0
8481ad5ffffffff,4.0,0.0,0.0,0.0,0.0
848a001ffffffff,1.0,0.0,0.0,0.0,0.0
848a003ffffffff,12.0,0.0,0.0,0.0,0.0
848a00bffffffff,10.0,0.0,0.0,0.0,1.0
848a01dffffffff,2.0,0.0,0.0,0.0,2.0
848a04bffffffff,2.0,0.0,0.0,0.0,0.0
848a051ffffffff,16.0,0.0,0.0,0.0,0.0
848a053ffffffff,1.0,0.0,0.0,0.0,0.0
848a059ffffffff,42.0,0.0,0.0,0.0,8.0
848a05bffffffff,29.0,0.0,0.0,0.0,0.0
848a05dffffffff,10.0,0.0,0.0,0.0,0.0
848a069ffffffff,18.0,0.0,0.0,0.0,4.0
848a109ffffffff,8.0,0.0,0.0,0.0,0.0
848a127ffffffff,2.0,0.0,0.0,0.0,0.0
848a155ffffffff,29.0,0.0,0.0,0.0,0.0
848a157ffffffff,2.0,0.0,0.0,0.0,1.0
848a185ffffffff,2.0,0.0,0.0,0.0,0.0
848a1a7ffffffff,11.0,0.0,0.0,0.0,0.0
848a1abffffffff,2.0,0.0,0.0,0.0,0.0
848a20dffffffff,1.0,0.0,0.0,0.0,1.0
848a213ffffffff,1.0,0.0,0.0,0.0,1.0
848a217ffffffff,5.0,0.0,0.0,0.0,0.0
848a233ffffffff,8.0,0.0,0.0,0.0,0.0
848a23bffffffff,9.0,0.0,0.0,0.0,1.0
848a243ffffffff,1.0,0.0,0.0,0.0,1.0
848a249ffffffff,11.0,0.0,0.0,0.0,0.0
848a25bffffffff,1.0,0.0,0.0,0.0,0.0
848a313ffffffff,2.0,0.0,0.0,0.0,0.0
848a317ffffffff,8.0,0.0,0.0,0.0,1.0
848a337ffffffff,10.0,0.0,0.0,0.0,4.0
848a35dffffffff,4.0,0.0,0.0,0.0,0.0
848a419ffffffff,2.0,0.0,0.0,0.0,0.0
848a451ffffffff,37.0,0.0,0.0,0.0,0.0
848a459ffffffff,114.0,0.0,0.0,0.0,14.0
848a45bffffffff,101.0,0.0,0.0,0.0,7.0
848a45dffffffff,141.0,0.0,0.0,0.0,8.0
848a4b9ffffffff,4.0,0.0,0.0,0.0,2.0
848a4e5ffffffff,2.0,0.0,0.0,0.0,0.0
848a525ffffffff,4.0,0.0,0.0,0.0,0.0
848a5a1ffffffff,1.0,0.0,0.0,0.0,1.0
848a68bffffffff,23.0,0.0,0.0,0.0,3.0
848a699ffffffff,172.0,0.0,0.0,0.0,23.0
848a69dffffffff,4.0,0.0,0.0,0.0,0.0
848a6b5ffffffff,3.0,0.0,0.0,0.0,0.0
848a6d1ffffffff,4.0,0.0,0.0,0.0,1.0
848a6d3ffffffff,147.0,0.0,0.0,0.0,8.0
848a6d7ffffffff,82.0,0.0,0.0,0.0,22.0
848a6d9ffffffff,119.0,0.0,0.0,0.0,8.0
848a6dbffffffff,154.0,0.0,0.0,0.0,18.0
848a6e5ffffffff,4.0,0.0,0.0,0.0,0.0
848a707ffffffff,8.0,0.0,0.0,0.0,0.0
848a70bffffffff,8.0,0.0,0.0,0.0,0.0
848a809ffffffff,45.0,0.0,0.0,0.0,1.0
848a81bffffffff,5.0,0.0,0.0,0.0,1.0
848a827ffffffff,17.0,0.0,0.0,0.0,0.0
848a82dffffffff,2.0,0.0,0.0,0.0,0.0
848a85dffffffff,1.0,0.0,0.0,0.0,0.0
848a8c1ffffffff,2.0,0.0,0.0,0.0,0.0
848a8cbffffffff,9.0,0.0,0.0,0.0,2.0
848a8cdffffffff,7.0,0.0,0.0,0.0,0.0
848a8d9ffffffff,3.0,0.0,0.0,0.0,0.0
848a913ffffffff,2.0,0.0,0.0,0.0,0.0
848a925ffffffff,17.0,0.0,0.0,0.0,0.0
848a927ffffffff,17.0,0.0,0.0,0.0,0.0
848a999ffffffff,8.0,0.0,0.0,0.0,0.0
848a9c1ffffffff,4.0,0.0,0.0,0.0,0.0
848a9c9ffffffff,6.0,0.0,0.0,0.0,0.0
848a9cdffffffff,35.0,0.0,0.0,0.0,0.0
848a9d3ffffffff,2.0,0.0,0.0,0.0,0.0
848a9e1ffffffff,1.0,0.0,0.0,0.0,1.0
848aa87ffffffff,10.0,0.0,0.0,0.0,0.0
848aa93ffffffff,6.0,0.0,0.0,0.0,0.0
848aa97ffffffff,2.0,0.0,0.0,0.0,0.0
848aa9dffffffff,8.0,0.0,0.0,0.0,0.0
848aaa3ffffffff,15.0,0.0,0.0,0.0,0.0
848aaa5ffffffff,4.0,0.0,0.0,0.0,2.0
848aaadffffffff,10.0,0.0,0.0,0.0,0.0
848aab1ffffffff,1.0,0.0,0.0,0.0,0.0
848aab5ffffffff,16.0,0.0,0.0,0.0,7.0
848aab7ffffffff,1.0,0.0,0.0,0.0,1.0
848aabdffffffff,2.0,0.0,0.0,0.0,0.0
848aac9ffffffff,4.0,0.0,0.0,0.0,0.0
848aacbffffffff,4.0,0.0,0.0,0.0,0.0
848aaddffffffff,2.0,0.0,0.0,0.0,0.0
848ab21ffffffff,4.0,0.0,0.0,0.0,0.0
848ab65ffffffff,3.0,0.0,0.0,0.0,0.0
848ad13ffffffff,19.0,0.0,0.0,0.0,3.0
848ad89ffffffff,8.0,0.0,0.0,0.0,2.0
848ad8dffffffff,6.0,0.0,0.0,0.0,1.0
848ada3ffffffff,2.0,0.0,0.0,0.0,0.0
848ada9ffffffff,6.0,0.0,0.0,0.0,2.0
848adbbffffffff,23.0,0.0,0.0,0.0,5.0
848adc5ffffffff,10.0,0.0,0.0,0.0,0.0
848ade3ffffffff,6.0,0.0,0.0,0.0,2.0
848ae5bffffffff,3.0,0.0,0.0,0.0,0.0
848af09ffffffff,88.0,0.0,0.0,0.0,20.0
848af0bffffffff,14.0,0.0,0.0,0.0,2.0
848af0dffffffff,2.0,0.0,0.0,0.0,0.0
848af13ffffffff,3.0,0.0,0.0,0.0,0.0
848af15ffffffff,1.0,0.0,0.0,0.0,0.0
848af1dffffffff,6.0,0.0,0.0,0.0,0.0
848af29ffffffff,71.0,0.0,0.0,0.0,4.0
848af2bffffffff,8.0,0.0,0.0,0.0,0.0
848af2dffffffff,11.0,0.0,0.0,0.0,2.0
848af37ffffffff,2.0,0.0,0.0,0.0,0.0
848af41ffffffff,13.0,0.0,0.0,0.0,1.0
848af45ffffffff,51.0,0.0,0.0,0.0,11.0
848af47ffffffff,4.0,0.0,0.0,0.0,0.0
848af4dffffffff,9.0,0.0,0.0,0.0,0.0
848af61ffffffff,93.0,0.0,0.0,0.0,13.0
848af63ffffffff,77.0,0.0,0.0,0.0,3.0
848af67ffffffff,33.0,0.0,0.0,0.0,2.0
848af69ffffffff,85.0,0.0,0.0,0.0,4.0
848af6bffffffff,35.0,0.0,0.0,0.0,0.0
848b00bffffffff,1.0,0.0,0.0,0.0,0.0
848b025ffffffff,2.0,0.0,0.0,0.0,0.0
848b045ffffffff,11.0,0.0,0.0,0.0,0.0
848b05dffffffff,2.0,0.0,0.0,0.0,0.0
848b069ffffffff,2.0,0.0,0.0,0.0,0.0
848b06dffffffff,2.0,0.0,0.0,0.0,0.0
848b08bffffffff,3.0,0.0,0.0,0.0,0.0
848b093ffffffff,2.0,0.0,0.0,0.0,0.0
848b0a3ffffffff,2.0,0.0,0.0,0.0,0.0
848b0b5ffffffff,1.0,0.0,0.0,0.0,0.0
848b0c1ffffffff,4.0,0.0,0.0,0.0,0.0
848b0c3ffffffff,9.0,0.0,0.0,0.0,0.0
848b0c9ffffffff,69.0,0.0,0.0,0.0,0.0
848b0cbffffffff,3.0,0.0,0.0,0.0,0.0
848b0cdffffffff,8.0,0.0,0.0,0.0,0.0
848b0d1ffffffff,56.0,0.0,0.0,0.0,0.0
848b0d3ffffffff,3.0,0.0,0.0,0.0,0.0
848b0d5ffffffff,1.0,0.0,0.0,0.0,0.0
848b0d9ffffffff,2.0,0.0,0.0,0.0,0.0
848b0e7ffffffff,1.0,0.0,0.0,0.0,0.0
848b105ffffffff,3.0,0.0,0.0,0.0,0.0
848b10dffffffff,2.0,0.0,0.0,0.0,0.0
848b11bffffffff,5.0,0.0,0.0,0.0,0.0
848b11dffffffff,10.0,0.0,0.0,0.0,0.0
848b1cdffffffff,4.0,0.0,0.0,0.0,0.0
848b1dbffffffff,3.0,0.0,0.0,0.0,0.0
848b1e1ffffffff,6.0,0.0,0.0,0.0,0.0
848b201ffffffff,17.0,0.0,0.0,0.0,0.0
848b203ffffffff,4.0,0.0,0.0,0.0,0.0
848b205ffffffff,72.0,0.0,0.0,0.0,0.0
848b207ffffffff,1.0,0.0,0.0,0.0,0.0
848b20bffffffff,4.0,0.0,0.0,0.0,0.0
848b20dffffffff,7.0,0.0,0.0,0.0,0.0
848b211ffffffff,10.0,0.0,0.0,0.0,0.0
848b213ffffffff,15.0,0.0,0.0,0.0,0.0
848b221ffffffff,39.0,0.0,0.0,0.0,0.0
848b223ffffffff,120.0,0.0,0.0,0.0,0.0
848b225ffffffff,2.0,0.0,0.0,0.0,0.0
848b229ffffffff,116.0,0.0,0.0,0.0,0.0
848b22bffffffff,5.0,0.0,0.0,0.0,0.0
848b22dffffffff,170.0,0.0,0.0,0.0,0.0
848b235ffffffff,3.0,0.0,0.0,0.0,0.0
848b239ffffffff,1.0,0.0,0.0,0.0,0.0
848b23bffffffff,10.0,0.0,0.0,0.0,0.0
848b23dffffffff,2.0,0.0,0.0,0.0,0.0
848b241ffffffff,1.0,0.0,0.0,0.0,0.0
848b247ffffffff,4.0,0.0,0.0,0.0,0.0
848b251ffffffff,8.0,0.0,0.0,0.0,0.0
848b269ffffffff,12.0,0.0,0.0,0.0,0.0
848b26bffffffff,2.0,0.0,0.0,0.0,0.0
848b28bffffffff,2.0,0.0,0.0,0.0,0.0
848b29bffffffff,2.0,0.0,0.0,0.0,0.0
848b2a5ffffffff,7.0,0.0,0.0,0.0,0.0
848b2a7ffffffff,11.0,0.0,0.0,0.0,0.0
848b2b5ffffffff,3.0,0.0,0.0,0.0,0.0
848b2bdffffffff,2.0,0.0,0.0,0.0,0.0
848b2c1ffffffff,5.0,0.0,0.0,0.0,0.0
848b2c5ffffffff,48.0,0.0,0.0,0.0,0.0
848b2c7ffffffff,7.0,0.0,0.0,0.0,0.0
848b2cdffffffff,31.0,0.0,0.0,0.0,0.0
848b2d9ffffffff,2.0,0.0,0.0,0.0,0.0
848b2dbffffffff,9.0,0.0,0.0,0.0,0.0
848b2ddffffffff,2.0,0.0,0.0,0.0,0.0
848b2e9ffffffff,19.0,0.0,0.0,0.0,0.0
848b2edffffffff,2.0,0.0,0.0,0.0,0.0
848b315ffffffff,36.0,0.0,0.0,0.0,0.0
848b319ffffffff,2.0,0.0,0.0,0.0,0.0
848b31bffffffff,2.0,0.0,0.0,0.0,0.0
848b345ffffffff,4.0,0.0,0.0,0.0,0.0
848b363ffffffff,21.0,0.0,0.0,0.0,0.0
848b401ffffffff,54.0,0.0,0.0,0.0,2.0
848b403ffffffff,1.0,0.0,0.0,0.0,0.0
848b40bffffffff,23.0,0.0,0.0,0.0,0.0
848b40dffffffff,42.0,0.0,0.0,0.0,2.0
848b429ffffffff,21.0,0.0,0.0,0.0,0.0
848b42dffffffff,2.0,0.0,0.0,0.0,0.0
848b445ffffffff,26.0,0.0,0.0,0.0,3.0
848b447ffffffff,2.0,0.0,0.0,0.0,0.0
848b449ffffffff,7.0,0.0,0.0,0.0,0.0
848b44bffffffff,242.0,0.0,0.0,0.0,20.0
848b44dffffffff,213.0,0.0,0.0,0.0,5.0
848b459ffffffff,32.0,0.0,0.0,0.0,0.0
848b461ffffffff,3.0,0.0,0.0,0.0,0.0
848b463ffffffff,4.0,0.0,0.0,0.0,0.0
848b469ffffffff,30.0,0.0,0.0,0.0,0.0
848b46bffffffff,10.0,0.0,0.0,0.0,0.0
848b493ffffffff,2.0,0.0,0.0,0.0,0.0
848b4e5ffffffff,27.0,0.0,0.0,0.0,0.0
848b4e9ffffffff,2.0,0.0,0.0,0.0,0.0
848b511ffffffff,25.0,0.0,0.0,0.0,0.0
848b513ffffffff,26.0,0.0,0.0,0.0,5.0
848b51dffffffff,2.0,0.0,0.0,0.0,0.0
848b529ffffffff,21.0,0.0,0.0,0.0,0.0
848b52dffffffff,3.0,0.0,0.0,0.0,0.0
848b561ffffffff,2.0,0.0,0.0,0.0,0.0
848b563ffffffff,26.0,0.0,0.0,0.0,0.0
848b567ffffffff,16.0,0.0,0.0,0.0,0.0
848b56bffffffff,3.0,0.0,0.0,0.0,0.0
848b5c3ffffffff,4.0,0.0,0.0,0.0,0.0
848b5cdffffffff,107.0,0.0,0.0,0.0,15.0
848b5e9ffffffff,2.0,0.0,0.0,0.0,0.0
848b611ffffffff,4.0,0.0,0.0,0.0,0.0
848b617ffffffff,980.0,0.0,0.0,0.0,80.0
848b623ffffffff,8.0,0.0,0.0,0.0,2.0
848b627ffffffff,47.0,0.0,0.0,0.0,3.0
848b62bffffffff,5.0,0.0,0.0,0.0,0.0
848b631ffffffff,5.0,0.0,0.0,0.0,1.0
848b633ffffffff,12.0,0.0,0.0,0.0,3.0
848b635ffffffff,14.0,0.0,0.0,0.0,0.0
848b637ffffffff,194.0,0.0,0.0,0.0,6.0
848b639ffffffff,11.0,0.0,0.0,0.0,0.0
848b63bffffffff,346.0,0.0,0.0,0.0,34.0
848b63dffffffff,14.0,0.0,0.0,0.0,0.0
848b665ffffffff,3.0,0.0,0.0,0.0,0.0
848b683ffffffff,6.0,0.0,0.0,0.0,0.0
848b691ffffffff,7.0,0.0,0.0,0.0,0.0
848b693ffffffff,15.0,0.0,0.0,0.0,0.0
848b695ffffffff,2.0,0.0,0.0,0.0,0.0
848b697ffffffff,2.0,0.0,0.0,0.0,0.0
848b699ffffffff,5.0,0.0,0.0,0.0,0.0
848b69bffffffff,7.0,0.0,0.0,0.0,0.0
848b6bbffffffff,2.0,0.0,0.0,0.0,0.0
848b6c1ffffffff,24.0,0.0,0.0,0.0,0.0
848b6c3ffffffff,10.0,0.0,0.0,0.0,2.0
848b6c5ffffffff,21.0,0.0,0.0,0.0,0.0
848b6c7ffffffff,5.0,0.0,0.0,0.0,0.0
848b6c9ffffffff,4.0,0.0,0.0,0.0,0.0
848b6cbffffffff,18.0,0.0,0.0,0.0,0.0
848b6cdffffffff,170.0,0.0,0.0,0.0,0.0
848b6d9ffffffff,4.0,0.0,0.0,0.0,0.0
848b6e5ffffffff,35.0,0.0,0.0,0.0,5.0
848b6e7ffffffff,94.0,0.0,0.0,0.0,0.0
848b6edffffffff,93.0,0.0,0.0,0.0,0.0
848b709ffffffff,75.0,0.0,0.0,0.0,0.0
848b713ffffffff,474.0,0.0,0.0,0.0,17.0
848b717ffffffff,23.0,0.0,0.0,0.0,0.0
848b71bffffffff,35.0,0.0,0.0,0.0,1.0
848b743ffffffff,5.0,0.0,0.0,0.0,0.0
848b745ffffffff,8.0,0.0,0.0,0.0,0.0
848b747ffffffff,18.0,0.0,0.0,0.0,0.0
848b74bffffffff,22.0,0.0,0.0,0.0,0.0
848b751ffffffff,18.0,0.0,0.0,0.0,0.0
848b755ffffffff,3.0,0.0,0.0,0.0,0.0
848b757ffffffff,4.0,0.0,0.0,0.0,0.0
848b759ffffffff,4.0,0.0,0.0,0.0,0.0
848b75bffffffff,28.0,0.0,0.0,0.0,0.0
848b75dffffffff,46.0,0.0,0.0,0.0,0.0
848b761ffffffff,8.0,0.0,0.0,0.0,0.0
848b763ffffffff,1.0,0.0,0.0,0.0,0.0
848b765ffffffff,5.0,0.0,0.0,0.0,0.0
848b76bffffffff,22.0,0.0,0.0,0.0,0.0
848b821ffffffff,6.0,0.0,0.0,0.0,0.0
848b82bffffffff,5.0,0.0,0.0,0.0,0.0
848b835ffffffff,1.0,0.0,0.0,0.0,0.0
848b839ffffffff,4.0,0.0,0.0,0.0,0.0
848b849ffffffff,118.0,0.0,0.0,0.0,0.0
848b881ffffffff,19.0,0.0,0.0,0.0,0.0
848b889ffffffff,11.0,0.0,0.0,0.0,0.0
848b88dffffffff,1.0,0.0,0.0,0.0,1.0
848b8a1ffffffff,1.0,0.0,0.0,0.0,0.0
848b8a5ffffffff,4.0,0.0,0.0,0.0,0.0
848b8dbffffffff,1.0,0.0,0.0,0.0,0.0
848b93dffffffff,1.0,0.0,0.0,0.0,0.0
848b96dffffffff,2.0,0.0,0.0,0.0,2.0
848b999ffffffff,39.0,0.0,0.0,0.0,3.0
848b99dffffffff,49.0,0.0,0.0,0.0,0.0
848b9d1ffffffff,62.0,0.0,0.0,0.0,1.0
848b9d5ffffffff,395.0,0.0,0.0,0.0,25.0
848b9d7ffffffff,4.0,0.0,0.0,0.0,0.0
848ba09ffffffff,16.0,0.0,0.0,0.0,0.0
848ba0dffffffff,8.0,0.0,0.0,0.0,0.0
848ba25ffffffff,4.0,0.0,0.0,0.0,0.0
848ba47ffffffff,12.0,0.0,0.0,0.0,2.0
848ba55ffffffff,22.0,0.0,0.0,0.0,0.0
848ba5dffffffff,2.0,0.0,0.0,0.0,0.0
848ba63ffffffff,42.0,0.0,0.0,0.0,0.0
848ba65ffffffff,52.0,0.0,0.0,0.0,2.0
848ba6dffffffff,17.0,0.0,0.0,0.0,4.0
848bb05ffffffff,1.0,0.0,0.0,0.0,0.0
848bb43ffffffff,2.0,0.0,0.0,0.0,0.0
848bb53ffffffff,21.0,0.0,0.0,0.0,0.0
848bb59ffffffff,404.0,0.0,0.0,0.0,31.0
848e641ffffffff,85.0,0.0,0.0,0.0,0.0
848e643ffffffff,94.0,0.0,0.0,0.0,0.0
848e649ffffffff,128.0,0.0,0.0,0.0,0.0
848e64bffffffff,97.0,0.0,0.0,0.0,0.0
848e651ffffffff,91.0,0.0,0.0,0.0,0.0
848e655ffffffff,1.0,0.0,0.0,0.0,0.0
848e657ffffffff,1.0,0.0,0.0,0.0,0.0
848e659ffffffff,8.0,0.0,0.0,0.0,0.0
848e65bffffffff,9.0,0.0,0.0,0.0,0.0
848e65dffffffff,2.0,0.0,0.0,0.0,0.0
848e6c9ffffffff,5.0,0.0,0.0,0.0,0.0
848e6cbffffffff,1.0,0.0,0.0,0.0,0.0
848e6d9ffffffff,6.0,0.0,0.0,0.0,0.0
848e6ddffffffff,3.0,0.0,0.0,0.0,0.0
848f08bffffffff,1.0,0.0,0.0,0.0,0.0
848f099ffffffff,24.0,0.0,0.0,2.0,0.0
848f0d1ffffffff,80.0,0.0,0.0,4.0,0.0
848f0d3ffffffff,206.0,0.0,0.0,37.0,0.0
848f0d5ffffffff,7.0,0.0,0.0,0.0,0.0
848f0d7ffffffff,4.0,0.0,0.0,0.0,0.0
848f0d9ffffffff,1.0,0.0,0.0,0.0,0.0
848f0dbffffffff,190.0,0.0,0.0,19.0,0.0
848f0ddffffffff,2.0,0.0,0.0,0.0,0.0
848f281ffffffff,2.0,0.0,0.0,0.0,0.0
848f287ffffffff,21.0,0.0,0.0,0.0,0.0
848f289ffffffff,5.0,0.0,0.0,4.0,0.0
848f28dffffffff,26.0,0.0,0.0,0.0,0.0
848f291ffffffff,33.0,0.0,0.0,10.0,0.0
848f293ffffffff,2.0,0.0,0.0,0.0,0.0
848f295ffffffff,103.0,0.0,0.0,10.0,0.0
848f297ffffffff,7.0,0.0,0.0,0.0,0.0
848f2a9ffffffff,76.0,0.0,0.0,2.0,0.0
848f2abffffffff,20.0,0.0,0.0,0.0,0.0
848f2b3ffffffff,2.0,0.0,0.0,0.0,0.0
848f2b9ffffffff,155.0,0.0,0.0,16.0,0.0
848f2bbffffffff,105.0,0.0,0.0,7.0,0.0
848f2bdffffffff,159.0,0.0,0.0,3.0,0.0
848f2c1ffffffff,3.0,0.0,0.0,0.0,0.0
848f2c3ffffffff,27.0,0.0,0.0,1.0,0.0
848f2c5ffffffff,1.0,0.0,0.0,0.0,0.0
848f2c9ffffffff,20.0,0.0,0.0,4.0,0.0
848f2cbffffffff,79.0,0.0,0.0,0.0,0.0
848f2cdffffffff,71.0,0.0,0.0,0.0,0.0
848f2d3ffffffff,4.0,0.0,0.0,0.0,0.0
848f2d5ffffffff,5.0,0.0,0.0,0.0,0.0
848f2ddffffffff,3.0,0.0,0.0,0.0,0.0
848f2e3ffffffff,22.0,0.0,0.0,4.0,0.0
848f2e7ffffffff,6.0,0.0,0.0,0.0,0.0
848f2ebffffffff,5.0,0.0,0.0,0.0,0.0
848f401ffffffff,435.0,0.0,0.0,0.0,9.0
848f403ffffffff,1.0,0.0,0.0,0.0,0.0
848f405ffffffff,4.0,0.0,0.0,0.0,0.0
848f407ffffffff,14.0,0.0,0.0,0.0,0.0
848f40bffffffff,2.0,0.0,0.0,0.0,0.0
848f40dffffffff,29.0,0.0,0.0,0.0,1.0
848f421ffffffff,36.0,0.0,0.0,0.0,0.0
848f423ffffffff,2.0,0.0,0.0,0.0,0.0
848f425ffffffff,5.0,0.0,0.0,0.0,0.0
848f429ffffffff,15.0,0.0,0.0,0.0,0.0
848f42dffffffff,4.0,0.0,0.0,0.0,0.0
848f431ffffffff,2.0,0.0,0.0,0.0,0.0
848f435ffffffff,4.0,0.0,0.0,0.0,0.0
848f437ffffffff,1.0,0.0,0.0,0.0,0.0
848f439ffffffff,138.0,0.0,0.0,0.0,5.0
848f43dffffffff,2.0,0.0,0.0,0.0,0.0
848f447ffffffff,2.0,0.0,0.0,0.0,0.0
848f44bffffffff,12.0,0.0,0.0,0.0,0.0
848f44dffffffff,3.0,0.0,0.0,0.0,2.0
848f455ffffffff,9.0,0.0,0.0,0.0,0.0
848f461ffffffff,181.0,0.0,0.0,0.0,10.0
848f463ffffffff,433.0,0.0,0.0,0.0,19.0
848f465ffffffff,127.0,0.0,0.0,0.0,2.0
848f467ffffffff,40.0,0.0,0.0,0.0,0.0
848f46bffffffff,10.0,0.0,0.0,0.0,0.0
848f46dffffffff,4.0,0.0,0.0,0.0,0.0
848f485ffffffff,8.0,0.0,0.0,0.0,0.0
848f487ffffffff,5.0,0.0,0.0,0.0,0.0
848f489ffffffff,10.0,0.0,0.0,0.0,0.0
848f48dffffffff,38.0,0.0,0.0,0.0,0.0
848f495ffffffff,2.0,0.0,0.0,0.0,0.0
848f4a5ffffffff,51.0,0.0,0.0,0.0,0.0
848f4a7ffffffff,15.0,0.0,0.0,0.0,0.0
848f4a9ffffffff,2.0,0.0,0.0,0.0,0.0
848f4adffffffff,76.0,0.0,0.0,0.0,0.0
848f4b3ffffffff,22.0,0.0,0.0,0.0,0.0
848f4b5ffffffff,5.0,0.0,0.0,0.0,0.0
848f4c1ffffffff,4.0,0.0,0.0,0.0,0.0
848f4c5ffffffff,4.0,0.0,0.0,0.0,0.0
848f4c7ffffffff,19.0,0.0,0.0,0.0,0.0
848f4e3ffffffff,2.0,0.0,0.0,0.0,0.0
848f4e5ffffffff,2.0,0.0,0.0,0.0,0.0
848f4e7ffffffff,4.0,0.0,0.0,0.0,0.0
848f519ffffffff,2.0,0.0,0.0,0.0,0.0
848f541ffffffff,5.0,0.0,0.0,0.0,0.0
848f545ffffffff,4.0,0.0,0.0,0.0,0.0
848f547ffffffff,3.0,0.0,0.0,0.0,0.0
848f549ffffffff,31.0,0.0,0.0,0.0,0.0
848f54bffffffff,67.0,0.0,0.0,0.0,0.0
848f54dffffffff,4.0,0.0,0.0,0.0,0.0
848f551ffffffff,3.0,0.0,0.0,0.0,0.0
848f553ffffffff,40.0,0.0,0.0,0.0,0.0
848f559ffffffff,99.0,0.0,0.0,0.0,2.0
848f55bffffffff,33.0,0.0,0.0,0.0,0.0
848f55dffffffff,16.0,0.0,0.0,0.0,0.0
848f5cdffffffff,1.0,0.0,0.0,0.0,0.0
848f5d3ffffffff,76.0,0.0,0.0,0.0,0.0
848f5d7ffffffff,24.0,0.0,0.0,0.0,0.0
848f5d9ffffffff,6.0,0.0,0.0,0.0,0.0
848f5dbffffffff,1.0,0.0,0.0,0.0,0.0
848f5ddffffffff,34.0,0.0,0.0,0.0,0.0
848f611ffffffff,19.0,0.0,0.0,0.0,0.0
848f613ffffffff,66.0,0.0,0.0,0.0,11.0
848f617ffffffff,3.0,0.0,0.0,0.0,0.0
848f61bffffffff,136.0,0.0,0.0,0.0,8.0
848f625ffffffff,1.0,0.0,0.0,0.0,0.0
848f631ffffffff,1.0,0.0,0.0,0.0,0.0
848f657ffffffff,1.0,0.0,0.0,0.0,0.0
848f6b5ffffffff,4.0,0.0,0.0,0.0,0.0
848f6c9ffffffff,6.0,0.0,0.0,0.0,0.0
848f6cdffffffff,3.0,0.0,0.0,0.0,0.0
848f6e1ffffffff,6.0,0.0,0.0,0.0,4.0
848f6e9ffffffff,29.0,0.0,0.0,0.0,0.0
848f6edffffffff,7.0,0.0,0.0,0.0,0.0
848f703ffffffff,2.0,0.0,0.0,0.0,0.0
848f705ffffffff,114.0,0.0,0.0,0.0,22.0
848f70dffffffff,14.0,0.0,0.0,0.0,6.0
848f719ffffffff,3.0,0.0,0.0,0.0,0.0
848f71bffffffff,14.0,0.0,0.0,0.0,4.0
848f71dffffffff,5.0,0.0,0.0,0.0,0.0
848f721ffffffff,80.0,0.0,0.0,0.0,11.0
848f723ffffffff,2.0,0.0,0.0,0.0,2.0
848f725ffffffff,5.0,0.0,0.0,1.0,0.0
848f727ffffffff,24.0,0.0,0.0,0.0,2.0
848f729ffffffff,411.0,0.0,0.0,0.0,50.0
848f72bffffffff,271.0,0.0,0.0,0.0,87.0
848f72dffffffff,34.0,0.0,0.0,1.0,0.0
848f731ffffffff,3.0,0.0,0.0,0.0,0.0
848f733ffffffff,151.0,0.0,0.0,0.0,13.0
848f735ffffffff,4.0,0.0,0.0,0.0,0.0
848f737ffffffff,26.0,0.0,0.0,0.0,0.0
848f741ffffffff,3.0,0.0,0.0,0.0,0.0
848f745ffffffff,70.0,0.0,0.0,0.0,4.0
848f74bffffffff,35.0,0.0,0.0,0.0,0.0
848f74dffffffff,48.0,0.0,0.0,0.0,7.0
848f763ffffffff,88.0,0.0,0.0,0.0,12.0
848f765ffffffff,76.0,0.0,0.0,8.0,0.0
848f767ffffffff,1.0,0.0,0.0,0.0,0.0
848f76bffffffff,183.0,0.0,0.0,0.0,0.0
84a5961ffffffff,22.0,0.0,0.0,0.0,0.0
84a5969ffffffff,138.0,0.0,0.0,0.0,6.0
84a596dffffffff,6.0,0.0,0.0,0.0,0.0
84a8001ffffffff,12.0,0.0,0.0,0.0,0.0
84a8009ffffffff,5.0,0.0,0.0,0.0,0.0
84a8011ffffffff,1.0,0.0,0.0,0.0,0.0
84a8013ffffffff,8.0,0.0,0.0,0.0,0.0
84a8019ffffffff,25.0,0.0,0.0,0.0,0.0
84a801bffffffff,97.0,0.0,0.0,0.0,0.0
84a8025ffffffff,6.0,0.0,0.0,0.0,0.0
84a802dffffffff,34.0,0.0,0.0,0.0,0.0
84a8033ffffffff,2.0,0.0,0.0,0.0,0.0
84a8035ffffffff,3.0,0.0,0.0,0.0,0.0
84a803dffffffff,1.0,0.0,0.0,0.0,0.0
84a8043ffffffff,4.0,0.0,0.0,0.0,0.0
