cell_id,Sturnella magna,Sturnella magna hippocrepis,Sturnella magna [magna Group]
8449b25ffffffff,2.0,0.0,0.0
844c933ffffffff,4.0,2.0,0.0
844c937ffffffff,9.0,4.0,0.0
844c985ffffffff,8.0,8.0,0.0
844c989ffffffff,2.0,2.0,0.0
844c9a9ffffffff,3.0,3.0,0.0
844c9abffffffff,56.0,54.0,0.0
844c9adffffffff,7.0,0.0,0.0
845f083ffffffff,3.0,0.0,0.0
845f095ffffffff,3.0,0.0,0.0
845f12bffffffff,5.0,0.0,0.0
845f13bffffffff,4.0,0.0,0.0
845f13dffffffff,2.0,0.0,0.0
845f1cbffffffff,57.0,0.0,0.0
845f223ffffffff,5.0,0.0,0.0
845f227ffffffff,13.0,0.0,0.0
845f291ffffffff,119.0,0.0,0.0
845f293ffffffff,1.0,0.0,0.0
845f295ffffffff,71.0,0.0,0.0
845f299ffffffff,125.0,0.0,0.0
845f29bffffffff,3.0,0.0,1.0
845f29dffffffff,80.0,0.0,0.0
845f2b1ffffffff,2.0,0.0,0.0
845f2bbffffffff,5.0,0.0,0.0
845f2d1ffffffff,96.0,0.0,0.0
845f2d3ffffffff,29.0,0.0,0.0
845f2d5ffffffff,10.0,0.0,0.0
845f2d7ffffffff,36.0,0.0,0.0
845f2dbffffffff,2.0,0.0,0.0
845f403ffffffff,7.0,0.0,0.0
845f407ffffffff,31.0,0.0,1.0
845f415ffffffff,15.0,0.0,0.0
845f42bffffffff,50.0,0.0,0.0
845f437ffffffff,4.0,0.0,0.0
845f43bffffffff,1.0,0.0,0.0
845f483ffffffff,3.0,0.0,0.0
845f4a9ffffffff,1.0,0.0,0.0
845f4e3ffffffff,1.0,0.0,0.0
845f635ffffffff,1.0,0.0,0.0
845f683ffffffff,17.0,0.0,0.0
845f689ffffffff,2.0,0.0,0.0
845f691ffffffff,1.0,0.0,0.0
845f711ffffffff,3.0,0.0,0.0
845f713ffffffff,2.0,0.0,0.0
845f719ffffffff,4.0,0.0,0.0
845f74bffffffff,4.0,0.0,0.0
845f755ffffffff,20.0,0.0,2.0
845f759ffffffff,1.0,0.0,0.0
845f75dffffffff,4.0,0.0,0.0
8466005ffffffff,20.0,0.0,0.0
846600dffffffff,1.0,0.0,0.0
8466021ffffffff,42.0,0.0,0.0
8466023ffffffff,9.0,0.0,0.0
8466027ffffffff,9.0,0.0,0.0
846602bffffffff,4.0,0.0,0.0
846602dffffffff,1.0,0.0,0.0
8466035ffffffff,2.0,0.0,0.0
8466061ffffffff,1.0,0.0,0.0
846606bffffffff,2.0,0.0,0.0
8466081ffffffff,7.0,0.0,0.0
8466083ffffffff,42.0,0.0,0.0
8466085ffffffff,3.0,0.0,0.0
8466087ffffffff,39.0,0.0,0.0
8466089ffffffff,18.0,0.0,0.0
846608bffffffff,14.0,0.0,0.0
846608dffffffff,420.0,0.0,13.0
8466091ffffffff,4.0,0.0,0.0
8466093ffffffff,8.0,0.0,0.0
8466095ffffffff,27.0,0.0,0.0
8466099ffffffff,13.0,0.0,0.0
846609bffffffff,14.0,0.0,0.0
846609dffffffff,99.0,0.0,0.0
84660a3ffffffff,6.0,0.0,0.0
84660a5ffffffff,2.0,0.0,0.0
84660a7ffffffff,4.0,0.0,0.0
84660abffffffff,2.0,0.0,0.0
84660b1ffffffff,209.0,0.0,2.0
84660b3ffffffff,15.0,0.0,0.0
84660b5ffffffff,370.0,0.0,2.0
84660b7ffffffff,71.0,0.0,0.0
84660b9ffffffff,232.0,0.0,11.0
84660bbffffffff,624.0,0.0,0.0
84660bdffffffff,263.0,0.0,2.0
84660c1ffffffff,4.0,0.0,0.0
84660c3ffffffff,102.0,0.0,2.0
84660c7ffffffff,2.0,0.0,0.0
84660cbffffffff,5.0,0.0,0.0
84660cdffffffff,2.0,0.0,0.0
84660d1ffffffff,32.0,0.0,0.0
84660d3ffffffff,23.0,0.0,0.0
84660d5ffffffff,24.0,0.0,1.0
84660d9ffffffff,15.0,0.0,1.0
84660dbffffffff,3.0,0.0,0.0
84660ddffffffff,48.0,0.0,0.0
84660ebffffffff,2.0,0.0,0.0
8466105ffffffff,8.0,0.0,0.0
8466107ffffffff,13.0,0.0,0.0
8466119ffffffff,93.0,0.0,0.0
8466129ffffffff,8.0,0.0,0.0
8466139ffffffff,2.0,0.0,0.0
8466153ffffffff,7.0,0.0,0.0
8466163ffffffff,186.0,0.0,0.0
8466165ffffffff,14.0,0.0,0.0
8466167ffffffff,47.0,0.0,0.0
8466181ffffffff,1.0,0.0,0.0
8466183ffffffff,1.0,0.0,0.0
8466189ffffffff,2.0,0.0,0.0
846618bffffffff,7.0,0.0,0.0
8466193ffffffff,2.0,0.0,0.0
8466195ffffffff,2.0,0.0,0.0
8466197ffffffff,51.0,0.0,0.0
8466199ffffffff,1.0,0.0,0.0
846619bffffffff,4.0,0.0,0.0
846619dffffffff,5.0,0.0,0.0
84661bbffffffff,2.0,0.0,0.0
84661c9ffffffff,5.0,0.0,0.0
84661d5ffffffff,3.0,0.0,0.0
84661ddffffffff,2.0,0.0,0.0
846620bffffffff,42.0,0.0,0.0
8466211ffffffff,4.0,0.0,0.0
8466213ffffffff,2.0,0.0,0.0
8466219ffffffff,5.0,0.0,0.0
846621dffffffff,2.0,0.0,0.0
846622bffffffff,3.0,0.0,0.0
8466231ffffffff,2.0,0.0,0.0
846623bffffffff,9.0,0.0,0.0
8466257ffffffff,11.0,0.0,0.0
8466291ffffffff,31.0,0.0,0.0
8466293ffffffff,21.0,0.0,0.0
8466295ffffffff,2.0,0.0,0.0
8466299ffffffff,110.0,0.0,3.0
846629bffffffff,17.0,0.0,0.0
846629dffffffff,45.0,0.0,3.0
84662b1ffffffff,6.0,0.0,0.0
84662b5ffffffff,6.0,0.0,0.0
84662b7ffffffff,17.0,0.0,0.0
84662bbffffffff,3.0,0.0,0.0
84662c9ffffffff,3.0,0.0,0.0
84662d3ffffffff,5.0,0.0,0.0
8466313ffffffff,2.0,0.0,0.0
8466411ffffffff,119.0,0.0,3.0
8466415ffffffff,32.0,0.0,7.0
846641dffffffff,4.0,0.0,0.0
8466441ffffffff,4.0,0.0,0.0
8466465ffffffff,6.0,0.0,0.0
8466505ffffffff,14.0,0.0,0.0
8466507ffffffff,1.0,0.0,0.0
8466509ffffffff,8.0,0.0,0.0
8466521ffffffff,1.0,0.0,0.0
8466529ffffffff,238.0,0.0,0.0
846652bffffffff,11.0,0.0,0.0
846652dffffffff,231.0,0.0,0.0
8466541ffffffff,4.0,0.0,0.0
8466545ffffffff,123.0,0.0,0.0
8466547ffffffff,5.0,0.0,0.0
8466549ffffffff,41.0,0.0,0.0
846654bffffffff,89.0,0.0,0.0
846654dffffffff,26.0,0.0,0.0
8466561ffffffff,50.0,0.0,0.0
8466563ffffffff,8.0,0.0,0.0
8466565ffffffff,107.0,0.0,0.0
8466567ffffffff,12.0,0.0,0.0
8466569ffffffff,30.0,0.0,0.0
846656bffffffff,8.0,0.0,0.0
846656dffffffff,72.0,0.0,0.0
8466603ffffffff,8.0,0.0,0.0
846660dffffffff,6.0,0.0,0.0
8466623ffffffff,2.0,0.0,0.0
8466629ffffffff,2.0,0.0,0.0
8466631ffffffff,6.0,0.0,0.0
8466635ffffffff,2.0,0.0,0.0
8466637ffffffff,12.0,0.0,0.0
8466639ffffffff,9.0,0.0,0.0
846663dffffffff,18.0,0.0,0.0
8466645ffffffff,2.0,0.0,0.0
846664dffffffff,1.0,0.0,0.0
846666bffffffff,2.0,0.0,0.0
84666a1ffffffff,2.0,0.0,0.0
8466705ffffffff,16.0,0.0,0.0
8466707ffffffff,3.0,0.0,0.0
8466709ffffffff,1.0,0.0,0.0
846670dffffffff,19.0,0.0,0.0
8466721ffffffff,4.0,0.0,0.0
8466723ffffffff,19.0,0.0,0.0
8466725ffffffff,6.0,0.0,0.0
8466727ffffffff,225.0,0.0,0.0
8466729ffffffff,6.0,0.0,0.0
8466731ffffffff,5.0,0.0,0.0
8466733ffffffff,11.0,0.0,0.0
8466735ffffffff,52.0,0.0,0.0
8466737ffffffff,31.0,0.0,0.0
8466749ffffffff,2.0,0.0,0.0
846674bffffffff,2.0,0.0,0.0
846675dffffffff,68.0,0.0,0.0
8466763ffffffff,2.0,0.0,0.0
8466765ffffffff,2.0,0.0,0.0
8466769ffffffff,1.0,0.0,0.0
846676dffffffff,13.0,0.0,0.0
8466a01ffffffff,18.0,0.0,0.0
8466a03ffffffff,100.0,0.0,0.0
8466a05ffffffff,2.0,0.0,0.0
8466a0bffffffff,130.0,0.0,0.0
8466a15ffffffff,184.0,0.0,0.0
8466a17ffffffff,21.0,0.0,0.0
8466a1dffffffff,565.0,0.0,0.0
8466a21ffffffff,30.0,0.0,0.0
8466a23ffffffff,3.0,0.0,0.0
8466a25ffffffff,14.0,0.0,0.0
8466a2bffffffff,2.0,0.0,0.0
8466a2dffffffff,2.0,0.0,0.0
8466a31ffffffff,24.0,0.0,0.0
8466a33ffffffff,114.0,0.0,0.0
8466a37ffffffff,18.0,0.0,0.0
8466a39ffffffff,85.0,0.0,0.0
8466a3bffffffff,35.0,0.0,0.0
8466a3dffffffff,27.0,0.0,0.0
8466a51ffffffff,243.0,0.0,0.0
8466a55ffffffff,15.0,0.0,0.0
8466a57ffffffff,62.0,0.0,0.0
8466a59ffffffff,8.0,0.0,0.0
8466a5bffffffff,385.0,0.0,0.0
8466a5dffffffff,29.0,0.0,0.0
8466b01ffffffff,2.0,0.0,0.0
8466b09ffffffff,18.0,0.0,0.0
8466b0bffffffff,229.0,0.0,0.0
8466b19ffffffff,329.0,0.0,0.0
8466b1dffffffff,2.0,0.0,0.0
8466b41ffffffff,113.0,0.0,0.0
8466b43ffffffff,93.0,0.0,0.0
8466b45ffffffff,28.0,0.0,0.0
8466b47ffffffff,5.0,0.0,0.0
8466b49ffffffff,62.0,0.0,0.0
8466b4dffffffff,1308.0,0.0,0.0
8466b51ffffffff,325.0,0.0,0.0
8466b53ffffffff,303.0,0.0,0.0
8466b55ffffffff,243.0,0.0,0.0
8466b57ffffffff,340.0,0.0,0.0
8466b59ffffffff,23.0,0.0,0.0
8466b5bffffffff,29.0,0.0,0.0
8466b5dffffffff,30.0,0.0,0.0
8466b69ffffffff,65.0,0.0,0.0
8466c01ffffffff,35.0,0.0,0.0
8466c05ffffffff,9.0,0.0,0.0
8466c09ffffffff,1.0,0.0,0.0
8466c0bffffffff,1.0,0.0,0.0
8466c0dffffffff,4.0,0.0,0.0
8466c19ffffffff,8.0,0.0,0.0
8466c21ffffffff,19.0,0.0,0.0
8466c29ffffffff,27.0,0.0,0.0
8466c2bffffffff,9.0,0.0,0.0
8466c41ffffffff,2.0,0.0,0.0
8466c45ffffffff,1.0,0.0,0.0
8466c47ffffffff,26.0,0.0,0.0
8466c4bffffffff,18.0,0.0,0.0
8466c53ffffffff,8.0,0.0,0.0
8466c57ffffffff,50.0,0.0,0.0
8466c59ffffffff,1.0,0.0,0.0
8466c5bffffffff,15.0,0.0,0.0
8466c5dffffffff,127.0,0.0,0.0
8466c61ffffffff,19.0,0.0,0.0
8466c63ffffffff,84.0,0.0,0.0
8466c6bffffffff,82.0,0.0,0.0
8466e01ffffffff,31.0,0.0,0.0
8466e03ffffffff,63.0,0.0,0.0
8466e07ffffffff,26.0,0.0,0.0
8466e09ffffffff,1252.0,0.0,24.0
8466e0bffffffff,402.0,0.0,6.0
8466e0dffffffff,80.0,0.0,0.0
8466e11ffffffff,143.0,0.0,0.0
8466e13ffffffff,8.0,0.0,0.0
8466e15ffffffff,230.0,0.0,1.0
8466e17ffffffff,11.0,0.0,0.0
8466e19ffffffff,29.0,0.0,0.0
8466e1dffffffff,336.0,0.0,0.0
8466e23ffffffff,1.0,0.0,0.0
8466e31ffffffff,2.0,0.0,0.0
8466e37ffffffff,6.0,0.0,0.0
8466e39ffffffff,69.0,0.0,0.0
8466e3bffffffff,87.0,0.0,0.0
8466e3dffffffff,4.0,0.0,0.0
8466e41ffffffff,95.0,0.0,0.0
8466e43ffffffff,2513.0,0.0,78.0
8466e45ffffffff,12.0,0.0,0.0
8466e47ffffffff,473.0,0.0,27.0
8466e49ffffffff,86.0,0.0,0.0
8466e4bffffffff,144.0,0.0,11.0
8466e4dffffffff,1.0,0.0,0.0
8466e51ffffffff,73.0,0.0,0.0
8466e53ffffffff,173.0,0.0,0.0
8466e55ffffffff,156.0,0.0,6.0
8466e57ffffffff,831.0,0.0,0.0
8466e59ffffffff,91.0,0.0,1.0
8466e5bffffffff,33.0,0.0,0.0
8466e5dffffffff,37.0,0.0,0.0
8466e61ffffffff,64.0,0.0,0.0
8466e63ffffffff,2.0,0.0,0.0
8466e65ffffffff,113.0,0.0,0.0
8466e67ffffffff,43.0,0.0,0.0
8466e69ffffffff,56.0,0.0,0.0
8466e6dffffffff,306.0,0.0,0.0
8466e8dffffffff,5.0,0.0,0.0
8466eadffffffff,2.0,0.0,0.0
8466ec1ffffffff,5.0,0.0,0.0
8466ec5ffffffff,3.0,0.0,0.0
8466ec7ffffffff,49.0,0.0,0.0
8466ec9ffffffff,31.0,0.0,0.0
8466ecbffffffff,84.0,0.0,0.0
8466ee5ffffffff,165.0,0.0,0.0
8466ee7ffffffff,14.0,0.0,0.0
8466eebffffffff,2.0,0.0,0.0
8466eedffffffff,9.0,0.0,0.0
8466f5bffffffff,7.0,0.0,0.0
8467423ffffffff,2.0,0.0,0.0
846742bffffffff,4.0,0.0,0.0
846742dffffffff,7.0,0.0,0.0
8467431ffffffff,6.0,0.0,0.0
8467435ffffffff,7.0,0.0,0.0
8467437ffffffff,7.0,0.0,0.0
846743dffffffff,40.0,0.0,2.0
8467481ffffffff,1.0,0.0,0.0
84674a7ffffffff,2.0,0.0,1.0
84674adffffffff,2.0,0.0,0.0
84674e9ffffffff,35.0,0.0,2.0
84674edffffffff,9.0,0.0,0.0
8467521ffffffff,13.0,0.0,0.0
8467523ffffffff,46.0,0.0,0.0
846752dffffffff,82.0,0.0,0.0
8467531ffffffff,1.0,0.0,0.0
8467537ffffffff,1.0,0.0,0.0
8467539ffffffff,24.0,0.0,0.0
846753bffffffff,1.0,0.0,0.0
8467551ffffffff,5.0,0.0,0.0
8467553ffffffff,69.0,0.0,0.0
8467581ffffffff,7.0,0.0,0.0
8467585ffffffff,5.0,0.0,0.0
8467589ffffffff,3.0,0.0,0.0
846758dffffffff,2.0,0.0,0.0
8467599ffffffff,15.0,0.0,0.0
84675a5ffffffff,33.0,0.0,0.0
84675a7ffffffff,8.0,0.0,0.0
84675a9ffffffff,2.0,0.0,0.0
84675b1ffffffff,3.0,0.0,0.0
84675b3ffffffff,10.0,0.0,0.0
84675b7ffffffff,2.0,0.0,0.0
84675c1ffffffff,20.0,0.0,0.0
84675c5ffffffff,16.0,0.0,0.0
84675c7ffffffff,37.0,0.0,0.0
84675c9ffffffff,5.0,0.0,0.0
84675cbffffffff,36.0,0.0,0.0
84675cdffffffff,1.0,0.0,0.0
84675d3ffffffff,1.0,0.0,0.0
84675d5ffffffff,2.0,0.0,0.0
84675d9ffffffff,8.0,0.0,0.0
84675ddffffffff,2.0,0.0,0.0
84675e1ffffffff,1.0,0.0,0.0
84675e3ffffffff,4.0,0.0,0.0
84675e5ffffffff,1.0,0.0,0.0
84675e9ffffffff,4.0,0.0,0.0
84675ebffffffff,17.0,0.0,0.0
8467909ffffffff,2.0,0.0,0.0
846790dffffffff,17.0,0.0,0.0
8467921ffffffff,3.0,0.0,0.0
8467925ffffffff,3.0,0.0,0.0
8467931ffffffff,1.0,0.0,0.0
8467933ffffffff,3.0,0.0,0.0
846793bffffffff,3.0,0.0,0.0
8467943ffffffff,1.0,0.0,0.0
8467949ffffffff,2.0,0.0,0.0
846794bffffffff,17.0,0.0,0.0
846795dffffffff,4.0,0.0,0.0
8467963ffffffff,6.0,0.0,0.0
8467969ffffffff,1.0,0.0,0.0
846796bffffffff,10.0,0.0,0.0
84679a1ffffffff,16.0,0.0,0.0
84679a5ffffffff,96.0,0.0,0.0
84679a7ffffffff,42.0,0.0,0.0
84679b3ffffffff,8.0,0.0,0.0
84679b5ffffffff,13.0,0.0,0.0
84679b7ffffffff,164.0,0.0,0.0
8467b21ffffffff,8.0,0.0,0.0
8467b27ffffffff,2.0,0.0,0.0
8467b37ffffffff,2.0,0.0,0.0
846d041ffffffff,2.0,0.0,0.0
846d043ffffffff,32.0,0.0,5.0
846d049ffffffff,2.0,0.0,0.0
846d04bffffffff,15.0,0.0,4.0
846d051ffffffff,3.0,0.0,0.0
846d053ffffffff,19.0,0.0,3.0
846d059ffffffff,9.0,0.0,2.0
846d05bffffffff,5.0,0.0,0.0
846d05dffffffff,12.0,0.0,0.0
846d069ffffffff,14.0,0.0,0.0
846d209ffffffff,9.0,0.0,0.0
846d20bffffffff,2.0,0.0,0.0
846d20dffffffff,2.0,0.0,0.0
846d211ffffffff,3.0,0.0,0.0
846d219ffffffff,2.0,0.0,0.0
846d21bffffffff,9.0,0.0,0.0
846d21dffffffff,16.0,0.0,0.0
846d229ffffffff,1.0,0.0,0.0
846d22bffffffff,2.0,0.0,0.0
846d233ffffffff,7.0,0.0,0.0
846d23bffffffff,27.0,0.0,2.0
846d23dffffffff,30.0,0.0,0.0
846d243ffffffff,6.0,0.0,0.0
846d247ffffffff,3.0,0.0,0.0
846d24bffffffff,25.0,0.0,0.0
846d251ffffffff,100.0,0.0,14.0
846d253ffffffff,68.0,0.0,2.0
846d255ffffffff,54.0,0.0,3.0
846d257ffffffff,116.0,0.0,13.0
846d25bffffffff,4.0,0.0,0.0
846d25dffffffff,3.0,0.0,0.0
846d267ffffffff,2.0,0.0,0.0
846d281ffffffff,42.0,0.0,0.0
846d285ffffffff,2.0,0.0,0.0
846d28dffffffff,487.0,0.0,0.0
846d297ffffffff,88.0,0.0,0.0
846d299ffffffff,45.0,0.0,0.0
846d29bffffffff,10.0,0.0,0.0
846d2a1ffffffff,3.0,0.0,0.0
846d2a3ffffffff,129.0,0.0,0.0
846d2b1ffffffff,3.0,0.0,0.0
846d2b3ffffffff,3.0,0.0,0.0
846d2bbffffffff,7.0,0.0,0.0
846d2c1ffffffff,3.0,0.0,0.0
846d2c3ffffffff,21.0,0.0,2.0
846d2c5ffffffff,2.0,0.0,0.0
846d2c7ffffffff,2.0,0.0,0.0
846d2c9ffffffff,55.0,0.0,10.0
846d2cbffffffff,31.0,0.0,0.0
846d2d1ffffffff,22.0,0.0,5.0
846d2d3ffffffff,50.0,0.0,0.0
846d2d7ffffffff,118.0,0.0,15.0
846d2d9ffffffff,6.0,0.0,0.0
846d2dbffffffff,7.0,0.0,0.0
846d2ddffffffff,2.0,0.0,0.0
846d2e5ffffffff,38.0,0.0,8.0
846d2e9ffffffff,6.0,0.0,0.0
846d2ebffffffff,4.0,0.0,0.0
846d30dffffffff,6.0,0.0,0.0
846d311ffffffff,23.0,0.0,0.0
846d313ffffffff,214.0,0.0,0.0
846d317ffffffff,19.0,0.0,0.0
846d319ffffffff,6.0,0.0,0.0
846d31bffffffff,15.0,0.0,0.0
846d321ffffffff,2.0,0.0,0.0
846d323ffffffff,13.0,0.0,0.0
846d32bffffffff,304.0,0.0,0.0
846d32dffffffff,2.0,0.0,0.0
846d335ffffffff,3.0,0.0,0.0
846d33dffffffff,17.0,0.0,0.0
846d341ffffffff,66.0,0.0,16.0
846d343ffffffff,13.0,0.0,0.0
846d345ffffffff,2.0,0.0,0.0
846d347ffffffff,2.0,0.0,0.0
846d34bffffffff,27.0,0.0,0.0
846d34dffffffff,754.0,0.0,62.0
846d355ffffffff,2.0,0.0,0.0
846d357ffffffff,7.0,0.0,0.0
846d35bffffffff,546.0,0.0,1.0
846d35dffffffff,42.0,0.0,0.0
846d36bffffffff,2.0,0.0,0.0
846d601ffffffff,70.0,0.0,0.0
846d603ffffffff,3.0,0.0,0.0
846d605ffffffff,12.0,0.0,0.0
846d607ffffffff,13.0,0.0,0.0
846d609ffffffff,81.0,0.0,0.0
846d60dffffffff,152.0,0.0,0.0
846d611ffffffff,28.0,0.0,0.0
846d613ffffffff,205.0,0.0,0.0
846d615ffffffff,33.0,0.0,0.0
846d617ffffffff,12.0,0.0,0.0
846d619ffffffff,18.0,0.0,0.0
846d61bffffffff,2.0,0.0,0.0
846d639ffffffff,8.0,0.0,0.0
846d63bffffffff,3.0,0.0,0.0
846d641ffffffff,876.0,0.0,0.0
846d645ffffffff,712.0,0.0,0.0
846d649ffffffff,5.0,0.0,0.0
846d64bffffffff,22.0,0.0,0.0
846d64dffffffff,9.0,0.0,0.0
846d651ffffffff,208.0,0.0,0.0
846d653ffffffff,36.0,0.0,0.0
846d655ffffffff,80.0,0.0,0.0
846d657ffffffff,271.0,0.0,0.0
846d65bffffffff,2.0,0.0,0.0
846d65dffffffff,3.0,0.0,0.0
846d663ffffffff,16.0,0.0,0.0
846d669ffffffff,8.0,0.0,0.0
846d66bffffffff,2.0,0.0,0.0
846d66dffffffff,62.0,0.0,0.0
846d681ffffffff,306.0,0.0,0.0
846d683ffffffff,581.0,0.0,0.0
846d685ffffffff,23.0,0.0,0.0
846d687ffffffff,351.0,0.0,0.0
846d689ffffffff,18.0,0.0,0.0
846d68bffffffff,193.0,0.0,0.0
846d68dffffffff,13.0,0.0,0.0
846d691ffffffff,548.0,0.0,0.0
846d693ffffffff,681.0,0.0,0.0
846d695ffffffff,240.0,0.0,0.0
846d697ffffffff,1166.0,0.0,0.0
846d699ffffffff,140.0,0.0,0.0
846d69bffffffff,529.0,0.0,0.0
846d69dffffffff,390.0,0.0,0.0
846d6abffffffff,5.0,0.0,0.0
846d6b1ffffffff,1.0,0.0,0.0
846d6b9ffffffff,31.0,0.0,0.0
846d6bbffffffff,90.0,0.0,0.0
846d6bdffffffff,2.0,0.0,0.0
846d6c9ffffffff,16.0,0.0,0.0
846d6cdffffffff,17.0,0.0,0.0
846d6d1ffffffff,4.0,0.0,0.0
846d6d3ffffffff,12.0,0.0,0.0
846d6d5ffffffff,203.0,0.0,0.0
846d6d7ffffffff,2.0,0.0,0.0
846d6e9ffffffff,1.0,0.0,0.0
846d6ebffffffff,5.0,0.0,0.0
846d745ffffffff,7.0,0.0,0.0
846d747ffffffff,10.0,0.0,0.0
846d749ffffffff,2.0,0.0,0.0
846d74bffffffff,1.0,0.0,0.0
846d751ffffffff,16.0,0.0,0.0
846d75bffffffff,38.0,0.0,0.0
846d75dffffffff,2.0,0.0,0.0
846d769ffffffff,33.0,0.0,0.0
8480487ffffffff,1.0,0.0,0.0
84806a7ffffffff,4.0,0.0,0.0
848ad85ffffffff,4.0,0.0,0.0
848ada9ffffffff,24.0,0.0,2.0
848adabffffffff,3.0,0.0,0.0
848adb1ffffffff,14.0,0.0,5.0
848adb5ffffffff,2.0,0.0,0.0
848adb9ffffffff,4.0,0.0,1.0
848adbdffffffff,10.0,0.0,1.0
