cell_id,Aegithalos caudatus,Aegithalos caudatus caudatus,Aegithalos caudatus [europaeus Group],Aegithalos caudatus [alpinus Group]
84390a5ffffffff,37.0,0.0,0.0,0.0
84390a7ffffffff,16.0,0.0,0.0,0.0
84390a9ffffffff,33.0,0.0,2.0,0.0
84390abffffffff,41.0,0.0,0.0,0.0
84390adffffffff,329.0,0.0,15.0,0.0
84390b1ffffffff,36.0,0.0,0.0,0.0
84390b3ffffffff,59.0,0.0,2.0,0.0
84390b5ffffffff,77.0,0.0,0.0,0.0
84390b7ffffffff,27.0,0.0,0.0,0.0
84390b9ffffffff,18.0,0.0,0.0,0.0
84390bbffffffff,2.0,0.0,0.0,0.0
84390bdffffffff,37.0,0.0,0.0,0.0
84390c1ffffffff,30.0,0.0,0.0,0.0
84390c3ffffffff,56.0,0.0,0.0,0.0
84390c5ffffffff,44.0,0.0,0.0,0.0
84390c9ffffffff,575.0,0.0,4.0,0.0
84390cbffffffff,2675.0,0.0,40.0,0.0
84390cdffffffff,14.0,0.0,0.0,0.0
84390d1ffffffff,4.0,0.0,0.0,0.0
84390d3ffffffff,123.0,0.0,0.0,0.0
84390d5ffffffff,2.0,0.0,0.0,0.0
84390d9ffffffff,37.0,0.0,0.0,0.0
84390dbffffffff,22.0,0.0,0.0,0.0
84390ddffffffff,32.0,0.0,0.0,0.0
84390e1ffffffff,27.0,0.0,0.0,0.0
84390e3ffffffff,50.0,0.0,0.0,0.0
84390e5ffffffff,5.0,0.0,0.0,0.0
84390e7ffffffff,100.0,0.0,0.0,0.0
84390e9ffffffff,35.0,0.0,0.0,0.0
84390ebffffffff,21.0,0.0,0.0,0.0
8439101ffffffff,306.0,0.0,0.0,2.0
8439103ffffffff,52.0,0.0,0.0,0.0
843910bffffffff,56.0,0.0,0.0,2.0
8439111ffffffff,160.0,0.0,0.0,0.0
8439113ffffffff,121.0,0.0,0.0,0.0
8439115ffffffff,193.0,0.0,0.0,2.0
8439117ffffffff,30.0,0.0,0.0,0.0
8439119ffffffff,238.0,0.0,0.0,4.0
843911bffffffff,5.0,0.0,0.0,0.0
843911dffffffff,44.0,0.0,0.0,0.0
8439151ffffffff,13.0,0.0,0.0,0.0
8439153ffffffff,17.0,0.0,0.0,0.0
8439155ffffffff,85.0,0.0,0.0,0.0
8439157ffffffff,16.0,0.0,0.0,0.0
8439159ffffffff,153.0,0.0,0.0,0.0
843915bffffffff,368.0,0.0,0.0,0.0
843915dffffffff,107.0,0.0,0.0,0.0
8439181ffffffff,332.0,0.0,0.0,0.0
8439183ffffffff,155.0,0.0,0.0,0.0
8439185ffffffff,117.0,0.0,6.0,0.0
8439187ffffffff,58.0,0.0,0.0,0.0
8439189ffffffff,2.0,0.0,0.0,0.0
843918bffffffff,23.0,0.0,0.0,0.0
843918dffffffff,12.0,0.0,0.0,0.0
8439191ffffffff,22.0,0.0,0.0,0.0
8439193ffffffff,256.0,0.0,0.0,0.0
8439195ffffffff,80.0,0.0,0.0,0.0
8439197ffffffff,26.0,0.0,1.0,0.0
8439199ffffffff,7.0,0.0,0.0,0.0
843919bffffffff,218.0,0.0,2.0,0.0
843919dffffffff,78.0,0.0,0.0,0.0
84391a9ffffffff,50.0,0.0,0.0,0.0
84391abffffffff,85.0,0.0,7.0,0.0
84391b9ffffffff,13.0,0.0,0.0,0.0
84391c1ffffffff,34.0,0.0,0.0,0.0
84391c3ffffffff,10.0,0.0,0.0,0.0
84391c5ffffffff,522.0,0.0,0.0,0.0
84391c7ffffffff,5.0,0.0,0.0,0.0
84391c9ffffffff,13.0,0.0,0.0,0.0
84391cbffffffff,57.0,0.0,0.0,0.0
84391cdffffffff,28.0,0.0,0.0,0.0
84391d1ffffffff,106.0,0.0,0.0,0.0
84391d3ffffffff,2.0,0.0,0.0,0.0
84391d5ffffffff,3.0,0.0,0.0,0.0
84391d7ffffffff,27.0,0.0,0.0,0.0
84391d9ffffffff,8.0,0.0,0.0,0.0
84391dbffffffff,15.0,0.0,0.0,0.0
84391ddffffffff,10.0,0.0,0.0,0.0
84391e3ffffffff,6.0,0.0,0.0,0.0
84391e9ffffffff,144.0,0.0,0.0,0.0
84391ebffffffff,12.0,0.0,2.0,0.0
8439201ffffffff,44.0,0.0,0.0,0.0
8439203ffffffff,209.0,0.0,0.0,0.0
8439205ffffffff,123.0,0.0,0.0,0.0
8439207ffffffff,139.0,0.0,2.0,0.0
8439209ffffffff,71.0,0.0,0.0,0.0
843920bffffffff,17.0,0.0,0.0,0.0
843920dffffffff,109.0,0.0,0.0,0.0
8439211ffffffff,42.0,0.0,0.0,0.0
8439213ffffffff,37.0,0.0,0.0,0.0
8439215ffffffff,20.0,0.0,0.0,0.0
8439217ffffffff,74.0,0.0,2.0,0.0
8439219ffffffff,31.0,0.0,0.0,0.0
843921bffffffff,108.0,0.0,0.0,0.0
843921dffffffff,9.0,0.0,0.0,0.0
8439221ffffffff,396.0,0.0,0.0,0.0
8439223ffffffff,174.0,0.0,4.0,0.0
8439227ffffffff,506.0,0.0,0.0,0.0
8439229ffffffff,100.0,0.0,2.0,0.0
843922bffffffff,100.0,0.0,0.0,0.0
8439231ffffffff,74.0,0.0,0.0,0.0
8439233ffffffff,268.0,0.0,0.0,0.0
8439235ffffffff,98.0,0.0,0.0,0.0
8439237ffffffff,68.0,0.0,0.0,0.0
8439239ffffffff,241.0,0.0,0.0,0.0
843923bffffffff,111.0,0.0,0.0,0.0
843923dffffffff,379.0,0.0,2.0,0.0
8439241ffffffff,5.0,0.0,0.0,0.0
8439243ffffffff,26.0,0.0,0.0,0.0
8439247ffffffff,40.0,0.0,0.0,0.0
8439251ffffffff,34.0,0.0,0.0,0.0
8439253ffffffff,137.0,0.0,0.0,0.0
8439255ffffffff,114.0,0.0,0.0,0.0
8439257ffffffff,278.0,0.0,0.0,0.0
8439259ffffffff,79.0,0.0,0.0,0.0
843925bffffffff,53.0,0.0,0.0,0.0
843925dffffffff,86.0,0.0,0.0,0.0
8439281ffffffff,43.0,0.0,0.0,0.0
8439283ffffffff,17.0,0.0,0.0,0.0
8439285ffffffff,38.0,0.0,0.0,0.0
8439287ffffffff,86.0,0.0,0.0,0.0
8439289ffffffff,7.0,0.0,0.0,0.0
843928bffffffff,24.0,0.0,0.0,0.0
843928dffffffff,17.0,0.0,0.0,0.0
8439291ffffffff,69.0,0.0,0.0,0.0
8439293ffffffff,255.0,0.0,0.0,0.0
8439295ffffffff,34.0,0.0,0.0,0.0
8439297ffffffff,616.0,0.0,0.0,0.0
8439299ffffffff,62.0,0.0,0.0,0.0
843929bffffffff,127.0,0.0,0.0,0.0
843929dffffffff,741.0,0.0,0.0,0.0
84392a1ffffffff,49.0,0.0,0.0,0.0
84392a3ffffffff,113.0,0.0,0.0,0.0
84392a5ffffffff,162.0,0.0,0.0,0.0
84392a7ffffffff,470.0,0.0,0.0,0.0
84392a9ffffffff,29.0,0.0,0.0,0.0
84392abffffffff,10.0,0.0,0.0,0.0
84392adffffffff,223.0,0.0,0.0,0.0
84392b1ffffffff,314.0,0.0,2.0,0.0
84392b3ffffffff,14.0,0.0,0.0,0.0
84392b5ffffffff,1014.0,0.0,18.0,0.0
84392b7ffffffff,214.0,0.0,3.0,0.0
84392b9ffffffff,86.0,0.0,0.0,0.0
84392bbffffffff,23.0,0.0,0.0,0.0
84392bdffffffff,45.0,0.0,0.0,0.0
84392c1ffffffff,167.0,0.0,0.0,0.0
84392c3ffffffff,62.0,0.0,0.0,0.0
84392c5ffffffff,179.0,0.0,0.0,0.0
84392c7ffffffff,4.0,0.0,0.0,0.0
84392c9ffffffff,110.0,0.0,0.0,0.0
84392cbffffffff,195.0,0.0,0.0,0.0
84392cdffffffff,89.0,0.0,0.0,0.0
84392d1ffffffff,325.0,0.0,0.0,0.0
84392d3ffffffff,147.0,0.0,0.0,0.0
84392d5ffffffff,111.0,0.0,0.0,0.0
84392d7ffffffff,20.0,0.0,0.0,0.0
84392d9ffffffff,141.0,0.0,0.0,0.0
84392dbffffffff,427.0,0.0,1.0,0.0
84392ddffffffff,147.0,0.0,2.0,0.0
84392e1ffffffff,57.0,0.0,0.0,0.0
84392e3ffffffff,30.0,0.0,0.0,0.0
84392e5ffffffff,99.0,0.0,0.0,0.0
84392e7ffffffff,68.0,0.0,0.0,0.0
84392e9ffffffff,25.0,0.0,0.0,0.0
84392ebffffffff,55.0,0.0,0.0,0.0
84392edffffffff,160.0,0.0,0.0,0.0
8439311ffffffff,24.0,0.0,0.0,0.0
8439313ffffffff,220.0,0.0,0.0,0.0
8439317ffffffff,190.0,0.0,0.0,0.0
843931bffffffff,244.0,0.0,0.0,0.0
8439331ffffffff,14.0,0.0,0.0,0.0
8439333ffffffff,105.0,0.0,0.0,0.0
8439335ffffffff,4.0,0.0,0.0,0.0
8439337ffffffff,733.0,0.0,0.0,0.0
843933bffffffff,132.0,0.0,0.0,0.0
8439441ffffffff,97.0,0.0,0.0,0.0
8439443ffffffff,122.0,0.0,0.0,0.0
8439445ffffffff,97.0,0.0,1.0,0.0
8439447ffffffff,1854.0,0.0,11.0,3.0
8439449ffffffff,85.0,0.0,6.0,2.0
843944bffffffff,149.0,0.0,0.0,0.0
843944dffffffff,34.0,0.0,0.0,0.0
8439451ffffffff,18.0,0.0,0.0,0.0
8439455ffffffff,24.0,0.0,0.0,0.0
8439459ffffffff,146.0,0.0,3.0,0.0
843945dffffffff,64.0,0.0,0.0,0.0
8439469ffffffff,28.0,0.0,0.0,0.0
843946bffffffff,40.0,0.0,0.0,0.0
843946dffffffff,3.0,0.0,0.0,0.0
843950dffffffff,54.0,0.0,0.0,0.0
8439541ffffffff,266.0,0.0,0.0,0.0
8439545ffffffff,51.0,0.0,0.0,0.0
8439547ffffffff,183.0,0.0,0.0,0.0
8439549ffffffff,26.0,0.0,0.0,0.0
843954bffffffff,20.0,0.0,0.0,0.0
843954dffffffff,57.0,0.0,0.0,0.0
8439561ffffffff,89.0,0.0,0.0,0.0
8439563ffffffff,158.0,0.0,0.0,0.0
8439565ffffffff,73.0,0.0,0.0,0.0
8439567ffffffff,128.0,0.0,0.0,0.0
843956bffffffff,499.0,0.0,0.0,0.0
843956dffffffff,10.0,0.0,0.0,0.0
8439601ffffffff,52.0,0.0,0.0,0.0
8439603ffffffff,13.0,0.0,0.0,0.0
8439605ffffffff,6.0,0.0,0.0,0.0
8439607ffffffff,19.0,0.0,3.0,0.0
8439609ffffffff,4.0,0.0,0.0,0.0
843960dffffffff,32.0,0.0,0.0,0.0
8439611ffffffff,1.0,0.0,0.0,0.0
8439613ffffffff,9.0,0.0,0.0,0.0
8439615ffffffff,1.0,0.0,0.0,0.0
8439617ffffffff,3.0,0.0,0.0,0.0
843961bffffffff,6.0,0.0,0.0,0.0
8439621ffffffff,78.0,0.0,0.0,0.0
8439623ffffffff,36.0,0.0,2.0,0.0
8439625ffffffff,61.0,0.0,0.0,0.0
8439627ffffffff,66.0,0.0,4.0,0.0
8439629ffffffff,14.0,0.0,0.0,0.0
843962bffffffff,10.0,0.0,0.0,0.0
843962dffffffff,164.0,0.0,0.0,0.0
8439633ffffffff,6.0,0.0,0.0,0.0
8439635ffffffff,44.0,0.0,0.0,0.0
8439637ffffffff,13.0,0.0,0.0,0.0
843963bffffffff,4.0,0.0,0.0,0.0
843963dffffffff,5.0,0.0,2.0,0.0
8439641ffffffff,4.0,0.0,0.0,0.0
8439643ffffffff,3.0,0.0,0.0,0.0
8439645ffffffff,6.0,0.0,0.0,0.0
8439647ffffffff,8.0,0.0,0.0,0.0
8439649ffffffff,6.0,0.0,0.0,0.0
843964bffffffff,2.0,0.0,1.0,0.0
8439651ffffffff,3.0,0.0,0.0,0.0
8439655ffffffff,3.0,0.0,1.0,0.0
8439657ffffffff,2.0,0.0,0.0,0.0
843965dffffffff,3.0,0.0,0.0,0.0
8439663ffffffff,3.0,0.0,0.0,0.0
8439665ffffffff,30.0,0.0,5.0,0.0
8439667ffffffff,32.0,0.0,0.0,0.0
843966bffffffff,2.0,0.0,0.0,0.0
843966dffffffff,2.0,0.0,0.0,0.0
8439681ffffffff,4.0,0.0,0.0,0.0
8439683ffffffff,6.0,0.0,2.0,0.0
8439689ffffffff,20.0,0.0,0.0,0.0
843968bffffffff,18.0,0.0,2.0,0.0
843968dffffffff,13.0,0.0,2.0,0.0
8439691ffffffff,9.0,0.0,0.0,0.0
8439695ffffffff,1.0,0.0,0.0,0.0
8439699ffffffff,10.0,0.0,0.0,0.0
843969bffffffff,23.0,0.0,0.0,0.0
843969dffffffff,4.0,0.0,0.0,0.0
84396c1ffffffff,12.0,0.0,0.0,0.0
84396c3ffffffff,21.0,0.0,3.0,0.0
84396c5ffffffff,34.0,0.0,2.0,0.0
84396c7ffffffff,130.0,0.0,12.0,0.0
84396c9ffffffff,2.0,0.0,0.0,0.0
84396cbffffffff,5.0,0.0,0.0,0.0
84396cdffffffff,4.0,0.0,2.0,0.0
84396d1ffffffff,11.0,0.0,0.0,0.0
84396d3ffffffff,6.0,0.0,0.0,0.0
84396d5ffffffff,19.0,0.0,0.0,0.0
84396d7ffffffff,9.0,0.0,0.0,0.0
84396d9ffffffff,14.0,0.0,0.0,0.0
84396dbffffffff,21.0,0.0,0.0,0.0
84396ddffffffff,31.0,0.0,11.0,0.0
84396e9ffffffff,21.0,0.0,0.0,0.0
84396ebffffffff,2.0,0.0,2.0,0.0
8439701ffffffff,31.0,0.0,0.0,0.0
8439703ffffffff,2.0,0.0,0.0,0.0
8439705ffffffff,25.0,0.0,0.0,0.0
8439707ffffffff,2.0,0.0,0.0,0.0
8439709ffffffff,211.0,0.0,0.0,0.0
843970bffffffff,10.0,0.0,0.0,0.0
843970dffffffff,14.0,0.0,0.0,0.0
8439711ffffffff,115.0,0.0,5.0,1.0
8439713ffffffff,10.0,0.0,2.0,0.0
8439715ffffffff,27.0,0.0,0.0,0.0
8439717ffffffff,32.0,0.0,0.0,0.0
8439719ffffffff,143.0,0.0,0.0,0.0
843971bffffffff,46.0,0.0,2.0,0.0
843971dffffffff,44.0,0.0,0.0,0.0
8439721ffffffff,11.0,0.0,0.0,0.0
8439723ffffffff,4.0,0.0,0.0,0.0
8439725ffffffff,17.0,0.0,0.0,0.0
8439727ffffffff,37.0,0.0,0.0,0.0
8439729ffffffff,29.0,0.0,0.0,0.0
843972dffffffff,26.0,0.0,0.0,0.0
8439731ffffffff,10.0,0.0,0.0,0.0
8439733ffffffff,3.0,0.0,0.0,0.0
8439735ffffffff,11.0,0.0,0.0,0.0
8439737ffffffff,8.0,0.0,0.0,0.0
8439739ffffffff,14.0,0.0,0.0,0.0
843973bffffffff,53.0,0.0,0.0,0.0
843973dffffffff,4.0,0.0,0.0,0.0
8439741ffffffff,78.0,0.0,0.0,0.0
8439743ffffffff,24.0,0.0,0.0,0.0
8439745ffffffff,61.0,0.0,0.0,0.0
8439747ffffffff,16.0,0.0,0.0,0.0
8439749ffffffff,175.0,0.0,0.0,0.0
843974bffffffff,144.0,0.0,0.0,0.0
843974dffffffff,39.0,0.0,0.0,0.0
8439751ffffffff,73.0,0.0,1.0,0.0
8439753ffffffff,160.0,0.0,1.0,0.0
8439755ffffffff,136.0,0.0,4.0,0.0
8439757ffffffff,58.0,0.0,3.0,0.0
8439759ffffffff,99.0,0.0,3.0,0.0
843975bffffffff,198.0,0.0,0.0,0.0
843975dffffffff,121.0,0.0,0.0,0.0
8439761ffffffff,31.0,0.0,0.0,0.0
8439763ffffffff,84.0,0.0,0.0,0.0
8439765ffffffff,50.0,0.0,0.0,0.0
8439767ffffffff,10.0,0.0,0.0,0.0
8439769ffffffff,405.0,0.0,0.0,0.0
843976bffffffff,22.0,0.0,0.0,0.0
843976dffffffff,100.0,0.0,0.0,0.0
843f241ffffffff,1.0,0.0,0.0,0.0
843f269ffffffff,2.0,0.0,0.0,0.0
843f28bffffffff,7.0,0.0,0.0,0.0
843f295ffffffff,2.0,0.0,0.0,0.0
843f299ffffffff,5.0,0.0,0.0,0.0
843f29bffffffff,2.0,0.0,0.0,0.0
843f2d5ffffffff,4.0,0.0,0.0,0.0
843f2d7ffffffff,6.0,0.0,0.0,0.0
843f2dbffffffff,9.0,0.0,0.0,0.0
843f2ddffffffff,19.0,0.0,0.0,0.0
843f459ffffffff,2.0,0.0,0.0,0.0
843f45bffffffff,8.0,0.0,0.0,0.0
843f601ffffffff,11.0,0.0,0.0,0.0
843f603ffffffff,6.0,0.0,0.0,0.0
843f605ffffffff,10.0,0.0,0.0,0.0
843f609ffffffff,4.0,0.0,0.0,0.0
843f60bffffffff,17.0,0.0,0.0,0.0
843f60dffffffff,25.0,0.0,0.0,0.0
843f611ffffffff,2.0,0.0,0.0,0.0
843f613ffffffff,15.0,0.0,0.0,0.0
843f615ffffffff,34.0,0.0,0.0,0.0
843f617ffffffff,1.0,0.0,0.0,0.0
843f619ffffffff,15.0,0.0,0.0,0.0
843f61bffffffff,18.0,0.0,0.0,0.0
843f61dffffffff,5.0,0.0,0.0,0.0
843f623ffffffff,6.0,0.0,0.0,0.0
843f629ffffffff,2.0,0.0,0.0,0.0
843f62bffffffff,15.0,0.0,0.0,0.0
843f631ffffffff,15.0,0.0,0.0,0.0
843f633ffffffff,16.0,0.0,0.0,0.0
843f635ffffffff,3.0,0.0,0.0,0.0
843f637ffffffff,3.0,0.0,0.0,0.0
843f639ffffffff,2.0,0.0,0.0,0.0
843f641ffffffff,2.0,0.0,0.0,0.0
843f643ffffffff,7.0,0.0,0.0,0.0
843f645ffffffff,4.0,0.0,0.0,0.0
843f647ffffffff,19.0,0.0,0.0,0.0
843f649ffffffff,14.0,0.0,0.0,0.0
843f64dffffffff,23.0,0.0,0.0,2.0
843f651ffffffff,5.0,0.0,0.0,0.0
843f655ffffffff,2.0,0.0,0.0,0.0
843f659ffffffff,2.0,0.0,0.0,0.0
843f65dffffffff,4.0,0.0,0.0,0.0
843f663ffffffff,5.0,0.0,0.0,0.0
843f669ffffffff,4.0,0.0,0.0,0.0
843f66bffffffff,4.0,0.0,0.0,0.0
843f681ffffffff,20.0,0.0,0.0,0.0
843f683ffffffff,2.0,0.0,0.0,0.0
843f689ffffffff,3.0,0.0,0.0,0.0
843f68bffffffff,27.0,0.0,0.0,5.0
843f68dffffffff,6.0,0.0,0.0,0.0
843f693ffffffff,2.0,0.0,0.0,0.0
843f695ffffffff,6.0,0.0,0.0,0.0
843f69bffffffff,1.0,0.0,0.0,0.0
843f6c1ffffffff,3.0,0.0,0.0,0.0
843f6c3ffffffff,1.0,0.0,0.0,0.0
843f6c5ffffffff,8.0,0.0,0.0,2.0
843f6c7ffffffff,4.0,0.0,0.0,0.0
843f6c9ffffffff,2.0,0.0,0.0,0.0
843f6cdffffffff,4.0,0.0,0.0,0.0
843f6d5ffffffff,3.0,0.0,0.0,0.0
843f6d7ffffffff,5.0,0.0,0.0,3.0
843f6ddffffffff,6.0,0.0,0.0,0.0
843f6e3ffffffff,14.0,0.0,0.0,1.0
843f6e5ffffffff,2.0,0.0,0.0,0.0
843f6e7ffffffff,4.0,0.0,0.0,0.0
843f6ebffffffff,2.0,0.0,0.0,0.0
843f6edffffffff,2.0,0.0,0.0,0.0
8443261ffffffff,2.0,0.0,0.0,0.0
8443265ffffffff,2.0,0.0,0.0,0.0
8443269ffffffff,2.0,0.0,0.0,0.0
844335bffffffff,1.0,0.0,0.0,0.0
844b60bffffffff,2.0,0.0,0.0,0.0
844b60dffffffff,5.0,0.0,0.0,0.0
844b621ffffffff,4.0,0.0,4.0,0.0
844b62bffffffff,3.0,0.0,0.0,0.0
844b641ffffffff,4.0,0.0,0.0,0.0
844b643ffffffff,2.0,0.0,0.0,0.0
844b647ffffffff,20.0,0.0,0.0,0.0
844b649ffffffff,2.0,0.0,0.0,0.0
844b653ffffffff,4.0,0.0,0.0,0.0
844b657ffffffff,15.0,0.0,0.0,0.0
844b659ffffffff,10.0,0.0,0.0,0.0
844b661ffffffff,4.0,0.0,0.0,0.0
844b663ffffffff,3.0,0.0,0.0,0.0
844b669ffffffff,2.0,0.0,2.0,0.0
844b6d3ffffffff,2.0,0.0,0.0,0.0
844b6dbffffffff,1.0,0.0,0.0,0.0
844b731ffffffff,2.0,0.0,0.0,0.0
844b751ffffffff,58.0,0.0,8.0,0.0
844b753ffffffff,90.0,0.0,7.0,0.0
844b757ffffffff,7.0,0.0,0.0,0.0
844b759ffffffff,7.0,0.0,2.0,0.0
844b75bffffffff,9.0,0.0,0.0,0.0
