cell_id,Parus major,Parus major [major Group],Parus major [bokharensis Group]
841e2b1ffffffff,11.0,0.0,0.0
841e2b5ffffffff,14.0,0.0,0.0
841e2b7ffffffff,41.0,2.0,0.0
841e2b9ffffffff,2.0,0.0,0.0
841e2bbffffffff,12.0,0.0,0.0
841e2bdffffffff,21.0,0.0,0.0
841e2c7ffffffff,7.0,0.0,0.0
841e2d1ffffffff,11.0,0.0,0.0
841e2d3ffffffff,15.0,0.0,0.0
841e2d5ffffffff,1.0,0.0,0.0
841e2d7ffffffff,1.0,0.0,0.0
841e2d9ffffffff,1.0,0.0,0.0
841e2dbffffffff,7.0,1.0,0.0
841e2e1ffffffff,13.0,0.0,0.0
841e2e3ffffffff,23.0,0.0,0.0
841e2e5ffffffff,517.0,0.0,0.0
841e2e7ffffffff,216.0,3.0,0.0
841e2ebffffffff,10.0,0.0,0.0
841e2edffffffff,1.0,0.0,0.0
841e301ffffffff,198.0,0.0,0.0
841e303ffffffff,31.0,2.0,0.0
841e305ffffffff,52.0,0.0,0.0
841e307ffffffff,1682.0,8.0,0.0
841e309ffffffff,114.0,6.0,0.0
841e30bffffffff,450.0,0.0,0.0
841e30dffffffff,245.0,0.0,0.0
841e311ffffffff,19.0,0.0,0.0
841e313ffffffff,28.0,0.0,0.0
841e315ffffffff,7.0,0.0,0.0
841e317ffffffff,32.0,0.0,0.0
841e319ffffffff,198.0,0.0,0.0
841e31bffffffff,23.0,2.0,0.0
841e31dffffffff,15.0,0.0,0.0
841e321ffffffff,26.0,3.0,0.0
841e323ffffffff,5.0,0.0,0.0
841e325ffffffff,54.0,3.0,0.0
841e327ffffffff,28.0,4.0,0.0
841e329ffffffff,64.0,6.0,0.0
841e32bffffffff,249.0,22.0,0.0
841e32dffffffff,92.0,8.0,0.0
841e331ffffffff,8.0,0.0,0.0
841e333ffffffff,19.0,5.0,0.0
841e335ffffffff,11.0,0.0,0.0
841e337ffffffff,13.0,3.0,0.0
841e339ffffffff,332.0,0.0,0.0
841e33bffffffff,6.0,0.0,0.0
841e33dffffffff,48.0,2.0,0.0
841e341ffffffff,162.0,4.0,0.0
841e343ffffffff,158.0,0.0,0.0
841e345ffffffff,70.0,0.0,0.0
841e347ffffffff,85.0,2.0,0.0
841e349ffffffff,1185.0,1.0,0.0
841e34bffffffff,359.0,6.0,0.0
841e34dffffffff,24.0,0.0,0.0
841e351ffffffff,554.0,0.0,0.0
841e353ffffffff,121.0,1.0,0.0
841e355ffffffff,3356.0,21.0,0.0
841e357ffffffff,372.0,0.0,0.0
841e359ffffffff,286.0,0.0,0.0
841e35bffffffff,152.0,0.0,0.0
841e35dffffffff,106.0,6.0,0.0
841e361ffffffff,26.0,4.0,0.0
841e363ffffffff,54.0,0.0,0.0
841e365ffffffff,95.0,8.0,0.0
841e367ffffffff,71.0,9.0,0.0
841e369ffffffff,14.0,4.0,0.0
841e36bffffffff,180.0,8.0,0.0
841e36dffffffff,14.0,0.0,0.0
841e41bffffffff,2.0,0.0,0.0
841e421ffffffff,23.0,0.0,0.0
841e425ffffffff,67.0,0.0,0.0
841e427ffffffff,136.0,0.0,0.0
841e429ffffffff,13.0,0.0,0.0
841e42dffffffff,8.0,0.0,0.0
841e447ffffffff,4.0,0.0,0.0
841e465ffffffff,10.0,0.0,0.0
841e467ffffffff,33.0,0.0,0.0
841e46dffffffff,3.0,0.0,0.0
841e499ffffffff,2.0,0.0,0.0
841e4a3ffffffff,2.0,0.0,0.0
841e4adffffffff,3.0,0.0,0.0
841e4b1ffffffff,1.0,0.0,0.0
841e4bbffffffff,8.0,0.0,0.0
841e4bdffffffff,4.0,0.0,0.0
841e4c1ffffffff,3.0,0.0,0.0
841e4c3ffffffff,2.0,0.0,0.0
841e4d1ffffffff,3.0,0.0,0.0
841e4d3ffffffff,10.0,0.0,0.0
841e4d9ffffffff,22.0,0.0,0.0
841e4dbffffffff,3.0,0.0,0.0
841e4e1ffffffff,2.0,0.0,0.0
841e505ffffffff,5.0,0.0,0.0
841e50dffffffff,13.0,0.0,0.0
841e511ffffffff,2.0,0.0,0.0
841e513ffffffff,89.0,0.0,0.0
841e517ffffffff,21.0,0.0,0.0
841e519ffffffff,51.0,0.0,0.0
841e51bffffffff,161.0,0.0,0.0
841e521ffffffff,5.0,0.0,0.0
841e525ffffffff,28.0,0.0,0.0
841e527ffffffff,43.0,0.0,0.0
841e529ffffffff,4.0,0.0,0.0
841e52dffffffff,1.0,0.0,0.0
841e537ffffffff,6.0,0.0,0.0
841e539ffffffff,1.0,0.0,0.0
841e53dffffffff,4.0,0.0,0.0
841e543ffffffff,1.0,0.0,0.0
841e547ffffffff,1.0,0.0,0.0
841e551ffffffff,3.0,0.0,0.0
841e553ffffffff,13.0,0.0,0.0
841e557ffffffff,2.0,0.0,0.0
841e559ffffffff,9.0,0.0,0.0
841e565ffffffff,1.0,0.0,0.0
841e567ffffffff,1.0,0.0,0.0
841e585ffffffff,6.0,0.0,0.0
841e589ffffffff,8.0,0.0,0.0
841e5a1ffffffff,1.0,0.0,0.0
841e5a5ffffffff,2.0,0.0,0.0
841e5a9ffffffff,79.0,3.0,0.0
841e5adffffffff,34.0,2.0,0.0
841e5c1ffffffff,7.0,0.0,0.0
841e5c3ffffffff,8.0,0.0,0.0
841e5c5ffffffff,1.0,0.0,0.0
841e5c9ffffffff,31.0,0.0,0.0
841e5cdffffffff,63.0,0.0,0.0
841e5d1ffffffff,4.0,0.0,0.0
841e5d5ffffffff,4.0,0.0,0.0
841e5d9ffffffff,4.0,0.0,0.0
841e5dbffffffff,6.0,0.0,0.0
841e5ddffffffff,13.0,0.0,0.0
841e5e3ffffffff,16.0,4.0,0.0
841e5e5ffffffff,62.0,0.0,0.0
841e5e7ffffffff,35.0,0.0,0.0
841e5e9ffffffff,35.0,0.0,0.0
841e5edffffffff,31.0,0.0,0.0
841e607ffffffff,6.0,0.0,0.0
841e609ffffffff,12.0,0.0,0.0
841e615ffffffff,25.0,2.0,0.0
841e619ffffffff,2.0,0.0,0.0
841e621ffffffff,4.0,0.0,0.0
841e631ffffffff,16.0,0.0,0.0
841e639ffffffff,150.0,1.0,0.0
841e63bffffffff,243.0,0.0,0.0
841e649ffffffff,2.0,0.0,0.0
841e64bffffffff,3.0,0.0,0.0
841e64dffffffff,10.0,0.0,0.0
841e653ffffffff,2.0,0.0,0.0
841e659ffffffff,2.0,0.0,0.0
841e65bffffffff,2.0,0.0,0.0
841e669ffffffff,2.0,0.0,0.0
841e66bffffffff,4.0,0.0,0.0
841e693ffffffff,2.0,0.0,0.0
841e697ffffffff,71.0,0.0,0.0
841e6a9ffffffff,8.0,0.0,0.0
841e6abffffffff,8.0,0.0,0.0
841e6adffffffff,2.0,0.0,0.0
841e6b1ffffffff,4.0,0.0,0.0
841e6b3ffffffff,133.0,0.0,0.0
841e6b7ffffffff,8.0,0.0,0.0
841e6bbffffffff,101.0,0.0,0.0
841e6d9ffffffff,199.0,0.0,0.0
841e6e3ffffffff,2.0,0.0,0.0
841e6e7ffffffff,24.0,0.0,0.0
841e6e9ffffffff,3.0,0.0,0.0
841e70dffffffff,1.0,0.0,0.0
841e711ffffffff,2.0,0.0,0.0
841e71dffffffff,2.0,0.0,0.0
841e723ffffffff,4.0,0.0,0.0
841e725ffffffff,1.0,0.0,0.0
841e729ffffffff,8.0,0.0,0.0
841e72dffffffff,4.0,0.0,0.0
841e731ffffffff,4.0,0.0,0.0
841e733ffffffff,8.0,0.0,0.0
841e73dffffffff,2.0,0.0,0.0
841e745ffffffff,14.0,0.0,0.0
841e753ffffffff,2.0,0.0,0.0
841e755ffffffff,10.0,0.0,0.0
841e757ffffffff,2.0,0.0,0.0
841e75dffffffff,15.0,0.0,0.0
841e761ffffffff,7.0,0.0,0.0
841e765ffffffff,6.0,0.0,0.0
841e767ffffffff,6.0,0.0,0.0
841e769ffffffff,48.0,0.0,0.0
841e76bffffffff,4.0,0.0,0.0
841e76dffffffff,16.0,0.0,0.0
841e801ffffffff,14.0,2.0,0.0
841e803ffffffff,5.0,3.0,0.0
841e805ffffffff,196.0,19.0,0.0
841e807ffffffff,3.0,0.0,0.0
841e809ffffffff,4.0,0.0,0.0
841e80bffffffff,5.0,0.0,0.0
841e80dffffffff,6.0,0.0,0.0
841e811ffffffff,2.0,0.0,0.0
841e815ffffffff,12.0,3.0,0.0
841e817ffffffff,12.0,0.0,0.0
841e81dffffffff,3.0,0.0,0.0
841e82bffffffff,49.0,0.0,0.0
841e831ffffffff,13.0,6.0,0.0
841e833ffffffff,12.0,0.0,0.0
841e83bffffffff,26.0,0.0,0.0
841e83dffffffff,8.0,0.0,0.0
841e841ffffffff,13.0,0.0,0.0
841e843ffffffff,4.0,0.0,0.0
841e845ffffffff,13.0,0.0,0.0
841e847ffffffff,17.0,0.0,0.0
841e849ffffffff,20.0,4.0,0.0
841e84bffffffff,10.0,0.0,0.0
841e84dffffffff,15.0,2.0,0.0
841e855ffffffff,4.0,0.0,0.0
841e857ffffffff,2.0,0.0,0.0
841e859ffffffff,12.0,0.0,0.0
841e85dffffffff,8.0,0.0,0.0
841e863ffffffff,60.0,0.0,0.0
841e869ffffffff,35.0,0.0,0.0
841e86bffffffff,12.0,3.0,0.0
841e887ffffffff,1.0,0.0,0.0
841e88dffffffff,2.0,0.0,0.0
841e8a1ffffffff,4.0,0.0,0.0
841e8a3ffffffff,2.0,0.0,0.0
841e8a7ffffffff,6.0,0.0,0.0
841e8abffffffff,3.0,0.0,0.0
841e8b9ffffffff,2.0,0.0,0.0
841e8c5ffffffff,2.0,0.0,0.0
841e8c7ffffffff,4.0,0.0,0.0
841e8d9ffffffff,5.0,0.0,0.0
841e8dbffffffff,25.0,0.0,0.0
841e8e5ffffffff,3.0,0.0,0.0
841e8e7ffffffff,2.0,0.0,0.0
841e8edffffffff,2.0,0.0,0.0
841e909ffffffff,1.0,0.0,0.0
841e90dffffffff,4.0,0.0,0.0
841e929ffffffff,3.0,0.0,0.0
841e92dffffffff,5.0,0.0,0.0
841e941ffffffff,2.0,2.0,0.0
841e945ffffffff,2.0,0.0,0.0
841e947ffffffff,7.0,0.0,0.0
841e949ffffffff,7.0,1.0,0.0
841e94bffffffff,1.0,0.0,0.0
841e94dffffffff,2.0,0.0,0.0
841e961ffffffff,5.0,0.0,0.0
841e967ffffffff,4.0,0.0,0.0
841e969ffffffff,4.0,0.0,0.0
841e96bffffffff,5.0,2.0,0.0
841e9a1ffffffff,20.0,2.0,0.0
841e9a3ffffffff,1.0,0.0,0.0
841e9a5ffffffff,13.0,0.0,0.0
841e9a7ffffffff,4.0,0.0,0.0
841e9adffffffff,2.0,0.0,0.0
841e9b1ffffffff,11.0,0.0,0.0
841e9b3ffffffff,1.0,0.0,0.0
841e9b5ffffffff,23.0,0.0,0.0
841e9b7ffffffff,13.0,0.0,0.0
841e9d3ffffffff,2.0,0.0,0.0
841e9d9ffffffff,27.0,4.0,0.0
841e9dbffffffff,1.0,1.0,0.0
841ea01ffffffff,25.0,2.0,0.0
841ea03ffffffff,1.0,0.0,0.0
841ea05ffffffff,15.0,2.0,0.0
841ea07ffffffff,19.0,11.0,0.0
841ea09ffffffff,11.0,0.0,0.0
841ea0bffffffff,30.0,0.0,0.0
841ea0dffffffff,2.0,0.0,0.0
841ea11ffffffff,32.0,4.0,0.0
841ea13ffffffff,42.0,2.0,0.0
841ea19ffffffff,105.0,0.0,0.0
841ea1bffffffff,61.0,0.0,0.0
841ea21ffffffff,42.0,15.0,0.0
841ea23ffffffff,7.0,1.0,0.0
841ea25ffffffff,11.0,1.0,0.0
841ea27ffffffff,26.0,2.0,0.0
841ea29ffffffff,1.0,0.0,0.0
841ea2dffffffff,27.0,0.0,0.0
841ea31ffffffff,2.0,0.0,0.0
841ea35ffffffff,2.0,0.0,0.0
841ea37ffffffff,4.0,0.0,0.0
841ea3dffffffff,11.0,0.0,0.0
841ea41ffffffff,2.0,0.0,0.0
841ea43ffffffff,14.0,0.0,0.0
841ea45ffffffff,33.0,0.0,0.0
841ea49ffffffff,9.0,2.0,0.0
841ea4bffffffff,5.0,0.0,0.0
841ea4dffffffff,9.0,8.0,0.0
841ea51ffffffff,1.0,0.0,0.0
841ea53ffffffff,117.0,1.0,0.0
841ea55ffffffff,38.0,0.0,0.0
841ea57ffffffff,4.0,0.0,0.0
841ea5bffffffff,13.0,0.0,0.0
841ea5dffffffff,5.0,0.0,0.0
841ea63ffffffff,9.0,0.0,0.0
841ea65ffffffff,4.0,0.0,0.0
841ea67ffffffff,1.0,0.0,0.0
841ea81ffffffff,9.0,0.0,0.0
841ea83ffffffff,21.0,1.0,0.0
841ea85ffffffff,32.0,3.0,0.0
841ea87ffffffff,47.0,6.0,0.0
841ea89ffffffff,12.0,4.0,0.0
841ea8dffffffff,44.0,2.0,0.0
841ea91ffffffff,2.0,2.0,0.0
841ea93ffffffff,18.0,7.0,0.0
841ea95ffffffff,19.0,0.0,0.0
841ea97ffffffff,12.0,0.0,0.0
841ea99ffffffff,1.0,0.0,0.0
841eab1ffffffff,7.0,4.0,0.0
841eab3ffffffff,41.0,5.0,0.0
841eab7ffffffff,2.0,0.0,0.0
841eab9ffffffff,46.0,3.0,0.0
841eabbffffffff,4.0,0.0,0.0
841eac1ffffffff,8.0,0.0,0.0
841eac3ffffffff,135.0,10.0,0.0
841eac5ffffffff,8.0,1.0,0.0
841eac7ffffffff,9.0,0.0,0.0
841eac9ffffffff,23.0,0.0,0.0
841eacbffffffff,11.0,6.0,0.0
841eacdffffffff,33.0,0.0,0.0
841ead1ffffffff,6.0,0.0,0.0
841ead9ffffffff,38.0,0.0,0.0
841eaddffffffff,2.0,0.0,0.0
841eae3ffffffff,3.0,0.0,0.0
841eaebffffffff,18.0,0.0,0.0
841eb01ffffffff,14.0,1.0,0.0
841eb03ffffffff,29.0,2.0,0.0
841eb05ffffffff,84.0,19.0,0.0
841eb07ffffffff,87.0,6.0,0.0
841eb0bffffffff,23.0,6.0,0.0
841eb11ffffffff,2.0,0.0,0.0
841eb13ffffffff,11.0,2.0,0.0
841eb15ffffffff,2.0,0.0,0.0
841eb1bffffffff,7.0,0.0,0.0
841eb23ffffffff,87.0,1.0,0.0
841eb2bffffffff,195.0,178.0,0.0
841eb35ffffffff,4.0,2.0,0.0
841eb39ffffffff,6.0,0.0,0.0
841eb3dffffffff,18.0,8.0,0.0
841eb49ffffffff,32.0,0.0,0.0
841eb4dffffffff,125.0,0.0,0.0
841eb53ffffffff,5.0,2.0,0.0
841eb59ffffffff,22.0,3.0,0.0
841eb5bffffffff,25.0,4.0,0.0
841ec01ffffffff,85.0,0.0,0.0
841ec03ffffffff,65.0,1.0,0.0
841ec05ffffffff,44.0,2.0,0.0
841ec07ffffffff,6.0,0.0,0.0
841ec09ffffffff,564.0,33.0,0.0
841ec0bffffffff,2.0,0.0,0.0
841ec0dffffffff,36.0,1.0,0.0
841ec11ffffffff,5.0,0.0,0.0
841ec13ffffffff,5.0,2.0,0.0
841ec15ffffffff,26.0,0.0,0.0
841ec17ffffffff,28.0,8.0,0.0
841ec19ffffffff,11.0,0.0,0.0
841ec1bffffffff,16.0,0.0,0.0
841ec1dffffffff,258.0,27.0,0.0
841ec21ffffffff,293.0,20.0,0.0
841ec23ffffffff,228.0,27.0,0.0
841ec25ffffffff,2.0,0.0,0.0
841ec27ffffffff,106.0,2.0,0.0
841ec29ffffffff,2.0,0.0,0.0
841ec2bffffffff,81.0,4.0,0.0
841ec2dffffffff,7.0,0.0,0.0
841ec31ffffffff,27.0,0.0,0.0
841ec33ffffffff,55.0,6.0,0.0
841ec35ffffffff,29.0,0.0,0.0
841ec37ffffffff,32.0,0.0,0.0
841ec39ffffffff,124.0,36.0,0.0
841ec3bffffffff,15.0,3.0,0.0
841ec3dffffffff,90.0,1.0,0.0
841ec41ffffffff,10.0,2.0,0.0
841ec43ffffffff,71.0,29.0,0.0
841ec45ffffffff,13.0,0.0,0.0
841ec47ffffffff,743.0,49.0,0.0
841ec4bffffffff,20.0,0.0,0.0
841ec4dffffffff,21.0,0.0,0.0
841ec51ffffffff,5.0,0.0,0.0
841ec53ffffffff,10.0,0.0,0.0
841ec55ffffffff,12.0,0.0,0.0
841ec57ffffffff,20.0,0.0,0.0
841ec59ffffffff,14.0,2.0,0.0
841ec5bffffffff,4.0,0.0,0.0
841ec5dffffffff,4.0,0.0,0.0
841ec63ffffffff,12.0,9.0,0.0
841ec65ffffffff,15.0,0.0,0.0
841ec67ffffffff,13.0,0.0,0.0
841ec69ffffffff,3.0,0.0,0.0
841ec6bffffffff,52.0,4.0,0.0
841ec6dffffffff,12.0,0.0,0.0
841ec81ffffffff,13.0,0.0,0.0
841ec85ffffffff,25.0,0.0,0.0
841ec87ffffffff,5.0,0.0,0.0
841ec89ffffffff,5.0,0.0,0.0
841ec8bffffffff,47.0,0.0,0.0
841ec8dffffffff,4.0,0.0,0.0
841ec91ffffffff,1241.0,23.0,0.0
841ec93ffffffff,148.0,0.0,0.0
841ec97ffffffff,170.0,0.0,0.0
841ec99ffffffff,470.0,14.0,0.0
841ec9bffffffff,246.0,2.0,0.0
841ec9dffffffff,193.0,7.0,0.0
841eca1ffffffff,250.0,0.0,0.0
841eca3ffffffff,45.0,0.0,0.0
841eca5ffffffff,118.0,0.0,0.0
841eca7ffffffff,46.0,0.0,0.0
841eca9ffffffff,132.0,0.0,0.0
841ecadffffffff,23.0,0.0,0.0
841ecb1ffffffff,25.0,0.0,0.0
841ecb3ffffffff,6.0,0.0,0.0
841ecb5ffffffff,58.0,0.0,0.0
841ecb7ffffffff,1.0,0.0,0.0
841ecb9ffffffff,153.0,4.0,0.0
841ecbbffffffff,174.0,0.0,0.0
841ecbdffffffff,5.0,0.0,0.0
841ecc1ffffffff,5.0,4.0,0.0
841ecc3ffffffff,24.0,0.0,0.0
841ecc5ffffffff,11.0,6.0,0.0
841ecc9ffffffff,7.0,0.0,0.0
841eccbffffffff,127.0,27.0,0.0
841eccdffffffff,11.0,8.0,0.0
841ecd5ffffffff,315.0,4.0,0.0
841ecd7ffffffff,120.0,1.0,0.0
841ecddffffffff,79.0,10.0,0.0
841ece1ffffffff,93.0,11.0,0.0
841ece3ffffffff,7.0,0.0,0.0
841ece5ffffffff,21.0,5.0,0.0
841ece7ffffffff,60.0,10.0,0.0
841ece9ffffffff,160.0,61.0,0.0
841ecebffffffff,7.0,0.0,0.0
841ecedffffffff,11.0,6.0,0.0
841ed01ffffffff,2.0,0.0,0.0
841ed03ffffffff,8.0,2.0,0.0
841ed05ffffffff,14.0,3.0,0.0
841ed07ffffffff,24.0,0.0,0.0
841ed09ffffffff,4.0,2.0,0.0
841ed0bffffffff,107.0,0.0,0.0
841ed0dffffffff,4.0,0.0,0.0
841ed11ffffffff,6.0,0.0,0.0
841ed13ffffffff,48.0,2.0,0.0
841ed15ffffffff,5.0,0.0,0.0
841ed17ffffffff,3.0,0.0,0.0
841ed19ffffffff,12.0,0.0,0.0
841ed1bffffffff,102.0,6.0,0.0
841ed1dffffffff,25.0,0.0,0.0
841ed21ffffffff,3.0,2.0,0.0
841ed23ffffffff,1.0,0.0,0.0
841ed29ffffffff,56.0,6.0,0.0
841ed2bffffffff,13.0,0.0,0.0
841ed31ffffffff,3.0,0.0,0.0
841ed33ffffffff,9.0,0.0,0.0
841ed35ffffffff,15.0,0.0,0.0
841ed37ffffffff,9.0,0.0,0.0
841ed39ffffffff,10.0,0.0,0.0
841ed3bffffffff,69.0,10.0,0.0
841ed3dffffffff,11.0,0.0,0.0
841ed41ffffffff,18.0,1.0,0.0
841ed43ffffffff,13.0,0.0,0.0
841ed45ffffffff,10.0,0.0,0.0
841ed47ffffffff,4.0,2.0,0.0
841ed49ffffffff,4.0,0.0,0.0
841ed4dffffffff,53.0,23.0,0.0
841ed51ffffffff,5.0,0.0,0.0
841ed53ffffffff,1.0,0.0,0.0
841ed55ffffffff,44.0,2.0,0.0
841ed57ffffffff,25.0,0.0,0.0
841ed59ffffffff,19.0,0.0,0.0
841ed5bffffffff,6.0,0.0,0.0
841ed5dffffffff,6.0,0.0,0.0
841ed63ffffffff,14.0,6.0,0.0
841ed6bffffffff,22.0,1.0,0.0
841ed85ffffffff,1.0,0.0,0.0
841ed91ffffffff,103.0,7.0,0.0
841ed93ffffffff,339.0,31.0,0.0
841ed9bffffffff,110.0,13.0,0.0
841eda1ffffffff,200.0,0.0,0.0
841eda3ffffffff,526.0,24.0,0.0
841eda5ffffffff,26.0,0.0,0.0
841eda7ffffffff,541.0,15.0,0.0
841edabffffffff,2.0,0.0,0.0
841edadffffffff,74.0,0.0,0.0
841edb5ffffffff,4.0,0.0,0.0
841edbbffffffff,2.0,0.0,0.0
841edc1ffffffff,16.0,12.0,0.0
841edc5ffffffff,4.0,0.0,0.0
841edc7ffffffff,2.0,0.0,0.0
841edc9ffffffff,115.0,0.0,0.0
841edcdffffffff,22.0,2.0,0.0
841edd3ffffffff,4.0,0.0,0.0
841ede1ffffffff,204.0,0.0,0.0
841ede3ffffffff,1.0,1.0,0.0
841ede5ffffffff,17.0,2.0,0.0
841ede7ffffffff,10.0,2.0,0.0
841ede9ffffffff,39.0,0.0,0.0
841edebffffffff,14.0,0.0,0.0
841ededffffffff,9.0,0.0,0.0
841ee05ffffffff,4.0,0.0,0.0
841ee19ffffffff,1.0,0.0,0.0
841ee1dffffffff,2.0,0.0,0.0
841ee23ffffffff,6.0,0.0,0.0
841ee25ffffffff,2.0,0.0,0.0
841ee29ffffffff,35.0,2.0,0.0
841ee2bffffffff,13.0,0.0,0.0
841ee2dffffffff,2.0,0.0,0.0
841ee35ffffffff,10.0,0.0,0.0
841ee37ffffffff,362.0,0.0,0.0
841ee43ffffffff,1.0,0.0,0.0
841ee57ffffffff,2.0,0.0,0.0
841ee59ffffffff,3.0,0.0,0.0
841ee5bffffffff,1.0,0.0,0.0
841ee5dffffffff,1.0,0.0,0.0
841ee61ffffffff,36.0,0.0,0.0
841ee63ffffffff,2.0,0.0,0.0
841ee65ffffffff,215.0,7.0,0.0
841ee67ffffffff,54.0,0.0,0.0
841ee6dffffffff,4.0,0.0,0.0
841ee81ffffffff,65.0,39.0,0.0
841ee83ffffffff,6.0,2.0,0.0
841ee85ffffffff,4.0,0.0,0.0
841ee89ffffffff,3.0,0.0,0.0
841ee8bffffffff,8.0,0.0,0.0
841ee8dffffffff,7.0,2.0,0.0
841ee91ffffffff,53.0,14.0,0.0
841ee95ffffffff,10.0,5.0,0.0
841ee97ffffffff,130.0,49.0,0.0
841ee99ffffffff,5.0,1.0,0.0
841eea3ffffffff,34.0,0.0,0.0
841eea5ffffffff,4.0,0.0,0.0
841eea7ffffffff,4.0,0.0,0.0
841eea9ffffffff,10.0,0.0,0.0
841eeadffffffff,6.0,0.0,0.0
841eeb1ffffffff,63.0,12.0,0.0
841eeb5ffffffff,6.0,0.0,0.0
841eeb7ffffffff,187.0,40.0,0.0
841eeb9ffffffff,12.0,0.0,0.0
841eebbffffffff,52.0,22.0,0.0
841eebdffffffff,10.0,0.0,0.0
841eec1ffffffff,1.0,0.0,0.0
841eec7ffffffff,13.0,0.0,0.0
841eecdffffffff,1.0,0.0,0.0
841eed3ffffffff,15.0,0.0,0.0
841eedbffffffff,26.0,2.0,0.0
841eee3ffffffff,84.0,6.0,0.0
841eee5ffffffff,8.0,0.0,0.0
841eee7ffffffff,15.0,1.0,0.0
841eeebffffffff,22.0,0.0,0.0
841ef01ffffffff,10.0,0.0,0.0
841ef05ffffffff,5.0,2.0,0.0
841ef09ffffffff,15.0,0.0,0.0
841ef0bffffffff,2.0,0.0,0.0
841ef0dffffffff,43.0,3.0,0.0
841ef11ffffffff,8.0,0.0,0.0
841ef13ffffffff,16.0,0.0,0.0
841ef19ffffffff,38.0,0.0,0.0
841ef1bffffffff,56.0,0.0,0.0
841ef1dffffffff,10.0,0.0,0.0
841ef21ffffffff,36.0,5.0,0.0
841ef23ffffffff,18.0,0.0,0.0
841ef27ffffffff,46.0,12.0,0.0
841ef29ffffffff,8.0,5.0,0.0
841ef2bffffffff,9.0,3.0,0.0
841ef2dffffffff,18.0,7.0,0.0
841ef33ffffffff,8.0,0.0,0.0
841ef37ffffffff,26.0,0.0,0.0
841ef39ffffffff,2.0,0.0,0.0
841ef3dffffffff,9.0,0.0,0.0
841ef43ffffffff,23.0,3.0,0.0
841ef45ffffffff,32.0,23.0,0.0
841ef47ffffffff,13.0,2.0,0.0
841ef4bffffffff,2.0,0.0,0.0
841ef4dffffffff,2.0,0.0,0.0
841ef51ffffffff,6.0,2.0,0.0
841ef53ffffffff,5.0,0.0,0.0
841ef55ffffffff,9.0,0.0,0.0
841ef57ffffffff,11.0,0.0,0.0
841ef59ffffffff,234.0,0.0,0.0
841ef5bffffffff,20.0,0.0,0.0
841ef5dffffffff,56.0,0.0,0.0
841ef61ffffffff,8.0,0.0,0.0
841ef63ffffffff,16.0,8.0,0.0
841ef65ffffffff,18.0,2.0,0.0
841ef67ffffffff,1.0,0.0,0.0
841ef69ffffffff,21.0,12.0,0.0
841ef6bffffffff,11.0,2.0,0.0
841ef6dffffffff,15.0,4.0,0.0
841f001ffffffff,183.0,160.0,0.0
841f003ffffffff,44.0,0.0,0.0
841f005ffffffff,2.0,0.0,0.0
841f007ffffffff,9.0,0.0,0.0
841f009ffffffff,17.0,11.0,0.0
841f00dffffffff,40.0,0.0,0.0
841f011ffffffff,15.0,2.0,0.0
841f015ffffffff,19.0,0.0,0.0
841f017ffffffff,18.0,0.0,0.0
841f01dffffffff,20.0,0.0,0.0
841f021ffffffff,2.0,2.0,0.0
841f025ffffffff,283.0,0.0,0.0
841f027ffffffff,9.0,0.0,0.0
841f029ffffffff,108.0,3.0,0.0
841f02bffffffff,1.0,0.0,0.0
841f02dffffffff,5.0,1.0,0.0
841f033ffffffff,2.0,0.0,0.0
841f035ffffffff,9.0,2.0,0.0
841f037ffffffff,23.0,4.0,0.0
841f03bffffffff,106.0,61.0,0.0
841f03dffffffff,2.0,0.0,0.0
841f041ffffffff,6.0,4.0,0.0
841f043ffffffff,11.0,4.0,0.0
841f045ffffffff,28.0,0.0,0.0
841f049ffffffff,8.0,2.0,0.0
841f04bffffffff,3.0,0.0,0.0
841f04dffffffff,15.0,3.0,0.0
841f051ffffffff,398.0,17.0,0.0
841f053ffffffff,11.0,0.0,0.0
841f055ffffffff,57.0,6.0,0.0
841f059ffffffff,474.0,106.0,0.0
841f05bffffffff,662.0,18.0,0.0
841f05dffffffff,66.0,15.0,0.0
841f061ffffffff,197.0,6.0,0.0
841f063ffffffff,14.0,0.0,0.0
841f065ffffffff,18.0,2.0,0.0
841f067ffffffff,21.0,0.0,0.0
841f069ffffffff,19.0,2.0,0.0
841f06bffffffff,2.0,0.0,0.0
841f06dffffffff,22.0,3.0,0.0
841f083ffffffff,1.0,0.0,0.0
841f087ffffffff,1.0,0.0,0.0
841f089ffffffff,1.0,0.0,0.0
841f091ffffffff,2.0,0.0,0.0
841f095ffffffff,2.0,0.0,0.0
841f097ffffffff,3.0,0.0,0.0
841f099ffffffff,2.0,0.0,0.0
841f09bffffffff,183.0,6.0,0.0
841f09dffffffff,2.0,0.0,0.0
841f0a1ffffffff,2.0,0.0,0.0
841f0a3ffffffff,2.0,0.0,0.0
841f0a5ffffffff,4.0,0.0,0.0
841f0a7ffffffff,5.0,0.0,0.0
841f0b1ffffffff,1.0,0.0,0.0
841f0b3ffffffff,24.0,0.0,0.0
841f0b5ffffffff,5.0,0.0,0.0
841f0b7ffffffff,2.0,0.0,0.0
841f0bbffffffff,23.0,0.0,0.0
841f0c3ffffffff,1.0,0.0,0.0
841f0c7ffffffff,12.0,0.0,0.0
841f0c9ffffffff,2.0,0.0,0.0
841f0d1ffffffff,24.0,6.0,0.0
