cell_id,Cardinalis cardinalis,Cardinalis cardinalis [cardinalis Group],Cardinalis cardinalis carneus
8444f45ffffffff,798.0,17.0,0.0
8444f47ffffffff,422.0,6.0,0.0
8444f49ffffffff,1071.0,2.0,0.0
8444f4bffffffff,345.0,0.0,0.0
8444f4dffffffff,2074.0,103.0,0.0
8444f51ffffffff,353.0,10.0,0.0
8444f53ffffffff,275.0,4.0,0.0
8444f55ffffffff,1423.0,16.0,0.0
8444f57ffffffff,357.0,3.0,0.0
8444f59ffffffff,160.0,3.0,0.0
8444f5bffffffff,53.0,0.0,0.0
8444f5dffffffff,1050.0,24.0,0.0
8444f61ffffffff,823.0,0.0,0.0
8444f63ffffffff,4995.0,31.0,0.0
8444f69ffffffff,488.0,14.0,0.0
8444f6bffffffff,721.0,9.0,0.0
8444f6dffffffff,1048.0,15.0,0.0
8445011ffffffff,11.0,0.0,0.0
8445013ffffffff,2.0,0.0,0.0
8445019ffffffff,62.0,0.0,0.0
844501bffffffff,2.0,0.0,0.0
8445053ffffffff,5.0,0.0,0.0
844505bffffffff,179.0,0.0,0.0
8445081ffffffff,10.0,0.0,0.0
8445083ffffffff,53.0,0.0,0.0
8445085ffffffff,49.0,0.0,0.0
8445087ffffffff,204.0,0.0,0.0
8445089ffffffff,7.0,0.0,0.0
844508bffffffff,4.0,0.0,0.0
844508dffffffff,101.0,0.0,0.0
8445091ffffffff,44.0,0.0,0.0
8445093ffffffff,15.0,0.0,0.0
8445095ffffffff,13.0,0.0,0.0
8445097ffffffff,15.0,0.0,0.0
8445099ffffffff,28.0,0.0,0.0
844509bffffffff,421.0,0.0,0.0
844509dffffffff,3.0,0.0,0.0
84450a1ffffffff,504.0,0.0,0.0
84450a3ffffffff,117.0,0.0,0.0
84450a5ffffffff,24.0,0.0,0.0
84450a7ffffffff,57.0,0.0,0.0
84450a9ffffffff,22.0,0.0,0.0
84450abffffffff,73.0,0.0,0.0
84450adffffffff,246.0,0.0,0.0
84450b1ffffffff,689.0,0.0,0.0
84450b5ffffffff,137.0,0.0,0.0
84450b9ffffffff,38.0,0.0,0.0
84450bbffffffff,4.0,0.0,0.0
84450bdffffffff,49.0,0.0,0.0
84450c1ffffffff,26.0,0.0,0.0
84450c3ffffffff,1.0,0.0,0.0
84450c5ffffffff,65.0,0.0,0.0
84450c7ffffffff,10.0,0.0,0.0
84450c9ffffffff,7.0,0.0,0.0
84450cbffffffff,2.0,0.0,0.0
84450cdffffffff,33.0,0.0,0.0
84450d1ffffffff,5.0,0.0,0.0
84450d3ffffffff,32.0,0.0,0.0
84450d5ffffffff,113.0,0.0,0.0
84450d7ffffffff,8.0,0.0,0.0
84450d9ffffffff,8.0,0.0,0.0
84450dbffffffff,3.0,0.0,0.0
84450ddffffffff,6.0,0.0,0.0
84450e1ffffffff,21.0,0.0,0.0
84450e3ffffffff,307.0,0.0,0.0
84450ebffffffff,124.0,0.0,0.0
84450edffffffff,1.0,0.0,0.0
844519bffffffff,66.0,0.0,0.0
84451d3ffffffff,2.0,0.0,0.0
8445283ffffffff,4.0,0.0,0.0
8445285ffffffff,31.0,0.0,0.0
8445287ffffffff,7.0,0.0,0.0
8445289ffffffff,2.0,0.0,0.0
844528dffffffff,66.0,0.0,0.0
8445293ffffffff,1.0,0.0,0.0
8445295ffffffff,8.0,0.0,0.0
8445297ffffffff,43.0,0.0,0.0
844529bffffffff,8.0,0.0,0.0
84452a1ffffffff,43.0,0.0,0.0
84452a3ffffffff,45.0,0.0,0.0
84452a5ffffffff,211.0,0.0,0.0
84452a7ffffffff,28.0,0.0,0.0
84452a9ffffffff,113.0,0.0,0.0
84452abffffffff,27.0,0.0,0.0
84452adffffffff,1860.0,0.0,0.0
84452b3ffffffff,2.0,0.0,0.0
84452b5ffffffff,39.0,0.0,0.0
84452b7ffffffff,3.0,0.0,0.0
84452b9ffffffff,13.0,0.0,0.0
84452bdffffffff,92.0,0.0,0.0
84452c3ffffffff,14.0,0.0,0.0
84452c7ffffffff,2.0,0.0,0.0
84452e1ffffffff,1.0,0.0,0.0
84452e3ffffffff,41.0,0.0,0.0
84452e5ffffffff,54.0,0.0,0.0
84452e7ffffffff,13.0,0.0,0.0
84452ebffffffff,11.0,0.0,0.0
8445649ffffffff,9.0,0.0,0.0
84456dbffffffff,4.0,0.0,0.0
8445721ffffffff,360.0,0.0,0.0
8445723ffffffff,35.0,0.0,0.0
8445725ffffffff,69.0,0.0,0.0
8445727ffffffff,281.0,0.0,0.0
844572dffffffff,6.0,0.0,0.0
8445749ffffffff,3.0,0.0,0.0
844574dffffffff,9.0,0.0,0.0
8445761ffffffff,2.0,0.0,0.0
8445767ffffffff,7.0,0.0,0.0
8445769ffffffff,2.0,0.0,0.0
8446483ffffffff,1075.0,0.0,0.0
8446487ffffffff,119.0,0.0,0.0
8446493ffffffff,10.0,0.0,0.0
8446495ffffffff,1165.0,0.0,0.0
8446497ffffffff,31.0,0.0,0.0
84464b9ffffffff,467.0,0.0,0.0
84464e1ffffffff,2579.0,0.0,0.0
84464e3ffffffff,374.0,0.0,0.0
84464e5ffffffff,744.0,0.0,0.0
84464e7ffffffff,962.0,0.0,0.0
8448005ffffffff,22.0,0.0,0.0
8448007ffffffff,4.0,0.0,0.0
8448017ffffffff,67.0,0.0,0.0
8448029ffffffff,1.0,0.0,0.0
844802bffffffff,38.0,0.0,0.0
8448039ffffffff,6.0,0.0,0.0
844803bffffffff,2.0,0.0,0.0
8448059ffffffff,261.0,0.0,0.0
844805bffffffff,283.0,0.0,0.0
8448061ffffffff,26.0,0.0,0.0
8448065ffffffff,39.0,0.0,0.0
8448067ffffffff,6.0,0.0,0.0
844806dffffffff,69.0,0.0,0.0
8448085ffffffff,4.0,0.0,0.0
8448087ffffffff,6.0,0.0,0.0
8448097ffffffff,439.0,0.0,0.0
84480a1ffffffff,8.0,0.0,0.0
84480a3ffffffff,5.0,0.0,0.0
84480a5ffffffff,24.0,0.0,0.0
84480a9ffffffff,71.0,0.0,0.0
84480abffffffff,4.0,0.0,0.0
84480adffffffff,1398.0,0.0,0.0
84480b7ffffffff,2.0,0.0,0.0
84480b9ffffffff,8.0,0.0,0.0
84480bbffffffff,228.0,0.0,0.0
84480bdffffffff,33.0,0.0,0.0
84480cbffffffff,16.0,0.0,0.0
84480d1ffffffff,10.0,0.0,0.0
84480d3ffffffff,58.0,0.0,0.0
84480d9ffffffff,25.0,0.0,0.0
84480dbffffffff,24.0,0.0,0.0
84480ddffffffff,125.0,0.0,0.0
84480e1ffffffff,55.0,0.0,0.0
84480e5ffffffff,82.0,0.0,0.0
84480e7ffffffff,13.0,0.0,0.0
84480edffffffff,17.0,0.0,0.0
8448107ffffffff,2.0,0.0,0.0
8448121ffffffff,13.0,0.0,0.0
8448125ffffffff,3.0,0.0,0.0
844818bffffffff,4.0,0.0,0.0
8448199ffffffff,2.0,0.0,0.0
84481a7ffffffff,4.0,0.0,0.0
84481b1ffffffff,2.0,0.0,0.0
84481b5ffffffff,19.0,0.0,0.0
84481d1ffffffff,1.0,0.0,0.0
84481d5ffffffff,13.0,0.0,0.0
84481d7ffffffff,25.0,0.0,0.0
84481d9ffffffff,3.0,0.0,0.0
84481dbffffffff,27.0,0.0,0.0
8448233ffffffff,627.0,0.0,0.0
8448237ffffffff,32.0,0.0,0.0
844823bffffffff,78.0,0.0,0.0
8448295ffffffff,2.0,0.0,0.0
84482a1ffffffff,2.0,0.0,0.0
84482a3ffffffff,15.0,0.0,0.0
84482a9ffffffff,49.0,0.0,0.0
84482abffffffff,5.0,0.0,0.0
84482adffffffff,618.0,0.0,0.0
84482b5ffffffff,12.0,0.0,0.0
84482b7ffffffff,44.0,0.0,0.0
84482bbffffffff,2.0,0.0,0.0
84482bdffffffff,5.0,0.0,0.0
84482e3ffffffff,7.0,0.0,0.0
84482e5ffffffff,467.0,0.0,0.0
84482e7ffffffff,78.0,0.0,0.0
84482edffffffff,10.0,0.0,0.0
8448309ffffffff,58.0,0.0,0.0
844832bffffffff,5.0,0.0,0.0
8448331ffffffff,49.0,0.0,0.0
8448333ffffffff,49.0,0.0,0.0
8448337ffffffff,1.0,0.0,0.0
844833bffffffff,195.0,0.0,0.0
8448347ffffffff,2.0,0.0,0.0
8448355ffffffff,1.0,0.0,0.0
8448361ffffffff,2.0,0.0,0.0
8448363ffffffff,14.0,0.0,0.0
844836bffffffff,1.0,0.0,0.0
844850dffffffff,9.0,0.0,0.0
8448527ffffffff,10.0,0.0,0.0
844852dffffffff,2.0,0.0,0.0
8448539ffffffff,2.0,0.0,0.0
8448547ffffffff,6.0,0.0,0.0
844854bffffffff,2.0,0.0,0.0
8448565ffffffff,44.0,0.0,0.0
8448567ffffffff,81.0,0.0,0.0
8448569ffffffff,7.0,0.0,0.0
844856bffffffff,58.0,0.0,0.0
844856dffffffff,8.0,0.0,0.0
84485a5ffffffff,4.0,0.0,0.0
84485e7ffffffff,2.0,0.0,0.0
8448721ffffffff,12.0,0.0,0.0
8448723ffffffff,62.0,0.0,0.0
8448725ffffffff,9.0,0.0,0.0
8448727ffffffff,1.0,0.0,0.0
844872bffffffff,9.0,0.0,0.0
8448735ffffffff,10.0,0.0,0.0
8448767ffffffff,3.0,0.0,0.0
8448801ffffffff,6.0,0.0,0.0
8448803ffffffff,131.0,0.0,0.0
8448805ffffffff,66.0,0.0,0.0
8448807ffffffff,31.0,0.0,0.0
844880dffffffff,2467.0,23.0,0.0
8448815ffffffff,107.0,0.0,0.0
8448817ffffffff,85.0,0.0,0.0
8448821ffffffff,26.0,0.0,0.0
8448823ffffffff,118.0,0.0,0.0
8448825ffffffff,1845.0,0.0,0.0
8448827ffffffff,293.0,0.0,0.0
8448829ffffffff,35.0,0.0,0.0
844882bffffffff,236.0,0.0,0.0
844882dffffffff,548.0,0.0,0.0
8448831ffffffff,1145.0,35.0,0.0
8448833ffffffff,772.0,4.0,0.0
8448835ffffffff,135.0,0.0,0.0
8448837ffffffff,1567.0,35.0,0.0
8448839ffffffff,195.0,0.0,0.0
844883bffffffff,73.0,0.0,0.0
844883dffffffff,51.0,0.0,0.0
8448841ffffffff,8.0,0.0,0.0
8448843ffffffff,11.0,0.0,0.0
8448845ffffffff,47.0,0.0,0.0
8448849ffffffff,24.0,0.0,0.0
844884bffffffff,39.0,11.0,0.0
844884dffffffff,71.0,3.0,0.0
8448851ffffffff,2.0,0.0,0.0
8448853ffffffff,7.0,0.0,0.0
8448855ffffffff,34.0,0.0,0.0
8448859ffffffff,1.0,0.0,0.0
8448861ffffffff,243.0,0.0,0.0
8448863ffffffff,110.0,0.0,0.0
8448865ffffffff,185.0,0.0,0.0
8448867ffffffff,196.0,0.0,0.0
8448869ffffffff,497.0,2.0,0.0
844886bffffffff,1028.0,9.0,0.0
844886dffffffff,176.0,0.0,0.0
8448881ffffffff,328.0,1.0,0.0
8448883ffffffff,27.0,0.0,0.0
8448885ffffffff,105.0,0.0,0.0
8448887ffffffff,139.0,0.0,0.0
8448889ffffffff,15.0,0.0,0.0
844888bffffffff,15.0,0.0,0.0
844888dffffffff,24.0,0.0,0.0
8448891ffffffff,3.0,0.0,0.0
8448893ffffffff,2.0,0.0,0.0
8448895ffffffff,13.0,0.0,0.0
8448897ffffffff,9.0,0.0,0.0
8448899ffffffff,4.0,0.0,0.0
844889bffffffff,16.0,0.0,0.0
844889dffffffff,32.0,0.0,0.0
84488a1ffffffff,160.0,0.0,0.0
84488a3ffffffff,478.0,0.0,0.0
84488a5ffffffff,64.0,1.0,0.0
84488a7ffffffff,649.0,0.0,0.0
84488a9ffffffff,178.0,0.0,0.0
84488abffffffff,33.0,0.0,0.0
84488adffffffff,84.0,0.0,0.0
84488b1ffffffff,29.0,0.0,0.0
84488b3ffffffff,1543.0,1.0,0.0
84488b5ffffffff,9.0,0.0,0.0
84488b7ffffffff,129.0,0.0,0.0
84488b9ffffffff,16.0,0.0,0.0
84488bbffffffff,30.0,0.0,0.0
84488bdffffffff,26.0,0.0,0.0
84488c7ffffffff,19.0,0.0,0.0
84488d1ffffffff,499.0,5.0,0.0
84488d3ffffffff,95.0,0.0,0.0
84488d5ffffffff,91.0,0.0,0.0
84488d7ffffffff,21.0,0.0,0.0
84488d9ffffffff,119.0,2.0,0.0
84488dbffffffff,57.0,0.0,0.0
84488ddffffffff,50.0,0.0,0.0
84488e1ffffffff,298.0,1.0,0.0
84488e3ffffffff,70.0,0.0,0.0
84488e5ffffffff,183.0,0.0,0.0
84488e7ffffffff,16.0,0.0,0.0
84488e9ffffffff,914.0,16.0,0.0
84488ebffffffff,337.0,4.0,0.0
84488edffffffff,1652.0,12.0,0.0
8448901ffffffff,25.0,0.0,0.0
8448903ffffffff,2502.0,2.0,0.0
8448907ffffffff,1480.0,4.0,0.0
844890bffffffff,4743.0,50.0,0.0
8448911ffffffff,460.0,10.0,0.0
8448913ffffffff,315.0,0.0,0.0
8448915ffffffff,2075.0,1.0,0.0
8448917ffffffff,128.0,0.0,0.0
8448919ffffffff,294.0,1.0,0.0
844891bffffffff,518.0,0.0,0.0
844891dffffffff,1042.0,0.0,0.0
8448923ffffffff,3399.0,4.0,0.0
8448927ffffffff,22.0,0.0,0.0
844892bffffffff,40.0,0.0,0.0
8448931ffffffff,266.0,0.0,0.0
8448933ffffffff,488.0,3.0,0.0
8448935ffffffff,3015.0,6.0,0.0
8448937ffffffff,2842.0,12.0,0.0
8448939ffffffff,860.0,0.0,0.0
844893bffffffff,235.0,3.0,0.0
844893dffffffff,1131.0,4.0,0.0
8448951ffffffff,2815.0,25.0,0.0
8448953ffffffff,753.0,3.0,0.0
8448955ffffffff,4420.0,20.0,0.0
8448957ffffffff,506.0,2.0,0.0
8448959ffffffff,1598.0,12.0,0.0
844895bffffffff,338.0,0.0,0.0
844895dffffffff,7.0,0.0,0.0
8448981ffffffff,4794.0,2.0,0.0
8448983ffffffff,1206.0,0.0,0.0
8448985ffffffff,5473.0,18.0,0.0
8448987ffffffff,825.0,2.0,0.0
8448989ffffffff,900.0,2.0,0.0
844898bffffffff,494.0,2.0,0.0
844898dffffffff,8859.0,15.0,0.0
8448991ffffffff,185.0,0.0,0.0
8448993ffffffff,261.0,2.0,0.0
8448995ffffffff,152.0,0.0,0.0
8448997ffffffff,1097.0,0.0,0.0
8448999ffffffff,341.0,0.0,0.0
844899bffffffff,169.0,0.0,0.0
844899dffffffff,279.0,0.0,0.0
84489a1ffffffff,91.0,2.0,0.0
84489a3ffffffff,1881.0,3.0,0.0
84489a5ffffffff,280.0,0.0,0.0
84489a7ffffffff,426.0,10.0,0.0
84489a9ffffffff,2524.0,6.0,0.0
84489abffffffff,2159.0,0.0,0.0
84489adffffffff,321.0,0.0,0.0
84489b1ffffffff,287.0,2.0,0.0
84489b3ffffffff,296.0,0.0,0.0
84489b5ffffffff,236.0,1.0,0.0
84489b7ffffffff,564.0,0.0,0.0
84489b9ffffffff,224.0,0.0,0.0
84489bbffffffff,224.0,0.0,0.0
84489bdffffffff,410.0,0.0,0.0
84489c1ffffffff,12782.0,68.0,0.0
84489c3ffffffff,7431.0,92.0,0.0
84489c5ffffffff,4997.0,17.0,0.0
84489c7ffffffff,3603.0,7.0,0.0
84489c9ffffffff,2067.0,8.0,0.0
84489cbffffffff,567.0,0.0,0.0
84489cdffffffff,1596.0,6.0,0.0
84489d1ffffffff,967.0,8.0,0.0
84489d3ffffffff,3313.0,47.0,0.0
84489d5ffffffff,542.0,5.0,0.0
84489d7ffffffff,195.0,0.0,0.0
84489d9ffffffff,1618.0,35.0,0.0
84489dbffffffff,61.0,0.0,0.0
84489ddffffffff,1288.0,4.0,0.0
84489e1ffffffff,3494.0,15.0,0.0
84489e3ffffffff,16814.0,32.0,0.0
84489e5ffffffff,337.0,0.0,0.0
84489e7ffffffff,464.0,0.0,0.0
84489e9ffffffff,1103.0,5.0,0.0
84489ebffffffff,3124.0,18.0,0.0
84489edffffffff,148.0,0.0,0.0
8448a03ffffffff,2.0,0.0,0.0
8448a05ffffffff,34.0,0.0,0.0
8448a07ffffffff,48.0,0.0,0.0
8448a1dffffffff,4.0,0.0,0.0
8448a21ffffffff,560.0,4.0,0.0
8448a23ffffffff,33.0,1.0,0.0
8448a25ffffffff,14.0,0.0,0.0
8448a27ffffffff,657.0,185.0,0.0
8448a29ffffffff,3.0,0.0,0.0
8448a2bffffffff,71.0,1.0,0.0
8448a2dffffffff,15.0,0.0,0.0
8448a35ffffffff,14.0,0.0,0.0
8448a3dffffffff,2.0,0.0,0.0
8448a63ffffffff,1.0,0.0,0.0
8448a67ffffffff,7.0,0.0,0.0
8448a69ffffffff,2.0,0.0,0.0
8448a6dffffffff,4.0,0.0,0.0
8448ab3ffffffff,1194.0,13.0,0.0
8448ab7ffffffff,2439.0,18.0,0.0
8448abbffffffff,2.0,0.0,0.0
8448b03ffffffff,4.0,0.0,0.0
8448b09ffffffff,1.0,0.0,0.0
8448b0bffffffff,1.0,0.0,0.0
8448b13ffffffff,7671.0,60.0,0.0
8448b15ffffffff,10916.0,115.0,0.0
8448b17ffffffff,548.0,9.0,0.0
8448b19ffffffff,64.0,9.0,0.0
8448b1bffffffff,79.0,16.0,0.0
8448b1dffffffff,95.0,0.0,0.0
8448b23ffffffff,1703.0,31.0,0.0
8448b2bffffffff,3337.0,38.0,0.0
8448b31ffffffff,1156.0,5.0,0.0
8448b33ffffffff,150.0,0.0,0.0
8448b35ffffffff,180.0,0.0,0.0
8448b37ffffffff,1168.0,10.0,0.0
8448b39ffffffff,22655.0,135.0,0.0
8448b3bffffffff,443.0,2.0,0.0
8448b3dffffffff,7945.0,92.0,0.0
8448b41ffffffff,1.0,0.0,0.0
8448b47ffffffff,2.0,0.0,0.0
8448b49ffffffff,5.0,0.0,0.0
8448b4dffffffff,21.0,0.0,0.0
8448b51ffffffff,25.0,2.0,0.0
8448b53ffffffff,6.0,0.0,0.0
8448b57ffffffff,2.0,0.0,0.0
8448b59ffffffff,12.0,0.0,0.0
8448b5bffffffff,227.0,9.0,0.0
8448c01ffffffff,4.0,0.0,0.0
8448c03ffffffff,1.0,0.0,0.0
8448c05ffffffff,6.0,0.0,0.0
8448c07ffffffff,220.0,0.0,0.0
8448c0bffffffff,2.0,0.0,0.0
8448c11ffffffff,175.0,0.0,0.0
8448c15ffffffff,1.0,0.0,0.0
8448c19ffffffff,154.0,0.0,0.0
8448c1bffffffff,43.0,0.0,0.0
8448c1dffffffff,356.0,0.0,0.0
8448c2bffffffff,16.0,0.0,0.0
8448c51ffffffff,11.0,0.0,0.0
8448c53ffffffff,27.0,0.0,0.0
8448c55ffffffff,16.0,0.0,0.0
8448c57ffffffff,146.0,0.0,0.0
8448c59ffffffff,11386.0,0.0,0.0
8448c5bffffffff,205.0,0.0,0.0
8448c5dffffffff,71.0,0.0,0.0
8448cc9ffffffff,1.0,0.0,0.0
8448ccbffffffff,1.0,0.0,0.0
8448cd3ffffffff,327.0,0.0,0.0
8448cd9ffffffff,96.0,0.0,0.0
8448cdbffffffff,745.0,0.0,0.0
8448d09ffffffff,3.0,0.0,0.0
8448d25ffffffff,2.0,0.0,0.0
8448d27ffffffff,30.0,0.0,0.0
8448d2bffffffff,2.0,0.0,0.0
8448d2dffffffff,4.0,0.0,0.0
8448d33ffffffff,80.0,0.0,0.0
8448d43ffffffff,1032.0,0.0,0.0
8448d4bffffffff,3.0,0.0,0.0
8448d5dffffffff,1.0,0.0,0.0
8448d65ffffffff,15.0,0.0,0.0
8448d67ffffffff,2.0,0.0,0.0
8448da9ffffffff,3.0,0.0,0.0
8448dadffffffff,1.0,0.0,0.0
8448de1ffffffff,2.0,0.0,0.0
8448de3ffffffff,2.0,0.0,0.0
8448de5ffffffff,70.0,0.0,0.0
8448de7ffffffff,1.0,0.0,0.0
8448e01ffffffff,8.0,0.0,0.0
8448e07ffffffff,7.0,0.0,0.0
8448e09ffffffff,4.0,0.0,0.0
8448e0bffffffff,6.0,0.0,0.0
8448e11ffffffff,18.0,0.0,0.0
8448e13ffffffff,73.0,0.0,0.0
8448e17ffffffff,1.0,0.0,0.0
8448e19ffffffff,24.0,0.0,0.0
8448e1bffffffff,21.0,0.0,0.0
8448e21ffffffff,7.0,0.0,0.0
8448e2bffffffff,2.0,0.0,0.0
8448e33ffffffff,319.0,0.0,0.0
8448e35ffffffff,2.0,0.0,0.0
8448e37ffffffff,258.0,0.0,0.0
8448e3dffffffff,17.0,0.0,0.0
8448e41ffffffff,3.0,0.0,0.0
8448e43ffffffff,1.0,0.0,0.0
8448e45ffffffff,2.0,0.0,0.0
8448e49ffffffff,62.0,0.0,0.0
8448e4bffffffff,34.0,0.0,0.0
8448e4dffffffff,2.0,0.0,0.0
8448e51ffffffff,20.0,0.0,0.0
8448e53ffffffff,120.0,0.0,0.0
8448e55ffffffff,96.0,0.0,0.0
8448e57ffffffff,31.0,0.0,0.0
8448e59ffffffff,26.0,0.0,0.0
8448e5bffffffff,137.0,0.0,0.0
8448e5dffffffff,15.0,0.0,0.0
8448e81ffffffff,1515.0,0.0,0.0
8448e83ffffffff,495.0,0.0,0.0
8448e85ffffffff,11812.0,0.0,0.0
8448e87ffffffff,355.0,0.0,0.0
8448e89ffffffff,432.0,0.0,0.0
8448e8dffffffff,12224.0,0.0,0.0
8448e91ffffffff,59.0,0.0,0.0
8448e93ffffffff,113.0,0.0,0.0
8448e95ffffffff,8.0,0.0,0.0
8448e97ffffffff,916.0,0.0,0.0
8448e99ffffffff,30.0,0.0,0.0
8448e9dffffffff,24.0,0.0,0.0
8448ea1ffffffff,160.0,0.0,0.0
8448ea3ffffffff,103.0,0.0,0.0
8448ea5ffffffff,363.0,0.0,0.0
8448ea7ffffffff,74.0,0.0,0.0
8448ea9ffffffff,149.0,0.0,0.0
8448eabffffffff,876.0,0.0,0.0
8448eadffffffff,73.0,0.0,0.0
8448eb1ffffffff,1448.0,0.0,0.0
8448eb3ffffffff,3459.0,0.0,0.0
8448eb5ffffffff,440.0,0.0,0.0
8448eb7ffffffff,223.0,0.0,0.0
8448eb9ffffffff,36.0,0.0,0.0
8448ebbffffffff,1277.0,0.0,0.0
8448ebdffffffff,171.0,0.0,0.0
8448ec1ffffffff,5.0,0.0,0.0
8448ec3ffffffff,64.0,0.0,0.0
8448ec5ffffffff,444.0,0.0,0.0
8448ec7ffffffff,14200.0,0.0,0.0
8448ecdffffffff,38.0,0.0,0.0
8448ed1ffffffff,4.0,0.0,0.0
8448ed3ffffffff,253.0,0.0,0.0
8448ee1ffffffff,3000.0,0.0,0.0
8448ee3ffffffff,1906.0,0.0,0.0
8448ee5ffffffff,140.0,0.0,0.0
8448ee7ffffffff,195.0,0.0,0.0
8448ee9ffffffff,1601.0,0.0,0.0
8448eebffffffff,16854.0,0.0,0.0
8448eedffffffff,91.0,0.0,0.0
8448f21ffffffff,905.0,2.0,0.0
8448f23ffffffff,4.0,0.0,0.0
8448f25ffffffff,2207.0,28.0,0.0
8448f27ffffffff,5.0,2.0,0.0
8448f29ffffffff,4.0,0.0,0.0
8448f2bffffffff,33.0,0.0,0.0
8448f2dffffffff,259.0,6.0,0.0
8448f31ffffffff,2.0,0.0,0.0
8448f39ffffffff,2.0,0.0,0.0
8448f3dffffffff,4.0,0.0,0.0
8448f49ffffffff,4.0,0.0,0.0
8448f55ffffffff,13.0,0.0,0.0
8448f5dffffffff,2.0,0.0,0.0
8448f61ffffffff,173.0,34.0,0.0
8448f63ffffffff,42.0,1.0,0.0
8448f65ffffffff,102.0,26.0,0.0
8448f67ffffffff,157.0,4.0,0.0
8448f6dffffffff,55.0,6.0,0.0
8449801ffffffff,3.0,0.0,0.0
8449803ffffffff,14.0,0.0,0.0
8449807ffffffff,5.0,0.0,0.0
8449809ffffffff,1.0,0.0,0.0
844980bffffffff,5.0,0.0,0.0
8449811ffffffff,2.0,0.0,0.0
8449815ffffffff,1.0,0.0,0.0
8449823ffffffff,14.0,0.0,0.0
8449825ffffffff,2.0,0.0,0.0
8449827ffffffff,1.0,0.0,0.0
8449831ffffffff,103.0,0.0,0.0
8449839ffffffff,3.0,0.0,0.0
844983bffffffff,14.0,0.0,0.0
844983dffffffff,26.0,0.0,0.0
8449855ffffffff,2.0,0.0,0.0
8449885ffffffff,4.0,0.0,0.0
8449887ffffffff,1.0,0.0,0.0
844988dffffffff,1.0,0.0,0.0
84498a5ffffffff,2.0,0.0,0.0
84498c9ffffffff,2.0,0.0,0.0
84498e3ffffffff,9.0,0.0,0.0
84498e9ffffffff,2.0,0.0,0.0
84498ebffffffff,37.0,0.0,0.0
84498edffffffff,2.0,0.0,0.0
8449911ffffffff,23.0,0.0,0.0
8449919ffffffff,12.0,0.0,0.0
844991dffffffff,19.0,0.0,0.0
8449929ffffffff,16.0,0.0,0.0
844992bffffffff,3.0,3.0,0.0
8449931ffffffff,2.0,2.0,0.0
8449933ffffffff,2.0,0.0,0.0
844993bffffffff,1.0,0.0,0.0
844993dffffffff,10.0,0.0,0.0
8449953ffffffff,2.0,0.0,0.0
8449959ffffffff,648.0,0.0,0.0
844995bffffffff,120.0,0.0,0.0
8449961ffffffff,173.0,45.0,0.0
8449965ffffffff,100.0,8.0,0.0
8449967ffffffff,182.0,13.0,0.0
8449969ffffffff,8.0,0.0,0.0
844996dffffffff,143.0,4.0,0.0
8449981ffffffff,2.0,0.0,0.0
8449983ffffffff,4.0,0.0,0.0
8449985ffffffff,2.0,0.0,0.0
8449987ffffffff,11.0,0.0,0.0
844998dffffffff,2.0,0.0,0.0
84499abffffffff,2.0,0.0,0.0
84499b1ffffffff,75.0,0.0,0.0
84499b3ffffffff,4.0,0.0,0.0
84499b5ffffffff,21.0,0.0,0.0
84499b7ffffffff,4.0,0.0,0.0
84499b9ffffffff,1.0,1.0,0.0
84499bbffffffff,2.0,0.0,0.0
84499bdffffffff,6.0,0.0,0.0
84499c1ffffffff,25.0,0.0,0.0
84499cdffffffff,51.0,0.0,0.0
84499d5ffffffff,4.0,0.0,0.0
84499e3ffffffff,4.0,0.0,0.0
84499e7ffffffff,13.0,0.0,0.0
84499ebffffffff,4.0,0.0,0.0
84499edffffffff,2.0,0.0,0.0
8449a17ffffffff,1.0,0.0,0.0
8449a21ffffffff,7.0,0.0,0.0
8449a23ffffffff,16.0,0.0,4.0
8449a2bffffffff,78.0,0.0,27.0
8449a3dffffffff,49.0,0.0,27.0
8449a89ffffffff,11.0,0.0,0.0
8449a8dffffffff,6.0,0.0,0.0
8449a93ffffffff,2.0,0.0,0.0
8449a9dffffffff,1.0,0.0,0.0
8449ab5ffffffff,9.0,0.0,0.0
8449ae1ffffffff,1.0,0.0,0.0
8449ae3ffffffff,2.0,0.0,0.0
8449ae9ffffffff,1.0,0.0,0.0
8449b0dffffffff,4.0,0.0,0.0
8449b19ffffffff,2.0,0.0,0.0
8449b51ffffffff,5.0,0.0,5.0
8449b55ffffffff,10.0,0.0,5.0
8449b57ffffffff,2.0,0.0,2.0
8449b61ffffffff,2.0,0.0,0.0
8449b6bffffffff,4.0,0.0,0.0
8449b6dffffffff,2.0,0.0,0.0
845d101ffffffff,1532.0,0.0,0.0
845d103ffffffff,1856.0,0.0,0.0
845d105ffffffff,301.0,0.0,0.0
845d107ffffffff,2478.0,0.0,0.0
845d115ffffffff,474.0,0.0,0.0
845d11dffffffff,84.0,0.0,0.0
845d12bffffffff,8.0,0.0,0.0
845d131ffffffff,161.0,0.0,0.0
845d139ffffffff,603.0,0.0,0.0
845d13dffffffff,213.0,0.0,0.0
845d145ffffffff,428.0,0.0,0.0
845d147ffffffff,518.0,0.0,0.0
845d169ffffffff,124.0,0.0,0.0
845d16bffffffff,447.0,0.0,0.0
846d069ffffffff,2.0,0.0,0.0
846d06dffffffff,49.0,0.0,7.0
846d141ffffffff,26.0,0.0,5.0
846d143ffffffff,10.0,0.0,10.0
